index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7089889,51754,263727,2005,4038014,2788148,21047,0,0,0,0,2020-08-26
1,South America,5966452,72368,194610,1822,4572678,1199164,15007,0,0,0,0,2020-08-26
2,Asia,6578861,103252,134898,1591,5242205,1201758,18894,0,0,0,0,2020-08-26
3,Europe,3434316,26803,206227,377,2020154,1207935,5589,0,0,0,0,2020-08-26
4,Africa,1216558,8935,28656,322,945475,242427,1271,0,0,0,0,2020-08-26
5,Oceania,27784,199,576,24,22119,5089,59,0,0,0,0,2020-08-26
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-26
7,World,24314581,263311,828709,6141,16841296,6644576,61871,3119,1063,0,0,2020-08-26
8,USA,5997961,42233,183595,1231,3295567,2518799,16526,18104,554,78590265,237219,2020-08-26
9,Brazil,3722004,47828,117756,1090,2908848,695400,8318,17492,553,14172764,66605,2020-08-26
10,India,3307749,75995,60629,1017,2523443,723677,8944,2393,44,37651512,27243,2020-08-26
11,Russia,970865,4676,16683,115,786150,168032,2300,6652,114,35100000,240503,2020-08-26
12,South Africa,615701,2684,13502,194,525242,76957,539,10362,227,3598973,60568,2020-08-26
13,Peru,607382,0,28001,0,414577,164804,1522,18383,847,3032744,91790,2020-08-26
14,Colombia,572270,10142,18184,295,407121,146965,1493,11229,357,2582612,50675,2020-08-26
15,Mexico,568621,4916,61450,650,393101,114070,3442,4403,476,1278436,9900,2020-08-26
16,Spain,426818,3594,28971,47,0,0,697,9128,620,8517446,182162,2020-08-26
17,Chile,402365,1380,10990,32,376268,15107,1004,21021,574,2276223,118919,2020-08-26
18,Argentina,370188,10550,7839,276,268801,93548,2022,8179,173,1148574,25378,2020-08-26
19,Iran,365606,2243,21020,119,314870,29716,3831,4345,250,3113806,37002,2020-08-26
20,UK,328846,1048,41465,16,0,0,68,4840,610,15177265,223391,2020-08-26
21,Saudi Arabia,310836,1068,3755,33,284945,22136,1601,8908,108,4792192,137335,2020-08-26
22,Bangladesh,302147,2519,4082,54,190183,107882,0,1832,25,1485261,9005,2020-08-26
23,Pakistan,294193,482,6267,12,278939,8987,669,1328,28,2512337,11341,2020-08-26
24,Italy,262540,1367,35458,13,206329,20753,69,4343,587,8219421,135975,2020-08-26
25,Turkey,262507,1313,6183,20,239797,16527,841,3107,73,6621749,78387,2020-08-26
26,France,253587,5429,30544,0,85524,137519,410,3884,468,6000000,91890,2020-08-26
27,Germany,239000,1428,9352,7,214233,15415,245,2851,112,11208091,133708,2020-08-26
28,Iraq,215784,3837,6668,72,157215,51901,595,5347,165,1502546,37235,2020-08-26
29,Philippines,202361,5277,3137,99,133460,65764,717,1843,29,2406194,21915,2020-08-26
30,Indonesia,160165,2306,6944,86,115409,37812,0,585,25,2106753,7690,2020-08-26
31,Canada,126417,448,9094,4,112455,4868,44,3345,241,5246341,138821,2020-08-26
32,Qatar,117742,244,194,0,114558,2990,63,41934,69,604112,215155,2020-08-26
33,Bolivia,110999,851,4664,86,48875,57460,71,9490,399,236863,20250,2020-08-26
34,Ecuador,110549,1519,6410,42,95097,9042,370,6252,363,315924,17866,2020-08-26
35,Ukraine,110085,1670,2354,36,53454,54277,177,2520,54,1452006,33233,2020-08-26
36,Israel,108403,1943,875,16,86466,21062,404,11786,95,2180096,237029,2020-08-26
