index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,World,1342580,69679,74558,5131,278189,989833,47507,172,96,0,0,2020-04-06
1,USA,364088,27415,10792,1176,19536,333760,8878,1100,33,1913049,5780,2020-04-06
2,Spain,136675,5029,13341,700,40437,82897,6931,2923,285,355000,7593,2020-04-06
3,Italy,132547,3599,16523,636,22837,93187,3898,2192,273,721732,11937,2020-04-06
4,Germany,103374,3251,1810,226,28700,72864,4895,1234,22,918460,10962,2020-04-06
5,France,98010,5171,8911,833,17250,71849,7072,1502,137,224254,3436,2020-04-06
6,Iran,60500,2274,3739,136,24236,32525,4083,720,45,186000,2214,2020-04-06
7,UK,51608,3802,5373,439,135,46100,1559,760,79,252958,3726,2020-04-06
8,Turkey,30217,3148,649,75,1326,28242,1415,358,8,202845,2405,2020-04-06
9,Switzerland,21657,557,765,50,8056,12836,391,2502,88,162500,18776,2020-04-06
10,Belgium,20814,1123,1632,185,3986,15196,1257,1796,141,70000,6040,2020-04-06
11,Netherlands,18803,952,1867,101,250,16686,1409,1097,109,86589,5053,2020-04-06
12,Canada,16666,1154,323,43,3534,12809,426,442,9,330901,8767,2020-04-06
13,Austria,12297,246,220,16,3463,8614,250,1365,24,111296,12357,2020-04-06
14,Brazil,12161,907,564,78,127,11470,296,57,3,54824,258,2020-04-06
15,Portugal,11730,452,311,16,140,11279,270,1150,31,110000,10788,2020-04-06
16,S. Korea,10284,47,186,3,6598,3500,55,201,4,461233,8996,2020-04-06
17,Israel,8904,474,57,8,585,8262,140,1029,7,109724,12677,2020-04-06
18,Sweden,7206,376,477,76,205,6524,590,714,47,36900,3654,2020-04-06
19,Russia,6343,954,47,2,406,5890,8,43,3,758000,5194,2020-04-06
20,Australia,5895,145,41,4,2432,3422,96,231,2,303536,11903,2020-04-06
21,Norway,5865,178,76,5,32,5757,83,1082,14,111299,20530,2020-04-06
22,Ireland,5364,370,174,16,25,5165,165,1086,35,30213,6119,2020-04-06
23,Czechia,4822,235,78,11,121,4623,84,450,7,85014,7939,2020-04-06
24,Chile,4815,344,37,3,728,4050,327,252,2,54864,2870,2020-04-06
25,India,4778,489,136,18,375,4267,0,3,10,140293,102,2020-04-06
26,Denmark,4681,312,187,8,1378,3116,144,808,32,52936,9139,2020-04-06
27,Poland,4413,311,107,13,162,4144,50,117,3,85467,2258,2020-04-06
28,Romania,4057,193,176,25,406,3475,179,211,9,40987,2131,2020-04-06
29,Malaysia,3793,131,62,1,1241,2490,102,117,2,55566,1717,2020-04-06
30,Pakistan,3766,609,53,6,259,3454,17,17,2,35875,162,2020-04-06
31,Ecuador,3747,101,191,11,100,3456,156,212,11,13039,739,2020-04-06
32,Philippines,3660,414,163,11,73,3424,1,33,1,22958,210,2020-04-06
33,Japan,3654,0,85,0,575,2994,69,29,7,46172,365,2020-04-06
34,Luxembourg,2843,39,41,5,500,2302,33,4542,65,24291,38805,2020-04-06
35,Saudi Arabia,2605,203,38,4,551,2016,41,75,1,0,0,2020-04-06
36,Peru,2561,280,92,9,997,1472,89,78,3,20414,619,2020-04-06
37,Indonesia,2491,218,209,11,192,2090,0,9,8,11460,42,2020-04-06
38,Thailand,2220,51,26,3,793,1401,23,32,4,25071,359,2020-04-06
39,Serbia,2200,292,58,7,118,2024,101,252,7,8552,979,2020-04-06
40,Finland,2176,249,27,0,300,1849,81,393,5,32800,5920,2020-04-06
41,Mexico,2143,253,94,15,633,1416,293,17,7,18034,140,2020-04-06
42,UAE,2076,277,11,1,167,1898,1,210,1,220000,22244,2020-04-06
43,Panama,1988,187,54,8,13,1921,78,461,13,9749,2259,2020-04-06
44,Qatar,1832,228,4,0,131,1697,37,636,1,38108,13227,2020-04-06
45,Dominican Republic,1828,83,86,4,33,1709,147,169,8,4542,419,2020-04-06
46,Greece,1755,20,79,6,269,1407,90,168,8,26193,2513,2020-04-06
47,South Africa,1686,31,12,1,95,1579,7,28,2,58098,980,2020-04-06
48,Colombia,1579,94,46,11,88,1445,50,31,9,27685,544,2020-04-06
49,Iceland,1562,76,6,2,460,1096,11,4577,18,27880,81701,2020-04-06
50,Argentina,1554,0,48,2,325,1181,94,34,1,10709,237,2020-04-06
51,Algeria,1423,103,173,21,90,1160,46,32,4,3359,77,2020-04-06
52,Singapore,1375,66,6,0,344,1025,25,235,1,65000,11110,2020-04-06
53,Egypt,1322,149,85,7,259,978,0,13,8,25000,244,2020-04-06
54,Ukraine,1319,11,38,1,28,1253,16,30,9,5864,134,2020-04-06
55,Croatia,1222,40,16,1,130,1076,36,298,4,11464,2793,2020-04-06
56,Morocco,1120,99,80,10,81,959,1,30,2,5104,138,2020-04-06
57,Estonia,1108,11,19,4,62,1027,14,835,14,21866,16484,2020-04-06
58,New Zealand,1106,67,1,0,176,929,3,229,2,39918,8278,2020-04-06
59,Iraq,1031,70,64,3,344,623,0,26,2,0,0,2020-04-06
60,Slovenia,1021,24,30,2,102,889,30,491,14,28253,13590,2020-04-06
61,Moldova,965,101,19,4,37,909,80,239,5,0,0,2020-04-06
62,Hong Kong,915,24,4,0,216,695,12,122,5,96709,12900,2020-04-06
63,Lithuania,843,32,15,2,8,820,11,310,6,25599,9403,2020-04-06
64,Armenia,833,11,8,1,62,763,30,281,3,4929,1663,2020-04-06
65,Bahrain,756,56,4,0,458,294,4,444,2,47684,28023,2020-04-06
66,Hungary,744,11,38,4,67,639,17,77,4,22282,2307,2020-04-06
67,Diamond Princess,712,0,11,0,619,82,10,0,0,0,0,2020-04-06
68,Belarus,700,138,13,5,53,634,11,74,1,40000,4233,2020-04-06
69,Bosnia and Herzegovina,674,20,29,6,47,598,4,205,9,5934,1809,2020-04-06
70,Kuwait,665,109,1,0,103,561,20,156,2,0,0,2020-04-06
71,Kazakhstan,662,78,6,0,46,610,16,35,3,5093,271,2020-04-06
72,Cameroon,658,8,9,0,17,632,0,25,3,0,0,2020-04-06
73,Azerbaijan,641,57,7,0,44,590,11,63,7,45000,4438,2020-04-06
74,Tunisia,596,22,22,0,5,569,39,50,2,7725,654,2020-04-06
75,North Macedonia,570,15,23,5,30,517,15,274,11,5291,2540,2020-04-06
76,Bulgaria,549,18,22,2,39,488,26,79,3,15899,2288,2020-04-06
77,Latvia,542,9,1,0,16,525,5,287,5,21453,11374,2020-04-06
78,Lebanon,541,14,19,1,60,462,27,79,3,9653,1414,2020-04-06
79,Slovakia,534,49,2,1,8,524,3,98,4,16191,2966,2020-04-06
80,Andorra,525,24,21,3,31,473,12,6795,272,0,0,2020-04-06
81,Costa Rica,467,13,2,0,18,447,14,92,4,5098,1001,2020-04-06
82,Cyprus,465,19,9,0,45,411,11,385,7,11664,9661,2020-04-06
83,Uzbekistan,457,115,2,0,30,425,8,14,6,0,0,2020-04-06
84,Uruguay,406,0,6,0,104,296,14,117,2,5208,1499,2020-04-06
85,Albania,377,16,21,1,116,240,7,131,7,2571,893,2020-04-06
86,Taiwan,373,10,5,0,57,311,0,16,2,37219,1563,2020-04-06
