index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5987496,74783,231241,2204,3194926,2561329,25457,0,0,0,0,2020-08-07
1,South America,4615520,72548,156519,1707,3149242,1309759,14444,0,0,0,0,2020-08-07
2,Asia,4863192,88975,106689,1435,3662303,1094200,18769,0,0,0,0,2020-08-07
3,Europe,3008051,22759,205606,383,1804741,997704,5160,0,0,0,0,2020-08-07
4,Africa,1025264,13363,22552,438,707868,294844,1196,0,0,0,0,2020-08-07
5,Oceania,22142,435,292,11,12826,9024,51,0,0,0,0,2020-08-07
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-07
7,World,19522386,272863,722914,6178,12532557,6266915,65081,2505,927,0,0,2020-08-07
8,USA,5094245,61967,164057,1253,2616100,2314088,18056,15381,495,63817263,192686,2020-08-07
9,Brazil,2967064,49502,99702,1058,2068394,798968,8318,13949,469,13206188,62085,2020-08-07
10,India,2086864,61455,42578,940,1427669,616617,8944,1511,31,22788393,16497,2020-08-07
11,Russia,877135,5241,14725,119,683592,178818,2300,6010,101,30038123,205824,2020-08-07
12,South Africa,545476,7292,9909,305,394759,140808,539,9186,167,3183658,53614,2020-08-07
13,Mexico,462690,6590,50517,819,308848,103325,3987,3585,391,1056915,8189,2020-08-07
14,Peru,455409,0,20424,0,310337,124648,1426,13793,619,2493429,75521,2020-08-07
15,Chile,368825,2154,9958,69,342168,16699,1348,19277,520,1785858,93342,2020-08-07
16,Colombia,367196,9486,12250,311,198495,156451,1493,7209,240,1842292,36169,2020-08-07
17,Spain,361442,4507,28503,3,0,0,617,7730,610,7064329,151087,2020-08-07
18,Iran,322567,2450,18132,156,279724,24711,4136,3836,216,2637575,31363,2020-08-07
19,UK,309005,871,46511,98,0,0,69,4549,685,17801559,262088,2020-08-07
20,Saudi Arabia,285793,1567,3093,38,248948,33752,1892,8197,89,3694004,105949,2020-08-07
21,Pakistan,282645,782,6052,17,258099,18494,826,1277,27,2079333,9396,2020-08-07
22,Bangladesh,252502,2851,3333,27,145584,103585,0,1532,20,1237823,7509,2020-08-07
23,Italy,249756,552,35190,3,201642,12924,42,4131,582,7158909,118422,2020-08-07
24,Turkey,238450,1185,5813,15,221574,11063,586,2824,69,5138528,60863,2020-08-07
25,Argentina,235677,7482,4411,160,103297,127969,1293,5210,98,812564,17962,2020-08-07
26,Germany,216315,1105,9254,2,196200,10861,236,2581,110,8586648,102452,2020-08-07
27,France,197921,2288,30324,12,82836,84761,383,3031,464,4088986,62630,2020-08-07
