index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6662644,48211,249775,1573,3676751,2736118,22002,0,0,0,0,2020-08-18
1,South America,5408345,79419,179723,2151,3992778,1235844,14913,0,0,0,0,2020-08-18
2,Asia,5831425,93568,123295,1647,4551078,1157052,18934,0,0,0,0,2020-08-18
3,Europe,3223010,19325,203716,338,1928802,1090492,5197,0,0,0,0,2020-08-18
4,Africa,1140286,8185,26350,408,862530,251406,1214,0,0,0,0,2020-08-18
5,Oceania,26025,240,464,17,16680,8881,59,0,0,0,0,2020-08-18
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-18
7,World,22292456,248948,783338,6134,15029270,6479848,62323,2860,1005,0,0,2020-08-18
8,USA,5653307,41332,174941,1225,3002504,2475862,17354,17066,528,72321339,218324,2020-08-18
9,Brazil,3411872,48637,110019,1365,2554179,747674,8318,16037,517,13729872,64533,2020-08-18
10,India,2766626,65022,53023,1098,2036703,676900,8944,2002,38,30941264,22393,2020-08-18
11,Russia,932493,4748,15872,132,742628,173993,2300,6389,109,32968759,225902,2020-08-18
12,South Africa,592144,2258,12264,282,485468,94412,539,9968,206,3430347,57746,2020-08-18
13,Peru,549321,7828,26658,177,374019,148644,1527,16631,807,2818943,85345,2020-08-18
14,Mexico,525733,3571,57023,266,359347,109363,3536,4072,442,1181695,9153,2020-08-18
15,Colombia,489122,12462,15619,247,312323,161180,1493,9600,307,2299226,45125,2020-08-18
16,Chile,388855,1353,10546,33,362440,15869,1157,20319,551,2068079,108065,2020-08-18
17,Spain,384270,2128,28670,24,0,0,617,8218,613,7955615,170147,2020-08-18
18,Iran,347835,2385,19972,168,300881,26982,3882,4134,237,2914049,34637,2020-08-18
19,UK,320286,1089,41381,12,0,0,73,4715,609,14825051,218231,2020-08-18
20,Argentina,305966,6840,6048,234,223531,76387,1799,6762,134,994942,21988,2020-08-18
21,Saudi Arabia,301323,1409,3470,34,272911,24942,1716,8638,99,4378417,125520,2020-08-18
22,Pakistan,289832,617,6190,15,270009,13633,759,1309,28,2317213,10465,2020-08-18
23,Bangladesh,282344,3200,3740,46,162825,115779,0,1712,23,1378819,8362,2020-08-18
24,Italy,254636,401,35405,5,204142,15089,58,4212,586,7642059,126420,2020-08-18
25,Turkey,251805,1263,6016,20,232913,12876,703,2982,71,5882406,69651,2020-08-18
26,Germany,228105,1419,9305,9,202900,15900,224,2721,111,9265361,110540,2020-08-18
27,France,221267,2238,30451,17,84065,106751,384,3389,466,6000000,91894,2020-08-18
28,Iraq,184709,4576,6036,82,131840,46833,574,4580,150,1304331,32339,2020-08-18
29,Philippines,169213,4836,2687,6,112861,53665,489,1542,24,2108597,19210,2020-08-18
30,Indonesia,143043,1673,6277,70,96306,40460,0,522,23,1915039,6992,2020-08-18
31,Canada,123154,282,9045,13,109357,4752,67,3259,239,4880172,129156,2020-08-18
32,Qatar,115661,293,193,0,112355,3113,68,41193,69,560990,199797,2020-08-18
33,Kazakhstan,103300,267,1415,21,84445,17440,221,5493,75,2291327,121844,2020-08-18
34,Ecuador,102941,1190,6105,22,87183,9653,366,5823,345,289213,16361,2020-08-18
35,Bolivia,101223,879,4123,65,37471,59629,71,8657,353,216774,18538,2020-08-18
36,Egypt,96753,163,5184,11,61562,30007,41,943,51,135000,1316,2020-08-18
37,Israel,96409,1658,708,16,71990,23711,404,10482,77,2079941,226140,2020-08-18
38,Ukraine,94436,1616,2116,27,48925,43395,138,2161,48,1315409,30102,2020-08-18
39,Dominican Republic,87123,386,1489,8,55504,30130,296,8021,137,326644,30072,2020-08-18
40,Sweden,85219,0,5790,6,0,0,27,8431,573,917036,90728,2020-08-18
41,Oman,83418,192,597,9,77977,4844,154,16285,117,309212,60365,2020-08-18
42,Panama,82543,0,1788,0,55845,24910,159,19092,414,273685,63304,2020-08-18
43,Belgium,78534,211,9944,5,18003,50587,90,6772,858,2008070,173165,2020-08-18
44,Kuwait,77470,643,505,3,69243,7722,101,18107,118,568440,132858,2020-08-18
45,Romania,72208,1014,3074,45,33135,35999,479,3757,160,1542094,80233,2020-08-18
46,Belarus,69673,84,617,4,67339,1717,0,7374,65,1429532,151291,2020-08-18
47,UAE,64906,365,366,2,57909,6631,0,6552,37,6121609,617990,2020-08-18
48,Netherlands,63973,489,6175,3,0,0,42,3732,360,1312787,76592,2020-08-18
49,Guatemala,63847,903,2419,30,52370,9058,5,3556,135,205381,11437,2020-08-18
50,Poland,57876,597,1896,11,39643,16337,82,1529,50,2409394,63671,2020-08-18
51,Japan,56685,1018,1115,16,42284,13286,243,448,9,1214145,9604,2020-08-18
52,Singapore,55938,100,27,0,52533,3378,0,9552,5,1610906,275072,2020-08-18
53,Portugal,54448,214,1784,5,39936,12728,38,5342,175,1799226,176521,2020-08-18
