index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1794281,31480,109721,1904,480885,1203675,19046,0,0,0,0,2020-05-21
1,Europe,1848322,17655,166805,1007,826641,854876,10751,0,0,0,0,2020-05-21
2,South America,547790,27702,28043,1418,206440,313307,10657,0,0,0,0,2020-05-21
3,Asia,887218,23760,26238,385,515285,345695,4882,0,0,0,0,2020-05-21
4,Africa,101683,4693,3115,105,40567,58001,285,0,0,0,0,2020-05-21
5,Oceania,8688,2,121,0,8025,542,10,0,0,0,0,2020-05-21
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-21
7,World,5188703,105292,334058,4819,2078494,2776151,45635,666,429,0,0,2020-05-21
8,USA,1619983,27260,96281,1345,382124,1141578,17902,4897,291,13418493,40566,2020-05-21
9,Russia,317554,8849,3099,127,92681,221774,2300,2176,21,7840880,53731,2020-05-21
10,Brazil,310087,16730,20047,1153,125960,164080,8318,1460,94,735224,3462,2020-05-21
11,Spain,280117,593,27940,52,196958,55219,1152,5991,598,3037840,64977,2020-05-21
12,UK,250908,2615,36042,338,0,0,1559,3698,531,3090566,45553,2020-05-21
13,Italy,228006,642,32486,156,134560,60960,640,3770,537,3243398,53635,2020-05-21
14,France,181826,251,28215,83,63858,89753,1745,2786,432,1384633,21218,2020-05-21
15,Germany,179021,490,8309,39,158000,12712,1016,2137,99,3595059,42924,2020-05-21
16,Turkey,153548,961,4249,27,114990,34309,820,1823,50,1729988,20538,2020-05-21
17,Iran,129341,2392,7249,66,100564,21528,2655,1542,86,746045,8895,2020-05-21
18,India,118226,6198,3584,150,48553,66089,0,86,3,2615920,1898,2020-05-21
19,Peru,108769,4749,3148,124,43587,62034,886,3304,96,736500,22373,2020-05-21
20,Canada,81324,1182,6152,121,41715,33457,502,2157,163,1377146,36525,2020-05-21
21,Saudi Arabia,65077,2532,351,12,36040,28686,281,1873,10,651158,18738,2020-05-21
22,Chile,57581,3964,589,45,23992,33000,943,3015,31,426003,22307,2020-05-21
23,Mexico,56594,2248,6090,424,38876,11628,378,439,47,185755,1442,2020-05-21
24,Belgium,56235,252,9186,36,14988,32061,277,4855,793,739146,63807,2020-05-21
25,Pakistan,48091,2193,1017,32,14155,32919,111,218,5,429600,1949,2020-05-21
26,Netherlands,44700,253,5775,27,0,0,255,2609,337,302395,17652,2020-05-21
27,Qatar,38651,1554,17,1,7288,31346,171,13442,6,175482,61031,2020-05-21
28,Ecuador,35306,452,2939,51,3557,28810,191,2005,167,101580,5768,2020-05-21
29,Belarus,33371,945,185,6,12057,21129,92,3531,20,403236,42672,2020-05-21
30,Sweden,32172,649,3871,40,4971,23330,352,3188,384,209900,20798,2020-05-21
31,Switzerland,30694,36,1898,6,27900,896,55,3549,219,361692,41826,2020-05-21
32,Portugal,29912,252,1277,14,6452,22183,93,2933,125,674000,66079,2020-05-21
33,Singapore,29812,448,23,1,12117,17672,10,5100,4,294414,50369,2020-05-21
34,Bangladesh,28511,1773,408,22,5602,22501,1,173,2,214114,1302,2020-05-21
35,UAE,26898,894,237,4,12755,13906,1,2723,24,1600923,162092,2020-05-21
36,Ireland,24391,76,1583,12,21060,1748,54,4946,321,295626,59947,2020-05-21
37,Indonesia,20162,973,1278,36,4838,14046,0,74,5,219975,805,2020-05-21
38,Poland,20143,404,972,10,8452,10719,160,532,26,697230,18420,2020-05-21
39,Ukraine,19706,476,579,15,6227,12900,249,450,13,257890,5893,2020-05-21
40,South Africa,19137,1134,369,30,8950,9818,119,323,6,525433,8872,2020-05-21
41,Kuwait,18609,1041,129,5,5205,13275,181,4365,30,261071,61238,2020-05-21
42,Colombia,18330,643,652,22,4431,13247,136,361,13,214536,4221,2020-05-21
43,Romania,17585,198,1156,9,10581,5848,203,913,60,342466,17789,2020-05-21
44,Israel,16683,16,279,0,13724,2680,47,1931,32,524584,60718,2020-05-21
45,Austria,16404,51,633,0,14951,820,32,1823,70,385637,42845,2020-05-21
46,Japan,16385,0,771,0,12286,3328,210,130,6,258277,2041,2020-05-21
47,Egypt,15003,774,696,16,4217,10090,41,147,7,135000,1322,2020-05-21
48,Dominican Republic,13657,180,448,2,7366,5843,113,1260,41,61330,5660,2020-05-21
49,Philippines,13434,213,846,4,3000,9588,81,123,8,267417,2444,2020-05-21
50,Denmark,11182,65,561,7,9643,978,23,1931,97,504266,87093,2020-05-21
51,S. Korea,11122,12,264,1,10135,723,15,217,5,788684,15385,2020-05-21
52,Serbia,10919,86,237,2,5370,5312,12,1249,27,203799,23315,2020-05-21
53,Panama,10116,139,291,4,6245,3580,72,2349,68,53928,12522,2020-05-21
54,Argentina,9931,648,416,13,3032,6483,171,220,9,116689,2585,2020-05-21
55,Czechia,8754,33,306,2,5926,2522,36,818,29,379750,35468,2020-05-21
56,Afghanistan,8676,531,193,6,938,7545,19,223,5,26707,688,2020-05-21
57,Norway,8309,28,235,1,32,8042,14,1534,43,223045,41179,2020-05-21
58,Bahrain,8174,286,12,0,3873,4289,9,4825,7,262107,154727,2020-05-21
59,Algeria,7728,186,575,7,4062,3091,22,177,13,0,0,2020-05-21
60,Kazakhstan,7234,265,35,0,3777,3422,31,386,2,591502,31545,2020-05-21
61,Morocco,7211,78,196,2,4280,2735,1,196,5,112997,3066,2020-05-21
62,Australia,7081,2,100,0,6472,509,9,278,4,1137684,44675,2020-05-21
63,Malaysia,7059,50,114,0,5796,1149,10,218,4,481411,14896,2020-05-21
64,Nigeria,7016,339,211,11,1907,4898,7,34,1,40043,195,2020-05-21
65,Moldova,6704,151,233,5,2953,3518,251,1661,58,40565,10053,2020-05-21
66,Finland,6493,50,306,2,4800,1387,22,1172,55,160177,28914,2020-05-21
67,Oman,6370,327,31,1,1821,4518,31,1251,6,72000,14143,2020-05-21
68,Ghana,6269,0,31,0,1898,4340,8,202,1,187929,6063,2020-05-21
69,Armenia,5606,335,70,3,2581,2955,10,1892,24,45822,15467,2020-05-21
70,Bolivia,4919,438,199,10,553,4167,3,422,17,14803,1270,2020-05-21
71,Cameroon,4288,555,156,10,1808,2324,28,162,6,0,0,2020-05-21
72,Luxembourg,3980,9,109,0,3741,130,6,6370,174,64981,104006,2020-05-21
73,Iraq,3877,153,140,6,2483,1254,0,97,3,149701,3732,2020-05-21
74,Azerbaijan,3749,118,44,1,2340,1365,42,370,4,252496,24929,2020-05-21
75,Hungary,3641,43,473,3,1509,1659,27,377,49,147511,15266,2020-05-21
76,Sudan,3138,410,121,10,309,2708,0,72,3,281,6,2020-05-21
77,Honduras,3100,145,151,4,355,2594,13,314,15,11315,1145,2020-05-21
78,Guinea,3067,204,18,0,1575,1474,18,234,1,10304,787,2020-05-21
79,Thailand,3037,3,56,0,2897,84,61,44,8,328073,4701,2020-05-21
80,Uzbekistan,2964,25,13,0,2407,544,5,89,4,460000,13767,2020-05-21
81,Greece,2853,3,168,2,1374,1311,21,274,16,144078,13816,2020-05-21
82,Senegal,2812,98,33,3,1251,1528,6,168,2,24599,1474,2020-05-21
83,Bosnia and Herzegovina,2350,12,140,4,1596,614,4,716,43,56997,17361,2020-05-21
84,Tajikistan,2350,210,44,3,470,1836,0,247,5,0,0,2020-05-21
85,Bulgaria,2331,39,120,4,727,1484,31,335,17,70155,10089,2020-05-21
86,Ivory Coast,2301,70,29,0,1100,1172,0,87,1,21069,801,2020-05-21
87,Guatemala,2265,132,45,2,159,2061,5,127,3,20820,1165,2020-05-21
88,Croatia,2237,3,97,1,1978,162,9,545,24,58091,14141,2020-05-21
89,Djibouti,2047,219,10,1,1055,982,0,2075,10,21156,21449,2020-05-21
90,Cuba,1908,8,80,1,1603,225,5,168,7,89031,7860,2020-05-21
91,North Macedonia,1898,40,111,1,1378,409,21,911,53,23316,11191,2020-05-21
