index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7408710,49230,272632,1501,4273009,2863069,19958,0,0,0,0,2020-09-01
1,South America,6386909,69154,204568,2050,5018134,1164207,15236,0,0,0,0,2020-09-01
2,Asia,7188531,102392,144088,1606,5766687,1277756,18795,0,0,0,0,2020-09-01
3,Europe,3611313,29204,208172,437,2086758,1316383,5816,0,0,0,0,2020-09-01
4,Africa,1264255,6939,30104,242,1002394,231757,1262,0,0,0,0,2020-09-01
5,Oceania,28655,88,686,5,23584,4385,41,0,0,0,0,2020-09-01
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-01
7,World,25889094,257007,860265,5841,18171217,6857612,61112,3321,1104,0,0,2020-09-01
8,USA,6256445,40853,188869,1133,3484458,2583118,15844,18883,570,83292959,251389,2020-09-01
9,Brazil,3952790,41889,122681,1166,3159096,671013,8318,18574,576,14352484,67442,2020-09-01
10,India,3766108,78169,66460,1025,2898087,801561,8944,2725,48,43324834,31343,2020-09-01
11,Russia,1000048,4729,17299,123,815705,167044,2300,6852,119,36900000,252835,2020-09-01
12,Peru,657129,5092,29068,124,471599,156462,1493,19884,880,3233034,97829,2020-09-01
13,South Africa,628259,1218,14263,114,549993,64003,539,10571,240,3705408,62346,2020-09-01
14,Colombia,624069,8901,20052,389,469557,134460,1493,12243,393,2777107,54482,2020-09-01
15,Mexico,599560,3719,64414,256,416738,118408,3086,4642,499,1345483,10417,2020-09-01
16,Spain,470973,8115,29152,58,0,0,823,10073,623,9210337,196979,2020-09-01
17,Argentina,428239,10504,8919,259,308376,110944,2314,9461,197,1277751,28228,2020-09-01
18,Chile,413145,1419,11321,32,385790,16034,962,21581,591,2458762,128437,2020-09-01
19,Iran,376894,1682,21672,101,325124,30098,3709,4478,257,3256122,38685,2020-09-01
20,UK,337168,1295,41504,3,0,0,60,4962,611,16273209,239501,2020-09-01
21,Saudi Arabia,316670,898,3929,32,291514,21227,1519,9073,113,5026127,144003,2020-09-01
22,Bangladesh,314946,1950,4316,35,208177,102453,0,1909,26,1562412,9471,2020-09-01
23,Pakistan,296149,300,6298,4,280970,8881,589,1336,28,2642028,11923,2020-09-01
24,France,286007,4982,30661,26,86712,168634,424,4380,470,7500000,114858,2020-09-01
25,Turkey,271705,1572,6417,47,245929,19359,991,3216,76,7247935,85784,2020-09-01
26,Italy,270189,978,35491,8,207944,26754,107,4470,587,8725909,144358,2020-09-01
27,Germany,246001,1209,9381,10,221800,14820,245,2935,112,11208091,133701,2020-09-01
28,Iraq,238338,3404,7123,81,180473,50742,521,5904,176,1624331,40238,2020-09-01
29,Philippines,224264,3483,3597,39,158012,62655,837,2042,33,2633709,23982,2020-09-01
30,Indonesia,177571,2775,7505,88,128057,42009,0,648,27,2270627,8287,2020-09-01
31,Canada,129425,477,9132,6,114604,5689,50,3424,242,5504392,145628,2020-09-01
32,Ukraine,123303,2088,2605,48,57802,62896,177,2822,60,1556655,35631,2020-09-01
33,Qatar,118994,216,198,1,115895,2901,65,42380,71,634745,226064,2020-09-01
34,Israel,118538,1942,957,18,96214,21367,414,12888,104,2323830,252656,2020-09-01
35,Bolivia,116598,630,5027,61,60408,51163,71,9966,430,242146,20697,2020-09-01
36,Ecuador,114309,542,6571,15,101723,6015,360,6463,372,331243,18728,2020-09-01
37,Kazakhstan,105872,77,1588,65,96899,7385,221,5627,84,2434444,129395,2020-09-01
38,Egypt,99115,176,5440,19,73828,19847,41,966,53,135000,1315,2020-09-01
39,Dominican Republic,94979,264,1738,28,68736,24505,207,8741,160,373001,34327,2020-09-01
40,Panama,93552,570,2018,16,66974,24560,168,21626,466,343407,79383,2020-09-01
41,Romania,88593,1053,3681,60,38454,46458,522,4611,192,1825272,94991,2020-09-01
42,Oman,85928,206,689,4,81024,4215,154,16759,134,309212,60306,2020-09-01
43,Kuwait,85811,702,534,3,77657,7620,90,20045,125,621616,145204,2020-09-01
