index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8567133,54214,303965,1573,5416893,2846275,17737,0,0,0,0,2020-09-24
1,Asia,9935973,122644,184241,1800,8230513,1521219,20592,0,0,0,0,2020-09-24
2,South America,7752403,57568,244465,1616,6590568,917370,15741,0,0,0,0,2020-09-24
3,Europe,4662398,64544,218705,596,2447125,1996568,7770,0,0,0,0,2020-09-24
4,Africa,1444591,8158,34758,175,1190370,219463,1455,0,0,0,0,2020-09-24
5,Oceania,30868,91,900,5,27992,1976,19,0,0,0,0,2020-09-24
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-24
7,World,32394087,307219,987049,5765,23904112,7502926,63318,4156,1266,0,0,2020-09-24
8,USA,7184116,44000,207499,903,4430488,2546129,14089,21675,626,101512176,306265,2020-09-24
9,India,5816103,85919,92317,1144,4752991,970795,8944,4205,67,67436031,48756,2020-09-24
10,Brazil,4659909,32129,139883,818,4023789,496237,8318,21887,657,17900000,84074,2020-09-24
11,Russia,1128836,6595,19948,149,929829,179059,2300,7734,137,43900000,300790,2020-09-24
12,Colombia,790823,6555,24924,178,674961,90938,863,15504,489,3534650,69297,2020-09-24
13,Peru,782695,0,31870,0,636489,114336,1381,23663,964,3751583,113421,2020-09-24
14,Mexico,710049,4786,74949,601,510237,124863,2677,5494,580,1620878,12541,2020-09-24
15,Spain,704209,10653,31118,84,0,0,1445,15060,665,11820505,252796,2020-09-24
16,Argentina,678266,13467,14766,390,536589,126911,3527,14976,326,1842991,40692,2020-09-24
17,South Africa,667049,1861,16283,77,595916,54850,539,11215,274,4102162,68968,2020-09-24
18,France,497237,16096,31511,52,94413,371313,1048,7614,483,10035395,153664,2020-09-24
19,Chile,451634,1731,12469,124,426876,12289,890,23579,651,3113195,162535,2020-09-24
20,Iran,436319,3521,25015,175,367829,43475,3957,5180,297,3854827,45761,2020-09-24
21,UK,416363,6634,41902,40,0,0,228,6126,616,22901019,336935,2020-09-24
22,Bangladesh,355384,1540,5072,28,265092,85220,0,2153,31,1875537,11362,2020-09-24
23,Iraq,337106,4471,8799,45,268761,59546,527,8339,218,2141885,52985,2020-09-24
24,Saudi Arabia,331857,498,4599,30,314793,12465,1090,9499,132,6236859,178517,2020-09-24
25,Turkey,309790,1721,7785,74,271964,30041,1573,3664,92,9721687,114985,2020-09-24
26,Pakistan,308217,799,6437,5,294392,7388,548,1389,29,3306515,14904,2020-09-24
27,Italy,304323,1786,35781,23,221762,46780,246,5035,592,10787694,178483,2020-09-24
28,Philippines,296755,2180,5127,36,231928,59700,1758,2700,47,3508642,31922,2020-09-24
29,Germany,281345,2140,9519,11,249500,22326,293,3355,114,15642654,186563,2020-09-24
30,Indonesia,262022,4634,10105,128,191853,60064,0,956,37,3074814,11214,2020-09-24
31,Israel,212115,7425,1378,53,148813,61924,685,23062,150,3250805,353441,2020-09-24
32,Ukraine,188106,3372,3757,52,83458,100891,177,4307,86,2102377,48141,2020-09-24
