index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,4067306,71618,186579,775,1875594,2005133,19302,0,0,0,0,2020-07-13
1,South America,2930624,37000,106436,1280,1885041,939147,13709,0,0,0,0,2020-07-13
2,Asia,3015049,55544,71453,1167,2096019,847577,19520,0,0,0,0,2020-07-13
3,Europe,2586586,12003,196822,248,1517606,872158,5323,0,0,0,0,2020-07-13
4,Africa,614412,16176,13504,219,305852,295056,994,0,0,0,0,2020-07-13
5,Oceania,11644,184,130,0,9372,2142,18,0,0,0,0,2020-07-13
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-13
7,World,13226342,192525,574939,3689,7690135,4961268,58870,1697,738,0,0,2020-07-13
8,USA,3477974,63979,138234,452,1549072,1790668,15934,10505,418,43249448,130637,2020-07-13
9,Brazil,1887959,21783,72921,770,1213512,601526,8318,8880,343,4572796,21508,2020-07-13
10,India,907645,28179,23727,540,572112,311806,8944,658,17,11806256,8553,2020-07-13
11,Russia,733699,6537,11439,104,504021,218239,2300,5028,78,23200000,158973,2020-07-13
12,Peru,330123,3797,12054,184,221008,97061,1314,10008,365,1943679,58926,2020-07-13
13,Chile,317657,2616,7024,45,286556,24077,1995,16613,367,1310265,68524,2020-07-13
14,Spain,303033,681,28406,1,0,0,617,6481,608,6026446,128893,2020-07-13
15,Mexico,299750,4482,35006,276,184764,79980,378,2324,271,728484,5648,2020-07-13
16,UK,290133,530,44830,11,0,0,185,4273,660,12128749,178633,2020-07-13
17,South Africa,287796,11554,4172,93,138241,145383,539,4851,70,2194624,36990,2020-07-13
18,Iran,259652,2349,13032,203,222539,24081,3375,3090,155,1997967,23778,2020-07-13
19,Pakistan,251625,2753,5266,69,161917,84442,1837,1139,24,1585170,7173,2020-07-13
20,Italy,243230,169,34967,13,195106,13157,65,4023,578,5962744,98625,2020-07-13
21,Saudi Arabia,235111,2852,2243,20,169842,63026,2235,6750,64,2336874,67096,2020-07-13
22,Turkey,214001,1008,5382,19,195671,12948,1223,2537,64,4021947,47672,2020-07-13
23,Germany,200436,486,9139,5,185100,6197,264,2392,109,6376054,76093,2020-07-13
24,Bangladesh,186894,3099,2391,39,98317,86186,1,1134,15,955947,5803,2020-07-13
25,France,172377,288,30029,18,78597,63751,492,2641,460,2489269,38133,2020-07-13
26,Colombia,154277,3832,5455,148,65809,83013,875,3031,107,1056814,20763,2020-07-13
27,Canada,108093,503,8788,5,71802,27503,2158,2863,233,3257532,86287,2020-07-13
28,Qatar,104016,418,149,2,100627,3240,139,37045,53,416327,148275,2020-07-13
29,Argentina,103265,3099,1903,58,44173,57189,752,2284,42,474422,10494,2020-07-13
30,Egypt,83001,931,3935,77,24975,54091,41,811,38,135000,1319,2020-07-13
31,Iraq,79735,2229,3250,100,46998,29487,412,1981,81,698012,17344,2020-07-13
32,Indonesia,76981,1282,3656,50,36689,36636,0,281,13,1074467,3927,2020-07-13
33,Sweden,75826,31,5536,11,0,0,86,7507,548,600019,59400,2020-07-13
34,Ecuador,68459,589,5063,16,30369,33027,308,3879,287,183392,10390,2020-07-13
35,Belarus,65114,182,468,4,55492,9154,89,6891,50,1141580,120812,2020-07-13
36,Belgium,62707,101,9782,0,17196,35729,32,5410,844,1361830,117487,2020-07-13
37,Kazakhstan,59899,1646,375,0,34190,25334,221,3189,20,1707337,90896,2020-07-13
38,Oman,58179,2164,259,2,37257,20663,146,11386,51,244787,47908,2020-07-13
39,Philippines,57006,747,1599,65,20371,35036,333,520,15,999439,9117,2020-07-13
40,Kuwait,55508,614,393,3,45356,9759,148,12992,92,437422,102385,2020-07-13
41,UAE,55198,344,334,1,45513,9351,1,5579,34,4000000,404289,2020-07-13
42,Ukraine,54133,612,1398,15,26503,26232,81,1238,32,803657,18380,2020-07-13
43,Netherlands,51093,71,6137,0,0,0,20,2982,358,681931,39795,2020-07-13
44,Bolivia,48187,987,1807,53,14843,31537,71,4126,155,107190,9179,2020-07-13
45,Portugal,46818,306,1662,2,31065,14091,63,4592,163,1360164,133407,2020-07-13
46,Singapore,46283,322,26,0,42541,3716,1,7909,4,866414,148060,2020-07-13
47,Panama,45633,0,909,0,23039,21685,160,10571,211,164927,38207,2020-07-13
48,Dominican Republic,45506,974,903,6,22441,22162,226,4194,83,189391,17453,2020-07-13
49,Israel,40632,1962,365,3,19395,20872,183,4418,40,1266385,137687,2020-07-13
50,Poland,38190,299,1576,5,27515,9099,69,1009,42,1813365,47915,2020-07-13
51,Afghanistan,34455,4,1012,2,21254,12189,31,885,26,79804,2049,2020-07-13
52,Bahrain,33476,535,109,1,29099,4268,50,19662,64,675451,396716,2020-07-13
53,Nigeria,33153,595,744,4,13671,18738,7,161,4,183294,889,2020-07-13
54,Romania,32948,413,1901,17,21692,9355,235,1713,99,854241,44416,2020-07-13
55,Switzerland,32946,63,1968,0,29600,1378,18,3806,227,686349,79286,2020-07-13
56,Armenia,32151,182,573,8,19865,11713,10,10849,193,135687,45787,2020-07-13
57,Guatemala,29742,387,1244,25,4321,24177,5,1659,69,64590,3604,2020-07-13
58,Honduras,28090,507,774,3,2957,24359,58,2835,78,49308,4976,2020-07-13
59,Ireland,25638,10,1746,0,23364,528,9,5190,353,516958,104659,2020-07-13
60,Ghana,24988,470,139,0,21067,3782,8,804,4,331366,10659,2020-07-13
61,Azerbaijan,24570,529,313,7,15640,8617,66,2423,31,576249,56818,2020-07-13
62,Japan,21868,366,982,0,18103,2783,34,173,8,562105,4445,2020-07-13
63,Algeria,19689,494,1018,7,14019,4652,61,449,23,0,0,2020-07-13
64,Moldova,19439,57,649,7,12793,5997,373,4819,161,101180,25084,2020-07-13
65,Austria,18948,51,708,0,17000,1240,8,2103,79,700616,77776,2020-07-13
66,Serbia,18639,279,405,12,13940,4294,154,2134,46,498343,57044,2020-07-13
67,Nepal,16945,144,38,0,10294,6613,0,581,1,601773,20644,2020-07-13
68,Morocco,15936,191,255,5,12934,2747,31,432,7,896638,24284,2020-07-13
69,Cameroon,15173,0,359,0,11928,2886,52,571,14,120837,4549,2020-07-13
70,Uzbekistan,13591,594,64,4,8030,5497,43,406,2,1377915,41153,2020-07-13
71,S. Korea,13479,62,289,0,12204,986,15,263,6,1408312,27468,2020-07-13
72,Czechia,13238,64,353,1,8373,4512,15,1236,33,598642,55897,2020-07-13
73,Denmark,13037,91,610,1,12130,297,3,2251,105,1244789,214882,2020-07-13
74,Ivory Coast,12872,106,84,0,6810,5978,0,488,3,77384,2932,2020-07-13
75,Kyrgyzstan,11117,488,147,15,3460,7510,24,1703,23,255242,39105,2020-07-13
76,Sudan,10316,66,657,7,5403,4256,0,235,15,401,9,2020-07-13
77,Kenya,10294,189,197,12,2946,7151,44,191,4,216242,4019,2020-07-13
78,Australia,9980,184,108,0,7768,2104,18,391,4,3111390,121974,2020-07-13
79,El Salvador,9978,304,267,7,5732,3979,334,1538,41,194655,30006,2020-07-13
80,Venezuela,9465,0,89,0,2671,6705,25,333,3,1386563,48766,2020-07-13
81,Norway,8984,3,253,1,8138,593,1,1657,47,380082,70092,2020-07-13
82,Malaysia,8725,7,122,0,8520,83,4,269,4,850423,26265,2020-07-13
83,Senegal,8198,63,150,2,5514,2534,34,489,9,91337,5452,2020-07-13
84,North Macedonia,8197,86,385,3,4326,3486,55,3934,185,78133,37503,2020-07-13
85,DRC,8075,42,190,1,3620,4265,0,90,2,0,0,2020-07-13
86,Costa Rica,8036,440,31,1,2304,5701,30,1577,6,57745,11332,2020-07-13
87,Ethiopia,7766,206,128,1,2430,5208,35,68,1,250604,2179,2020-07-13
88,Bulgaria,7411,159,276,8,3517,3618,29,1067,40,179675,25866,2020-07-13
89,Finland,7295,1,329,0,6800,166,1,1317,59,278800,50316,2020-07-13
