index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6238100,61586,237634,2130,3363265,2637201,24583,0,0,0,0,2020-08-11
1,South America,4870614,71984,162934,1723,3476227,1231453,14702,0,0,0,0,2020-08-11
2,Asia,5207131,86266,112572,1379,3954285,1140274,18829,0,0,0,0,2020-08-11
3,Europe,3084005,19605,206717,320,1847738,1029550,5177,0,0,0,0,2020-08-11
4,Africa,1068720,7622,23905,262,761603,283212,1207,0,0,0,0,2020-08-11
5,Oceania,23659,317,357,18,13843,9459,56,0,0,0,0,2020-08-11
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-11
7,World,20492950,247380,744134,5832,13417612,6331204,64558,2629,955,0,0,2020-08-11
8,USA,5303672,52234,167550,1358,2749691,2386431,17473,16013,506,66938492,202097,2020-08-11
9,Brazil,3112393,54923,103099,1242,2243124,766170,8318,14631,485,13231548,62200,2020-08-11
10,India,2328405,61252,46188,835,1638101,644116,8944,1685,33,25281848,18300,2020-08-11
11,Russia,897599,4945,15131,130,703175,179293,2300,6150,104,31000000,212414,2020-08-11
12,South Africa,566109,2511,10751,130,426125,129233,539,9532,181,3278977,55211,2020-08-11
13,Mexico,485836,5558,53003,705,327993,104840,3683,3764,411,1097077,8499,2020-08-11
14,Peru,483133,0,21276,0,329404,132453,1484,14631,644,2590078,78436,2020-08-11
15,Colombia,410453,12830,13475,321,230427,166551,1493,8057,265,1982831,38923,2020-08-11
16,Chile,376616,1572,10178,39,349541,16897,1268,19683,532,1889616,98755,2020-08-11
17,Spain,373692,3632,28581,5,0,0,617,7992,611,7472031,159806,2020-08-11
18,Iran,331189,2345,18800,184,288620,23769,3983,3938,224,2736514,32535,2020-08-11
19,UK,312789,1148,46526,0,0,0,67,4605,685,18868566,277782,2020-08-11
20,Saudi Arabia,291468,1521,3233,34,255118,33117,1821,8358,93,3872599,111052,2020-08-11
21,Pakistan,285191,531,6112,15,261246,17833,780,1288,28,2165811,9785,2020-08-11
22,Bangladesh,263503,2996,3471,33,151972,108060,0,1598,21,1287988,7812,2020-08-11
23,Argentina,253868,0,4785,21,181389,67694,1569,5611,106,872643,19289,2020-08-11
24,Italy,251237,412,35215,6,202461,13561,49,4156,583,7316918,121038,2020-08-11
25,Turkey,243180,1183,5873,15,226155,11152,617,2880,70,5387751,63807,2020-08-11
26,Germany,219530,1030,9268,3,198900,11362,236,2619,111,8586648,102449,2020-08-11
27,France,204172,1397,30354,14,82836,90982,383,3127,465,5500000,84240,2020-08-11
28,Iraq,156995,3396,5531,67,112102,39362,545,3894,137,1183950,29367,2020-08-11
29,Philippines,139538,2987,2312,19,68432,68794,389,1272,21,1830234,16678,2020-08-11
30,Indonesia,128776,1693,5824,59,83710,39242,0,470,21,1731634,6324,2020-08-11
31,Canada,120421,289,8991,4,106746,4684,2282,3188,238,4541747,120220,2020-08-11
32,Qatar,113646,384,188,0,110324,3134,77,40475,67,529289,188506,2020-08-11
33,Kazakhstan,100164,722,1269,23,73702,25193,221,5328,67,2183308,116126,2020-08-11
34,Egypt,95834,168,5059,24,54888,35887,41,935,49,135000,1317,2020-08-11
35,Ecuador,95563,862,5951,19,78610,11002,348,5408,337,268726,15207,2020-08-11
36,Bolivia,91635,1636,3712,72,30823,57100,71,7839,318,194155,16608,2020-08-11
37,Israel,86593,1871,622,9,60080,25891,375,9415,68,1970047,214192,2020-08-11
38,Sweden,83126,0,5770,5,0,0,35,8225,571,863315,85424,2020-08-11
39,Ukraine,83115,1158,1951,29,44934,36230,132,1902,45,1179434,26987,2020-08-11
40,Oman,82050,263,533,12,76720,4797,164,16026,104,309212,60395,2020-08-11
41,Dominican Republic,81094,595,1346,18,45666,34082,293,7467,124,300134,27637,2020-08-11
42,Panama,75394,0,1664,0,49510,24220,157,17444,385,252381,58394,2020-08-11
43,Belgium,74620,468,9879,7,17792,46949,73,6435,852,1872714,161506,2020-08-11
44,Kuwait,73068,668,486,4,64759,7823,110,17083,114,539461,126120,2020-08-11
45,Belarus,69005,58,592,3,65219,3194,0,7303,63,1377540,145787,2020-08-11
46,Romania,63762,1215,2764,35,30585,30413,485,3317,144,1404845,73083,2020-08-11
47,UAE,62966,262,358,1,56961,5647,0,6358,36,5627515,568242,2020-08-11
48,Netherlands,59973,779,6159,2,0,0,30,3499,359,1195475,69751,2020-08-11
49,Guatemala,57966,979,2233,11,46442,9291,5,3229,124,185374,10327,2020-08-11
50,Singapore,55353,61,27,0,50128,5198,0,9453,5,1474372,251796,2020-08-11
51,Poland,52961,551,1821,12,37150,13990,74,1400,48,2257525,59657,2020-08-11
52,Portugal,52945,120,1761,2,38760,12424,29,5194,173,1753524,172028,2020-08-11
53,Japan,48928,938,1052,5,33975,13901,171,387,8,1024235,8101,2020-08-11
54,Honduras,47872,418,1506,11,6649,39717,45,4825,152,116246,11717,2020-08-11
55,Nigeria,47290,423,956,6,33609,12725,7,229,5,319851,1548,2020-08-11
56,Bahrain,44804,407,165,2,41504,3135,38,26242,97,923342,540814,2020-08-11
57,Ghana,41404,192,215,0,39055,2134,6,1330,7,416988,13390,2020-08-11
58,Armenia,40593,160,803,7,33157,6633,0,13696,271,177322,59828,2020-08-11
59,Kyrgyzstan,40455,278,1478,4,32734,6243,24,6190,226,267718,40963,2020-08-11
60,Afghanistan,37269,107,1344,16,26415,9510,31,955,34,96781,2480,2020-08-11
61,Switzerland,36895,187,1990,3,32400,2505,22,4260,230,847325,97825,2020-08-11
62,Algeria,36204,492,1322,10,25263,9619,57,824,30,0,0,2020-08-11
63,Morocco,35195,1132,533,17,25385,9277,31,952,14,1494096,40427,2020-08-11
64,Azerbaijan,33731,84,495,3,30856,2380,0,3323,49,796459,78475,2020-08-11
65,Uzbekistan,31747,443,204,4,23704,7839,387,947,6,1377915,41106,2020-08-11
66,Serbia,28497,235,652,6,18965,8880,91,3263,75,762229,87279,2020-08-11
67,Moldova,28223,382,857,7,19740,7626,362,6998,213,128076,31758,2020-08-11
68,Kenya,27425,497,438,15,13867,13120,44,509,8,362501,6726,2020-08-11
69,Ireland,26801,33,1773,1,23364,1664,7,5421,359,674695,136473,2020-08-11
70,Venezuela,26800,0,229,0,16930,9641,74,943,8,1596120,56149,2020-08-11
71,Costa Rica,24508,636,255,11,7971,16282,85,4806,50,105915,20771,2020-08-11
72,Ethiopia,24175,584,440,20,10696,13039,190,210,4,520891,4519,2020-08-11
73,Nepal,23948,638,83,4,16664,7201,0,820,3,775100,26552,2020-08-11
74,Austria,22245,139,723,0,20123,1399,25,2468,80,974508,108133,2020-08-11
75,Australia,21713,316,331,18,12144,9238,55,850,13,4980172,195055,2020-08-11
76,El Salvador,21269,397,570,7,9875,10824,539,3277,88,266079,40999,2020-08-11
77,Czechia,18783,289,391,1,13222,5170,17,1754,37,757957,70763,2020-08-11
78,Cameroon,18213,171,398,3,15320,2495,30,684,15,149000,5599,2020-08-11
79,Ivory Coast,16847,49,105,0,13321,3421,0,637,4,110359,4173,2020-08-11
80,Denmark,14959,144,621,1,12988,1350,2,2582,107,1780284,307237,2020-08-11
81,Palestine,14875,365,104,4,8181,6590,0,2909,20,214862,42017,2020-08-11
82,Bosnia and Herzegovina,14708,210,447,22,8411,5850,0,4486,136,154476,47119,2020-08-11
83,S. Korea,14660,34,305,0,13729,626,15,286,6,1637844,31943,2020-08-11
84,Bulgaria,13722,210,471,12,8154,5097,54,1977,68,313866,45211,2020-08-11
85,Madagascar,13317,115,152,1,11276,1889,98,480,5,49742,1792,2020-08-11
86,North Macedonia,12083,141,529,1,8248,3306,6,5800,254,117475,56387,2020-08-11
87,Sudan,12033,77,786,5,6282,4965,0,274,18,401,9,2020-08-11
88,Senegal,11380,68,238,2,7449,3693,49,678,14,121982,7266,2020-08-11
