index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1346547,27510,79412,2638,247749,1019386,17420,0,0,0,0,2020-05-05
1,Europe,1493972,24061,144103,1960,568522,781347,16507,0,0,0,0,2020-05-05
2,Asia,587017,14178,20430,352,315845,250742,5281,0,0,0,0,2020-05-05
3,South America,236692,12418,11979,711,82346,142367,9950,0,0,0,0,2020-05-05
4,Africa,50166,2091,1917,69,16977,31272,128,0,0,0,0,2020-05-05
5,Oceania,8439,25,116,1,7284,1039,29,0,0,0,0,2020-05-05
6,,721,0,15,0,645,61,4,0,0,0,0,2020-05-05
7,World,3723554,80283,257972,5731,1239368,2226214,49319,478,331,0,0,2020-05-05
8,USA,1236987,24152,72241,2320,199684,965062,16175,3737,218,7697091,23254,2020-05-05
9,Spain,250561,2260,25613,185,154718,70230,2254,5359,548,1932455,41332,2020-05-05
10,Italy,213013,1075,29315,236,85231,98467,1427,3523,485,2246666,37158,2020-05-05
11,UK,194990,4406,29427,693,0,165219,1559,2872,433,1383842,20385,2020-05-05
12,France,170551,1089,25531,330,52736,92284,3430,2613,391,1100228,16856,2020-05-05
13,Germany,167007,855,6993,0,135100,24914,1937,1993,83,2547052,30400,2020-05-05
14,Russia,155370,10102,1451,95,19865,134054,2300,1065,10,4460357,30564,2020-05-05
15,Turkey,129491,1832,3520,59,73285,52686,1338,1535,42,1204421,14281,2020-05-05
16,Brazil,114715,6449,7921,578,48221,58573,8318,540,37,339552,1597,2020-05-05
17,Iran,99970,1323,6340,63,80475,13155,2685,1190,75,519543,6186,2020-05-05
18,Canada,62038,1266,4039,185,26938,31061,557,1644,107,919368,24359,2020-05-05
19,Peru,51189,3817,1444,100,15413,34332,709,1553,44,406579,12331,2020-05-05
20,Belgium,50509,242,8016,92,12441,30052,646,4358,692,456194,39362,2020-05-05
21,India,49400,2963,1693,127,14142,33565,0,36,1,1191946,864,2020-05-05
22,Netherlands,41087,317,5168,86,0,35669,644,2398,302,235909,13768,2020-05-05
23,Ecuador,31881,0,1569,0,3433,26879,159,1807,89,80171,4544,2020-05-05
24,Saudi Arabia,30251,1595,200,9,5431,24620,143,869,6,376607,10818,2020-05-05
25,Switzerland,30009,28,1795,11,25400,2814,121,3467,207,286403,33092,2020-05-05
26,Portugal,25702,178,1074,11,1743,22885,134,2521,105,469435,46038,2020-05-05
27,Mexico,24905,1434,2271,117,15938,6696,378,193,18,100041,776,2020-05-05
28,Sweden,23216,495,2854,85,4074,16288,435,2299,283,148500,14704,2020-05-05
29,Pakistan,22049,1108,514,38,5801,15734,111,100,2,222404,1007,2020-05-05
30,Chile,22016,1373,275,5,10710,11031,470,1152,14,222095,11618,2020-05-05
31,Ireland,21983,211,1339,20,13386,7258,93,4452,271,214761,43493,2020-05-05
32,Singapore,19410,632,18,0,1519,17873,24,3318,3,143919,24600,2020-05-05
33,Belarus,18350,861,107,4,3771,14472,92,1942,11,211369,22369,2020-05-05
34,Qatar,17142,951,12,0,1924,15206,72,5950,4,109762,38098,2020-05-05
35,Israel,16289,43,238,3,10465,5586,89,1882,27,417100,48189,2020-05-05
36,Austria,15650,29,606,6,13462,1582,104,1738,67,285883,31742,2020-05-05
37,UAE,15192,462,146,9,3153,11893,1,1536,15,1200000,121330,2020-05-05
38,Japan,15078,0,536,0,4156,10386,328,119,4,184586,1459,2020-05-05
39,Poland,14431,425,716,18,4280,9435,160,381,19,394270,10418,2020-05-05
40,Romania,13837,325,841,23,5454,7542,244,719,44,205842,10700,2020-05-05
41,Ukraine,12697,366,316,13,1875,10506,167,290,7,139759,3196,2020-05-05
42,Indonesia,12071,484,872,8,2197,9002,0,44,3,121547,444,2020-05-05
43,Bangladesh,10929,786,183,1,1403,9343,1,66,1,93405,567,2020-05-05
44,S. Korea,10804,3,254,2,9283,1267,55,211,5,640237,12488,2020-05-05
45,Denmark,9821,151,503,10,7296,2022,49,1696,87,257738,44497,2020-05-05
46,Philippines,9684,199,637,14,1408,7639,31,88,6,130889,1194,2020-05-05
47,Serbia,9677,120,200,3,1723,7754,51,1108,23,111278,12736,2020-05-05
48,Colombia,8613,640,378,20,2013,6222,120,169,7,123029,2418,2020-05-05
49,Dominican Republic,8480,245,354,8,1905,6221,144,782,33,33377,3077,2020-05-05
50,Norway,7955,51,215,1,32,7708,27,1467,40,189657,34984,2020-05-05
51,Czechia,7896,77,257,5,4006,3633,59,737,24,269093,25128,2020-05-05
52,South Africa,7572,352,148,10,2746,4678,36,128,2,268064,4520,2020-05-05
53,Panama,7387,190,203,3,726,6458,93,1712,47,35556,8241,2020-05-05
54,Egypt,7201,388,452,16,1730,5019,0,70,4,90000,879,2020-05-05
55,Australia,6849,24,96,1,5889,864,27,269,4,664756,26069,2020-05-05
56,Malaysia,6383,30,106,1,4567,1710,24,197,3,213220,6588,2020-05-05
57,Kuwait,5804,526,40,0,2032,3732,90,1359,9,196397,45988,2020-05-05
58,Finland,5412,85,246,6,3500,1666,48,977,44,106300,19185,2020-05-05
59,Morocco,5219,166,181,2,1838,3200,1,141,5,49570,1343,2020-05-05
60,Argentina,4887,0,262,2,1472,3153,148,108,6,69718,1543,2020-05-05
61,Algeria,4838,190,470,5,2067,2301,22,110,11,6500,148,2020-05-05
