index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,10281038,70908,338351,1784,6846311,3096376,19161,0,0,0,0,2020-10-21
1,Asia,12786775,98299,228599,1576,11198120,1360056,20946,0,0,0,0,2020-10-21
2,South America,9154292,58175,283421,1356,8085881,784990,17570,0,0,0,0,2020-10-21
3,Europe,7513546,193398,243715,1781,3305230,3964601,14416,0,0,0,0,2020-10-21
4,Africa,1685381,10545,40544,255,1384275,260562,1961,0,0,0,0,2020-10-21
5,Oceania,34549,41,955,0,30778,2816,21,0,0,0,0,2020-10-21
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-21
7,World,41456302,431366,1135600,6752,30851254,9469448,74079,5318,1457,0,0,2020-10-21
8,USA,8579766,58610,227315,1131,5585660,2766791,15665,25874,686,128596075,387811,2020-10-21
9,India,7705158,56000,116653,703,6871898,716607,8944,5567,84,97200379,70225,2020-10-21
10,Brazil,5300649,25832,155459,571,4721593,423597,8318,24883,730,17900000,84030,2020-10-21
11,Russia,1447335,15700,24952,317,1096560,325823,2300,9916,171,55171784,378009,2020-10-21
12,Spain,1046641,16973,34366,156,0,0,1930,22383,735,15503165,331545,2020-10-21
13,Argentina,1037325,18326,27519,419,840520,169286,4573,22888,607,2702220,59623,2020-10-21
14,Colombia,981700,7561,29464,192,884895,67341,2115,19231,577,4564070,89409,2020-10-21
15,France,957421,26676,34048,163,107652,815721,2248,14658,521,13931849,213293,2020-10-21
16,Peru,876885,2767,33937,62,792892,50056,1076,26484,1025,4293748,129679,2020-10-21
17,Mexico,860714,5788,86893,555,627584,146237,2617,6654,672,2207837,17070,2020-10-21
18,UK,789229,26688,44158,191,0,0,629,11607,649,30187915,443973,2020-10-21
19,South Africa,708359,2055,18741,85,641706,47912,546,11898,315,4607883,77398,2020-10-21
20,Iran,545286,5616,31346,312,438709,75231,4861,6467,372,4599554,54550,2020-10-21
21,Chile,495637,1159,13719,17,468269,13649,767,25860,716,3974189,207355,2020-10-21
22,Italy,449648,15199,36832,127,257374,155442,926,7440,609,13962029,231028,2020-10-21
23,Iraq,438265,3667,10418,52,369010,58837,466,10824,257,2685744,66329,2020-10-21
24,Bangladesh,393131,1545,5723,24,308845,78563,0,2380,35,2206411,13357,2020-10-21
25,Germany,391355,10457,9999,44,302100,79256,943,4666,119,19276507,229849,2020-10-21
26,Indonesia,373109,4267,12857,123,297509,62743,0,1360,47,4167210,15187,2020-10-21
27,Philippines,362243,1509,6747,60,311506,43990,1562,3292,61,4450230,40449,2020-10-21
28,Turkey,353426,2013,9513,68,308446,35467,1504,4177,112,12759069,150791,2020-10-21
29,Saudi Arabia,343373,405,5235,18,329715,8423,804,9817,150,7509140,214687,2020-10-21
30,Pakistan,324744,667,6692,19,308674,9378,559,1462,30,4148739,18673,2020-10-21
31,Ukraine,315826,6719,5927,141,132219,177680,177,7235,136,2847376,65229,2020-10-21
32,Israel,307335,1173,2291,13,285475,19569,596,33415,249,4303692,467915,2020-10-21
33,Netherlands,253134,8743,6873,59,0,0,465,14763,401,2872319,167516,2020-10-21
34,Belgium,240159,9679,10489,46,21477,208193,486,20694,904,4215269,363227,2020-10-21
35,Czechia,208915,14969,1739,120,83136,124040,657,19497,162,1885488,175966,2020-10-21
36,Canada,205954,2266,9826,32,173514,22614,205,5442,260,8853898,233965,2020-10-21
37,Poland,202579,10040,3851,130,98884,99844,757,5354,102,4109390,108617,2020-10-21
38,Romania,191102,4848,6065,69,137835,47202,766,9954,316,2927096,152470,2020-10-21
39,Morocco,182580,3577,3079,52,151634,27867,625,4929,83,3107430,83887,2020-10-21
40,Ecuador,155625,1510,12453,49,134187,8985,361,8781,703,505231,28506,2020-10-21
41,Nepal,144872,5743,791,26,99605,44476,0,4945,27,1334897,45569,2020-10-21
42,Bolivia,140037,147,8526,24,105526,25985,71,11947,727,322675,27529,2020-10-21
43,Qatar,130210,266,225,1,127093,2892,42,46374,80,899439,320335,2020-10-21
44,Panama,126435,696,2597,12,102725,21113,117,29165,599,600018,138406,2020-10-21
45,Dominican Republic,122398,425,2206,2,100051,20141,157,11249,203,551041,50643,2020-10-21
46,UAE,119132,1538,472,2,111814,6846,0,12001,48,11988391,1207708,2020-10-21
47,Kuwait,118531,813,721,7,109916,7894,130,27632,168,849662,198075,2020-10-21
48,Oman,111484,451,1137,15,97367,12980,207,21668,221,376700,73215,2020-10-21
49,Kazakhstan,109766,143,1796,0,105301,2669,221,5825,95,3175675,168518,2020-10-21
50,Sweden,107355,0,5929,6,0,0,30,10610,586,1925218,190268,2020-10-21
51,Portugal,106271,2535,2229,16,63238,40804,187,10431,219,3035073,297920,2020-10-21
52,Egypt,105883,178,6155,13,98516,1212,41,1029,60,135000,1312,2020-10-21
53,Guatemala,102415,196,3567,21,92149,6699,5,5685,198,395620,21961,2020-10-21
54,Costa Rica,99425,1503,1236,14,60738,37451,206,19464,242,271394,53129,2020-10-21
55,Japan,93933,453,1679,3,87107,5147,150,743,13,2482485,19647,2020-10-21
56,Switzerland,91763,5596,2039,17,54600,35124,101,10579,235,1674840,193090,2020-10-21
57,Ethiopia,91118,628,1384,13,44506,45228,303,787,12,1416829,12234,2020-10-21
58,Honduras,90232,851,2582,6,35930,51720,25,9067,259,213204,21423,2020-10-21
59,Belarus,89642,733,941,4,80905,7796,0,9488,100,2267862,240027,2020-10-21
60,Venezuela,87644,0,747,0,80316,6581,117,3085,26,2022949,71203,2020-10-21
61,Bahrain,78907,374,308,3,75424,3175,31,45907,179,1648827,959257,2020-10-21
62,Austria,69409,1958,925,11,52617,15867,147,7693,103,1993124,220916,2020-10-21
63,Moldova,68791,833,1630,13,49702,17459,849,17065,404,335091,83127,2020-10-21
