index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7831127,45962,285496,1620,4738093,2807538,18556,0,0,0,0,2020-09-10
1,Asia,8228319,127834,159067,1851,6635245,1434007,19238,0,0,0,0,2020-09-10
2,South America,6933150,71293,223953,1680,5644431,1064766,15169,0,0,0,0,2020-09-10
3,Europe,3953939,45017,211562,416,2209398,1532979,6352,0,0,0,0,2020-09-10
4,Africa,1336407,8144,32178,216,1072778,231451,1500,0,0,0,0,2020-09-10
5,Oceania,29727,56,819,7,25541,3367,31,0,0,0,0,2020-09-10
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-10
7,World,28313390,298306,913090,5790,20326137,7074163,60850,3632,1171,0,0,2020-09-10
8,USA,6585692,36340,196145,907,3876168,2513379,14586,19874,592,89969363,271501,2020-09-10
9,India,4559725,96760,76304,1213,3539983,943438,8944,3298,55,52934433,38286,2020-09-10
10,Brazil,4239763,40431,129575,922,3497337,612851,8318,19919,609,14408116,67691,2020-09-10
11,Russia,1046370,5363,18263,128,862373,165734,2300,7170,125,39500000,270647,2020-09-10
12,Peru,710067,7291,30344,108,544745,134978,1460,21479,918,3457205,104577,2020-09-10
13,Colombia,694664,7808,22275,222,569479,102910,863,13624,437,3062852,60072,2020-09-10
14,Mexico,647507,4647,69095,611,454982,123430,2919,5012,535,1465693,11345,2020-09-10
15,South Africa,644438,2007,15265,97,573003,56170,539,10840,257,3863453,64985,2020-09-10
16,Spain,554143,10764,29699,71,0,0,1136,11851,635,9987326,213595,2020-09-10
17,Argentina,524198,11905,10907,249,390098,123193,2880,11578,241,1485790,32817,2020-09-10
18,Chile,428669,1642,11781,79,401356,15532,951,22387,615,2719687,142037,2020-09-10
19,Iran,395488,2063,22798,129,340842,31848,3728,4697,271,3483727,41376,2020-09-10
20,UK,358138,2919,41608,14,0,0,80,5270,612,17619897,259287,2020-09-10
21,France,353944,9843,30813,19,88742,234389,615,5420,472,10000000,153135,2020-09-10
22,Bangladesh,332970,1892,4634,41,233550,94786,0,2018,28,1690011,10242,2020-09-10
23,Saudi Arabia,323720,708,4189,24,299998,19533,1363,9271,120,5589493,160083,2020-09-10
24,Pakistan,299855,196,6365,6,287950,5540,550,1353,29,2850121,12856,2020-09-10
25,Turkey,286455,1512,6895,58,255407,24153,1209,3389,82,8212924,97180,2020-09-10
26,Italy,283180,1597,35587,10,211885,35708,164,4685,589,9554389,158069,2020-09-10
27,Iraq,278418,4597,7814,82,213817,56787,540,6893,193,1718157,42539,2020-09-10
28,Germany,258107,1758,9419,9,231900,16788,233,3079,112,13436301,160269,2020-09-10
29,Philippines,248947,3821,4066,80,186058,58823,990,2266,37,2955809,26906,2020-09-10
30,Indonesia,207203,3861,8456,120,147510,51237,0,756,31,2549579,9302,2020-09-10
31,Ukraine,145612,2582,3023,44,65877,76712,177,3333,69,1751931,40107,2020-09-10
32,Israel,145526,4429,1077,23,109942,34507,486,15822,117,2620012,284859,2020-09-10
33,Canada,134785,491,9163,8,118900,6722,57,3565,242,5929848,156851,2020-09-10
34,Bolivia,123345,1037,7146,49,77216,38983,71,10539,611,262719,22448,2020-09-10
35,Qatar,121052,206,205,0,117978,2869,47,43113,73,676170,240818,2020-09-10
36,Ecuador,113206,1040,10749,48,91242,11215,371,6398,608,333977,18875,2020-09-10
37,Kazakhstan,106584,86,1634,0,100248,4702,221,5663,87,2571562,136643,2020-09-10
38,Dominican Republic,101716,779,1926,12,75034,24756,210,9359,177,408014,37540,2020-09-10
39,Egypt,100557,154,5590,13,81597,13370,41,979,54,135000,1315,2020-09-10
40,Panama,99715,673,2127,11,72203,25385,135,23042,491,384525,88854,2020-09-10
41,Romania,99684,1380,4065,47,41010,54609,459,5189,212,2015772,104922,2020-09-10
42,Kuwait,92822,740,556,4,83040,9226,90,21675,130,663135,154847,2020-09-10
43,Belgium,89691,550,9917,5,18635,61139,59,7732,855,2466280,212621,2020-09-10
44,Oman,88337,398,762,11,83325,4250,161,17218,149,309212,60269,2020-09-10
45,Sweden,86194,0,5843,4,0,0,13,8524,578,1250488,123671,2020-09-10
46,Guatemala,80306,684,2918,21,68927,8461,5,4467,162,270040,15021,2020-09-10
47,Morocco,79767,1889,1491,38,61850,16426,251,2156,40,2160798,58409,2020-09-10
48,Netherlands,78511,823,6249,3,0,0,47,4580,365,1832451,106897,2020-09-10
49,UAE,76911,930,398,5,67945,8568,0,7758,40,7872311,794126,2020-09-10
50,Belarus,73591,189,732,6,72203,656,0,7788,77,1618213,171263,2020-09-10
51,Japan,73221,495,1406,13,64835,6980,198,579,11,1662091,13149,2020-09-10
52,Poland,72453,506,2159,12,58069,12225,84,1915,57,2912411,76970,2020-09-10
53,Honduras,65597,379,2044,10,15064,48489,33,6603,206,155223,15625,2020-09-10
54,Ethiopia,62578,878,974,8,23640,37964,330,542,8,1110495,9616,2020-09-10
55,Portugal,62126,585,1852,3,43441,16833,57,6096,182,2186824,214587,2020-09-10
56,Bahrain,58207,757,207,4,52284,5716,27,33996,121,1207260,705095,2020-09-10
57,Singapore,57229,63,27,0,56558,644,0,9767,5,2281104,389320,2020-09-10
58,Venezuela,56751,0,452,0,45318,10981,111,1997,16,1824287,64190,2020-09-10
59,Nigeria,55829,197,1075,5,43810,10944,7,270,5,433206,2092,2020-09-10
60,Costa Rica,52549,1325,567,24,20322,31660,219,10298,111,172011,33708,2020-09-10
61,Nepal,50465,1246,317,5,35700,14448,0,1726,11,810485,27723,2020-09-10
62,Algeria,47488,272,1591,10,33562,12335,40,1079,36,0,0,2020-09-10
63,Switzerland,45711,405,2020,1,38100,5591,24,5274,233,1145949,132222,2020-09-10
64,Uzbekistan,45473,543,370,4,42509,2594,224,1355,11,1377915,41057,2020-09-10
65,Armenia,45326,174,906,1,41233,3187,0,15291,306,227809,76850,2020-09-10
66,Ghana,45313,0,283,0,44188,842,5,1453,9,450872,14454,2020-09-10
