index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2277841,23974,135530,759,923989,1218322,19340,0,0,0,0,2020-06-07
1,South America,1146470,32720,50222,1465,531364,564884,11783,0,0,0,0,2020-06-07
2,Europe,2094324,14830,178943,360,1082128,833253,7180,0,0,0,0,2020-06-07
3,Asia,1361249,34820,35025,658,822296,503928,14885,0,0,0,0,2020-06-07
4,Africa,192118,6122,5215,133,84919,101984,469,0,0,0,0,2020-06-07
5,Oceania,8870,5,124,0,8289,457,3,0,0,0,0,2020-06-07
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-07
7,World,7081593,112471,405074,3375,3453636,3222883,53664,909,520,0,0,2020-06-07
8,USA,2007232,18688,112469,373,758512,1136251,16915,6066,340,21185550,64029,2020-06-07
9,Brazil,691962,18375,36499,542,302084,353379,8318,3257,172,999836,4706,2020-06-07
10,Russia,467673,8984,5859,134,226731,235083,2300,3205,40,12721549,87175,2020-06-07
11,Spain,288630,240,27136,1,0,0,617,6173,580,4063843,86920,2020-06-07
12,UK,286194,1326,40542,77,0,0,604,4217,597,5581073,82241,2020-06-07
13,India,257506,10884,7207,261,123848,126451,8944,187,5,4666386,3384,2020-06-07
14,Italy,234998,197,33899,53,165837,35262,287,3886,561,4236535,70063,2020-06-07
15,Peru,196515,4757,5465,164,86219,104831,1062,5966,166,1191956,36186,2020-06-07
16,Germany,185869,173,8776,7,169100,7993,568,2219,105,4348880,51917,2020-06-07
17,Iran,171789,2364,8281,72,134349,29159,2596,2047,99,1084857,12928,2020-06-07
18,Turkey,170132,914,4692,23,137969,27471,613,2019,56,2338593,27749,2020-06-07
19,France,153977,343,29155,13,70842,53980,1053,2359,447,1384633,21216,2020-06-07
20,Chile,134150,6405,2190,649,95631,36329,1558,7022,115,708773,37098,2020-06-07
21,Mexico,113619,3593,13511,341,81544,18564,378,882,105,332326,2579,2020-06-07
22,Saudi Arabia,101914,3045,712,36,72817,28385,1564,2931,20,958237,27555,2020-06-07
23,Pakistan,98943,4960,2002,67,33465,63476,111,449,9,683608,3099,2020-06-07
24,Canada,95698,641,7800,27,54221,33677,1738,2537,207,1868277,49530,2020-06-07
25,Qatar,68790,1595,54,3,44338,24398,245,24500,19,255533,91008,2020-06-07
26,Bangladesh,65769,2743,888,42,13903,50978,1,400,5,397987,2418,2020-06-07
27,Belgium,59226,154,9595,15,16291,33340,111,5112,828,935670,80756,2020-06-07
28,Belarus,48630,879,269,6,23647,24714,92,5146,28,622313,65857,2020-06-07
29,South Africa,48285,2312,998,46,24364,22923,208,815,17,920064,15527,2020-06-07
30,Netherlands,47574,239,6013,2,0,0,97,2777,351,388113,22654,2020-06-07
31,Sweden,44730,81,4659,3,0,0,198,4431,462,275500,27290,2020-06-07
32,Ecuador,43120,392,3621,13,21020,18479,222,2447,205,127414,7230,2020-06-07
33,Colombia,39236,1209,1259,54,15322,22655,335,772,25,410719,8078,2020-06-07
34,UAE,38808,540,276,1,21806,16726,1,3927,28,2500000,252981,2020-06-07
35,Singapore,37910,383,25,0,24886,12999,3,6483,4,408495,69861,2020-06-07
36,Portugal,34693,342,1479,5,20995,12219,58,3402,145,873998,85698,2020-06-07
37,Egypt,34079,1467,1237,39,8961,23881,41,333,12,135000,1321,2020-06-07
38,Kuwait,31848,717,264,10,20205,11379,196,7465,62,315285,73904,2020-06-07
39,Indonesia,31186,672,1851,50,10498,18837,0,114,7,405992,1485,2020-06-07
40,Switzerland,30965,9,1921,0,28700,344,28,3580,222,423468,48953,2020-06-07
41,Ukraine,26999,485,788,11,12054,14157,304,617,18,424046,9693,2020-06-07
42,Poland,26561,575,1157,4,12855,12549,160,702,31,1056396,27911,2020-06-07
43,Ireland,25201,18,1679,1,22698,824,36,5108,340,348416,70615,2020-06-07
44,Argentina,22794,774,664,16,6909,15221,274,505,15,193923,4293,2020-06-07
