index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,534973,34753,19720,2054,34234,481019,11908,0,0,0,0,2020-04-10
1,Europe,820102,41250,70094,4276,196782,553226,30232,0,0,0,0,2020-04-10
2,Asia,274564,10625,10221,324,133960,130383,6575,0,0,0,0,2020-04-10
3,South America,44825,5220,1798,183,4619,38408,876,0,0,0,0,2020-04-10
4,Oceania,7573,96,55,3,3515,4003,79,0,0,0,0,2020-04-10
5,Africa,13526,646,695,63,2231,10600,153,0,0,0,0,2020-04-10
6,,721,0,13,0,619,89,10,0,0,0,0,2020-04-10
7,World,1696284,92590,102596,6903,375960,1217728,49833,218,132,0,0,2020-04-10
8,USA,501272,32706,18666,1975,27239,455367,10916,1514,56,2532931,7652,2020-04-10
9,Spain,158273,5051,16081,634,55668,86524,7371,3385,344,355000,7593,2020-04-10
10,Italy,147577,3951,18849,570,30455,98273,3497,2441,312,906864,14999,2020-04-10
11,France,124869,7120,13197,987,24932,86740,7004,1913,202,333807,5114,2020-04-10
12,Germany,122171,3936,2767,160,53913,65491,4895,1458,33,1317887,15730,2020-04-10
13,UK,73758,8681,8958,980,344,64456,1559,1086,132,316836,4667,2020-04-10
14,Iran,68192,1972,4232,122,35465,28495,3969,812,50,242568,2888,2020-04-10
15,Turkey,47029,4747,1006,98,2423,43600,1667,558,12,307210,3643,2020-04-10
16,Belgium,26667,1684,3019,496,5568,18080,1278,2301,260,84248,7269,2020-04-10
17,Switzerland,24551,500,1002,54,11100,12449,386,2837,116,178500,20625,2020-04-10
18,Netherlands,23097,1335,2511,115,250,20336,1424,1348,147,101534,5926,2020-04-10
19,Canada,22108,1343,556,47,5871,15681,557,586,15,370315,9812,2020-04-10
20,Brazil,19638,1493,1057,103,173,18408,296,92,5,62985,296,2020-04-10
21,Portugal,15472,1516,435,26,233,14804,226,1517,43,140863,13815,2020-04-10
22,Austria,13555,311,319,24,6064,7172,261,1505,35,134743,14961,2020-04-10
23,Russia,11917,1786,94,18,795,11028,8,82,6,1090000,7469,2020-04-10
24,S. Korea,10450,27,208,4,7117,3125,55,204,4,503051,9812,2020-04-10
25,Israel,10408,440,95,9,1183,9130,124,1202,11,117339,13557,2020-04-10
26,Sweden,9685,544,870,77,381,8434,749,959,86,54700,5416,2020-04-10
27,Ireland,8089,1515,287,24,25,7777,194,1638,58,53000,10734,2020-04-10
28,India,7598,873,246,19,774,6578,0,6,2,189111,137,2020-04-10
29,Ecuador,7161,2196,297,25,368,6496,171,406,17,21568,1222,2020-04-10
30,Chile,6501,529,65,8,1571,4865,70,340,3,72797,3808,2020-04-10
31,Norway,6314,95,113,5,32,6169,70,1165,21,123170,22720,2020-04-10
32,Australia,6203,51,53,2,3141,3009,74,243,2,338346,13269,2020-04-10
33,Poland,5955,380,181,7,318,5456,160,157,5,118295,3126,2020-04-10
34,Peru,5897,641,169,31,1569,4159,130,179,5,56681,1719,2020-04-10
35,Denmark,5819,184,247,10,1773,3799,113,1005,43,64731,11176,2020-04-10
36,Czechia,5732,163,119,7,346,5267,98,535,11,114854,10725,2020-04-10
37,Japan,5530,183,99,0,685,4746,109,44,8,64387,509,2020-04-10
38,Romania,5467,265,270,22,729,4468,183,284,14,55430,2881,2020-04-10
39,Pakistan,4695,206,66,1,727,3902,45,21,3,54706,248,2020-04-10
40,Malaysia,4346,118,70,3,1830,2446,69,134,2,69675,2153,2020-04-10
41,Philippines,4195,119,221,18,140,3834,1,38,2,24500,224,2020-04-10
42,Saudi Arabia,3651,364,47,3,685,2919,57,105,1,115585,3320,2020-04-10
43,Indonesia,3512,219,306,26,282,2924,0,13,1,17679,65,2020-04-10
44,Mexico,3441,260,194,20,633,2614,89,27,2,31492,244,2020-04-10
45,UAE,3360,370,16,2,418,2926,1,340,2,593095,59967,2020-04-10
46,Luxembourg,3223,108,54,2,500,2669,30,5149,86,28273,45166,2020-04-10
47,Serbia,3105,238,71,5,118,2916,136,355,8,14240,1630,2020-04-10
48,Finland,2769,164,48,6,300,2421,82,500,9,41200,7436,2020-04-10
49,Panama,2752,0,66,0,16,2670,107,638,15,11776,2729,2020-04-10
50,Dominican Republic,2620,271,126,8,98,2396,147,242,12,7936,732,2020-04-10
51,Qatar,2512,136,6,0,227,2279,37,872,2,45339,15737,2020-04-10
52,Colombia,2473,250,80,11,197,2196,85,49,2,37593,739,2020-04-10
53,Thailand,2473,50,33,1,1013,1427,61,35,5,71860,1030,2020-04-10
54,Ukraine,2203,311,69,12,61,2073,33,50,2,23522,538,2020-04-10
