index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9931116,82102,332611,1401,6601458,2997047,18867,0,0,0,0,2020-10-16
1,Asia,12326963,103667,220874,1598,10683263,1422826,20861,0,0,0,0,2020-10-16
2,South America,8914556,62336,277730,1518,7829006,807820,17432,0,0,0,0,2020-10-16
3,Europe,6724344,153184,237056,1438,3151804,3335484,12348,0,0,0,0,2020-10-16
4,Africa,1631301,9448,39357,207,1343476,248468,1861,0,0,0,0,2020-10-16
5,Oceania,33688,237,952,1,30309,2427,11,0,0,0,0,2020-10-16
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-16
7,World,39562689,410974,1108595,6163,29639975,8814119,71384,5076,1422,0,0,2020-10-16
8,USA,8286448,69857,223622,906,5386466,2676360,15267,24992,674,123736446,373185,2020-10-16
9,India,7430635,65126,113032,886,6521634,795969,8944,5369,82,92254927,66661,2020-10-16
10,Brazil,5201570,30574,153229,716,4619560,428781,8318,24421,719,17900000,84038,2020-10-16
11,Russia,1369313,15150,23723,232,1056582,289008,2300,9382,163,52782097,361638,2020-10-16
12,Spain,982723,12169,33775,222,0,0,1768,21016,722,14590713,312033,2020-10-16
13,Argentina,965609,16546,25723,381,778501,161385,4346,21308,568,2338651,51607,2020-10-16
14,Colombia,945354,8372,28616,159,837001,79737,2068,18522,561,4357639,85377,2020-10-16
15,Peru,862417,2677,33648,71,769077,59692,1149,26052,1016,4181976,126328,2020-10-16
16,Mexico,834910,5514,85285,387,608188,141437,2625,6456,659,2144441,16582,2020-10-16
17,France,834770,25086,33303,178,104696,696771,1800,12781,510,13128805,201005,2020-10-16
18,South Africa,700203,2019,18370,61,629260,52573,546,11763,309,4505533,75692,2020-10-16
19,UK,689257,15650,43429,136,0,0,580,10138,639,28986852,426339,2020-10-16
20,Iran,522387,4552,29870,265,420910,71607,4684,6197,354,4454570,52840,2020-10-16
21,Chile,488190,1694,13529,95,461097,13564,794,25475,706,3821206,199396,2020-10-16
22,Iraq,420303,3501,10142,56,353962,56199,490,10383,251,2588780,63954,2020-10-16
