index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9121908,40543,316021,776,5925992,2879895,17413,0,0,0,0,2020-10-04
1,Asia,11085955,108480,201504,1650,9369439,1515012,20788,0,0,0,0,2020-10-04
2,South America,8286080,29065,261416,960,7140238,884426,17444,0,0,0,0,2020-10-04
3,Europe,5336172,59359,225053,427,2883242,2227877,9121,0,0,0,0,2020-10-04
4,Africa,1522928,8084,36569,170,1260391,225968,1633,0,0,0,0,2020-10-04
5,Oceania,31554,20,936,1,28791,1827,18,0,0,0,0,2020-10-04
6,,721,0,15,0,651,55,4,0,0,0,0,2020-10-04
7,World,35385318,245551,1041514,3984,26608744,7735060,66421,4540,1336,0,0,2020-10-04
8,USA,7634125,31660,214602,323,4844433,2575090,14197,23029,647,111433215,336143,2020-10-04
9,India,6622180,74767,102714,902,5583453,936013,8944,4787,74,78992534,57096,2020-10-04
10,Brazil,4915289,8456,146375,364,4263208,505706,8318,23082,687,17900000,84057,2020-10-04
11,Russia,1215001,10499,21358,107,979143,214500,2300,8325,146,47683832,326712,2020-10-04
12,Colombia,855052,6905,26712,156,761674,66666,2220,16758,524,3894289,76325,2020-10-04
13,Peru,828169,3184,32742,77,706223,89204,1287,25028,990,3952298,119444,2020-10-04
14,Spain,810807,0,32086,0,0,0,1566,17340,686,12723989,272116,2020-10-04
15,Argentina,798486,7668,21018,223,636672,140796,3950,17626,464,2064250,45566,2020-10-04
16,Mexico,757953,4863,78880,388,545530,133543,2324,5863,610,1997375,15450,2020-10-04
17,South Africa,681289,1573,16976,38,614781,49532,539,11450,285,4269626,71758,2020-10-04
18,France,619190,12565,32230,32,97778,489182,1276,9481,493,11469737,175617,2020-10-04
19,UK,502978,7982,42350,33,0,0,368,7399,623,25048460,368477,2020-10-04
20,Iran,471772,3653,26957,211,389966,54849,4154,5598,320,4123173,48929,2020-10-04
21,Chile,470179,1708,12979,60,442070,15130,856,24542,677,3466553,180941,2020-10-04
22,Iraq,379141,3210,9399,52,307482,62260,523,9373,232,2349433,58083,2020-10-04
23,Bangladesh,368690,1125,5348,23,281656,81686,0,2233,32,1989664,12050,2020-10-04
24,Saudi Arabia,336387,390,4875,25,321485,10027,955,9624,139,6678019,191063,2020-10-04
25,Italy,325329,2578,35986,18,231914,57429,303,5383,595,11784105,194977,2020-10-04
26,Turkey,324443,1429,8441,57,285050,30952,1475,3836,100,10806285,127776,2020-10-04
27,Philippines,322497,3190,5776,100,273079,43642,1758,2933,53,3873843,35232,2020-10-04
28,Pakistan,314616,632,6513,6,298968,9135,513,1417,29,3644762,16420,2020-10-04
29,Indonesia,303498,3992,11151,96,228453,63894,0,1107,41,3488141,12718,2020-10-04
30,Germany,301543,1515,9602,5,261900,30041,373,3596,115,16999253,202725,2020-10-04
31,Israel,266775,2332,1719,37,195629,69427,900,29005,187,3703125,402619,2020-10-04
32,Ukraine,226462,4140,4397,44,100107,121958,177,5186,101,2362857,54114,2020-10-04
33,Canada,166155,1684,9481,19,140243,16431,126,4392,251,7563615,199951,2020-10-04
34,Ecuador,141034,683,11647,50,120511,8876,354,7963,658,453823,25623,2020-10-04
35,Bolivia,136569,350,8073,28,97105,31391,71,11659,689,306481,26164,2020-10-04
36,Romania,135900,1835,5003,56,108135,22762,598,7077,261,2510209,130714,2020-10-04
37,Netherlands,135892,4003,6454,5,0,0,174,7926,376,2449577,142876,2020-10-04
38,Morocco,133272,2044,2330,37,111036,19906,461,3600,63,2711203,73231,2020-10-04
39,Belgium,127623,3389,10044,7,19645,97934,184,10999,866,3368218,290296,2020-10-04
40,Qatar,126498,159,216,0,123475,2807,58,45052,77,795768,283413,2020-10-04
41,Panama,115286,633,2423,9,91809,21054,110,26612,559,504299,116411,2020-10-04
42,Dominican Republic,114480,554,2134,6,90366,21980,170,10526,196,493091,45338,2020-10-04
43,Kazakhstan,108177,71,1725,0,103205,3247,221,5744,92,2964281,157388,2020-10-04
44,Kuwait,107025,567,624,4,99040,7361,142,24967,146,757815,176784,2020-10-04
45,Egypt,103683,108,5981,11,97355,347,41,1008,58,135000,1313,2020-10-04
46,Oman,101270,2685,977,42,90296,9997,210,19706,190,376700,73301,2020-10-04
47,Poland,100074,1934,2630,26,73003,24441,191,2645,70,3447281,91112,2020-10-04
48,UAE,98801,1041,426,0,88123,10252,0,9959,43,10132865,1021354,2020-10-04
49,Sweden,94283,0,5895,0,0,0,20,9321,583,1661484,164250,2020-10-04
50,Guatemala,93963,215,3293,8,82454,8216,5,5220,183,337896,18773,2020-10-04
51,Nepal,86823,2253,535,7,64069,22219,0,2966,18,1074448,36709,2020-10-04
52,Japan,85339,571,1597,7,78315,5427,133,675,13,2166131,17141,2020-10-04
53,Czechia,82446,1841,727,16,44149,37570,245,7695,68,1449352,135274,2020-10-04
54,Belarus,79852,0,851,0,75148,3853,0,8451,90,1897263,200800,2020-10-04
55,Costa Rica,79182,0,950,0,45007,33225,213,15507,186,238248,46660,2020-10-04
56,Portugal,79151,904,2005,10,50207,26939,105,7768,197,2647756,259867,2020-10-04
57,Ethiopia,78819,959,1222,8,33060,44537,285,681,11,1301570,11252,2020-10-04
58,Honduras,78788,519,2399,13,29187,47202,26,7923,241,184962,18599,2020-10-04
59,Venezuela,77646,0,649,0,68098,8899,215,2733,23,1957439,68888,2020-10-04
60,Bahrain,72662,352,260,2,67475,4927,64,42341,152,1478163,861353,2020-10-04
