index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1980834,28208,120162,1816,622243,1238429,18350,0,0,0,0,2020-05-28
1,South America,757461,37828,36960,1530,320766,399735,11077,0,0,0,0,2020-05-28
2,Europe,1969899,19816,171568,937,948496,849835,9377,0,0,0,0,2020-05-28
3,Asia,1051266,25111,29120,439,621744,400402,13699,0,0,0,0,2020-05-28
4,Africa,131587,4949,3814,104,55126,72647,352,0,0,0,0,2020-05-28
5,Oceania,8759,12,125,1,8155,479,5,0,0,0,0,2020-05-28
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-28
7,World,5900527,115924,361764,4827,2577181,2961582,52864,757,464,0,0,2020-05-28
8,USA,1768116,22313,103320,1213,498676,1166120,17202,5345,312,16296242,49260,2020-05-28
9,Brazil,438812,24151,26991,1294,193181,218640,8318,2066,127,871839,4104,2020-05-28
10,Russia,379051,8371,4142,174,150993,223916,2300,2598,28,9701280,66480,2020-05-28
11,Spain,284986,1137,27119,1,196958,60909,854,6096,580,3556567,76071,2020-05-28
12,UK,269127,1887,37837,377,0,0,1559,3966,558,3918079,57744,2020-05-28
13,Italy,231732,593,33142,70,150604,47986,489,3832,548,3683144,60909,2020-05-28
14,France,186238,3325,28662,66,67191,90385,1429,2854,439,1384633,21217,2020-05-28
15,Germany,182452,557,8570,37,163200,10682,744,2178,102,3952971,47194,2020-05-28
16,India,165386,7300,4711,177,70920,89755,8944,120,3,3362136,2439,2020-05-28
17,Turkey,160979,1182,4461,30,124369,32149,683,1911,53,1928209,22886,2020-05-28
18,Iran,143849,2258,7627,63,112988,23234,2543,1715,91,876492,10448,2020-05-28
19,Peru,141779,5874,4099,116,59442,78238,926,4306,124,928797,28208,2020-05-28
20,Canada,88504,985,6875,110,46831,34798,502,2347,182,1585159,42035,2020-05-28
21,Chile,86943,4654,890,49,36150,49903,1289,4552,47,530173,27757,2020-05-28
22,Saudi Arabia,80185,1644,441,16,54553,25191,384,2307,13,770696,22171,2020-05-28
23,Mexico,78023,3463,8597,463,54383,15043,378,606,67,244858,1901,2020-05-28
24,Pakistan,61227,2076,1260,35,20231,39736,111,278,6,508086,2305,2020-05-28
25,Belgium,57849,257,9388,24,15572,32889,208,4993,810,818807,70678,2020-05-28
26,Qatar,50914,1967,33,3,15399,35482,214,17702,11,207033,71980,2020-05-28
27,Netherlands,45950,182,5903,32,0,0,182,2682,345,342681,20003,2020-05-28
28,Bangladesh,40321,2029,559,15,8425,31337,1,245,3,275776,1676,2020-05-28
29,Belarus,39858,902,219,5,16660,22979,92,4218,23,499249,52833,2020-05-28
30,Ecuador,38471,368,3313,38,18425,16733,220,2184,188,110812,6290,2020-05-28
31,Sweden,35727,639,4266,46,4971,26490,280,3540,423,238800,23659,2020-05-28
32,Singapore,33249,373,23,0,18294,14932,7,5687,4,334691,57251,2020-05-28
33,UAE,32532,563,258,3,16685,15589,1,3293,26,2110493,213636,2020-05-28
34,Portugal,31596,304,1369,13,18637,11590,65,3098,134,778698,76348,2020-05-28
35,Switzerland,30796,20,1919,2,28300,577,36,3561,222,385822,44610,2020-05-28
36,South Africa,27403,1466,577,25,14370,12456,128,463,10,655723,11070,2020-05-28
37,Colombia,25366,1262,822,19,6665,17879,136,499,16,283346,5574,2020-05-28
38,Ireland,24841,38,1639,8,22089,1113,47,5036,332,325795,66051,2020-05-28
39,Indonesia,24538,687,1496,23,6240,16802,0,90,5,289906,1061,2020-05-28
40,Kuwait,24112,845,185,10,8698,15229,197,5654,43,282341,66209,2020-05-28
41,Poland,22825,352,1038,10,10560,11227,160,603,27,846732,22371,2020-05-28
42,Ukraine,22382,477,669,11,8439,13274,263,512,15,322746,7376,2020-05-28
43,Egypt,20793,1127,845,29,5359,14589,41,204,8,135000,1322,2020-05-28
44,Romania,18791,197,1235,8,12629,4927,182,976,64,410000,21300,2020-05-28
45,Israel,16872,79,284,3,14679,1909,41,1834,31,558516,60724,2020-05-28
46,Japan,16683,32,867,9,14147,1669,136,132,7,281293,2223,2020-05-28
47,Austria,16628,37,668,23,15286,674,30,1847,74,427372,47477,2020-05-28
48,Dominican Republic,16068,345,485,11,8952,6631,123,1483,45,74612,6885,2020-05-28
49,Philippines,15588,539,921,17,3598,11069,81,142,8,323819,2959,2020-05-28
50,Argentina,14702,769,508,8,4617,9577,171,326,11,145081,3213,2020-05-28
51,Afghanistan,13036,580,235,8,1209,11592,19,336,6,34903,899,2020-05-28
52,Panama,12131,403,320,5,7379,4432,72,2816,74,63202,14671,2020-05-28
53,Denmark,11512,32,568,3,10180,764,20,1988,98,583052,100694,2020-05-28
54,S. Korea,11344,79,269,0,10340,735,15,221,5,868666,16945,2020-05-28
55,Serbia,11300,25,241,1,6438,4621,9,1293,28,234019,26774,2020-05-28
56,Bahrain,10052,360,15,0,5419,4618,9,5930,9,297873,175723,2020-05-28
57,Kazakhstan,9576,272,37,0,4900,4639,62,511,2,735273,39204,2020-05-28
58,Czechia,9140,54,319,2,6460,2361,21,854,30,424423,39639,2020-05-28
59,Oman,9009,636,40,1,2177,6792,31,1769,8,72000,14137,2020-05-28
60,Algeria,8997,140,630,7,5277,3090,32,206,14,0,0,2020-05-28
61,Nigeria,8915,182,259,5,2592,6064,7,43,1,49966,243,2020-05-28
62,Norway,8411,10,236,1,7727,448,10,1553,44,239864,44278,2020-05-28
63,Armenia,8216,442,113,15,3287,4816,10,2773,38,54931,18541,2020-05-28
64,Bolivia,7768,632,280,6,689,6799,3,666,24,22294,1912,2020-05-28
65,Moldova,7725,188,282,8,4123,3320,256,1915,70,40565,10054,2020-05-28
66,Morocco,7643,42,202,0,5195,2246,1,207,5,180189,4887,2020-05-28
67,Malaysia,7629,10,115,0,6169,1345,8,236,4,519944,16084,2020-05-28
68,Ghana,7303,0,34,0,2412,4857,16,236,1,205890,6640,2020-05-28
69,Australia,7150,11,103,0,6580,467,5,281,4,1367444,53685,2020-05-28
70,Finland,6743,51,313,0,5500,930,11,1217,56,176650,31887,2020-05-28
71,Iraq,5457,322,179,4,2971,2307,41,136,4,211485,5270,2020-05-28
72,Cameroon,5436,0,175,0,1996,3265,28,205,7,0,0,2020-05-28
73,Azerbaijan,4759,191,56,2,3022,1681,42,470,6,284669,28100,2020-05-28
74,Honduras,4640,239,194,6,506,3940,13,469,20,14790,1496,2020-05-28
75,Sudan,4346,200,195,11,749,3402,0,99,4,401,9,2020-05-28
76,Guatemala,4145,191,68,5,493,3584,5,232,4,31427,1757,2020-05-28
77,Luxembourg,4008,7,110,0,3803,95,4,6413,176,71098,113761,2020-05-28
78,Hungary,3816,23,509,4,1996,1311,24,395,53,174011,18009,2020-05-28
79,Tajikistan,3563,139,47,0,1674,1842,0,374,5,0,0,2020-05-28
80,Guinea,3553,278,22,2,1950,1581,24,271,2,14407,1100,2020-05-28
81,Uzbekistan,3444,75,14,0,2694,736,4,103,4,460000,13763,2020-05-28
82,Senegal,3348,95,39,1,1686,1623,18,201,2,38508,2306,2020-05-28
83,Thailand,3065,11,57,0,2945,63,59,44,8,375453,5380,2020-05-28
84,Djibouti,2914,217,20,2,1241,1653,0,2954,20,25257,25600,2020-05-28
85,Greece,2906,3,175,2,1374,1357,16,279,17,170467,16348,2020-05-28
86,DRC,2660,114,69,1,381,2210,0,30,8,0,0,2020-05-28
87,Ivory Coast,2641,85,32,1,1326,1283,0,100,1,26021,989,2020-05-28
88,Bulgaria,2477,17,134,1,965,1378,22,356,19,77664,11170,2020-05-28
89,Bosnia and Herzegovina,2462,27,153,2,1781,528,4,750,47,62567,19060,2020-05-28
90,Gabon,2431,112,14,0,668,1749,15,1095,6,12669,5706,2020-05-28
91,Croatia,2245,1,102,1,2051,92,5,547,25,65094,15848,2020-05-28
92,El Salvador,2194,85,39,2,1002,1153,32,338,6,82243,12686,2020-05-28
93,North Macedonia,2077,38,121,2,1486,470,21,997,58,27023,12971,2020-05-28
94,Cuba,1983,9,82,0,1734,167,2,175,7,99745,8806,2020-05-28
95,Estonia,1851,11,66,0,1574,211,0,1395,50,80724,60857,2020-05-28
96,Somalia,1828,97,72,5,310,1446,2,115,5,0,0,2020-05-28
97,Iceland,1805,0,10,0,1792,3,0,5293,29,60141,176348,2020-05-28
98,Mayotte,1670,25,21,1,1315,334,10,6137,77,5200,19108,2020-05-28
99,Lithuania,1656,9,68,2,1193,395,17,608,25,287982,105665,2020-05-28
100,Kenya,1618,147,58,3,421,1139,7,30,1,70172,1308,2020-05-28
101,Kyrgyzstan,1594,74,16,0,1066,512,4,245,2,109521,16814,2020-05-28
102,Sri Lanka,1530,61,10,0,745,775,1,71,5,59165,2764,2020-05-28
103,Slovakia,1520,5,28,0,1332,160,0,278,5,165714,30354,2020-05-28
