index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9462318,71266,324764,1340,6209141,2928413,18137,0,0,0,0,2020-10-09
1,Asia,11622134,106530,209992,1635,9918280,1493862,20814,0,0,0,0,2020-10-09
2,South America,8572277,53774,269147,1462,7431027,872103,17484,0,0,0,0,2020-10-09
3,Europe,5835872,110051,229543,1007,2990490,2615839,10229,0,0,0,0,2020-10-09
4,Africa,1564754,8737,37689,237,1299404,227661,1631,0,0,0,0,2020-10-09
5,Oceania,32124,25,941,0,29216,1967,13,0,0,0,0,2020-10-09
6,,721,0,15,0,651,55,4,0,0,0,0,2020-10-09
7,World,37090200,350383,1072091,5681,27878209,8139900,68312,4758,1375,0,0,2020-10-09
8,USA,7893151,59231,218620,882,5058334,2616197,14667,23808,659,116441158,351222,2020-10-09
9,India,6977008,73196,107450,929,5985505,884053,8944,5042,78,84634680,61166,2020-10-09
10,Brazil,5057190,27651,149692,658,4433595,473903,8318,23746,703,17900000,84049,2020-10-09
11,Russia,1272238,12126,22257,201,1009421,240560,2300,8717,152,49656873,340228,2020-10-09
12,Colombia,894300,8121,27495,164,780547,86258,2220,17525,539,4097223,80291,2020-10-09
13,Spain,890367,5986,32929,241,0,0,1590,19041,704,13689776,292768,2020-10-09
14,Argentina,871468,15099,23225,515,697141,151102,4092,19234,513,2191450,48368,2020-10-09
15,Peru,838614,0,33098,0,728216,77300,1233,25339,1000,4003363,120964,2020-10-09
16,Mexico,804488,5300,83096,370,583603,137789,2553,6222,643,2053282,15880,2020-10-09
17,France,691977,20339,32583,62,100828,558566,1448,10595,499,12061094,184666,2020-10-09
18,South Africa,688352,1461,17547,139,620081,50724,546,11567,295,4360105,73266,2020-10-09
19,UK,575679,13864,42679,87,0,0,436,8468,628,26987470,396972,2020-10-09
20,Iran,492378,4142,28098,210,401379,62901,4392,5842,333,4257766,50518,2020-10-09
21,Chile,477769,1753,13220,53,450297,14252,821,24935,690,3618019,188825,2020-10-09
22,Iraq,397780,3214,9735,52,328097,59948,523,9831,241,2456782,60719,2020-10-09
23,Bangladesh,375870,1278,5477,17,289912,80481,0,2276,33,2050669,12418,2020-10-09
24,Italy,343770,5372,36111,28,237549,70110,387,5688,597,12326971,203963,2020-10-09
25,Saudi Arabia,338539,407,4996,24,324282,9261,859,9684,143,6930352,198241,2020-10-09
26,Philippines,334770,2996,6152,83,275307,53311,1758,3044,56,4050388,36830,2020-10-09
27,Turkey,332382,1629,8722,55,291754,31906,1398,3930,103,11402342,134804,2020-10-09
28,Indonesia,324658,4094,11677,97,247667,65314,0,1184,43,3683808,13430,2020-10-09
29,Germany,320478,4964,9687,20,271800,38991,510,3822,116,18129900,216200,2020-10-09
30,Pakistan,317595,661,6552,8,302708,8335,493,1430,30,3795287,17093,2020-10-09
