index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7037059,48199,261715,1671,3985733,2789611,20910,0,0,0,0,2020-08-25
1,South America,5886514,70268,192588,1854,4483632,1210294,14995,0,0,0,0,2020-08-25
2,Asia,6475689,91823,133307,1592,5161245,1181137,18929,0,0,0,0,2020-08-25
3,Europe,3407333,21406,205970,401,2003631,1197732,5561,0,0,0,0,2020-08-25
4,Africa,1207623,7662,28334,283,934189,245100,1258,0,0,0,0,2020-08-25
5,Oceania,27585,162,552,8,21568,5465,53,0,0,0,0,2020-08-25
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-25
7,World,24042524,239520,822481,5809,16590649,6629394,61710,3084,1055,0,0,2020-08-25
8,USA,5954652,39022,182357,1243,3251731,2520564,16466,17974,550,77553492,234093,2020-08-25
9,Brazil,3674176,46959,116666,1215,2848395,709115,8318,17267,548,14144344,66473,2020-08-25
10,India,3231754,66873,59612,1066,2467252,704890,8944,2338,43,36827520,26648,2020-08-25
11,Russia,966189,4696,16568,120,779747,169874,2300,6620,114,34800000,238448,2020-08-25
12,South Africa,613017,1567,13308,149,520381,79328,539,10317,224,3578836,60231,2020-08-25
13,Peru,600438,0,27813,0,407301,165324,1525,18174,842,3006993,91014,2020-08-25
14,Mexico,563705,3541,60800,320,389124,113781,3346,4365,471,1263835,9787,2020-08-25
15,Colombia,562128,10432,17889,277,395470,148769,1493,11030,351,2546147,49961,2020-08-25
16,Spain,423224,2415,28924,52,0,0,677,9051,619,8517446,182162,2020-08-25
17,Chile,400985,1417,10958,42,374463,15564,1011,20949,573,2255966,117863,2020-08-25
18,Iran,363363,2213,20901,125,313058,29404,3839,4318,248,3883313,46147,2020-08-25
19,Argentina,359638,8771,7563,197,263202,88873,1990,7947,167,1127098,24904,2020-08-25
20,UK,327798,1184,41449,16,0,0,72,4825,610,15177265,223394,2020-08-25
21,Saudi Arabia,309768,1114,3722,31,283932,22114,1639,8878,107,4792192,137341,2020-08-25
22,Bangladesh,299628,2545,4028,45,186756,108844,0,1817,24,1470191,8914,2020-08-25
23,Pakistan,293711,450,6255,11,278425,9031,672,1326,28,2487744,11231,2020-08-25
24,Turkey,261194,1502,6163,24,238795,16236,811,3092,73,6521640,77204,2020-08-25
25,Italy,261174,876,35445,4,206015,19714,66,4321,586,8125892,134427,2020-08-25
26,France,248158,3304,30544,16,85524,132090,410,3801,468,6000000,91890,2020-08-25
27,Germany,237572,1455,9345,9,209600,18627,245,2834,111,10197366,121652,2020-08-25
28,Iraq,211947,3962,6596,77,153761,51590,574,5253,163,1482187,36733,2020-08-25
29,Philippines,197164,2965,3038,34,132396,61730,717,1796,28,2378069,21659,2020-08-25
30,Indonesia,157859,2447,6858,99,112867,38134,0,576,25,2056166,7506,2020-08-25
31,Canada,125969,322,9090,7,112050,4829,62,3333,241,5169166,136782,2020-08-25
32,Qatar,117498,232,194,0,114318,2986,68,41847,69,599447,213493,2020-08-25
33,Bolivia,110148,999,4578,69,47050,58520,71,9417,391,234304,20032,2020-08-25
34,Ecuador,109030,741,6368,46,95025,7637,386,6166,360,311310,17606,2020-08-25
35,Ukraine,108415,1658,2318,25,52870,53227,177,2481,53,1436206,32870,2020-08-25
36,Israel,106460,1988,859,12,83822,21779,427,11575,93,2180096,237029,2020-08-25
37,Kazakhstan,104902,184,1523,0,93405,9974,221,5577,81,2291327,121816,2020-08-25
38,Egypt,97619,141,5298,18,67717,24604,41,951,52,135000,1316,2020-08-25
