index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9847118,75473,331186,1445,6516201,2999731,18836,0,0,0,0,2020-10-15
1,Asia,12223309,99140,219274,1609,10579432,1424603,20817,0,0,0,0,2020-10-15
2,South America,8851725,59648,276205,1478,7776837,798683,17372,0,0,0,0,2020-10-15
3,Europe,6572452,153503,235616,1293,3122503,3214333,11984,0,0,0,0,2020-10-15
4,Africa,1621699,8962,39150,254,1336452,246097,1833,0,0,0,0,2020-10-15
5,Oceania,33451,24,951,0,29951,2549,10,0,0,0,0,2020-10-15
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-15
7,World,39150475,396750,1102397,6079,29362035,8686043,70856,5023,1414,0,0,2020-10-15
8,USA,8214695,64509,222692,849,5311849,2680154,15237,24776,672,122587914,369727,2020-10-15
9,India,7365435,60365,112144,833,6448545,804746,8944,5322,81,91226305,65920,2020-10-15
10,Brazil,5170996,29498,152513,734,4599446,419037,8318,24278,716,17900000,84039,2020-10-15
11,Russia,1354163,13754,23491,286,1048097,282575,2300,9278,161,52279734,358196,2020-10-15
12,Spain,972958,13318,33553,140,0,0,1702,20807,718,14590713,312034,2020-10-15
13,Argentina,949063,17096,25342,421,764859,158862,4278,20944,559,2311239,51004,2020-10-15
14,Colombia,936982,6823,28457,151,826831,81694,2068,18358,558,4314510,84535,2020-10-15
15,Peru,859740,2789,33577,65,764750,61413,1139,25972,1014,4158359,125619,2020-10-15
16,Mexico,829396,4056,84898,478,603827,140671,2625,6413,656,2127667,16453,2020-10-15
17,France,809684,30621,33125,88,104082,672477,1750,12397,507,12710074,194595,2020-10-15
18,South Africa,698184,1770,18309,158,628301,51574,546,11730,308,4481354,75288,2020-10-15
19,UK,673622,18980,43293,138,0,0,563,9908,637,28677578,421797,2020-10-15
20,Iran,517835,4616,29605,256,418054,70176,4671,6143,351,4426779,52512,2020-10-15
21,Chile,486496,1124,13434,19,459536,13526,786,25387,701,3790118,197779,2020-10-15
22,Iraq,416802,3587,10086,65,350752,55964,474,10297,249,2568776,63463,2020-10-15
23,Bangladesh,384559,1600,5608,15,299229,79722,0,2328,34,2126552,12876,2020-10-15
24,Italy,381602,8804,36372,83,245964,99266,586,6314,602,13077827,216392,2020-10-15
25,Indonesia,349160,4411,12268,112,273661,63231,0,1273,45,3935112,14343,2020-10-15
26,Germany,348816,7074,9810,39,284600,54406,655,4159,117,19276507,229861,2020-10-15
27,Philippines,348698,2261,6497,50,294161,48040,1562,3170,59,4267571,38797,2020-10-15
28,Turkey,342143,1693,9080,66,299679,33384,1408,4044,107,12077773,142764,2020-10-15
29,Saudi Arabia,341062,472,5127,19,327327,8608,829,9753,147,7214793,206324,2020-10-15
30,Pakistan,321218,755,6614,13,305395,9209,533,1446,30,3975596,17900,2020-10-15
31,Israel,300201,1701,2127,29,257226,40848,742,32639,231,4115130,447414,2020-10-15
32,Ukraine,281239,5062,5302,73,119650,156287,177,6442,121,2665154,61048,2020-10-15
33,Netherlands,203954,7791,6692,29,0,0,334,11895,390,2872319,167522,2020-10-15
34,Canada,191732,2345,9699,35,161490,20543,188,5067,256,8403144,222086,2020-10-15
35,Belgium,181511,8271,10278,34,20587,150646,313,15642,886,3845976,331429,2020-10-15
36,Romania,168490,4013,5674,73,125009,37807,721,8776,296,2770481,144296,2020-10-15
37,Morocco,163650,3317,2772,46,136036,24842,521,4419,75,2969887,80190,2020-10-15
38,Ecuador,150360,1277,12306,42,128134,9920,351,8486,694,481180,27156,2020-10-15
39,Poland,149903,8099,3308,91,85588,61007,508,3962,87,3835329,101371,2020-10-15
40,Czechia,149010,9720,1230,58,63350,84430,543,13907,115,1693114,158017,2020-10-15
41,Bolivia,139141,219,8377,26,102642,28122,71,11874,715,317775,27117,2020-10-15
42,Qatar,128803,200,222,2,125802,2779,55,45873,79,855154,304563,2020-10-15
43,Panama,122883,755,2529,10,98671,21683,124,28353,584,567540,130948,2020-10-15
44,Nepal,121745,3749,694,19,84518,36533,0,4157,24,1237636,42261,2020-10-15
45,Dominican Republic,120066,404,2189,3,96152,21725,152,11036,201,531666,48870,2020-10-15
46,Kuwait,114015,746,684,8,105846,7485,133,26586,159,809491,188755,2020-10-15
47,UAE,111437,1398,452,2,103325,7660,0,11228,46,11330834,1141692,2020-10-15
48,Kazakhstan,109094,110,1768,0,104525,2801,221,5790,94,3045439,161639,2020-10-15
49,Oman,108296,520,1071,10,94229,12996,216,21057,208,376700,73245,2020-10-15
50,Egypt,105033,118,6088,11,98011,934,41,1021,59,135000,1312,2020-10-15
51,Sweden,102407,0,5910,6,0,0,30,10122,584,1925218,190287,2020-10-15
52,Guatemala,99765,671,3453,23,88931,7381,5,5540,192,377722,20974,2020-10-15
53,Portugal,93294,2101,2128,11,55081,36085,139,9157,209,2936710,288251,2020-10-15
54,Costa Rica,93152,1372,1159,25,57731,34262,206,18238,227,267827,52438,2020-10-15
55,Japan,90710,570,1646,8,83837,5227,146,718,13,2375927,18802,2020-10-15
56,Ethiopia,87169,739,1325,13,40988,44856,293,753,11,1377080,11896,2020-10-15
57,Belarus,85734,613,916,5,78583,6235,0,9074,97,2144544,226974,2020-10-15
58,Honduras,85458,606,2533,5,32990,49935,25,8589,255,200039,20106,2020-10-15
59,Venezuela,85005,0,714,0,76886,7405,186,2992,25,1996103,70255,2020-10-15
60,Bahrain,76954,333,289,2,73013,3652,47,44796,168,1588422,924639,2020-10-15
61,Switzerland,71317,2613,2115,6,50500,18702,51,8223,244,1556475,179465,2020-10-15
62,Moldova,65076,652,1530,16,46010,17536,834,16143,380,325036,80630,2020-10-15
63,Uzbekistan,62278,328,518,4,59291,2469,252,1853,15,1377915,41000,2020-10-15
64,Nigeria,60982,148,1116,0,52194,7672,7,294,5,567857,2736,2020-10-15
65,Austria,60224,1552,877,5,46798,12549,119,6676,97,1861672,206365,2020-10-15
66,Armenia,59995,1371,1046,7,47119,11830,0,20235,353,336111,113365,2020-10-15
67,Lebanon,58745,1499,501,2,25994,32250,195,8618,73,1026776,150631,2020-10-15
68,Singapore,57892,3,28,0,57764,100,0,9873,5,3290291,561139,2020-10-15
69,Algeria,53777,193,1827,0,37603,14347,38,1220,41,0,0,2020-10-15
70,Paraguay,52596,751,1150,19,34427,17019,149,7348,161,320006,44709,2020-10-15
71,Kyrgyzstan,50589,388,1099,5,45080,4410,24,7718,168,276522,42186,2020-10-15
72,Ghana,47151,25,310,0,46490,351,12,1509,10,503097,16096,2020-10-15
73,Libya,46676,855,681,12,25685,20310,0,6767,99,262973,38123,2020-10-15
74,Ireland,46429,1186,1838,3,23364,21227,29,9373,371,1386279,279853,2020-10-15
75,Palestine,46100,442,401,8,39585,6114,0,8978,78,467158,90980,2020-10-15
76,Azerbaijan,43280,530,619,3,39671,2990,0,4258,61,1201924,118236,2020-10-15
77,Kenya,43143,602,805,8,31508,10830,0,797,15,607241,11223,2020-10-15
78,Hungary,41732,950,1052,29,12628,28052,167,4323,109,861620,89258,2020-10-15
79,Afghanistan,40026,32,1481,0,33447,5098,93,1022,38,115968,2960,2020-10-15
80,Serbia,35454,203,770,2,31536,3148,25,4063,88,1219908,139785,2020-10-15
81,Tunisia,34790,0,512,0,5032,29246,149,2935,43,282457,23828,2020-10-15
82,Denmark,34023,430,677,2,28118,5228,17,5868,117,4499461,776021,2020-10-15
83,Jordan,33009,2459,282,25,6565,26162,55,3226,28,1517884,148344,2020-10-15
84,Myanmar,32351,1026,765,33,14706,16880,0,593,14,464557,8522,2020-10-15
85,Bosnia and Herzegovina,32224,569,972,14,24356,6896,0,9840,297,269614,82329,2020-10-15
86,El Salvador,31061,295,908,4,26311,3842,40,4782,140,432581,66595,2020-10-15
87,Bulgaria,27507,914,944,15,16678,9885,74,3968,136,595365,85873,2020-10-15
88,Australia,27362,21,904,0,25061,1397,1,1069,35,8153116,318673,2020-10-15
89,S. Korea,24988,110,439,1,23082,1467,82,487,9,2450739,47789,2020-10-15
90,Slovakia,24225,1929,71,5,6926,17228,67,4436,13,580235,106262,2020-10-15
91,Greece,23947,452,482,13,9989,13476,82,2301,46,1489213,143082,2020-10-15
92,Croatia,22534,793,344,10,18628,3562,26,5499,84,379379,92580,2020-10-15
93,North Macedonia,22170,534,815,6,16758,4597,9,10642,391,214235,102832,2020-10-15
94,Cameroon,21441,0,423,0,20117,901,61,802,16,149000,5574,2020-10-15
95,Ivory Coast,20257,40,120,0,19898,239,0,763,5,176844,6658,2020-10-15
96,Malaysia,18129,589,170,3,12014,5945,103,558,5,1810777,55743,2020-10-15
97,Madagascar,16754,0,237,0,16124,393,15,601,8,75637,2712,2020-10-15
98,Albania,16212,257,439,5,9864,5909,16,5635,153,99003,34413,2020-10-15
99,Norway,16137,184,278,1,11863,3996,5,2970,51,1187494,218552,2020-10-15
100,Zambia,15659,43,346,1,14899,414,0,845,19,198402,10708,2020-10-15
101,Senegal,15348,17,316,0,13637,1395,7,910,19,193209,11455,2020-10-15
102,Montenegro,14672,211,221,4,10355,4096,20,23360,352,79614,126756,2020-10-15
103,Georgia,14440,919,113,4,7367,6960,0,3622,28,706806,177281,2020-10-15
