index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1517935,21170,91218,1231,327611,1099106,17652,0,0,0,0,2020-05-11
1,Europe,1653012,24436,153926,1186,670364,828722,13882,0,0,0,0,2020-05-11
2,South America,319297,9277,16910,526,112829,189558,10155,0,0,0,0,2020-05-11
3,Asia,683637,14904,22451,262,382130,279056,5020,0,0,0,0,2020-05-11
4,Africa,67778,3035,2355,54,23961,41462,224,0,0,0,0,2020-05-11
5,Oceania,8549,10,118,0,7661,770,19,0,0,0,0,2020-05-11
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-11
7,World,4250929,72832,286993,3259,1525207,2438729,46956,545,368,0,0,2020-05-11
8,USA,1385329,17691,81766,979,260638,1042925,16481,4185,247,9711947,29341,2020-05-11
9,Spain,268143,3480,26744,123,177846,63553,1650,5735,572,2467761,52781,2020-05-11
10,UK,223060,3877,32065,210,0,190651,1559,3286,472,1921770,28309,2020-05-11
11,Russia,221344,11656,2009,94,39801,179534,2300,1517,14,5636763,38625,2020-05-11
12,Italy,219814,744,30739,179,106587,82488,999,3636,508,2606652,43112,2020-05-11
13,France,177423,453,26643,263,56724,94056,2712,2718,408,1384633,21213,2020-05-11
14,Germany,172576,697,7661,92,145617,19298,1576,2060,91,2755770,32891,2020-05-11
15,Brazil,168331,5632,11519,396,67384,89428,8318,792,54,339552,1597,2020-05-11
16,Turkey,139771,1114,3841,55,95780,40150,1126,1657,46,1403320,16639,2020-05-11
17,Iran,109286,1683,6685,45,87422,15179,2703,1301,80,601324,7159,2020-05-11
18,India,70768,3607,2294,82,22549,45925,0,51,2,1673688,1213,2020-05-11
19,Canada,69981,1133,4993,123,32994,31994,502,1854,132,1135984,30099,2020-05-11
20,Peru,68822,1515,1961,72,22406,44455,785,2087,59,512869,15555,2020-05-11
21,Belgium,53449,368,8707,51,13697,31045,478,4612,751,584707,50451,2020-05-11
22,Netherlands,42788,161,5456,16,0,37082,498,2497,318,265156,15475,2020-05-11
23,Saudi Arabia,41014,1966,255,9,12737,28022,149,1178,7,467369,13425,2020-05-11
24,Mexico,35022,1562,3465,112,23100,8457,378,272,27,130956,1016,2020-05-11
25,Pakistan,30941,607,667,8,8212,22062,111,140,3,294894,1335,2020-05-11
26,Switzerland,30344,39,1845,12,26800,1699,89,3506,213,312813,36144,2020-05-11
27,Chile,30063,1197,323,11,13605,16135,574,1573,17,294057,15383,2020-05-11
28,Ecuador,29509,0,2145,18,3433,23931,181,1673,122,84287,4777,2020-05-11
29,Portugal,27679,98,1144,9,2549,23986,112,2715,112,517660,50767,2020-05-11
