index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3176994,52676,168992,1314,1385222,1622780,18986,0,0,0,0,2020-06-30
1,South America,2235226,48698,85368,1754,1311851,838007,12802,0,0,0,0,2020-06-30
2,Europe,2442340,12520,191550,513,1371355,879435,5688,0,0,0,0,2020-06-30
3,Asia,2301423,45039,56904,1174,1510922,733597,19368,0,0,0,0,2020-06-30
4,Africa,407923,11609,10184,270,195396,202343,920,0,0,0,0,2020-06-30
5,Oceania,9476,69,126,0,8599,751,1,0,0,0,0,2020-06-30
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-30
7,World,10574103,170611,513139,5025,5783996,4276968,57769,1357,658,0,0,2020-06-30
8,USA,2726766,44955,130102,744,1136571,1460093,15931,8238,393,34167157,103225,2020-06-30
9,Brazil,1408485,37997,59656,1271,790040,558789,8318,6626,281,3070447,14445,2020-06-30
10,Russia,647849,6693,9320,154,412650,225879,2300,4439,64,19562440,134050,2020-06-30
11,India,585792,18256,17410,506,347836,220546,8944,425,13,8608654,6238,2020-06-30
12,UK,312654,689,43730,155,0,0,276,4606,644,9426631,138862,2020-06-30
13,Spain,296351,301,28355,9,0,0,617,6338,606,5162909,110425,2020-06-30
14,Peru,285213,2848,9677,173,174535,101001,1185,8651,294,1679386,50939,2020-06-30
15,Chile,279393,3394,5688,113,241229,32476,2106,14616,298,1109792,58057,2020-06-30
16,Italy,240578,142,34767,23,190248,15563,93,3979,575,5390110,89149,2020-06-30
17,Iran,227662,2457,10817,147,188758,28087,3049,2711,129,1666587,19844,2020-06-30
18,Mexico,220657,3805,27121,473,131264,62272,378,1712,210,566602,4395,2020-06-30
19,Pakistan,209337,2825,4304,137,98503,106530,2689,948,19,1283092,5810,2020-06-30
20,Turkey,199906,1293,5131,16,173111,21664,1026,2370,61,3381650,40098,2020-06-30
21,Germany,195832,440,9052,11,179100,7680,337,2337,108,5412655,64603,2020-06-30
22,Saudi Arabia,190823,4387,1649,50,130766,58408,2278,5482,47,1639314,47094,2020-06-30
23,France,164801,541,29843,30,76274,58684,602,2525,457,1384633,21213,2020-06-30
