index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5429584,76372,216053,1844,2783093,2430438,26119,0,0,0,0,2020-07-30
1,South America,4028360,77087,141610,1919,2740427,1146323,14272,0,0,0,0,2020-07-30
2,Asia,4209958,82930,95395,1373,3107650,1006913,19764,0,0,0,0,2020-07-30
3,Europe,2852201,19129,202868,347,1715452,933881,5103,0,0,0,0,2020-07-30
4,Africa,912405,17248,19365,457,559898,333142,1160,0,0,0,0,2020-07-30
5,Oceania,18037,722,213,13,12246,5578,39,0,0,0,0,2020-07-30
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-30
7,World,17451266,273488,675519,5953,10919417,5856330,66461,2239,867,0,0,2020-07-30
8,USA,4633943,65906,155067,1227,2277569,2201307,18864,13993,468,57431831,173428,2020-07-30
9,Brazil,2613789,58271,91377,1189,1824095,698317,8318,12290,430,12601096,59250,2020-07-30
10,India,1639350,54966,35786,783,1059093,544471,8944,1187,26,18190382,13171,2020-07-30
11,Russia,834499,5509,13802,129,629655,191042,2300,5718,95,27569646,188911,2020-07-30
12,South Africa,482169,11046,7812,315,309601,164756,539,8122,132,2918049,49154,2020-07-30
13,Mexico,408449,5752,45361,485,267147,95941,3922,3165,352,953514,7389,2020-07-30
14,Peru,400683,0,18816,0,280044,101823,1427,12140,570,2293612,69490,2020-07-30
15,Chile,351575,0,9377,99,326628,15570,1529,18379,490,1601118,83701,2020-07-30
16,Spain,332510,2789,28443,2,0,0,617,7112,608,6678414,142835,2020-07-30
17,UK,302301,846,45999,38,0,0,87,4451,677,15738735,231744,2020-07-30
18,Iran,301530,2621,16569,226,261200,23761,4041,3586,197,2431804,28925,2020-07-30
19,Colombia,286020,9965,9810,356,148695,127515,1493,5617,193,1537689,30196,2020-07-30
20,Pakistan,277402,1114,5924,32,246131,25347,1179,1254,27,1952730,8828,2020-07-30
21,Saudi Arabia,274219,1629,2842,26,231198,40179,2044,7868,82,3289692,94385,2020-07-30
22,Italy,247158,382,35132,3,199796,12230,47,4088,581,6752169,111690,2020-07-30
23,Bangladesh,234889,2695,3083,48,132960,98846,1,1425,19,1164195,7064,2020-07-30
24,Turkey,229891,967,5674,15,213539,10678,1280,2724,67,4754331,56325,2020-07-30
25,Germany,209653,842,9221,9,192000,8432,261,2502,110,8006135,95532,2020-07-30
26,France,186573,1377,30254,16,81500,74819,380,2858,463,2982302,45681,2020-07-30
27,Argentina,185373,6377,3441,153,80596,101336,1002,4099,76,690823,15274,2020-07-30
28,Iraq,121263,2963,4671,68,85546,31046,446,3010,116,983335,24409,2020-07-30
29,Canada,115799,329,8929,12,100862,6008,2237,3066,236,3996625,105821,2020-07-30
