index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
52,Colombia,2709,236,100,20,214,2395,92,53,2,40603,798,2020-04-11
53,Thailand,2518,45,35,2,1135,1348,61,36,5,71860,1030,2020-04-11
54,Ukraine,2511,308,73,4,79,2359,45,57,2,26577,608,2020-04-11
55,Singapore,2299,191,8,1,528,1763,31,393,1,72680,12423,2020-04-11
56,Belarus,2226,245,23,4,172,2031,72,236,2,53000,5609,2020-04-11
57,Greece,2081,70,93,1,269,1719,75,200,9,37344,3583,2020-04-11
58,South Africa,2028,25,25,1,410,1593,7,34,4,75053,1265,2020-04-11
59,Argentina,1975,0,83,1,440,1452,115,44,2,16379,362,2020-04-11
60,Egypt,1939,145,146,11,426,1367,0,19,1,25000,244,2020-04-11
61,Algeria,1825,64,275,19,460,1090,46,42,6,3359,77,2020-04-11
62,Iceland,1689,14,8,1,841,840,11,4950,23,34635,101497,2020-04-11
63,Moldova,1560,122,30,1,75,1455,80,387,7,6271,1555,2020-04-11
64,Morocco,1545,97,111,4,146,1288,1,42,3,7734,210,2020-04-11
65,Croatia,1534,39,21,0,323,1190,32,374,5,15691,3822,2020-04-11
66,Iraq,1318,39,72,2,601,645,0,33,2,33889,843,2020-04-11
67,New Zealand,1312,29,4,2,422,886,5,272,8,58746,12182,2020-04-11
68,Hungary,1310,120,85,8,115,1110,17,136,9,31961,3308,2020-04-11
69,Estonia,1304,46,24,0,93,1187,11,983,18,29456,22205,2020-04-11
70,Slovenia,1188,28,50,5,148,990,37,571,24,34279,16489,2020-04-11
71,Kuwait,1154,161,1,0,133,1020,27,270,2,0,0,2020-04-11
72,Azerbaijan,1058,67,11,1,200,847,27,104,1,61342,6050,2020-04-11
73,Bahrain,1040,115,6,0,555,479,3,611,4,60425,35511,2020-04-11
74,Lithuania,1026,27,23,1,54,949,14,377,8,38472,14132,2020-04-11
75,Hong Kong,1001,11,4,0,336,661,14,134,5,96709,12900,2020-04-11
76,Armenia,967,30,13,1,173,781,30,326,4,6484,2188,2020-04-11
77,Bosnia and Herzegovina,946,45,37,1,139,770,4,288,11,6911,2106,2020-04-11
78,Kazakhstan,865,53,10,0,81,774,21,46,5,61955,3300,2020-04-11
79,Cameroon,820,0,12,0,98,710,0,31,5,0,0,2020-04-11
80,Uzbekistan,767,143,4,1,42,721,8,23,1,70000,2091,2020-04-11
81,North Macedonia,760,49,34,2,41,685,15,365,16,7653,3673,2020-04-11
82,Slovakia,728,13,2,0,23,703,5,133,4,25846,4734,2020-04-11
83,Diamond Princess,712,0,11,0,619,82,10,0,0,0,0,2020-04-11
84,Tunisia,685,14,28,3,43,614,85,58,2,10676,903,2020-04-11
85,Bulgaria,661,26,28,3,62,571,32,95,4,18502,2663,2020-04-11
86,Latvia,630,18,3,0,16,611,2,334,2,27796,14737,2020-04-11
87,Cuba,620,56,16,1,77,527,11,55,1,13162,1162,2020-04-11
88,Lebanon,619,10,20,0,77,522,34,91,3,14055,2059,2020-04-11
89,Cyprus,616,21,10,0,61,545,8,510,8,17119,14179,2020-04-11
90,Andorra,601,0,26,0,71,504,17,7778,337,1673,21653,2020-04-11
91,Costa Rica,577,19,3,0,49,525,13,113,6,6608,1297,2020-04-11
92,Afghanistan,555,34,18,3,32,505,0,14,5,0,0,2020-04-11
93,Oman,546,62,3,0,109,434,3,107,6,0,0,2020-04-11
94,Ivory Coast,533,53,4,1,58,471,0,20,2,0,0,2020-04-11
95,Uruguay,494,21,7,0,214,273,15,142,2,7496,2158,2020-04-11
96,Niger,491,53,11,0,41,439,0,20,5,4298,178,2020-04-11
97,Burkina Faso,484,36,27,1,155,302,0,23,1,0,0,2020-04-11
98,Bangladesh,482,58,30,3,36,416,1,3,2,8313,50,2020-04-11
99,Albania,433,17,23,0,197,213,7,150,8,3644,1266,2020-04-11
100,Ghana,408,30,8,2,4,396,2,13,3,37405,1204,2020-04-11
101,Channel Islands,407,9,9,0,48,350,0,2341,52,3320,19095,2020-04-11
102,Honduras,392,10,24,1,7,361,10,40,2,1600,162,2020-04-11
103,Réunion,388,6,0,0,40,348,3,433,0,0,0,2020-04-11
104,Taiwan,385,3,6,0,99,280,0,16,3,45436,1908,2020-04-11
105,Jordan,381,9,7,0,177,197,5,37,7,20500,2009,2020-04-11
106,Malta,370,20,3,1,16,351,4,838,7,16016,36273,2020-04-11
107,San Marino,356,12,35,1,53,268,14,10492,1032,846,24933,2020-04-11
108,Kyrgyzstan,339,41,5,0,44,290,5,52,8,9618,1474,2020-04-11
109,Mauritius,319,1,9,0,28,282,3,251,7,6730,5292,2020-04-11
110,Nigeria,318,13,10,3,70,238,2,2,5,5000,24,2020-04-11
111,Senegal,278,13,2,0,152,124,1,17,1,0,0,2020-04-11
112,Bolivia,275,7,20,1,2,253,3,24,2,2185,187,2020-04-11
113,Palestine,268,1,2,0,57,209,0,53,4,16992,3331,2020-04-11
114,Montenegro,263,6,2,0,5,256,7,419,3,2869,4568,2020-04-11
115,Vietnam,258,1,0,0,144,114,8,3,0,118807,1221,2020-04-11
116,Guinea,250,38,0,0,17,233,0,19,0,0,0,2020-04-11
117,Georgia,242,8,3,0,60,179,6,61,8,3271,820,2020-04-11
118,Isle of Man,226,25,2,1,112,112,11,2658,24,1934,22744,2020-04-11
119,DRC,223,0,20,0,16,187,0,2,2,0,0,2020-04-11
120,Sri Lanka,198,8,7,0,54,137,1,9,3,4525,211,2020-04-11
121,Mayotte,196,5,3,1,59,134,3,718,11,1350,4948,2020-04-11
122,Kenya,191,2,7,0,24,160,2,4,1,6192,115,2020-04-11
123,Djibouti,187,37,2,1,36,149,0,189,2,4017,4066,2020-04-11
124,Faeroe Islands,184,0,0,0,145,39,0,3766,0,5408,110677,2020-04-11
125,Venezuela,175,0,9,0,93,73,6,6,3,181335,6377,2020-04-11
126,Martinique,155,0,6,0,50,99,19,413,16,0,0,2020-04-11
127,Guadeloupe,143,0,8,0,67,68,13,357,20,0,0,2020-04-11
128,Guatemala,137,11,3,0,19,115,3,8,2,1134,63,2020-04-11
129,Brunei,136,0,1,0,104,31,2,311,2,9637,22028,2020-04-11
130,Paraguay,133,4,6,0,18,109,1,19,8,2262,317,2020-04-11
131,Gibraltar,129,2,0,0,84,45,1,3829,0,1558,46244,2020-04-11
132,Cambodia,120,1,0,0,75,45,1,7,0,5768,345,2020-04-11
133,Rwanda,120,2,0,0,18,102,0,9,0,806,62,2020-04-11
134,El Salvador,118,1,6,0,19,93,4,18,9,0,0,2020-04-11
135,Trinidad and Tobago,112,3,8,0,12,92,0,80,6,1102,787,2020-04-11
136,Madagascar,102,9,0,0,11,91,1,4,0,0,0,2020-04-11
137,Monaco,92,2,1,0,5,86,4,2344,25,0,0,2020-04-11
138,Aruba,92,6,0,0,29,63,0,862,0,1118,10471,2020-04-11
139,Mali,87,0,7,0,22,58,0,4,3,0,0,2020-04-11
140,French Guiana,83,0,0,0,43,40,1,278,0,0,0,2020-04-11
141,Liechtenstein,79,0,1,0,55,23,0,2072,26,900,23605,2020-04-11
142,Togo,76,0,3,0,25,48,0,9,4,2069,250,2020-04-11
143,Jamaica,69,6,4,0,13,52,0,23,1,907,306,2020-04-11
144,Ethiopia,69,4,3,0,10,56,0,6,3,3577,31,2020-04-11
145,Barbados,68,1,4,0,11,53,4,237,14,747,2599,2020-04-11
146,Congo,60,0,5,0,5,50,0,11,9,0,0,2020-04-11
147,Cayman Islands,53,8,1,0,6,46,3,806,15,536,8156,2020-04-11
148,Uganda,53,0,0,0,4,49,0,1,0,4856,106,2020-04-11
149,French Polynesia,51,0,0,0,0,51,0,182,0,744,2649,2020-04-11
150,Sint Maarten,50,0,9,1,5,36,2,1166,210,134,3125,2020-04-11
151,Liberia,48,11,5,0,3,40,0,9,10,0,0,2020-04-11
152,Bermuda,48,0,4,0,25,19,2,771,64,354,5684,2020-04-11
153,Bahamas,46,4,8,0,5,33,1,117,20,0,0,2020-04-11
154,Gabon,46,2,1,0,1,44,0,21,4,0,0,2020-04-11
155,Guyana,45,8,6,0,8,31,3,57,8,193,245,2020-04-11
156,Macao,45,0,0,0,10,35,1,69,0,0,0,2020-04-11
157,Zambia,40,0,2,0,28,10,1,2,1,1239,67,2020-04-11
158,Myanmar,38,11,3,0,2,33,0,7,6,1406,26,2020-04-11
159,Guinea-Bissau,38,2,0,0,0,38,0,19,0,1500,762,2020-04-11
160,Benin,35,0,1,0,5,29,0,3,8,0,0,2020-04-11
161,Eritrea,34,0,0,0,0,34,0,10,0,0,0,2020-04-11
162,Haiti,33,2,2,0,0,31,0,3,2,365,32,2020-04-11
163,Tanzania,32,0,3,0,5,24,0,5,5,0,0,2020-04-11
164,Saint Martin,32,0,2,0,11,19,5,828,52,0,0,2020-04-11
165,Syria,25,6,2,0,5,18,0,1,1,0,0,2020-04-11
166,Libya,25,1,1,0,8,16,0,4,1,507,74,2020-04-11
167,Antigua and Barbuda,21,0,2,0,0,19,1,214,20,40,408,2020-04-11
168,Somalia,21,0,1,0,1,19,0,1,6,0,0,2020-04-11
169,Mozambique,20,0,0,0,2,18,0,6,0,551,18,2020-04-11
170,Angola,19,0,2,0,4,13,0,6,6,0,0,2020-04-11
171,Sudan,19,2,2,0,2,15,0,4,5,0,0,2020-04-11
172,Maldives,19,0,0,0,13,6,0,35,0,0,0,2020-04-11
173,Equatorial Guinea,18,0,0,0,3,15,0,13,0,854,609,2020-04-11
174,Laos,18,2,0,0,0,18,0,2,0,1094,150,2020-04-11
175,New Caledonia,18,0,0,0,1,17,0,63,0,2608,9135,2020-04-11
176,Dominica,16,0,0,0,5,11,0,222,0,309,4293,2020-04-11
177,Fiji,16,0,0,0,0,16,0,18,0,0,0,2020-04-11
178,Mongolia,16,0,0,0,4,12,0,5,0,0,0,2020-04-11
179,Namibia,16,0,0,0,3,13,0,6,0,362,142,2020-04-11
180,Saint Lucia,15,0,0,0,1,14,0,82,0,0,0,2020-04-11
181,Zimbabwe,14,1,3,0,0,11,0,9,2,547,37,2020-04-11
182,Curaçao,14,0,1,0,7,6,0,85,6,0,0,2020-04-11
183,Grenada,14,0,0,0,0,14,2,124,0,92,818,2020-04-11
184,Belize,13,3,2,0,0,11,1,33,5,364,915,2020-04-11
185,Botswana,13,0,1,0,0,12,0,6,4,2527,1075,2020-04-11
186,Malawi,12,3,2,1,0,10,1,6,1,231,12,2020-04-11
187,Saint Kitts and Nevis,12,0,0,0,0,12,0,226,0,205,3853,2020-04-11
188,St. Vincent Grenadines,12,0,0,0,1,11,0,108,0,56,505,2020-04-11
189,Eswatini,12,0,0,0,7,5,0,10,0,0,0,2020-04-11
190,Chad,11,0,0,0,2,9,0,7,0,0,0,2020-04-11
191,Greenland,11,0,0,0,11,0,0,194,0,770,13564,2020-04-11
192,Seychelles,11,0,0,0,0,11,0,112,0,0,0,2020-04-11
193,Suriname,10,0,1,0,4,5,0,17,2,0,0,2020-04-11
194,Sierra Leone,10,2,0,0,0,10,0,1,0,0,0,2020-04-11
195,MS Zaandam,9,0,2,0,0,7,0,0,0,0,0,2020-04-11
196,Gambia,9,5,1,0,2,6,0,4,4,281,116,2020-04-11
197,Nicaragua,9,2,1,0,0,8,0,1,2,0,0,2020-04-11
198,Turks and Caicos,9,1,1,0,0,8,0,232,26,62,1601,2020-04-11
199,Nepal,9,0,0,0,1,8,0,3,0,4426,152,2020-04-11
200,Montserrat,9,0,0,0,0,9,1,1803,0,36,7212,2020-04-11
201,Cabo Verde,8,1,1,0,1,6,0,14,2,0,0,2020-04-11
202,CAR,8,0,0,0,0,8,0,2,0,0,0,2020-04-11
203,Vatican City,8,0,0,0,2,6,0,9988,0,0,0,2020-04-11
204,Mauritania,7,0,1,0,2,4,0,2,2,380,82,2020-04-11
205,St. Barth,6,0,0,0,1,5,0,607,0,0,0,2020-04-11
206,Western Sahara,6,2,0,0,0,6,0,10,0,0,0,2020-04-11
207,Bhutan,5,0,0,0,2,3,0,6,0,1166,1511,2020-04-11
208,Burundi,5,2,0,0,0,5,0,4,0,0,0,2020-04-11
209,Falkland Islands,5,0,0,0,1,4,0,1437,0,137,39368,2020-04-11
210,Sao Tome and Principe,4,0,0,0,0,4,0,18,0,19,87,2020-04-11
211,South Sudan,4,0,0,0,0,4,0,4,0,0,0,2020-04-11
212,Anguilla,3,0,0,0,0,3,0,200,0,0,0,2020-04-11
213,British Virgin Islands,3,0,0,0,2,1,0,99,0,0,0,2020-04-11
214,Caribbean Netherlands,2,0,0,0,0,2,0,76,0,10,381,2020-04-11
215,Papua New Guinea,2,0,0,0,0,2,0,2,0,72,8,2020-04-11
216,Timor-Leste,2,0,0,0,1,1,0,2,0,0,0,2020-04-11
217,Saint Pierre Miquelon,1,0,0,0,0,1,0,173,0,0,0,2020-04-11
218,Yemen,1,0,0,0,0,1,0,3,0,0,0,2020-04-11
219,China,81953,0,3339,0,77525,1089,141,57,2,0,0,2020-04-11
