index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6893114,53119,258035,1575,3853745,2781334,21438,0,0,0,0,2020-08-22
1,South America,5704482,69029,187457,1502,4246768,1270257,14923,0,0,0,0,2020-08-22
2,Asia,6214847,95676,128908,1424,4885598,1200341,19010,0,0,0,0,2020-08-22
3,Europe,3334730,21228,205112,299,1978782,1150836,5193,0,0,0,0,2020-08-22
4,Africa,1182866,10064,27641,267,902745,252480,1207,0,0,0,0,2020-08-22
5,Oceania,26983,201,512,13,20685,5786,54,0,0,0,0,2020-08-22
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-22
7,World,23357743,249317,807680,5080,15888974,6661089,61829,2997,1036,0,0,2020-08-22
8,USA,5838938,42201,180143,943,3144535,2514260,16770,17626,544,75439143,227722,2020-08-22
9,Brazil,3582698,46210,114277,823,2709638,758783,8318,16838,537,14144344,66476,2020-08-22
10,India,3043436,70068,56846,918,2279900,706690,8944,2202,41,34491073,24959,2020-08-22
11,Russia,951897,4921,16310,121,767477,168110,2300,6522,112,33814105,231693,2020-08-22
12,South Africa,607045,3707,12987,144,504127,89931,539,10218,219,3535067,59501,2020-08-22
13,Peru,576067,0,27245,0,384908,163914,1530,17438,825,2915372,88251,2020-08-22
14,Mexico,549734,5928,59610,504,376409,113715,3518,4257,462,1239133,9597,2020-08-22
15,Colombia,533103,10965,16968,400,359792,156343,1493,10462,333,2450441,48087,2020-08-22
16,Spain,407879,0,28838,0,0,0,541,8723,617,7955615,170147,2020-08-22
17,Chile,395708,1939,10792,69,369730,15186,1058,20675,564,2172028,113486,2020-08-22
18,Iran,356792,2028,20502,126,307702,28588,3850,4240,244,3011310,35789,2020-08-22
19,Argentina,336802,7759,6848,118,245781,84173,1907,7443,151,1073719,23727,2020-08-22
20,UK,324601,1288,41423,18,0,0,76,4778,610,15177265,223403,2020-08-22
21,Saudi Arabia,306370,1184,3619,39,278441,24310,1652,8781,104,4501104,129015,2020-08-22
22,Bangladesh,292625,2265,3907,46,175567,113151,0,1774,24,1431855,8682,2020-08-22
23,Pakistan,292174,586,6231,12,275317,10626,731,1319,28,2414902,10904,2020-08-22
24,Italy,258136,1071,35430,3,205203,17503,64,4270,586,7940266,131355,2020-08-22
25,Turkey,257032,1309,6102,22,236370,14560,762,3043,72,6247164,73961,2020-08-22
26,France,238002,3602,30512,9,84950,122540,380,3645,467,6000000,91892,2020-08-22
27,Germany,233857,836,9331,3,208950,15576,236,2790,111,10197366,121655,2020-08-22
28,Iraq,201050,3965,6353,70,143393,51304,637,4984,157,1413947,35048,2020-08-22
29,Philippines,187249,4884,2966,26,114921,69362,717,1706,27,2276622,20738,2020-08-22
30,Indonesia,151498,2090,6594,94,105198,39706,0,553,24,2014619,7355,2020-08-22
31,Canada,124629,257,9071,7,110878,4680,62,3298,240,5076734,134346,2020-08-22
32,Qatar,116765,284,193,0,113531,3041,66,41586,69,584123,208035,2020-08-22
33,Bolivia,107435,1370,4366,61,42141,60928,71,9186,373,227931,19490,2020-08-22
34,Ecuador,107089,608,6277,29,87889,12923,351,6057,355,304441,17220,2020-08-22
35,Kazakhstan,104313,242,1415,0,89712,13186,221,5546,75,2291327,121828,2020-08-22
36,Ukraine,102971,2328,2244,37,51735,48992,177,2357,51,1400726,32057,2020-08-22
37,Israel,101933,1217,819,10,78651,22463,398,11083,89,2180096,237029,2020-08-22
38,Egypt,97237,89,5243,12,65118,26876,41,948,51,135000,1316,2020-08-22
39,Dominican Republic,90561,694,1554,21,59949,29058,273,8337,143,343796,31648,2020-08-22
40,Sweden,86068,0,5810,0,0,0,26,8515,575,1030010,101899,2020-08-22
41,Panama,85480,1088,1878,19,60528,23074,152,19768,434,292851,67726,2020-08-22
42,Oman,83769,0,609,0,78386,4774,151,16349,119,309212,60348,2020-08-22
43,Belgium,80894,716,9985,9,18165,52744,74,6976,861,2099750,181063,2020-08-22
44,Kuwait,79957,688,513,2,71770,7674,97,18685,120,585124,136735,2020-08-22
45,Romania,77544,1189,3233,37,35079,39232,504,4035,168,1639370,85300,2020-08-22
46,Belarus,70285,174,637,5,68577,1071,0,7438,67,1465555,155104,2020-08-22
47,Guatemala,67856,915,2580,48,56277,8999,5,3778,144,216776,12070,2020-08-22
