index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2066403,25570,124722,1250,678619,1263062,19382,0,0,0,0,2020-05-31
1,South America,877943,33324,40081,766,352603,485259,11321,0,0,0,0,2020-05-31
2,Europe,2019781,15555,173726,446,987080,858975,8766,0,0,0,0,2020-05-31
3,Asia,1136797,29277,30777,570,694863,411157,13593,0,0,0,0,2020-05-31
4,Africa,148775,5006,4245,153,63463,81067,346,0,0,0,0,2020-05-31
5,Oceania,8804,10,125,0,8196,483,4,0,0,0,0,2020-05-31
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-31
7,World,6259224,108742,373691,3185,2785475,3100058,53416,803,479,0,0,2020-05-31
8,USA,1837165,20345,106190,633,541387,1189588,17105,5553,321,17601999,53204,2020-05-31
9,Brazil,514849,16409,29314,480,206555,278980,8318,2424,138,930013,4378,2020-05-31
10,Russia,405843,9268,4693,138,171883,229267,2300,2781,32,10643124,72933,2020-05-31
11,Spain,286509,201,27127,2,196958,62424,617,6128,580,4063843,86921,2020-05-31
12,UK,274762,1936,38489,113,0,0,1559,4049,567,4285738,63159,2020-05-31
13,Italy,232997,333,33415,75,157507,42075,435,3853,553,3878739,64144,2020-05-31
14,India,190609,8782,5408,223,91852,93349,8944,138,4,3737027,2710,2020-05-31
15,France,188882,257,28802,31,68355,91725,1319,2894,441,1384633,21217,2020-05-31
16,Germany,183494,200,8605,5,165200,9689,702,2191,103,3952971,47193,2020-05-31
17,Peru,164476,8805,4506,135,67208,92762,988,4995,137,1058874,32154,2020-05-31
18,Turkey,163942,839,4540,25,127973,31429,648,1946,54,2039194,24201,2020-05-31
19,Iran,151466,2516,7797,63,118848,24821,2527,1805,93,935894,11155,2020-05-31
20,Chile,99688,4830,1054,57,42727,55907,1383,5219,55,582440,30491,2020-05-31
21,Canada,90928,738,7294,221,48839,34795,1618,2411,193,1634277,43334,2020-05-31
22,Mexico,87512,2885,9779,364,61871,15862,378,679,76,270992,2104,2020-05-31
23,Saudi Arabia,85261,1877,503,23,62442,22316,384,2452,14,822769,23667,2020-05-31
24,Pakistan,69496,3039,1483,88,25271,42742,111,315,7,547030,2481,2020-05-31
25,Belgium,58381,195,9467,14,15887,33027,168,5039,817,866497,74792,2020-05-31
26,Qatar,56910,1648,38,2,30290,26582,232,19783,13,222069,77197,2020-05-31
27,Bangladesh,47153,2545,650,40,9781,36722,1,287,4,308940,1878,2020-05-31
28,Netherlands,46442,185,5956,5,0,0,159,2711,348,349150,20380,2020-05-31
29,Belarus,42556,898,235,6,18514,23807,92,4503,25,541093,57261,2020-05-31
30,Ecuador,39098,527,3358,24,19592,16148,220,2219,191,117422,6665,2020-05-31
31,Sweden,37542,429,4395,0,4971,28176,228,3719,435,238800,23658,2020-05-31
32,Singapore,34884,518,23,0,21699,13162,8,5967,4,334691,57247,2020-05-31
33,UAE,34557,661,264,2,17932,16361,1,3498,27,2110493,213615,2020-05-31
34,South Africa,32683,1716,683,40,16809,15191,128,552,12,725125,12240,2020-05-31
35,Portugal,32500,297,1410,14,19409,11681,64,3187,138,795838,78030,2020-05-31
36,Switzerland,30862,17,1920,1,28500,442,28,3568,222,397691,45980,2020-05-31
37,Colombia,29383,1147,939,49,8543,19901,136,578,18,319779,6290,2020-05-31
38,Kuwait,27043,851,212,7,11386,15445,200,6341,50,290013,68000,2020-05-31
39,Indonesia,26473,700,1613,40,7308,17552,0,97,6,323376,1183,2020-05-31
40,Ireland,24990,61,1652,1,22089,1249,36,5066,335,325795,66045,2020-05-31
41,Egypt,24985,1536,959,46,6037,17989,41,245,9,135000,1321,2020-05-31
42,Poland,23786,215,1064,3,11271,11451,160,628,28,915546,24189,2020-05-31
43,Ukraine,23672,468,708,12,9538,13426,278,541,16,356565,8149,2020-05-31
44,Romania,19257,124,1266,7,13256,4735,160,1000,66,439197,22818,2020-05-31
45,Philippines,18086,862,957,7,3909,13220,73,165,9,347592,3176,2020-05-31
46,Dominican Republic,17285,377,502,4,10559,6224,110,1595,46,81647,7533,2020-05-31
47,Israel,17071,59,285,1,14812,1974,39,1856,31,568452,61804,2020-05-31
48,Japan,16851,47,891,5,14459,1501,119,133,7,290436,2296,2020-05-31
49,Argentina,16851,637,539,11,5336,10976,259,373,12,160070,3545,2020-05-31
50,Austria,16731,46,668,0,15593,470,27,1859,74,448534,49826,2020-05-31
51,Afghanistan,15205,680,257,8,1328,13620,19,391,7,38460,990,2020-05-31
52,Panama,13463,445,336,6,9514,3613,79,3125,78,67730,15720,2020-05-31
53,Denmark,11669,36,574,3,10362,733,20,2015,99,628965,108620,2020-05-31
