index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8735540,42703,307487,738,5561339,2866714,17621,0,0,0,0,2020-09-27
1,Asia,10295891,114604,189522,1694,8587894,1518475,20809,0,0,0,0,2020-09-27
2,South America,7918336,39083,248701,945,6741041,928594,17215,0,0,0,0,2020-09-27
3,Europe,4848403,45667,220285,338,2488968,2139150,8151,0,0,0,0,2020-09-27
4,Africa,1467553,8363,35215,135,1213045,219293,1515,0,0,0,0,2020-09-27
5,Oceania,31043,26,912,2,28227,1904,22,0,0,0,0,2020-09-27
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-27
7,World,33297487,250446,1002137,3852,24621165,7674185,65337,4272,1286,0,0,2020-09-27
8,USA,7320655,33094,209453,276,4551316,2559886,14100,22086,632,104322093,314727,2020-09-27
9,India,6073348,82767,95574,1040,5013367,964407,8944,4391,69,71257836,51515,2020-09-27
10,Brazil,4732309,14194,141776,335,4060088,530445,8318,22226,666,17900000,84069,2020-09-27
11,Russia,1151438,7867,20324,99,943218,187896,2300,7889,139,45100000,309011,2020-09-27
12,Colombia,813056,7018,25488,192,711472,76096,2220,15939,500,3636868,71295,2020-09-27
13,Peru,805302,5160,32262,120,664490,108550,1370,24344,975,3850122,116387,2020-09-27
14,Spain,735198,0,31232,0,0,0,1465,15723,668,11820505,252795,2020-09-27
15,Mexico,726431,5573,76243,399,521241,128947,2631,5620,590,1665057,12882,2020-09-27
16,Argentina,711325,8841,15749,206,565935,129641,3604,15704,348,1905361,42066,2020-09-27
17,South Africa,670766,1268,16398,22,603721,50647,539,11276,276,4143466,69655,2020-09-27
18,France,538569,11123,31727,27,94891,411951,1098,8247,486,10556474,161640,2020-09-27
19,Chile,457901,1922,12641,50,431704,13556,888,23905,660,3228414,168538,2020-09-27
20,Iran,446448,3362,25589,195,374170,46689,4059,5299,304,3932571,46679,2020-09-27
21,UK,434969,5693,41988,17,0,0,262,6399,618,23188836,341155,2020-09-27
22,Bangladesh,359148,1275,5161,32,270491,83496,0,2176,31,1909460,11567,2020-09-27
23,Iraq,349450,3481,8990,55,280673,59787,533,8643,222,2198859,54384,2020-09-27
