index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1224771,39697,71756,2237,199762,953253,17727,0,0,0,0,2020-05-01
1,Europe,1399063,25918,137409,2174,519405,742249,18027,0,0,0,0,2020-05-01
2,Asia,533624,13574,18936,326,274860,239828,5608,0,0,0,0,2020-05-01
3,South America,190099,13285,9480,784,63905,116714,9812,0,0,0,0,2020-05-01
4,Oceania,8348,16,112,1,7077,1159,31,0,0,0,0,2020-05-01
5,Africa,41446,1661,1691,53,13918,25837,126,0,0,0,0,2020-05-01
6,,721,0,15,0,645,61,4,0,0,0,0,2020-05-01
7,World,3398072,94151,239399,5575,1079572,2079101,51335,436,307,0,0,2020-05-01
8,USA,1130851,35828,65729,1873,161551,903571,16481,3416,199,6691932,20217,2020-05-01
9,Spain,242988,3648,24824,281,142450,75714,2500,5197,531,1528833,32699,2020-05-01
10,Italy,207428,1965,28236,269,78249,100943,1578,3431,467,2053425,33962,2020-05-01
11,UK,177454,6201,27510,739,0,149600,1559,2614,405,1023824,15082,2020-05-01
12,France,167346,168,24594,218,50212,92540,3878,2564,377,1100228,16856,2020-05-01
13,Germany,164077,1068,6736,113,126900,30441,2189,1958,80,2547052,30400,2020-05-01
14,Turkey,122392,2188,3258,84,53808,65326,1480,1451,39,1075048,12747,2020-05-01
15,Russia,114431,7933,1169,96,13220,100042,2300,784,8,3700000,25354,2020-05-01
16,Iran,95646,1006,6091,63,76318,13237,2899,1139,73,475023,5656,2020-05-01
17,Brazil,92109,6729,6410,509,38039,47660,8318,433,30,339552,1597,2020-05-01
18,Canada,55061,1825,3391,207,22751,28919,557,1459,90,832222,22050,2020-05-01
19,Belgium,49032,513,7703,109,11892,29437,740,4231,665,253198,21847,2020-05-01
20,Peru,40459,3483,1124,73,11129,28206,658,1227,34,342498,10388,2020-05-01
21,Netherlands,39791,475,4893,98,0,34648,735,2322,286,225899,13184,2020-05-01
22,India,37257,2394,1223,69,10007,26027,0,27,9,902654,654,2020-05-01
23,Switzerland,29705,119,1754,17,23900,4051,167,3432,203,271500,31371,2020-05-01
24,Ecuador,26336,1402,1063,163,1913,23360,149,1493,60,71950,4078,2020-05-01
25,Portugal,25351,306,1007,18,1647,22697,154,2486,99,409961,40205,2020-05-01
26,Saudi Arabia,24097,1344,169,7,3555,20373,117,692,5,326955,9392,2020-05-01
27,Sweden,21520,428,2653,67,1005,17862,531,2131,263,119500,11833,2020-05-01
