index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9318137,56450,321913,1417,6087732,2908492,17887,0,0,0,0,2020-10-07
1,Asia,11406887,117222,206560,1714,9699707,1500620,20749,0,0,0,0,2020-10-07
2,South America,8457217,60734,265681,1504,7344364,847172,17941,0,0,0,0,2020-10-07
3,Europe,5615833,92470,227644,908,2945648,2442541,9762,0,0,0,0,2020-10-07
4,Africa,1545109,10615,37154,269,1286075,221880,1569,0,0,0,0,2020-10-07
5,Oceania,31872,11,940,2,29087,1845,15,0,0,0,0,2020-10-07
6,,721,0,15,0,651,55,4,0,0,0,0,2020-10-07
7,World,36375776,337502,1059907,5814,27393264,7922605,67927,4667,1360,0,0,2020-10-07
8,USA,7772683,45174,216698,846,4974755,2581230,14531,23446,654,114094872,344156,2020-10-07
9,India,6832988,78809,105554,963,5824462,902972,8944,4939,76,82271654,59462,2020-10-07
10,Brazil,5000694,29741,148304,733,4391424,460966,8318,23482,696,17900000,84053,2020-10-07
11,Russia,1248619,11115,21865,202,995275,231479,2300,8555,150,48700000,333673,2020-10-07
12,Colombia,877683,7875,27180,163,773973,76530,2220,17200,533,4005437,78497,2020-10-07
13,Spain,872276,6645,32562,76,0,0,1568,18654,696,13689776,292769,2020-10-07
14,Argentina,840915,16447,22226,399,670725,147964,3997,18561,491,2140435,47244,2020-10-07
15,Peru,835662,2733,33009,95,723606,79047,1247,25252,997,3988070,120511,2020-10-07
16,Mexico,794608,4828,82348,471,557478,154782,2417,6146,637,2021255,15633,2020-10-07
17,South Africa,685155,1913,17248,145,618127,49780,539,11514,290,4318514,72573,2020-10-07
18,France,653509,18746,32445,80,99793,521271,1416,10006,497,11723039,179492,2020-10-07
19,UK,544275,14162,42515,70,0,0,410,8006,625,26417989,388606,2020-10-07
20,Iran,483844,4019,27658,239,397109,59077,4274,5741,328,4207631,49926,2020-10-07
21,Chile,474440,1134,13090,20,447053,14297,818,24762,683,3548773,185219,2020-10-07
22,Iraq,391044,3923,9604,73,319784,61656,506,9666,237,2419252,59798,2020-10-07
23,Bangladesh,373151,1520,5440,35,286631,81080,0,2260,33,2026808,12274,2020-10-07
24,Saudi Arabia,337711,468,4947,24,323208,9556,913,9661,142,6828117,195333,2020-10-07
25,Italy,333940,3678,36061,31,235303,62576,337,5525,597,12069402,199700,2020-10-07
26,Philippines,329637,2825,5925,60,273723,49989,1758,2998,54,3979197,36186,2020-10-07
27,Turkey,329138,1581,8609,56,288954,31575,1411,3891,102,11160946,131958,2020-10-07
28,Pakistan,316351,624,6535,12,301288,8528,499,1425,29,3730221,16802,2020-10-07
29,Indonesia,315714,4538,11472,98,240291,63951,0,1151,42,3595719,13109,2020-10-07
30,Germany,311113,3994,9652,17,267700,33761,470,3710,115,16999253,202720,2020-10-07
31,Israel,281481,4455,1824,27,216613,63044,866,30604,198,3832435,416678,2020-10-07
32,Ukraine,239337,4753,4597,77,105970,128770,177,5482,105,2423031,55495,2020-10-07
33,Canada,173123,1800,9541,11,145666,17916,148,4576,252,7759301,205109,2020-10-07
34,Netherlands,149988,4989,6518,36,0,0,231,8748,380,2656731,154956,2020-10-07
35,Ecuador,143531,1475,11743,41,120511,11277,354,8103,663,455122,25694,2020-10-07
36,Romania,142570,2958,5203,82,111564,25803,612,7424,271,2568071,133735,2020-10-07
