index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5116953,62650,208179,1216,2555300,2353474,26169,0,0,0,0,2020-07-26
1,South America,3735637,40589,134001,1017,2486887,1114749,14189,0,0,0,0,2020-07-26
2,Asia,3900136,74715,89967,1355,2816345,993824,19468,0,0,0,0,2020-07-26
3,Europe,2778075,12535,201436,173,1670069,906570,5208,0,0,0,0,2020-07-26
4,Africa,849640,17126,17805,235,494007,337828,1091,0,0,0,0,2020-07-26
5,Oceania,16132,476,177,10,10643,5312,46,0,0,0,0,2020-07-26
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-26
7,World,16397294,208091,651580,4006,10033902,5711812,66175,2104,836,0,0,2020-07-26
8,USA,4366682,50973,149783,385,2087667,2129232,18989,13187,452,54049580,163225,2020-07-26
9,Brazil,2419901,23467,87052,556,1634274,698575,8318,11379,409,4911063,23093,2020-07-26
10,India,1436019,50525,32810,714,918735,484474,8944,1040,24,16291331,11798,2020-07-26
11,Russia,812485,5765,13269,77,600250,198966,2300,5567,91,26902291,184339,2020-07-26
12,South Africa,445433,11233,6769,114,265077,173587,539,7504,114,2773778,46730,2020-07-26
13,Mexico,385036,6751,43374,729,247178,94484,3922,2984,336,911853,7067,2020-07-26
14,Peru,379884,0,18030,0,263130,98724,1402,11511,546,2206105,66849,2020-07-26
15,Chile,345790,2198,9112,92,318095,18583,1592,18078,476,1524533,79705,2020-07-26
16,Spain,319501,0,28432,0,0,0,617,6833,608,6320836,135188,2020-07-26
17,UK,299426,745,45752,14,0,0,104,4409,674,14794369,217851,2020-07-26
18,Iran,291172,2333,15700,216,253213,22259,3695,3464,187,2327850,27692,2020-07-26
19,Pakistan,273113,1226,5822,35,237434,29857,1267,1235,26,1868180,8447,2020-07-26
20,Saudi Arabia,266941,1968,2733,30,220323,43885,2120,7660,78,3056956,87722,2020-07-26
21,Colombia,248976,8181,8525,256,125037,115414,1493,4890,167,1409124,27674,2020-07-26
22,Italy,246118,254,35107,5,198446,12565,44,4071,581,6560572,108519,2020-07-26
23,Turkey,226100,927,5613,17,209487,11000,1249,2679,67,4572688,54180,2020-07-26
24,Bangladesh,223453,2275,2928,54,123882,96643,1,1356,18,1111558,6745,2020-07-26
25,Germany,206741,409,9203,1,190600,6938,237,2467,110,7418812,88527,2020-07-26
26,France,180528,0,30192,0,80815,69521,410,2765,462,2982302,45682,2020-07-26
27,Argentina,162526,4192,2939,46,70518,89069,955,3594,65,636844,14082,2020-07-26
28,Canada,113911,355,8890,5,99355,5666,2224,3016,235,3801950,100676,2020-07-26
29,Iraq,110032,2459,4362,78,75217,30453,433,2732,108,912698,22661,2020-07-26
30,Qatar,109305,269,165,1,106024,3116,89,38929,59,472442,168260,2020-07-26
31,Indonesia,98778,1492,4781,67,56655,37342,0,361,17,1381699,5048,2020-07-26
32,Egypt,92062,479,4606,48,33831,53625,41,899,45,135000,1318,2020-07-26
33,Kazakhstan,81720,1494,585,0,51823,29312,221,4349,31,1894815,100835,2020-07-26
34,Philippines,80448,2036,1932,35,26110,52406,351,734,18,1299456,11848,2020-07-26
35,Ecuador,80036,0,5507,0,34544,39985,278,4532,312,224197,12695,2020-07-26
36,Sweden,78997,0,5697,0,0,0,50,7819,564,751213,74352,2020-07-26
37,Oman,76005,1147,384,13,55299,20322,167,14862,75,296989,58072,2020-07-26
38,Bolivia,68281,1825,2535,62,20951,44795,71,5844,217,147173,12597,2020-07-26
39,Belarus,67132,130,534,4,60425,6173,89,7105,57,1251359,132432,2020-07-26
40,Belgium,65727,528,9821,4,17425,38481,45,5669,847,1514046,130599,2020-07-26
41,Ukraine,64849,920,1605,15,35807,27437,91,1483,37,937006,21435,2020-07-26
42,Kuwait,63773,464,433,4,54373,8967,123,14919,101,479411,112154,2020-07-26
43,Dominican Republic,62908,2012,1063,8,28603,33242,267,5795,98,235289,21675,2020-07-26
44,Israel,61956,1278,470,13,27025,34461,303,6736,51,1597269,173662,2020-07-26
45,UAE,58913,351,344,1,52182,6387,0,5952,35,4828066,487774,2020-07-26
