index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2539451,31420,147131,1381,1112524,1279796,19414,0,0,0,0,2020-06-16
1,South America,1513688,51142,63262,1721,806979,643447,12102,0,0,0,0,2020-06-16
2,Europe,2235212,15122,183967,752,1189451,861794,6492,0,0,0,0,2020-06-16
3,Asia,1691449,37330,43660,2502,1060210,587579,16022,0,0,0,0,2020-06-16
4,Africa,261581,7367,7026,233,120949,133606,500,0,0,0,0,2020-06-16
5,Oceania,8960,14,124,0,8442,394,4,0,0,0,0,2020-06-16
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-16
7,World,8251062,142395,445185,6589,4299206,3506671,54538,1059,571,0,0,2020-06-16
8,USA,2208238,25288,119129,846,899488,1189621,16674,6673,360,25706987,77683,2020-06-16
9,Brazil,928834,37278,45456,1338,464774,418604,8318,4371,214,1628482,7664,2020-06-16
10,Russia,545458,8248,7284,193,294306,243868,2300,3738,50,15395417,105497,2020-06-16
11,India,354161,11135,11921,2006,187552,154688,8944,257,9,5921069,4292,2020-06-16
12,UK,298136,1279,41969,233,0,0,395,4393,618,6981493,102863,2020-06-16
13,Spain,291408,219,27136,0,0,0,617,6233,580,4826516,103232,2020-06-16
14,Italy,237500,210,34405,34,178526,24569,177,3928,569,4695707,77660,2020-06-16
15,Peru,237156,4164,7056,196,125205,104895,1121,7197,214,1396605,42384,2020-06-16
16,Iran,192439,2563,9065,115,152675,30699,2815,2292,108,1293609,15410,2020-06-16
17,Germany,188382,338,8910,25,173100,6372,419,2249,106,4694147,56034,2020-06-16
18,Chile,184449,5013,3383,21,156232,24834,1727,9652,177,873533,45713,2020-06-16
19,Turkey,181298,1467,4842,17,153379,23077,732,2151,57,2721003,32278,2020-06-16
20,France,157716,344,29547,111,73335,54834,820,2416,453,1384633,21215,2020-06-16
21,Mexico,150264,3427,17580,439,113006,19678,378,1166,136,415097,3221,2020-06-16
22,Pakistan,148921,4443,2839,110,56390,89692,111,675,13,922665,4181,2020-06-16
23,Saudi Arabia,136315,4267,1052,41,89540,45723,1897,3918,30,1144282,32892,2020-06-16
24,Canada,99467,320,8213,38,61443,29811,1942,2636,218,2216654,58753,2020-06-16
25,Bangladesh,94481,3862,1262,53,36264,56955,1,574,8,533717,3242,2020-06-16
26,Qatar,82077,1201,80,4,60461,21536,244,29232,28,300499,107023,2020-06-16
27,South Africa,76334,2801,1625,57,42063,32646,208,1288,27,1148933,19383,2020-06-16
28,Belgium,60155,55,9663,2,16625,33867,76,5191,834,1045014,90184,2020-06-16
29,Belarus,55369,689,318,6,31273,23778,92,5860,34,760549,80486,2020-06-16
30,Colombia,54931,1868,1801,75,20366,32764,335,1080,35,519990,10224,2020-06-16
31,Sweden,53323,940,4939,48,0,0,272,5281,489,325000,32189,2020-06-16
32,Netherlands,49087,139,6070,5,0,0,87,2865,354,484389,28272,2020-06-16
33,Ecuador,47943,621,3970,41,23684,20289,230,2719,225,135845,7705,2020-06-16
34,Egypt,47856,1567,1766,94,12730,33360,41,468,17,135000,1320,2020-06-16
35,UAE,42982,346,293,2,28861,13828,1,4348,30,2626000,265652,2020-06-16
36,Singapore,40969,151,26,0,31163,9780,2,7005,4,488695,83560,2020-06-16
37,Indonesia,40400,1106,2231,33,15703,22466,0,148,8,540115,1976,2020-06-16
38,Portugal,37336,300,1522,2,23212,12602,71,3661,149,1006563,98704,2020-06-16
39,Kuwait,36958,527,303,5,28206,8449,194,8660,71,340142,79702,2020-06-16
40,Argentina,34159,1374,878,24,10174,23107,274,756,19,245059,5424,2020-06-16
41,Ukraine,32476,666,912,11,14528,17036,319,742,21,507251,11596,2020-06-16
