index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3371651,66435,173470,1452,1474764,1723417,19047,0,0,0,0,2020-07-03
1,South America,2420467,58046,90863,1895,1500641,828963,12991,0,0,0,0,2020-07-03
2,Europe,2453666,13041,193070,506,1411304,849292,5621,0,0,0,0,2020-07-03
3,Asia,2473449,53601,59903,1014,1653303,760243,19356,0,0,0,0,2020-07-03
4,Africa,449404,14962,10920,258,216925,221559,1797,0,0,0,0,2020-07-03
5,Oceania,9897,254,126,0,8916,855,8,0,0,0,0,2020-07-03
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-03
7,World,11179255,206339,528367,5125,6266504,4384384,58824,1434,678,0,0,2020-07-03
8,USA,2890388,54704,132101,616,1210792,1547495,15928,8732,399,36284864,109618,2020-07-03
9,Brazil,1543341,41988,63254,1264,945915,534172,8318,7261,298,3290316,15479,2020-07-03
10,Russia,667883,6718,9859,176,437893,220131,2300,4577,68,20451110,140139,2020-07-03
11,India,649889,22721,18669,444,394319,236901,8944,471,14,9297749,6737,2020-07-03
12,Spain,297625,442,28385,17,0,0,617,6366,607,5448984,116544,2020-07-03
13,Peru,295599,3595,10226,181,185852,99521,1210,8965,310,1740969,52801,2020-07-03
14,Chile,288089,3548,6051,131,253343,28695,2099,15070,317,1146593,59978,2020-07-03
15,UK,284276,519,44131,136,0,0,279,4187,650,10120276,149073,2020-07-03
16,Italy,241184,223,34833,15,191467,14884,79,3989,576,5575815,92222,2020-07-03
17,Mexico,238511,6741,29189,679,142593,66729,378,1850,226,610495,4735,2020-07-03
18,Iran,235429,2566,11260,154,196446,27723,3123,2803,134,1744958,20775,2020-07-03
19,Pakistan,221896,4087,4551,78,113623,103722,2479,1005,21,1350773,6115,2020-07-03
20,Turkey,203456,1172,5186,19,178278,19992,1082,2412,61,3535818,41923,2020-07-03
21,Saudi Arabia,201801,4193,1802,50,140614,59385,2291,5797,52,1771628,50888,2020-07-03
22,Germany,197000,283,9073,9,181000,6927,318,2351,108,5873563,70102,2020-07-03
23,South Africa,177124,9063,2952,108,86298,87874,539,2986,50,1745153,29424,2020-07-03
24,France,166960,582,29893,18,77060,60007,560,2558,458,1384633,21212,2020-07-03
25,Bangladesh,156391,3114,1968,42,68048,86375,1,950,12,820347,4981,2020-07-03
26,Colombia,109505,3395,3777,136,45334,60394,335,2152,74,818703,16089,2020-07-03
27,Canada,105025,253,8663,21,68650,27712,2110,2783,230,2885670,76455,2020-07-03
28,Qatar,98653,756,121,3,88583,9949,185,35135,43,372005,132490,2020-07-03
29,Argentina,72786,2845,1437,52,25224,46125,620,1610,32,381431,8439,2020-07-03
30,Egypt,72711,1412,3201,81,19690,49820,41,711,31,135000,1319,2020-07-03
31,Sweden,70639,0,5411,0,0,0,124,6994,536,519113,51399,2020-07-03
32,Belarus,62997,299,412,7,49909,12676,89,6667,44,1043876,110471,2020-07-03
33,Belgium,61727,129,9765,4,17073,34889,35,5326,843,1270677,109636,2020-07-03
34,Indonesia,60695,1301,3036,49,27568,30091,0,222,11,871436,3186,2020-07-03
35,Ecuador,60657,1189,4700,61,28391,27566,288,3438,266,158730,8997,2020-07-03
36,Iraq,56020,2312,2262,102,29600,24158,338,1393,56,579861,14417,2020-07-03
37,Netherlands,50335,0,6113,0,0,0,28,2938,357,616376,35971,2020-07-03
38,UAE,50141,672,318,1,39153,10670,1,5070,32,3500000,353869,2020-07-03
39,Kuwait,48672,813,360,1,39276,9036,144,11397,84,399498,93546,2020-07-03
40,Ukraine,46763,876,1212,27,20558,24993,105,1069,28,690953,15800,2020-07-03
41,Singapore,44479,169,26,0,39769,4684,1,7603,4,757746,129517,2020-07-03
42,Kazakhstan,44075,1501,188,0,26251,17636,121,2347,10,1555858,82859,2020-07-03
43,Oman,43929,1374,193,5,26169,17567,113,8603,38,202837,39725,2020-07-03
44,Portugal,43156,374,1598,11,28424,13134,72,4232,157,1205593,118237,2020-07-03
45,Philippines,40336,1531,1280,6,11073,27983,166,368,12,779937,7117,2020-07-03
46,Bolivia,35528,1301,1271,70,10358,23899,71,3044,109,79567,6816,2020-07-03
47,Poland,35405,259,1507,15,22651,11247,72,935,40,1597497,42210,2020-07-03
48,Panama,35237,0,667,0,16445,18125,140,8167,155,135801,31473,2020-07-03
49,Dominican Republic,35148,951,775,10,18392,15981,193,3240,71,160541,14799,2020-07-03
50,Afghanistan,32324,302,819,12,17331,14174,25,830,21,74287,1908,2020-07-03
51,Switzerland,32101,134,1965,0,29200,936,15,3709,227,614283,70975,2020-07-03
52,Bahrain,28410,573,95,1,23318,4997,48,16702,56,584070,343373,2020-07-03
53,Romania,28166,420,1708,21,19545,6913,224,1464,89,747592,38864,2020-07-03
54,Israel,28055,1008,326,2,17669,10060,77,3050,35,1024298,111366,2020-07-03
55,Nigeria,27564,454,628,12,11069,15867,7,134,3,144833,703,2020-07-03
56,Armenia,27320,662,469,10,15484,11367,10,9220,158,118102,39855,2020-07-03
57,Ireland,25498,9,1740,2,23364,394,12,5164,352,445962,90314,2020-07-03
58,Guatemala,21293,2282,880,63,3315,17098,5,1189,49,64590,3605,2020-07-03
59,Honduras,21120,858,591,49,2190,18339,58,2132,60,49308,4978,2020-07-03
60,Azerbaijan,19267,583,235,7,10820,8212,66,1900,23,502965,49604,2020-07-03
61,Japan,19068,194,976,1,16866,1226,33,151,8,481877,3810,2020-07-03
62,Ghana,18134,0,117,0,13550,4467,6,584,4,300520,9672,2020-07-03
63,Austria,18050,109,705,0,16558,787,7,2004,78,635505,70559,2020-07-03
64,Moldova,17445,295,572,12,10093,6780,438,4325,142,101180,25083,2020-07-03
65,Serbia,15504,309,298,11,13064,2142,85,1775,34,426981,48870,2020-07-03
66,Nepal,15259,740,32,1,6143,9084,0,524,1,547876,18804,2020-07-03
67,Algeria,15070,413,937,9,10832,3301,54,344,21,0,0,2020-07-03
68,Morocco,13288,319,230,1,9160,3898,7,360,6,728366,19733,2020-07-03
69,S. Korea,12967,63,282,0,11759,926,15,253,6,1307761,25508,2020-07-03
70,Denmark,12832,17,606,0,11817,409,6,2215,105,1106377,191007,2020-07-03
71,Cameroon,12592,0,313,0,10100,2179,52,474,12,0,0,2020-07-03
72,Czechia,12319,141,353,0,7848,4118,12,1150,33,565122,52770,2020-07-03
73,Ivory Coast,10244,252,70,2,4726,5448,0,388,3,60652,2300,2020-07-03
74,Sudan,9663,90,604,2,4624,4435,0,220,14,401,9,2020-07-03
75,Uzbekistan,9396,318,29,2,6251,3116,24,281,9,1121236,33500,2020-07-03
76,Norway,8921,19,251,0,8138,532,3,1646,46,348208,64228,2020-07-03
77,Malaysia,8648,5,121,0,8446,81,2,267,4,782638,24180,2020-07-03
78,Australia,8255,254,104,0,7319,832,7,324,4,2617860,102659,2020-07-03
79,DRC,7311,122,179,3,2684,4448,0,82,2,0,0,2020-07-03
80,El Salvador,7267,267,202,11,4268,2797,211,1120,31,170017,26211,2020-07-03
81,Finland,7242,1,329,1,6700,213,0,1307,59,251600,45409,2020-07-03
82,Kenya,7188,247,154,2,2148,4886,29,134,3,176059,3274,2020-07-03
83,Senegal,7164,110,125,4,4666,2373,38,428,7,82857,4949,2020-07-03
84,North Macedonia,6787,162,328,7,2876,3583,55,3258,157,64837,31121,2020-07-03
85,Kyrgyzstan,6767,506,76,10,2655,4036,24,1037,12,228857,35078,2020-07-03
86,Venezuela,6273,0,57,0,2100,4116,11,221,2,1283692,45145,2020-07-03
87,Haiti,6101,61,110,3,1141,4850,0,535,10,12435,1091,2020-07-03
88,Tajikistan,6058,0,52,0,4690,1316,0,635,5,0,0,2020-07-03
89,Ethiopia,5846,0,103,0,2430,3313,35,51,9,250604,2180,2020-07-03
90,Gabon,5620,107,44,2,2555,3021,10,2525,20,39668,17824,2020-07-03
91,Guinea,5521,71,33,0,4446,1042,24,420,3,14407,1097,2020-07-03
92,Bulgaria,5497,182,239,7,2892,2366,29,791,34,150062,21598,2020-07-03
93,Bosnia and Herzegovina,4962,174,191,2,2550,2221,4,1513,58,97736,29792,2020-07-03
94,Djibouti,4736,21,55,0,4580,101,0,4793,56,47491,48067,2020-07-03
95,Mauritania,4705,99,129,0,1765,2811,21,1012,28,13842,2977,2020-07-03
96,French Guiana,4558,114,16,0,1777,2765,26,15262,54,8707,29155,2020-07-03
97,Luxembourg,4447,52,110,0,4016,321,3,7104,176,207809,331975,2020-07-03
98,Costa Rica,4311,288,18,0,1657,2636,10,846,4,43865,8611,2020-07-03
99,Hungary,4172,6,588,1,2752,832,9,432,61,281628,29154,2020-07-03
100,CAR,3918,130,48,1,859,3011,859,811,10,25031,5183,2020-07-03
101,Greece,3486,28,192,0,1374,1920,8,334,18,325451,31226,2020-07-03
102,Palestine,3334,254,11,2,463,2860,0,654,2,84621,16589,2020-07-03
103,Thailand,3180,1,58,0,3066,56,1,46,8,603657,8648,2020-07-03
104,Equatorial Guinea,3071,1070,51,19,842,2178,0,2190,36,16000,11408,2020-07-03
105,Croatia,3008,96,112,2,2168,728,4,733,27,82902,20195,2020-07-03
106,Somalia,2944,0,90,0,951,1903,2,185,6,0,0,2020-07-03
107,Albania,2752,90,72,3,1592,1088,8,956,25,24601,8549,2020-07-03
108,Mayotte,2661,11,35,0,2375,251,3,9755,128,8800,32260,2020-07-03
109,Nicaragua,2519,0,83,0,1238,1198,0,380,13,0,0,2020-07-03
