index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3485610,53233,175315,837,1562534,1747761,19153,0,0,0,0,2020-07-05
1,South America,2513291,41017,93681,1046,1555482,864128,13475,0,0,0,0,2020-07-05
2,Asia,2579451,52528,62163,1102,1738469,778819,19362,0,0,0,0,2020-07-05
3,Europe,2477572,10996,193697,255,1430620,853255,5554,0,0,0,0,2020-07-05
4,Africa,479754,13586,11395,279,229997,238362,945,0,0,0,0,2020-07-05
5,Oceania,10094,90,126,0,8996,972,5,0,0,0,0,2020-07-05
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-05
7,World,11546493,171450,536392,3519,6526749,4483352,58498,1481,688,0,0,2020-07-05
8,USA,2980983,42585,132552,234,1285450,1562981,16008,9005,400,37568807,113493,2020-07-05
9,Brazil,1604585,26209,64900,535,978615,561070,8318,7548,305,3330562,15668,2020-07-05
10,India,697836,23932,19700,421,424891,253245,8944,506,14,9789066,7093,2020-07-05
11,Russia,681251,6736,10161,134,450750,220340,2300,4668,70,21069457,144375,2020-07-05
12,Peru,302718,3638,10589,177,193957,98172,1210,9180,321,1782846,54067,2020-07-05
13,Spain,297625,0,28385,0,0,0,617,6366,607,5448984,116543,2020-07-05
14,Chile,295532,3685,6308,116,261032,28192,2078,15459,330,1181884,61821,2020-07-05
15,UK,285416,516,44220,22,0,0,231,4204,651,10505758,154747,2020-07-05
16,Mexico,252165,6914,30366,523,152309,69490,378,1956,235,634991,4925,2020-07-05
17,Italy,241611,192,34861,7,192108,14642,74,3996,577,5638288,93256,2020-07-05
18,Iran,240438,2560,11571,163,201330,27537,3168,2862,138,1794727,21366,2020-07-05
19,Pakistan,228474,3191,4712,93,129830,93932,2419,1034,21,1398352,6330,2020-07-05
20,Saudi Arabia,209509,3580,1916,58,145236,62357,2283,6017,55,1823763,52381,2020-07-05
