index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8692698,53883,306747,1247,5523068,2862883,17741,0,0,0,0,2020-09-26
1,Asia,10181244,125991,187827,1798,8469427,1523990,20758,0,0,0,0,2020-09-26
2,South America,7873028,49516,247642,1418,6684215,941171,17255,0,0,0,0,2020-09-26
3,Europe,4802735,52384,219947,557,2476846,2105942,8033,0,0,0,0,2020-09-26
4,Africa,1459072,6304,35076,164,1207212,216784,1557,0,0,0,0,2020-09-26
5,Oceania,31017,20,910,1,28221,1886,23,0,0,0,0,2020-09-26
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-26
7,World,33040515,288098,998164,5185,24389640,7652711,65371,4239,1281,0,0,2020-09-26
8,USA,7287422,43067,209174,734,4519351,2558897,14096,21986,631,103571441,312468,2020-09-26
9,India,5990513,88942,94533,1123,4938641,957339,8944,4331,68,70269975,50803,2020-09-26
10,Brazil,4718115,25536,141441,732,4050837,525837,8318,22159,664,17900000,84070,2020-09-26
11,Russia,1143571,7523,20225,169,940150,183196,2300,7835,139,44700000,306270,2020-09-26
12,Colombia,806038,7721,25296,193,700112,80630,2220,15801,496,3605075,70673,2020-09-26
13,Peru,794584,0,32037,0,650948,111599,1368,24021,968,3804340,115007,2020-09-26
14,Spain,735198,0,31232,0,0,0,1465,15723,668,11820505,252796,2020-09-26
15,Mexico,720858,5401,75844,405,518204,126810,2699,5577,587,1650899,12773,2020-09-26
16,Argentina,702484,11249,15543,335,556489,130452,3633,15510,343,1890190,41732,2020-09-26
17,South Africa,669498,969,16376,64,601818,51304,539,11255,275,4128438,69405,2020-09-26
18,France,527446,14412,31700,39,94891,400855,1098,8076,485,10390812,159105,2020-09-26
19,Chile,455979,2111,12591,64,430259,13129,895,23805,657,3189009,166485,2020-09-26
20,Iran,443086,3204,25394,172,372051,45641,4041,5260,301,3905352,46357,2020-09-26
21,UK,429277,6042,41971,34,0,0,262,6316,617,23188836,341160,2020-09-26
22,Bangladesh,357873,1106,5129,36,268777,83967,0,2168,31,1898775,11502,2020-09-26
23,Iraq,345969,4270,8935,68,276918,60116,547,8557,221,2180316,53929,2020-09-26
24,Saudi Arabia,332790,461,4655,30,316405,11730,1035,9525,133,6314085,180712,2020-09-26
25,Turkey,312966,1511,7929,71,274514,30523,1615,3701,94,9936581,117520,2020-09-26
26,Pakistan,309581,566,6451,7,295333,7797,576,1395,29,3384186,15252,2020-09-26
27,Italy,308104,1869,35818,17,223693,48593,247,5098,593,10999350,181987,2020-09-26
28,Philippines,301256,2747,5284,88,232906,63066,1758,2741,48,3591341,32672,2020-09-26
29,Germany,285025,1319,9532,2,249500,25993,304,3399,114,15642654,186560,2020-09-26
30,Indonesia,271339,4494,10308,90,199403,61628,0,990,38,3169783,11560,2020-09-26
31,Israel,227100,9201,1441,29,157537,68122,728,24691,157,3372020,366620,2020-09-26
32,Ukraine,195504,3833,3903,76,85133,106468,177,4477,89,2156653,49385,2020-09-26
33,Canada,151671,1215,9263,8,130328,12080,97,4010,245,7049458,186394,2020-09-26
34,Ecuador,133981,1506,11273,37,102852,19856,367,7567,637,416298,23512,2020-09-26
35,Bolivia,133222,604,7800,35,92868,32554,71,11377,666,295230,25211,2020-09-26
36,Qatar,124850,200,214,2,121738,2898,58,44465,76,755365,269023,2020-09-26
37,Romania,121235,1552,4687,54,97554,18994,512,6312,244,2352650,122492,2020-09-26
38,Morocco,115241,2719,2041,43,94150,19050,374,3114,55,2529397,68338,2020-09-26
39,Belgium,110976,2208,9969,4,19184,81823,109,9566,859,3070677,264677,2020-09-26
40,Dominican Republic,110957,360,2093,6,85220,23644,214,10204,192,462287,42515,2020-09-26
41,Panama,110108,677,2323,12,86796,20989,116,25426,536,464739,107316,2020-09-26
42,Netherlands,108631,2713,6366,38,0,0,127,6336,371,2240526,130689,2020-09-26
