index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,498305,33984,17585,1955,31678,449042,10966,0,0,0,0,2020-04-09
1,Europe,778852,33936,65818,4552,185320,527714,30359,0,0,0,0,2020-04-09
2,Asia,263217,9845,9891,361,128941,124385,6444,0,0,0,0,2020-04-09
3,South America,39605,4143,1615,221,4115,33875,1129,0,0,0,0,2020-04-09
4,Oceania,7477,129,52,1,3305,4120,85,0,0,0,0,2020-04-09
5,Africa,12807,821,630,54,1693,10484,155,0,0,0,0,2020-04-09
6,,721,0,13,0,619,89,10,0,0,0,0,2020-04-09
7,World,1600984,82858,95604,7144,355671,1149709,49148,205,123,0,0,2020-04-09
8,USA,466651,31621,16610,1819,25316,424725,10011,1410,50,2352533,7107,2020-04-09
9,Spain,153222,5002,15447,655,52165,85610,7371,3277,330,355000,7593,2020-04-09
10,Italy,143626,4204,18279,610,28470,96877,3605,2375,302,853369,14114,2020-04-09
11,Germany,118235,4939,2607,258,52407,63221,4895,1411,31,1317887,15730,2020-04-09
12,France,117749,4799,12210,1341,23206,82333,7066,1804,187,333807,5114,2020-04-09
13,Iran,66220,1634,4110,117,32309,29801,3918,788,49,231393,2755,2020-04-09
14,UK,65077,4344,7978,881,135,56964,1559,959,118,298169,4392,2020-04-09
15,Turkey,42282,4056,908,96,2142,39232,1552,501,11,276338,3277,2020-04-09
16,Belgium,24983,1580,2523,283,5164,17296,1285,2156,218,84248,7269,2020-04-09
17,Switzerland,24051,771,948,53,10600,12503,386,2779,110,178500,20625,2020-04-09
18,Netherlands,21762,1213,2396,148,250,19116,1424,1270,140,101534,5926,2020-04-09
19,Canada,20765,1327,509,82,5311,14945,518,550,13,370315,9812,2020-04-09
20,Brazil,18145,1957,954,134,173,17018,296,85,4,62985,296,2020-04-09
21,Portugal,13956,815,409,29,205,13342,241,1369,40,140368,13766,2020-04-09
22,Austria,13244,302,295,22,5240,7709,266,1471,33,126287,14022,2020-04-09
23,S. Korea,10423,39,204,4,6973,3246,55,203,4,477304,9310,2020-04-09
24,Russia,10131,1459,76,13,698,9357,8,69,5,1004719,6885,2020-04-09
25,Israel,9968,564,86,13,1011,8871,166,1152,10,117339,13557,2020-04-09
26,Sweden,9141,722,793,106,205,8143,719,905,79,54700,5416,2020-04-09
27,India,6725,809,226,48,620,5879,0,5,2,177584,129,2020-04-09
28,Ireland,6574,500,263,28,25,6286,165,1331,53,53000,10734,2020-04-09
29,Norway,6219,177,108,7,32,6079,78,1147,20,121034,22326,2020-04-09
30,Australia,6152,100,51,1,2987,3114,81,241,2,330134,12946,2020-04-09
31,Chile,5972,426,57,9,1274,4641,360,312,3,68353,3576,2020-04-09
32,Denmark,5635,233,237,19,1736,3662,120,973,41,64002,11050,2020-04-09
33,Poland,5575,370,174,15,284,5117,160,147,5,107597,2843,2020-04-09
34,Czechia,5569,257,112,13,301,5156,96,520,10,106845,9977,2020-04-09
35,Peru,5256,914,138,17,1438,3680,124,159,4,48465,1470,2020-04-09
36,Romania,5202,441,248,28,647,4307,178,270,13,51802,2693,2020-04-09
37,Ecuador,4965,515,272,30,339,4354,139,281,15,19102,1083,2020-04-09
38,Japan,4667,0,94,0,632,3941,99,37,7,61498,486,2020-04-09
39,Pakistan,4489,226,65,4,572,3852,31,20,3,44896,203,2020-04-09
40,Malaysia,4228,109,67,2,1608,2553,72,131,2,63367,1958,2020-04-09
41,Philippines,4076,206,203,21,124,3749,1,37,2,24500,224,2020-04-09
42,Indonesia,3293,337,280,40,252,2761,0,12,1,14354,52,2020-04-09
43,Saudi Arabia,3287,355,44,3,666,2577,41,94,1,115585,3320,2020-04-09
44,Mexico,3181,396,174,33,633,2374,89,25,1,25410,197,2020-04-09
45,Luxembourg,3115,81,52,6,500,2563,30,4976,83,27521,43965,2020-04-09
46,UAE,2990,331,14,2,268,2708,1,302,1,593095,59967,2020-04-09
47,Serbia,2867,201,66,1,118,2683,127,328,8,12347,1413,2020-04-09
48,Panama,2752,224,66,3,16,2670,107,638,15,11776,2729,2020-04-09
49,Finland,2605,118,42,2,300,2263,82,470,8,39000,7039,2020-04-09
50,Thailand,2423,54,32,2,940,1451,61,35,5,71860,1030,2020-04-09
51,Qatar,2376,166,6,0,206,2164,37,825,2,43144,14975,2020-04-09
52,Dominican Republic,2349,238,118,10,80,2151,147,217,11,7151,659,2020-04-09
53,Colombia,2223,169,69,14,174,1980,85,44,1,33575,660,2020-04-09
54,Greece,1955,71,87,4,269,1599,79,188,8,33634,3227,2020-04-09
55,South Africa,1934,89,18,0,95,1821,7,33,3,68874,1161,2020-04-09
56,Singapore,1910,287,7,1,460,1443,29,326,1,65000,11110,2020-04-09
57,Argentina,1894,99,79,14,365,1450,96,42,2,14850,329,2020-04-09
58,Ukraine,1892,224,57,5,45,1790,33,43,1,20608,471,2020-04-09
59,Egypt,1699,139,118,15,348,1233,0,17,1,25000,244,2020-04-09
60,Algeria,1666,94,235,30,347,1084,46,38,5,3359,77,2020-04-09
61,Iceland,1648,32,6,0,688,954,11,4829,18,32663,95718,2020-04-09
62,Belarus,1486,420,16,3,139,1331,55,157,2,49000,5186,2020-04-09
63,Croatia,1407,64,20,1,219,1168,34,343,5,13680,3332,2020-04-09
64,Morocco,1374,99,97,4,109,1168,1,37,3,6116,166,2020-04-09
65,Moldova,1289,115,29,2,50,1210,80,320,7,5108,1266,2020-04-09
66,New Zealand,1239,29,1,0,317,921,4,257,2,51165,10610,2020-04-09
67,Iraq,1232,30,69,0,496,667,0,31,2,30466,757,2020-04-09
68,Estonia,1207,22,24,0,83,1100,9,910,18,26416,19914,2020-04-09
69,Slovenia,1124,33,43,3,128,953,34,541,21,31813,15303,2020-04-09
70,Hungary,980,85,66,8,96,818,17,101,7,27826,2880,2020-04-09
71,Hong Kong,974,13,4,0,293,677,14,130,5,96709,12900,2020-04-09
72,Lithuania,955,43,16,1,8,931,21,351,6,32809,12052,2020-04-09
73,Azerbaijan,926,104,9,1,101,816,27,91,9,57371,5658,2020-04-09
74,Armenia,921,40,10,1,138,773,30,311,3,5823,1965,2020-04-09
75,Kuwait,910,55,1,0,111,798,22,213,2,0,0,2020-04-09
76,Bahrain,887,64,5,0,519,363,3,521,3,55096,32379,2020-04-09
77,Bosnia and Herzegovina,858,54,35,1,101,722,4,262,11,6911,2106,2020-04-09
78,Kazakhstan,781,54,8,1,60,713,21,42,4,59371,3162,2020-04-09
79,Cameroon,730,0,10,0,60,660,0,27,4,0,0,2020-04-09
80,Diamond Princess,712,0,11,0,619,82,10,0,0,0,0,2020-04-09
81,Slovakia,701,19,2,0,23,676,5,128,4,21371,3914,2020-04-09
82,North Macedonia,663,46,30,1,37,596,15,318,14,6571,3154,2020-04-09
83,Tunisia,643,15,25,1,25,593,78,54,2,9570,810,2020-04-09
84,Bulgaria,618,25,24,0,48,546,32,89,3,15899,2288,2020-04-09
85,Latvia,589,12,3,1,16,570,3,312,2,25458,13497,2020-04-09
86,Andorra,583,19,25,2,58,500,17,7545,324,1673,21653,2020-04-09
87,Lebanon,582,6,19,0,67,496,29,85,3,12524,1835,2020-04-09
88,Uzbekistan,582,37,3,0,38,541,8,17,9,70000,2091,2020-04-09
89,Cyprus,564,38,10,1,53,501,13,467,8,14273,11822,2020-04-09
90,Costa Rica,539,37,3,0,30,506,13,106,6,6298,1236,2020-04-09
91,Cuba,515,58,15,3,28,472,15,45,1,9410,831,2020-04-09
92,Afghanistan,484,40,15,1,32,437,0,12,4,0,0,2020-04-09
93,Oman,457,38,3,1,109,345,3,89,6,0,0,2020-04-09
94,Uruguay,456,0,7,0,192,257,14,131,2,6175,1778,2020-04-09
95,Ivory Coast,444,60,3,0,52,389,0,17,1,0,0,2020-04-09
96,Burkina Faso,443,29,24,1,146,273,0,21,1,0,0,2020-04-09
97,Niger,410,68,11,0,40,359,0,17,5,4251,176,2020-04-09
98,Albania,409,9,23,1,165,221,7,142,8,3223,1120,2020-04-09
99,Taiwan,380,1,5,0,80,295,0,16,2,42315,1777,2020-04-09
100,Ghana,378,65,6,0,3,369,2,12,2,12046,388,2020-04-09
101,Jordan,372,14,7,1,161,204,5,36,7,17000,1666,2020-04-09
102,Réunion,362,0,0,0,40,322,4,404,0,0,0,2020-04-09
103,Channel Islands,361,10,8,0,40,313,0,2076,46,1157,6655,2020-04-09
104,Honduras,343,31,23,1,6,314,10,35,2,0,0,2020-04-09
105,Malta,337,38,2,1,16,319,4,763,5,13732,31100,2020-04-09
106,San Marino,333,25,34,0,49,250,14,9814,1002,846,24933,2020-04-09
107,Bangladesh,330,112,21,1,33,276,1,2,1,6175,37,2020-04-09
108,Mauritius,314,41,7,0,23,284,3,247,6,6730,5292,2020-04-09
109,Nigeria,288,12,7,1,51,230,2,1,3,5000,24,2020-04-09
110,Kyrgyzstan,280,10,4,0,35,241,5,43,6,9618,1474,2020-04-09
111,Bolivia,264,54,18,3,2,244,3,23,2,591,51,2020-04-09
112,Palestine,263,0,1,0,44,218,0,52,2,16068,3150,2020-04-09
113,Vietnam,255,4,0,0,128,127,8,3,0,114241,1174,2020-04-09
114,Montenegro,252,4,2,0,4,246,7,401,3,2329,3708,2020-04-09
115,Senegal,250,6,2,0,123,125,1,15,1,0,0,2020-04-09
116,Georgia,218,7,3,0,51,164,6,55,8,3271,820,2020-04-09
117,Guinea,194,30,0,0,11,183,0,15,0,0,0,2020-04-09
118,Sri Lanka,190,1,7,0,49,134,5,9,3,3248,152,2020-04-09
119,Isle of Man,190,32,1,0,92,97,12,2234,12,1879,22097,2020-04-09
120,Kenya,184,5,7,1,12,165,2,3,1,5278,98,2020-04-09
121,Mayotte,184,0,2,0,26,156,4,674,7,1100,4032,2020-04-09
122,Faeroe Islands,184,0,0,0,136,48,0,3766,0,5299,108446,2020-04-09
123,DRC,180,0,18,0,9,153,0,2,2,0,0,2020-04-09
124,Venezuela,171,4,9,0,84,78,6,6,3,139282,4898,2020-04-09
125,Martinique,154,0,6,0,50,98,19,410,16,0,0,2020-04-09
126,Guadeloupe,143,2,8,0,67,68,13,357,20,0,0,2020-04-09
127,Djibouti,140,5,1,1,28,111,0,142,1,3399,3440,2020-04-09
128,Brunei,135,0,1,0,92,42,3,309,2,8985,20538,2020-04-09
129,Paraguay,124,5,5,0,18,101,1,17,7,2039,286,2020-04-09
130,Gibraltar,123,3,0,0,60,63,1,3651,0,1511,44849,2020-04-09
131,Cambodia,119,2,0,0,62,57,1,7,0,5768,345,2020-04-09
132,Rwanda,113,3,0,0,7,106,0,9,0,806,62,2020-04-09
133,Trinidad and Tobago,109,2,8,0,1,100,0,78,6,987,705,2020-04-09
134,El Salvador,103,10,6,1,14,83,3,16,9,0,0,2020-04-09
135,Guatemala,95,8,3,0,17,75,3,5,2,1134,63,2020-04-09
136,Madagascar,93,0,0,0,11,82,1,3,0,0,0,2020-04-09
137,Monaco,84,3,1,0,5,78,4,2141,25,0,0,2020-04-09
138,French Guiana,83,0,0,0,43,40,1,278,0,0,0,2020-04-09
139,Aruba,82,5,0,0,20,62,0,768,0,1008,9441,2020-04-09
140,Liechtenstein,78,0,1,0,55,22,0,2046,26,900,23605,2020-04-09
141,Mali,74,15,7,0,22,45,0,4,3,0,0,2020-04-09
142,Togo,73,3,3,0,24,46,0,9,4,1747,211,2020-04-09
143,Barbados,66,3,3,0,11,52,4,230,10,694,2415,2020-04-09
144,Jamaica,63,0,4,0,12,47,0,21,1,907,306,2020-04-09
145,Congo,60,15,5,0,5,50,0,11,9,0,0,2020-04-09
146,Ethiopia,56,1,2,0,4,50,2,5,2,2790,24,2020-04-09
147,Uganda,53,0,0,0,0,53,0,1,0,3310,72,2020-04-09
148,French Polynesia,51,0,0,0,0,51,0,182,0,744,2649,2020-04-09
149,Bermuda,48,9,4,1,25,19,0,771,64,354,5684,2020-04-09
150,Cayman Islands,45,0,1,0,6,38,0,685,15,479,7288,2020-04-09
151,Macao,45,0,0,0,10,35,1,69,0,0,0,2020-04-09
152,Gabon,44,10,1,0,1,42,0,20,4,0,0,2020-04-09
153,Sint Maarten,43,3,6,0,1,36,2,1003,140,112,2612,2020-04-09
154,Bahamas,41,1,8,1,5,28,1,104,20,0,0,2020-04-09
155,Zambia,39,0,1,0,24,14,1,2,5,1239,67,2020-04-09
156,Guyana,37,0,6,0,8,23,4,47,8,145,184,2020-04-09
157,Guinea-Bissau,36,3,0,0,0,36,0,18,0,1500,762,2020-04-09
158,Eritrea,33,0,0,0,0,33,0,9,0,0,0,2020-04-09
159,Saint Martin,32,0,2,0,7,23,6,828,52,0,0,2020-04-09
160,Liberia,31,0,4,0,3,24,0,6,8,0,0,2020-04-09
161,Haiti,30,3,2,1,0,28,0,3,2,257,23,2020-04-09
162,Benin,26,0,1,0,5,20,0,2,8,0,0,2020-04-09
163,Tanzania,25,0,1,0,5,19,0,4,2,0,0,2020-04-09
164,Libya,24,3,1,0,8,15,0,3,1,492,72,2020-04-09
165,Myanmar,23,1,3,0,2,18,0,4,6,1246,23,2020-04-09
