index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1851746,27312,113260,1630,551890,1186596,18269,0,0,0,0,2020-05-23
1,South America,604889,26702,30588,1227,230814,343487,10818,0,0,0,0,2020-05-23
2,Europe,1885900,17734,169275,856,863145,853480,10363,0,0,0,0,2020-05-23
3,Asia,936333,24297,27068,394,546115,363150,13796,0,0,0,0,2020-05-23
4,Africa,109470,3625,3267,63,44166,62037,306,0,0,0,0,2020-05-23
5,Oceania,8719,16,123,1,8050,546,6,0,0,0,0,2020-05-23
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-23
7,World,5397778,99686,343596,4171,2244831,2809351,53562,692,441,0,0,2020-05-23
8,USA,1666736,21757,98673,1026,446866,1121197,17133,5039,298,14363279,43420,2020-05-23
9,Brazil,347398,16508,22013,965,142587,182798,8318,1636,104,735224,3462,2020-05-23
10,Russia,335882,9434,3388,139,107936,224558,2300,2302,23,8402747,57581,2020-05-23
11,Spain,282370,466,28678,50,196958,56734,1152,6040,613,3037840,64977,2020-05-23
12,UK,257154,2959,36675,282,0,0,1559,3790,541,3348507,49353,2020-05-23
13,Italy,229327,669,32735,119,138840,57752,572,3792,541,3391188,56080,2020-05-23
14,France,182469,250,28332,43,64547,89590,1665,2796,434,1384633,21218,2020-05-23
15,Germany,179986,273,8366,14,159900,11720,919,2149,100,3595059,42923,2020-05-23
16,Turkey,155686,1186,4308,32,117602,33776,775,1848,51,1807673,21459,2020-05-23
17,Iran,133521,1869,7359,59,104072,22090,2633,1592,88,781286,9315,2020-05-23
18,India,131423,6629,3868,142,54385,73170,8944,95,3,2834798,2056,2020-05-23
19,Peru,115754,4056,3373,129,47915,64466,909,3516,102,788341,23947,2020-05-23
20,Canada,83621,1141,6355,105,43305,33961,502,2218,169,1431911,37975,2020-05-23
21,Saudi Arabia,70161,2442,379,15,41236,28546,339,2019,11,684615,19699,2020-05-23
22,Chile,65393,3536,673,43,26546,38174,1062,3424,35,457332,23946,2020-05-23
23,Mexico,62527,2960,6989,479,42725,12813,378,486,54,201838,1567,2020-05-23
24,Belgium,56810,299,9237,25,15155,32418,259,4904,797,768706,66358,2020-05-23
25,Pakistan,52437,1743,1101,34,16653,34683,111,238,5,460692,2090,2020-05-23
26,Netherlands,45064,176,5811,23,0,0,227,2631,339,313755,18315,2020-05-23
27,Qatar,42213,1732,21,2,8513,33679,177,14680,7,184794,64263,2020-05-23
28,Ecuador,36258,430,3096,40,3557,29605,208,2059,176,105462,5988,2020-05-23
29,Belarus,35244,941,194,4,13528,21522,92,3730,21,434618,45993,2020-05-23
30,Sweden,33188,379,3992,67,4971,24225,265,3288,396,209900,20798,2020-05-23
31,Bangladesh,32078,1873,452,20,6486,25140,1,195,3,234675,1427,2020-05-23
32,Singapore,31068,642,23,0,13882,17163,8,5315,4,294414,50367,2020-05-23
33,Switzerland,30725,18,1905,2,28000,820,51,3553,220,367037,42443,2020-05-23
34,Portugal,30471,271,1302,13,7705,21464,80,2987,128,689705,67620,2020-05-23
35,UAE,28704,812,244,3,14495,13965,1,2906,25,1600923,162082,2020-05-23
36,Ireland,24582,76,1604,12,21060,1918,54,4984,325,295626,59943,2020-05-23
37,Indonesia,21745,949,1351,25,5249,15145,0,80,5,239740,877,2020-05-23
38,South Africa,21343,1218,407,10,10104,10832,119,360,7,564370,9529,2020-05-23
39,Poland,20931,312,993,11,8977,10961,160,553,26,750939,19839,2020-05-23
40,Ukraine,20580,432,605,17,6929,13046,256,470,14,277712,6346,2020-05-23
41,Kuwait,20464,900,148,10,5747,14569,192,4800,35,268154,62895,2020-05-23
42,Colombia,20177,1046,705,23,4718,14754,136,397,14,235948,4642,2020-05-23
43,Romania,17857,145,1176,10,11187,5494,196,928,61,361566,18782,2020-05-23
44,Israel,16712,22,279,0,14090,2343,47,1817,30,536306,58309,2020-05-23
45,Japan,16536,23,808,12,13244,2484,174,131,6,268477,2122,2020-05-23
46,Egypt,16513,727,735,28,4628,11150,41,162,7,135000,1322,2020-05-23
47,Austria,16486,50,639,4,15037,810,28,1832,71,396363,44036,2020-05-23
48,Dominican Republic,14422,433,458,2,7854,6110,113,1331,42,65355,6031,2020-05-23
49,Philippines,13777,180,863,6,3177,9737,81,126,8,287294,2626,2020-05-23
50,Argentina,11353,704,445,12,3530,7378,171,251,10,125893,2788,2020-05-23
51,Denmark,11289,59,561,0,9836,892,19,1950,97,526285,90895,2020-05-23
52,S. Korea,11165,23,266,2,10194,705,15,218,5,814420,15887,2020-05-23
53,Serbia,11092,68,238,1,5699,5155,12,1269,27,214212,24507,2020-05-23
54,Panama,10577,310,299,4,6279,3999,72,2456,69,56755,13177,2020-05-23
55,Afghanistan,9998,782,216,11,1040,8742,19,258,6,29417,758,2020-05-23
56,Czechia,8890,77,314,2,6044,2532,29,830,29,394499,36845,2020-05-23
57,Bahrain,8802,388,13,1,4465,4324,8,5195,8,276552,163223,2020-05-23
58,Norway,8346,14,235,0,7727,384,13,1541,43,229769,42419,2020-05-23
59,Algeria,8113,195,592,10,4426,3095,22,185,14,0,0,2020-05-23
60,Kazakhstan,7919,322,35,0,4214,3670,31,422,2,635712,33901,2020-05-23
61,Nigeria,7526,265,221,0,2174,5131,7,37,1,43328,211,2020-05-23
62,Morocco,7406,74,198,1,4638,2570,1,201,5,133561,3623,2020-05-23
63,Oman,7257,463,36,2,1848,5373,31,1425,7,72000,14142,2020-05-23
64,Malaysia,7185,48,115,0,5912,1158,9,222,4,500469,15485,2020-05-23
65,Australia,7111,16,102,1,6494,515,5,279,4,1192262,46815,2020-05-23
66,Moldova,6994,147,242,5,3452,3300,286,1733,60,40565,10053,2020-05-23
