index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2419762,33289,142809,1462,1029265,1247688,19232,0,0,0,0,2020-06-12
1,South America,1355379,42397,57844,1471,690198,607337,12010,0,0,0,0,2020-06-12
2,Europe,2173578,16241,182067,609,1147834,843677,6693,0,0,0,0,2020-06-12
3,Asia,1538665,39329,38737,837,935078,564850,15363,0,0,0,0,2020-06-12
4,Africa,227609,8255,6080,211,105092,116437,526,0,0,0,0,2020-06-12
5,Oceania,8901,5,124,0,8371,406,2,0,0,0,0,2020-06-12
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-12
7,World,7724615,139516,427676,4590,3916489,3380450,53830,991,549,0,0,2020-06-12
8,USA,2116211,26510,116815,781,839781,1159615,16606,6395,353,23637638,71434,2020-06-12
9,Brazil,829902,24253,41901,843,396692,391309,8318,3906,197,1364423,6421,2020-06-12
10,Russia,511423,8987,6715,183,269370,235338,2300,3505,46,14218674,97434,2020-06-12
11,India,309603,11320,8890,389,154231,146482,8944,224,6,5363445,3889,2020-06-12
12,UK,292950,1541,41481,202,0,0,492,4316,611,6434713,94813,2020-06-12
13,Spain,290289,502,27136,0,0,0,617,6209,580,4465338,95507,2020-06-12
14,Italy,236305,163,34223,56,173085,28997,227,3908,566,4514441,74661,2020-06-12
15,Peru,220749,5961,6308,199,107133,107308,1089,6700,191,1315417,39926,2020-06-12
16,Germany,187251,456,8863,12,171600,6788,447,2235,106,4694147,56036,2020-06-12
17,Iran,182525,2369,8659,75,144649,29217,2739,2175,103,1196947,14261,2020-06-12
18,Turkey,175218,1195,4778,15,149102,21338,664,2079,57,2541903,30157,2020-06-12
19,Chile,160846,6754,2870,222,131358,26618,1689,8418,150,799776,41857,2020-06-12
20,France,156287,726,29374,28,72572,54341,879,2395,450,1384633,21215,2020-06-12
21,Mexico,133974,4790,15944,587,98064,19966,378,1040,124,369362,2866,2020-06-12
22,Pakistan,125933,6397,2463,107,40247,83223,111,571,11,809169,3667,2020-06-12
23,Saudi Arabia,119942,3921,893,36,81029,38020,1820,3448,26,1042312,29966,2020-06-12
24,Canada,97943,413,8049,55,58523,31371,1878,2596,213,2028496,53771,2020-06-12
25,Bangladesh,81523,3471,1095,46,17249,63179,1,495,7,473322,2876,2020-06-12
26,Qatar,76588,1517,70,1,53296,23222,229,27277,25,280665,99959,2020-06-12
27,South Africa,61927,3359,1354,70,35006,25567,208,1045,23,1060425,17892,2020-06-12
28,Belgium,59819,108,9646,10,16498,33675,89,5163,832,996785,86026,2020-06-12
29,Belarus,52520,704,298,5,27760,24462,92,5558,32,697011,73762,2020-06-12
30,Sweden,49684,205,4854,40,0,0,272,4921,481,325000,32191,2020-06-12
31,Netherlands,48461,210,6053,9,0,0,77,2829,353,455067,26561,2020-06-12
32,Colombia,46858,1646,1545,57,18715,26598,335,921,30,470351,9249,2020-06-12
33,Ecuador,45778,1338,3828,108,22679,19271,219,2597,217,128175,7271,2020-06-12
34,UAE,41499,513,287,1,25946,15266,1,4199,29,2626000,265687,2020-06-12
35,Egypt,41303,1577,1422,45,11108,28773,41,404,14,135000,1321,2020-06-12
36,Singapore,39850,463,25,0,28040,11785,2,6814,4,488695,83568,2020-06-12
37,Indonesia,36406,1111,2048,48,13213,21145,0,133,7,478953,1752,2020-06-12
38,Portugal,36180,270,1505,1,22200,12475,73,3548,148,954069,93553,2020-06-12
39,Kuwait,34952,520,285,6,25048,9619,172,8191,67,330129,77368,2020-06-12
40,Switzerland,31063,19,1938,1,28800,325,18,3591,224,447617,51740,2020-06-12
41,Ukraine,29753,683,870,16,13567,15316,306,680,20,468172,10702,2020-06-12
42,Argentina,28764,1391,785,20,8743,19236,274,637,17,221305,4899,2020-06-12
43,Poland,28577,376,1222,7,13805,13550,77,755,32,1150983,30410,2020-06-12
44,Ireland,25250,12,1705,2,22698,847,28,5117,346,367780,74528,2020-06-12
45,Philippines,24787,612,1052,16,5454,18281,82,226,10,483544,4416,2020-06-12
46,Afghanistan,23546,656,446,20,3928,19172,19,606,11,53705,1381,2020-06-12
47,Dominican Republic,22008,571,568,7,12754,8686,110,2030,52,100035,9227,2020-06-12
48,Romania,21404,222,1380,11,15445,4579,171,1112,72,542646,28199,2020-06-12
49,Oman,21071,1117,96,7,7489,13486,92,4133,19,133029,26092,2020-06-12
50,Israel,18795,226,300,0,15288,3207,34,2043,33,727853,79135,2020-06-12
51,Panama,18586,0,418,0,10977,7191,96,4311,97,82774,19201,2020-06-12
52,Iraq,17770,1095,496,39,6868,10406,111,442,12,349625,8704,2020-06-12
53,Japan,17332,40,922,2,15493,917,82,137,7,332207,2626,2020-06-12
54,Bahrain,17269,602,36,2,11903,5330,10,10173,21,403036,237420,2020-06-12
55,Austria,17064,30,675,1,15985,404,9,1895,75,516581,57374,2020-06-12
56,Bolivia,16165,884,533,21,2372,13260,71,1386,46,42741,3664,2020-06-12
