index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1290247,31645,75124,1344,221150,993973,17386,0,0,0,0,2020-05-03
1,Europe,1447503,23116,140603,1193,540691,766209,17271,0,0,0,0,2020-05-03
2,Asia,558496,12686,19604,265,294315,244577,5366,0,0,0,0,2020-05-03
3,South America,211698,11948,10835,592,73968,126895,9853,0,0,0,0,2020-05-03
4,Oceania,8390,22,115,2,7165,1110,31,0,0,0,0,2020-05-03
5,Africa,45269,1535,1800,37,15137,28332,132,0,0,0,0,2020-05-03
6,,721,0,15,0,645,61,4,0,0,0,0,2020-05-03
7,World,3562324,80952,248096,3433,1153071,2161157,50043,457,318,0,0,2020-05-03
8,USA,1187288,26514,68568,1124,178263,940457,16139,3587,207,7188538,21717,2020-05-03
9,Spain,247122,1533,25264,164,148558,73300,2386,5285,540,1932455,41332,2020-05-03
10,Italy,210717,1389,28884,174,81654,100179,1501,3485,478,2153772,35622,2020-05-03
11,UK,186599,4339,28446,315,0,157809,1559,2749,419,1206405,17771,2020-05-03
12,France,168693,297,24895,135,50784,93014,3819,2584,381,1100228,16856,2020-05-03
13,Germany,165664,697,6866,54,130600,28198,1979,1977,82,2547052,30400,2020-05-03
14,Russia,134687,10633,1280,58,16639,116768,2300,923,9,4100000,28095,2020-05-03
15,Turkey,126045,1670,3397,61,63151,59497,1424,1495,40,1135367,13462,2020-05-03
16,Brazil,101147,4588,7025,275,42991,51131,8318,476,33,339552,1597,2020-05-03
17,Iran,97424,976,6203,47,78422,12799,2690,1160,74,496273,5909,2020-05-03
18,Canada,59474,2760,3682,116,24908,30884,557,1576,98,893490,23674,2020-05-03
19,Belgium,49906,389,7844,79,12309,29753,674,4306,677,423971,36582,2020-05-03
20,Peru,45928,3394,1286,86,13550,31092,679,1393,39,375096,11376,2020-05-03
21,India,42505,2806,1391,68,11775,29339,0,31,1,1046450,758,2020-05-03
22,Netherlands,40571,335,5056,69,0,35265,688,2368,295,225899,13184,2020-05-03
23,Switzerland,29905,88,1762,0,24500,3643,141,3455,204,280220,32378,2020-05-03
24,Ecuador,29538,2074,1564,193,3300,24674,149,1674,89,78659,4458,2020-05-03
