index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2302519,24039,136375,838,941549,1224595,19424,0,0,0,0,2020-06-08
1,South America,1176180,29710,51327,1105,559961,564892,11792,0,0,0,0,2020-06-08
2,Europe,2109178,14468,179360,417,1088915,840903,7117,0,0,0,0,2020-06-08
3,Asia,1392482,31253,35639,614,842914,513929,14953,0,0,0,0,2020-06-08
4,Africa,199000,6882,5390,173,88212,105398,490,0,0,0,0,2020-06-08
5,Oceania,8875,5,124,0,8294,457,3,0,0,0,0,2020-06-08
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-08
7,World,7188955,106357,408230,3147,3530496,3250229,53783,922,524,0,0,2020-06-08
8,USA,2026105,18656,113050,581,771935,1141120,16907,6123,342,21689693,65551,2020-06-08
9,Brazil,710887,18925,37312,813,325602,347973,8318,3346,176,999836,4706,2020-06-08
10,Russia,476658,8985,5971,112,230688,239999,2300,3266,41,13016023,89193,2020-06-08
11,Spain,288797,167,27136,0,0,0,617,6177,580,4465338,95508,2020-06-08
12,UK,287399,1205,40597,55,0,0,516,4235,598,5731576,84457,2020-06-08
13,India,265928,8442,7473,266,129095,129360,8944,193,5,4774434,3462,2020-06-08
14,Italy,235278,280,33964,65,166584,34730,283,3891,562,4236535,70063,2020-06-08
15,Peru,199696,3181,5571,106,89556,104569,1062,6062,169,1203985,36550,2020-06-08
16,Germany,186205,336,8783,7,169600,7822,540,2223,105,4348880,51916,2020-06-08
17,Iran,173832,2043,8351,70,136360,29121,2619,2071,100,1107254,13194,2020-06-08
18,Turkey,171121,989,4711,19,141380,25030,625,2030,56,2377954,28215,2020-06-08
19,France,154188,211,29209,54,71062,53917,1024,2363,448,1384633,21216,2020-06-08
20,Chile,138846,4696,2264,74,95631,40951,1558,7267,118,728815,38147,2020-06-08
21,Mexico,117103,3484,13699,188,84419,18985,378,909,106,336395,2611,2020-06-08
22,Saudi Arabia,105283,3369,746,34,74524,30013,1632,3027,21,976815,28088,2020-06-08
23,Pakistan,103671,4728,2067,65,34355,67249,111,470,9,705833,3200,2020-06-08
24,Canada,96244,545,7835,35,55000,33409,1816,2551,208,1930065,51167,2020-06-08
