index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1658849,26682,101089,1456,420933,1136827,17397,0,0,0,0,2020-05-16
1,Europe,1761355,20226,161672,1190,755525,844158,11757,0,0,0,0,2020-05-16
2,South America,424502,23430,22406,1103,147121,254975,10423,0,0,0,0,2020-05-16
3,Asia,778047,20123,24290,327,445644,308113,4954,0,0,0,0,2020-05-16
4,Africa,83276,3501,2726,87,32057,48493,289,0,0,0,0,2020-05-16
5,Oceania,8638,17,119,0,7890,629,16,0,0,0,0,2020-05-16
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-16
7,World,4715388,93979,312317,4163,1809821,2593250,44840,605,401,0,0,2020-05-16
8,USA,1506315,22030,89540,1033,338959,1077816,16247,4554,271,11831043,35769,2020-05-16
9,Spain,276505,2138,27563,104,192253,56689,1208,5914,590,3037840,64977,2020-05-16
10,Russia,272043,9200,2537,119,63166,206340,2300,1864,17,6656340,45614,2020-05-16
11,UK,240161,3450,34466,468,0,0,1559,3540,508,2489563,36697,2020-05-16
12,Brazil,233142,14919,15633,816,89672,127837,8318,1098,74,735224,3462,2020-05-16
13,Italy,224760,875,31763,153,122810,70187,775,3717,525,2944859,48697,2020-05-16
14,France,179365,0,27625,96,61066,90674,2132,2749,423,1384633,21219,2020-05-16
15,Germany,176247,548,8027,26,152600,15620,1203,2104,96,3147771,37585,2020-05-16
16,Turkey,148067,1610,4096,41,108137,35834,906,1758,49,1589625,18874,2020-05-16
17,Iran,118392,1757,6937,35,93147,18308,2716,1412,83,672679,8022,2020-05-16
18,India,90648,4864,2871,118,34224,53553,0,66,2,2134277,1549,2020-05-16
19,Peru,88541,4046,2523,131,28272,57746,840,2690,77,630482,19157,2020-05-16
20,Canada,75864,1251,5679,117,37819,32366,502,2012,151,1265502,33568,2020-05-16
21,Belgium,54989,345,9005,46,14460,31524,364,4747,777,663755,57303,2020-05-16
22,Saudi Arabia,52016,2840,302,10,23666,28048,166,1497,9,548023,15774,2020-05-16
23,Mexico,45032,2437,4767,290,30451,9814,378,350,37,163691,1271,2020-05-16
24,Netherlands,43870,189,5670,27,0,0,346,2561,331,287943,16809,2020-05-16
25,Chile,41428,1886,421,27,18014,22993,751,2170,22,350325,18346,2020-05-16
26,Pakistan,38799,1581,834,31,10880,27085,111,176,4,359264,1631,2020-05-16
27,Ecuador,32763,1296,2688,94,3433,26642,197,1861,153,93344,5301,2020-05-16
28,Qatar,30972,1547,15,1,3788,27169,158,10774,5,152704,53121,2020-05-16
29,Switzerland,30572,58,1879,1,27400,1293,69,3536,217,339364,39248,2020-05-16
30,Sweden,29677,470,3674,28,4971,21032,278,2941,364,177500,17589,2020-05-16
31,Portugal,28810,227,1203,13,3822,23785,115,2824,118,600061,58828,2020-05-16
32,Belarus,28681,951,160,4,9498,19023,92,3035,17,335057,35457,2020-05-16
33,Singapore,27356,465,22,1,8342,18992,16,4681,4,224262,38371,2020-05-16
34,Ireland,24048,92,1533,15,19470,3045,69,4877,311,258808,52489,2020-05-16
35,UAE,22627,796,214,4,7931,14482,1,2291,22,1560923,158068,2020-05-16
36,Bangladesh,20995,930,314,16,4117,16564,1,128,2,167114,1016,2020-05-16
37,Poland,18257,241,915,8,7175,10167,160,482,24,601394,15888,2020-05-16
38,Ukraine,17858,528,497,21,4906,12455,231,408,11,220638,5041,2020-05-16
39,Indonesia,17025,529,1089,13,3911,12025,0,62,4,182818,669,2020-05-16
40,Romania,16704,267,1094,24,9574,6036,206,868,57,303734,15776,2020-05-16
41,Israel,16608,19,268,2,12855,3485,59,1923,31,498711,57736,2020-05-16
42,Japan,16203,0,713,0,10338,5152,245,128,6,233144,1843,2020-05-16
43,Austria,16201,92,629,1,14524,1048,50,1800,70,357393,39711,2020-05-16
44,Colombia,14939,723,562,16,3587,10790,136,294,11,190114,3741,2020-05-16
45,South Africa,14355,831,261,14,6478,7616,119,242,4,439559,7423,2020-05-16
46,Kuwait,13802,942,107,11,3843,9852,169,3238,25,240716,56475,2020-05-16
47,Philippines,12305,214,817,11,2561,8927,79,112,7,215060,1966,2020-05-16
48,Dominican Republic,12110,371,428,4,3726,7956,127,1118,40,50108,4625,2020-05-16
49,Egypt,11719,491,612,20,2950,8157,41,115,6,135000,1323,2020-05-16
50,S. Korea,11037,19,262,2,9851,924,55,215,5,741145,14457,2020-05-16
51,Denmark,10858,67,543,6,9107,1208,28,1875,94,444562,76785,2020-05-16
52,Serbia,10496,58,228,3,4479,5789,18,1201,26,174746,19990,2020-05-16
53,Panama,9268,150,266,6,6080,2922,72,2152,62,47768,11094,2020-05-16
54,Czechia,8455,49,296,1,5422,2737,39,790,28,348849,32583,2020-05-16
55,Norway,8237,18,232,0,32,7973,20,1521,43,216350,39947,2020-05-16
56,Argentina,7805,326,363,7,2534,4908,170,173,8,100362,2223,2020-05-16
57,Australia,7036,17,98,0,6362,576,16,276,4,1015652,39889,2020-05-16
58,Malaysia,6872,17,113,1,5512,1247,13,213,3,434136,13436,2020-05-16
59,Algeria,6821,192,542,6,3409,2870,22,156,12,6500,149,2020-05-16
60,Bahrain,6747,164,12,0,2753,3982,3,3985,7,228573,134996,2020-05-16
61,Morocco,6741,89,192,2,3487,3062,1,183,5,85004,2306,2020-05-16
62,Afghanistan,6402,349,168,15,745,5489,19,165,4,21967,566,2020-05-16
63,Finland,6286,58,297,4,5000,989,30,1135,54,143900,25976,2020-05-16
64,Moldova,5934,189,207,5,2344,3383,251,1471,51,20447,5067,2020-05-16
65,Kazakhstan,5850,161,34,0,2980,2836,31,312,2,505216,26948,2020-05-16
66,Ghana,5735,97,29,1,1754,3952,5,185,9,171642,5539,2020-05-16
67,Nigeria,5621,176,176,5,1472,3973,7,27,9,32942,160,2020-05-16
68,Oman,5029,404,21,1,1436,3572,31,988,4,61000,11987,2020-05-16
69,Armenia,4283,239,55,3,1791,2437,10,1446,19,39005,13166,2020-05-16
70,Luxembourg,3930,7,104,0,3699,127,15,6292,166,60246,96449,2020-05-16
71,Bolivia,3577,205,164,12,434,2979,3,307,14,14803,1270,2020-05-16
72,Hungary,3473,56,448,6,1371,1654,45,359,46,131429,13601,2020-05-16
73,Iraq,3260,67,121,4,2126,1013,0,81,3,140573,3505,2020-05-16
74,Azerbaijan,3138,158,36,0,1944,1158,37,310,4,226005,22316,2020-05-16
75,Cameroon,3105,151,140,1,1567,1398,28,117,5,0,0,2020-05-16
76,Thailand,3025,0,56,0,2855,114,61,43,8,286008,4099,2020-05-16
77,Greece,2819,9,162,2,1374,1283,23,270,16,126283,12109,2020-05-16
78,Uzbekistan,2738,52,11,0,2213,514,8,82,3,460000,13770,2020-05-16
79,Guinea,2658,185,16,1,1133,1509,18,203,1,10304,788,2020-05-16
80,Honduras,2460,142,134,1,264,2062,10,249,14,5653,572,2020-05-16
81,Senegal,2429,119,25,0,949,1455,6,146,1,24599,1474,2020-05-16
82,Sudan,2289,325,97,6,222,1970,0,52,2,0,0,2020-05-16
83,Bosnia and Herzegovina,2267,31,129,1,1355,783,4,690,39,48528,14780,2020-05-16
84,Croatia,2224,2,95,0,1913,216,9,541,23,52425,12761,2020-05-16
85,Bulgaria,2175,37,105,3,573,1497,45,313,15,64480,9271,2020-05-16
86,Ivory Coast,2061,44,25,1,987,1049,0,78,10,15260,580,2020-05-16
87,Cuba,1862,22,79,0,1460,323,7,164,7,79834,7048,2020-05-16
88,Iceland,1802,0,10,0,1786,6,0,5285,29,56742,166416,2020-05-16
89,Estonia,1770,4,63,0,934,773,5,1334,47,68840,51899,2020-05-16
90,North Macedonia,1762,22,98,1,1267,397,21,846,47,21010,10085,2020-05-16
91,Guatemala,1643,125,30,1,135,1478,5,92,2,7200,403,2020-05-16
92,Lithuania,1534,11,55,1,988,491,17,563,20,224040,82166,2020-05-16
93,New Zealand,1498,0,21,0,1428,49,0,311,4,223937,46486,2020-05-16
94,Slovakia,1493,13,28,1,1151,314,3,273,5,139986,25642,2020-05-16
95,Slovenia,1465,0,103,0,272,1090,6,705,50,68852,33119,2020-05-16
96,DRC,1370,72,61,11,229,1080,0,15,7,0,0,2020-05-16
97,Somalia,1357,73,55,2,148,1154,2,86,3,0,0,2020-05-16
98,Djibouti,1331,22,4,0,950,377,0,1350,4,17106,17347,2020-05-16
99,Tajikistan,1322,204,36,3,0,1286,0,139,4,0,0,2020-05-16
100,Gabon,1320,111,11,1,244,1065,11,595,5,7050,3178,2020-05-16
101,Mayotte,1312,102,18,2,627,667,9,4825,66,5200,19123,2020-05-16
102,El Salvador,1265,55,26,3,441,798,18,195,4,53412,8240,2020-05-16
103,Kyrgyzstan,1117,6,14,0,783,320,5,172,2,59490,9138,2020-05-16
104,Maldives,1078,47,4,0,58,1016,9,1999,7,11775,21834,2020-05-16
105,Hong Kong,1053,0,4,0,1022,27,1,141,5,168291,22471,2020-05-16
106,Tunisia,1035,0,45,0,802,188,3,88,4,37862,3208,2020-05-16
107,Latvia,997,27,19,0,662,316,3,528,10,87377,46265,2020-05-16
108,Guinea-Bissau,969,56,4,1,26,939,0,494,2,1500,765,2020-05-16
109,Sri Lanka,957,22,9,0,520,428,1,45,4,42056,1965,2020-05-16
110,Albania,933,17,31,0,714,188,1,324,11,11764,4087,2020-05-16
111,Cyprus,914,4,17,0,515,382,10,758,14,85301,70716,2020-05-16
112,Lebanon,902,11,26,0,247,629,4,132,4,59588,8726,2020-05-16
113,Niger,889,4,51,0,689,149,0,37,2,5816,242,2020-05-16
114,Costa Rica,853,10,10,1,551,292,4,168,2,19401,3813,2020-05-16
115,Mali,835,29,48,2,479,308,0,41,2,3264,162,2020-05-16
116,Kenya,830,49,50,5,301,479,1,15,9,36918,689,2020-05-16
117,Burkina Faso,782,2,51,0,604,127,0,38,2,0,0,2020-05-16
118,Paraguay,778,19,11,0,198,569,0,109,2,19308,2711,2020-05-16
119,Andorra,761,0,51,2,615,95,3,9851,660,3750,48544,2020-05-16
120,Uruguay,733,1,19,0,558,156,5,211,5,33036,9514,2020-05-16
121,Diamond Princess,712,0,13,0,651,48,4,0,0,0,0,2020-05-16
122,Georgia,683,12,12,0,419,252,6,171,3,36248,9084,2020-05-16
123,Zambia,679,25,7,0,183,489,1,37,4,15811,863,2020-05-16
124,San Marino,653,1,41,0,198,414,1,19250,1209,3460,101999,2020-05-16
125,Jordan,607,11,9,0,404,194,5,60,9,140222,13760,2020-05-16
126,Equatorial Guinea,594,0,7,0,22,565,0,425,5,854,612,2020-05-16
127,Channel Islands,554,5,43,0,458,53,0,3190,248,5342,30761,2020-05-16
128,Malta,546,14,6,0,450,90,1,1237,14,49231,111535,2020-05-16
129,Jamaica,511,2,9,0,121,381,0,173,3,7946,2685,2020-05-16
130,Tanzania,509,0,21,0,183,305,7,9,4,0,0,2020-05-16
131,Chad,474,46,50,2,111,313,0,29,3,0,0,2020-05-16
132,Sierra Leone,462,15,29,2,106,327,0,58,4,0,0,2020-05-16
133,Venezuela,459,0,10,0,229,220,1,16,4,540236,18992,2020-05-16
134,Réunion,443,2,0,0,354,89,4,495,0,17200,19229,2020-05-16
135,Taiwan,440,0,7,0,389,44,0,18,3,68988,2897,2020-05-16
136,Congo,391,0,15,0,87,289,0,71,3,0,0,2020-05-16
137,Palestine,376,1,2,0,329,45,0,74,4,44876,8825,2020-05-16
138,Haiti,358,85,20,0,29,309,0,31,2,1669,147,2020-05-16
139,Benin,339,0,2,0,83,254,0,28,2,25471,2109,2020-05-16
140,Isle of Man,335,1,24,0,285,26,9,3942,282,4066,47848,2020-05-16
141,Mauritius,332,0,10,0,322,0,0,261,8,69773,54874,2020-05-16
142,Cabo Verde,328,2,3,1,84,241,0,591,5,892,1607,2020-05-16
