index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,World,1509678,78697,88334,6298,329674,1091670,48028,194,113,0,0,2020-04-08
1,USA,427101,26766,14668,1827,22314,390119,9234,1290,44,2200230,6647,2020-04-08
2,Spain,148220,6278,14792,747,48021,85407,7069,3170,316,355000,7593,2020-04-08
3,Italy,139422,3836,17669,542,26491,95262,3693,2306,292,807125,13349,2020-04-08
4,Germany,113296,5633,2349,333,46300,64647,4895,1352,28,1317887,15730,2020-04-08
5,France,112950,3881,10869,541,21254,80827,7148,1730,167,224254,3436,2020-04-08
6,Iran,64586,1997,3993,121,29812,30781,3987,769,48,211136,2514,2020-04-08
7,UK,60733,5491,7097,938,135,53501,1559,895,105,282074,4155,2020-04-08
8,Turkey,38226,4117,812,87,1846,35568,1492,453,10,247768,2938,2020-04-08
9,Belgium,23403,1209,2240,205,4681,16482,1276,2019,193,84248,7269,2020-04-08
10,Switzerland,23280,1027,895,74,9800,12585,391,2690,103,171938,19867,2020-04-08
11,Netherlands,20549,969,2248,147,250,18051,1424,1199,131,101534,5926,2020-04-08
12,Canada,19438,1541,427,46,4548,14463,426,515,11,361969,9591,2020-04-08
13,Brazil,16188,2154,820,134,127,15241,296,76,4,54824,258,2020-04-08
14,Portugal,13141,699,380,35,196,12565,245,1289,37,128784,12630,2020-04-08
15,Austria,12942,303,273,30,4512,8157,267,1437,30,120755,13408,2020-04-08
16,S. Korea,10384,53,200,8,6776,3408,55,203,4,477304,9310,2020-04-08
17,Israel,9404,156,73,8,801,8530,147,1086,8,117339,13557,2020-04-08
18,Russia,8672,1175,63,5,580,8029,8,59,4,910221,6237,2020-04-08
19,Sweden,8419,726,687,96,205,7527,678,834,68,54700,5416,2020-04-08
20,Ireland,6074,365,235,25,25,5814,165,1230,48,42484,8604,2020-04-08
21,Australia,6052,64,50,1,2813,3189,87,237,2,319784,12541,2020-04-08
22,Norway,6042,0,101,12,32,5909,78,1115,19,113896,21009,2020-04-08
23,India,5916,565,178,18,506,5232,0,4,1,167235,121,2020-04-08
24,Chile,5546,430,48,5,1115,4383,362,290,3,60391,3159,2020-04-08
25,Denmark,5402,331,218,15,1621,3563,127,933,38,64002,11050,2020-04-08
26,Czechia,5312,295,99,11,233,4980,103,496,9,98681,9215,2020-04-08
27,Poland,5205,357,159,30,222,4824,160,138,4,99284,2623,2020-04-08
28,Romania,4761,344,220,23,528,4013,162,247,11,47207,2454,2020-04-08
29,Ecuador,4450,455,242,22,140,4068,146,252,14,14406,817,2020-04-08
