index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6511282,62652,246022,1741,3546963,2718297,24196,0,0,0,0,2020-08-15
1,South America,5216530,61939,174528,1300,3748286,1293716,14870,0,0,0,0,2020-08-15
2,Asia,5577503,91065,118661,1559,4270476,1188366,18946,0,0,0,0,2020-08-15
3,Europe,3148194,19571,202927,281,1903385,1041882,5180,0,0,0,0,2020-08-15
4,Africa,1112732,11390,25377,234,827982,259373,1196,0,0,0,0,2020-08-15
5,Oceania,25132,299,405,4,15349,9378,49,0,0,0,0,2020-08-15
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-15
7,World,21592094,246916,767935,5119,14313092,6511067,64441,2770,985,0,0,2020-08-15
8,USA,5529289,53023,172585,1050,2898566,2458138,17186,16693,521,70157541,211802,2020-08-15
9,Brazil,3317832,38937,107297,726,2404272,806263,8318,15595,504,13464336,63289,2020-08-15
10,India,2589208,63986,50084,950,1860672,678452,8944,1874,36,28563095,20673,2020-08-15
11,Russia,917884,5061,15617,119,729411,172856,2300,6289,107,32221546,220783,2020-08-15
12,South Africa,583653,4513,11677,121,466941,105035,539,9826,197,3378029,56871,2020-08-15
13,Peru,516296,0,25856,0,354232,136208,1553,15633,783,2705122,81908,2020-08-15
14,Mexico,511369,5618,55908,615,345653,109808,3646,3961,433,1156852,8961,2020-08-15
15,Colombia,456689,11578,14810,318,274420,167459,1493,8964,291,2143097,42064,2020-08-15
16,Chile,383902,1791,10395,55,356951,16556,1207,20062,543,1988709,103924,2020-08-15
17,Spain,358843,0,28617,0,0,0,617,7675,612,7472031,159805,2020-08-15
18,Iran,341070,2245,19492,161,295630,25948,3911,4055,232,2836252,33716,2020-08-15
19,UK,317379,1012,41361,3,0,0,73,4672,609,14320621,210815,2020-08-15
20,Saudi Arabia,297315,1413,3369,31,264487,29459,1766,8524,97,4202076,120480,2020-08-15
21,Argentina,289100,6663,5637,110,205697,77766,1716,6390,125,949170,20978,2020-08-15
22,Pakistan,288047,747,6162,9,265624,16261,768,1301,28,2253131,10177,2020-08-15
23,Bangladesh,274525,2644,3625,34,157635,113265,0,1665,22,1341648,8137,2020-08-15
24,Italy,253438,629,35392,4,203640,14406,55,4192,585,7520610,124409,2020-08-15
25,Turkey,248117,1256,5955,21,229972,12190,668,2938,71,5659286,67015,2020-08-15
26,Germany,224478,704,9290,1,202550,12638,224,2678,111,8586648,102445,2020-08-15
27,France,215521,3310,30409,4,83848,101264,367,3301,466,6000000,91896,2020-08-15
28,Iraq,172583,4293,5785,76,122700,44098,590,4280,143,1263650,31336,2020-08-15
29,Philippines,157918,4351,2600,159,72209,83109,461,1439,24,2003875,18258,2020-08-15
30,Indonesia,137468,2345,6071,50,91321,40076,0,502,22,1862801,6802,2020-08-15
31,Canada,121889,237,9024,4,108218,4647,2296,3226,239,4741146,125486,2020-08-15
32,Qatar,114809,277,192,2,111505,3112,69,40889,68,546285,194559,2020-08-15
33,Kazakhstan,102287,439,1269,0,80716,20302,221,5440,67,2252153,119773,2020-08-15
34,Ecuador,100688,1279,6065,35,79354,15269,352,5697,343,284704,16108,2020-08-15
35,Bolivia,97950,1491,3939,55,34723,59288,71,8378,337,208523,17835,2020-08-15
