index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5266239,70323,211459,1540,2660099,2394681,26298,0,0,0,0,2020-07-28
1,South America,3850303,62939,137094,1549,2606430,1106779,14286,0,0,0,0,2020-07-28
2,Asia,4047260,76042,92721,1343,2938645,1015894,19727,0,0,0,0,2020-07-28
3,Europe,2815166,15135,202067,411,1688983,924116,5137,0,0,0,0,2020-07-28
4,Africa,877593,13499,18540,322,527821,331232,1124,0,0,0,0,2020-07-28
5,Oceania,17033,369,189,6,10936,5908,50,0,0,0,0,2020-07-28
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-28
7,World,16874315,238307,662085,5171,10433565,5778665,66626,2165,849,0,0,2020-07-28
8,USA,4494946,61536,152145,1070,2174358,2168443,19097,13574,459,55662058,168090,2020-07-28
9,Brazil,2484649,41169,88634,955,1721560,674455,8318,11683,417,12601096,59252,2020-07-28
10,India,1532135,49632,34224,776,988770,509141,8944,1109,25,17334885,12553,2020-07-28
11,Russia,823515,5395,13504,150,612217,197794,2300,5643,93,27327570,187253,2020-07-28
12,South Africa,459761,7232,7257,190,287313,165191,539,7745,122,2830635,47685,2020-07-28
13,Mexico,395489,4973,44022,342,256777,94690,3922,3065,341,924359,7164,2020-07-28
14,Peru,389717,0,18418,0,272547,98752,1439,11808,558,2250256,68182,2020-07-28
15,Chile,349800,1877,9240,53,322332,18228,1529,18287,483,1563693,81749,2020-07-28
16,Spain,327690,1828,28436,2,0,0,617,7008,608,6678414,142835,2020-07-28
17,UK,300692,581,45878,119,0,0,97,4428,676,15197099,223775,2020-07-28
18,Iran,296273,2667,16147,235,257019,23107,3902,3524,192,2380122,28312,2020-07-28
19,Pakistan,275225,936,5865,23,242436,26924,1217,1244,27,1909846,8635,2020-07-28
20,Saudi Arabia,270831,1897,2789,29,225624,42418,2103,7771,80,3174886,91099,2020-07-28
21,Colombia,267385,10284,9074,297,136690,121621,1493,5251,178,1470613,28880,2020-07-28
22,Italy,246488,181,35123,11,198756,12609,40,4077,581,6634293,109739,2020-07-28
23,Bangladesh,229185,2960,3000,35,127414,98771,1,1391,18,1137131,6900,2020-07-28
24,Turkey,227982,963,5645,15,211561,10776,1280,2701,67,4665383,55275,2020-07-28
25,Germany,207951,572,9207,2,191400,7344,261,2481,110,7418812,88526,2020-07-28
26,France,183804,725,30223,14,81082,72499,398,2815,463,2982302,45682,2020-07-28
27,Argentina,173355,5939,3179,120,75083,95093,1002,3833,70,660112,14596,2020-07-28
28,Iraq,115332,2747,4535,77,81062,29735,481,2863,113,946761,23504,2020-07-28
29,Canada,114994,397,8912,11,100134,5948,2225,3045,236,3899192,103246,2020-07-28
30,Qatar,109880,283,167,2,106603,3110,92,39134,59,481930,171639,2020-07-28
31,Indonesia,102051,1748,4901,63,60539,36611,0,373,18,1417322,5178,2020-07-28
32,Egypt,92947,465,4691,39,35959,52297,41,907,46,135000,1318,2020-07-28
33,Kazakhstan,84648,1526,793,0,54404,29451,221,4504,42,2064778,109872,2020-07-28
34,Philippines,83673,1678,1947,4,26617,55109,351,763,18,1387760,12652,2020-07-28
35,Ecuador,82279,1118,5584,52,35283,41412,350,4659,316,230515,13052,2020-07-28
36,Sweden,79494,39,5702,10,0,0,46,7868,564,820606,81217,2020-07-28
37,Oman,77904,846,402,9,58587,18915,181,15231,79,302397,59121,2020-07-28
38,Bolivia,71181,1752,2647,64,21478,47056,71,6092,227,152606,13061,2020-07-28
39,Belarus,67366,115,543,5,60669,6154,0,7129,57,1270082,134413,2020-07-28
40,Ukraine,66575,919,1629,13,36744,28202,101,1523,37,983350,22496,2020-07-28
41,Belgium,66428,402,9822,1,17452,39154,52,5730,847,1575452,135893,2020-07-28
42,Israel,66293,2308,486,12,32182,33625,316,7208,53,1651766,179587,2020-07-28
43,Kuwait,65149,770,442,4,55681,9026,124,15240,103,494298,115627,2020-07-28
44,Dominican Republic,64690,534,1101,18,32014,31575,279,5959,101,246953,22749,2020-07-28
45,Panama,61442,0,1322,0,35086,25034,158,14225,306,211373,48935,2020-07-28
46,UAE,59546,369,347,2,52905,6294,0,6015,35,4918917,496920,2020-07-28
47,Netherlands,53374,223,6145,4,0,0,21,3114,359,962965,56190,2020-07-28
48,Singapore,51197,359,27,0,45893,5277,0,8746,5,1321094,225686,2020-07-28
49,Portugal,50410,111,1722,3,35626,13062,41,4945,169,1561919,153213,2020-07-28
50,Romania,47053,1151,2239,33,26128,18686,357,2447,116,1131699,58858,2020-07-28
51,Guatemala,46451,1142,1782,21,33494,11175,5,2590,99,144492,8055,2020-07-28
52,Poland,43904,502,1682,6,33043,9179,61,1160,44,2157025,56999,2020-07-28
53,Nigeria,41804,624,868,8,18764,22172,7,202,4,267842,1297,2020-07-28
54,Bahrain,39921,439,141,0,36531,3249,50,23413,83,808276,474050,2020-07-28
55,Honduras,39741,465,1166,50,5039,33536,58,4008,118,97334,9816,2020-07-28
56,Armenia,37629,239,719,8,27357,9553,10,12697,243,158527,53490,2020-07-28
57,Afghanistan,36368,105,1270,1,25358,9740,31,933,33,87794,2252,2020-07-28
58,Switzerland,34609,132,1978,0,31000,1631,22,3997,228,769622,88879,2020-07-28
59,Ghana,34406,782,168,0,30621,3617,8,1106,5,382752,12301,2020-07-28
60,Kyrgyzstan,33718,422,1329,28,22296,10093,24,5162,203,267718,40989,2020-07-28
61,Japan,30961,972,998,2,22811,7152,76,245,8,746229,5902,2020-07-28
62,Azerbaijan,30858,412,430,7,23873,6555,66,3041,42,698815,68878,2020-07-28
63,Algeria,28615,642,1174,11,19233,8208,73,652,27,0,0,2020-07-28
64,Ireland,25929,37,1764,0,23364,801,6,5247,357,619875,125438,2020-07-28
65,Serbia,24520,379,551,8,14047,9922,156,2807,63,641091,73397,2020-07-28
66,Moldova,23521,367,753,5,16462,6306,362,5832,187,128076,31755,2020-07-28
67,Uzbekistan,21699,490,124,3,12026,9549,138,648,4,1377915,41128,2020-07-28
68,Morocco,21387,500,327,11,17066,3994,31,579,9,1188801,32181,2020-07-28
69,Austria,20677,119,713,0,18379,1585,15,2295,79,861050,95564,2020-07-28
70,Nepal,19063,311,49,1,13875,5139,0,653,2,664709,22786,2020-07-28
71,Kenya,18581,606,299,14,7908,10374,44,345,6,284500,5283,2020-07-28
72,Cameroon,17179,69,391,0,14539,2249,30,646,15,145000,5454,2020-07-28
73,Venezuela,16571,583,151,5,10195,6225,26,583,5,1511433,53164,2020-07-28
74,Costa Rica,16344,503,125,10,3920,12299,53,3206,25,81266,15942,2020-07-28
75,Czechia,15799,283,374,1,11428,3997,16,1475,35,668117,62380,2020-07-28
76,Ivory Coast,15713,58,98,2,10537,5078,0,595,4,96768,3663,2020-07-28
