index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,10566213,89657,342792,1274,7029674,3193747,20081,0,0,0,0,2020-10-24
1,Asia,13070697,89147,233115,1422,11492641,1344941,21131,0,0,0,0,2020-10-24
2,South America,9327336,53419,287081,1034,8270993,769262,18033,0,0,0,0,2020-10-24
3,Europe,8194319,205806,249113,1617,3426734,4518472,15884,0,0,0,0,2020-10-24
4,Africa,1718693,11638,41207,222,1405113,272373,2060,0,0,0,0,2020-10-24
5,Oceania,35878,26,959,0,31245,3674,17,0,0,0,0,2020-10-24
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-24
7,World,42913857,449693,1154282,5569,31657059,10102516,77210,5505,1481,0,0,2020-10-24
8,USA,8824114,76831,230045,761,5738776,2855293,16377,26610,694,132171908,398575,2020-10-24
9,India,7863892,50224,118567,575,7075723,669602,8944,5681,86,101382564,73241,2020-10-24
10,Brazil,5381224,25574,156926,398,4817898,406400,8318,25260,737,21900000,102801,2020-10-24
11,Russia,1497167,16521,25821,296,1130818,340528,2300,10258,177,56794639,389126,2020-10-24
12,Spain,1110372,0,34752,0,0,0,2031,23746,743,15503165,331544,2020-10-24
13,France,1086497,45422,34645,137,109486,942366,2441,16634,530,14637427,224091,2020-10-24
14,Argentina,1081336,11968,28613,275,881113,171610,4850,23857,631,2804114,61867,2020-10-24
15,Colombia,1007711,8769,30000,198,907379,70332,2365,19739,588,4718734,92430,2020-10-24
16,Peru,886214,3098,34095,62,803846,48273,1044,26762,1030,4367969,131906,2020-10-24
17,Mexico,880775,6604,88312,418,641075,151388,2781,6809,683,2269833,17547,2020-10-24
18,UK,854010,23012,44745,174,0,0,743,12559,658,31157988,458220,2020-10-24
19,South Africa,714246,1834,18944,53,644641,50661,546,11996,318,4677942,78567,2020-10-24
20,Iran,562705,5814,32320,335,450891,79494,4952,6673,383,4689118,55607,2020-10-24
21,Italy,504509,19644,37210,151,264117,203182,1128,8348,616,14492122,239802,2020-10-24
22,Chile,500542,1631,13892,48,476576,10074,729,26114,725,4081078,212917,2020-10-24
23,Iraq,449153,3204,10568,55,378209,60376,433,11091,261,2739678,67648,2020-10-24
24,Germany,427808,10458,10111,21,314100,103597,1203,5101,121,20380376,243005,2020-10-24
25,Bangladesh,397507,1094,5780,19,313563,78164,0,2406,35,2246486,13599,2020-10-24
26,Indonesia,385980,4070,13205,128,309219,63556,0,1407,48,4293347,15645,2020-10-24
27,Philippines,367819,2057,6934,19,313112,47773,1562,3343,63,4550712,41357,2020-10-24
28,Turkey,359784,2091,9727,69,313093,36964,1699,4252,115,13105673,154874,2020-10-24
29,Saudi Arabia,344552,395,5281,17,330995,8276,788,9850,151,7670348,219268,2020-10-24
30,Ukraine,337410,7014,6289,125,139755,191366,177,7730,144,2950463,67593,2020-10-24
31,Pakistan,327063,847,6727,12,310101,10235,586,1472,30,4235329,19060,2020-10-24
32,Israel,309413,573,2372,43,291206,15835,548,33641,258,4401559,478556,2020-10-24
33,Belgium,287700,17568,10658,70,22517,254525,632,24790,918,4452970,383696,2020-10-24
34,Netherlands,281052,8651,7019,55,0,0,499,16391,409,2901903,169239,2020-10-24
35,Czechia,250797,12474,2077,106,94902,153818,772,23406,194,2021471,188654,2020-10-24
36,Poland,241946,13628,4351,179,109344,128251,911,6395,115,4277063,113050,2020-10-24
37,Canada,213959,2227,9922,34,179636,24401,215,5653,262,9552469,252407,2020-10-24
38,Romania,205793,4761,6318,73,147932,51543,787,10720,329,3036643,158185,2020-10-24
39,Morocco,194461,4045,3255,50,160372,30834,699,5249,88,3176249,85737,2020-10-24
40,Ecuador,159614,1344,12542,14,134187,12885,372,9005,708,516984,29165,2020-10-24
41,Nepal,155233,2225,842,13,108334,46057,0,5298,29,1380862,47131,2020-10-24
42,Bolivia,140612,167,8608,24,107633,24371,71,11995,734,326555,27857,2020-10-24
43,Qatar,130965,254,229,0,127868,2868,34,46643,82,927580,330358,2020-10-24
44,Panama,128515,649,2628,6,104562,21325,128,29641,606,621118,143254,2020-10-24
45,Dominican Republic,124018,634,2220,6,102353,19445,172,11397,204,563639,51796,2020-10-24
46,UAE,123764,1491,475,0,116894,6395,0,12467,48,12347629,1243775,2020-10-24
47,Kuwait,120927,695,744,4,112110,8073,123,28187,173,870754,202967,2020-10-24
48,Portugal,116109,3669,2297,21,67842,45970,221,11397,225,3156991,309895,2020-10-24
49,Oman,111837,0,1147,0,97949,12741,202,21732,223,376700,73199,2020-10-24
50,Sweden,110594,0,5933,0,0,0,39,10929,586,2074744,205035,2020-10-24
51,Kazakhstan,110250,164,1796,0,105566,2888,221,5850,95,3309626,175609,2020-10-24
52,Egypt,106397,167,6187,11,98813,1397,41,1034,60,135000,1312,2020-10-24
53,Guatemala,104632,730,3609,15,93880,7143,5,5807,200,409066,22704,2020-10-24
54,Switzerland,103653,0,2081,12,55800,45772,119,11949,240,1726438,199026,2020-10-24
55,Costa Rica,103088,1262,1282,17,62037,39769,201,20179,251,296363,58012,2020-10-24
56,Japan,95835,697,1706,12,88787,5342,155,758,14,2557214,20239,2020-10-24
57,Ethiopia,92858,629,1419,19,46842,44597,306,802,12,1437497,12410,2020-10-24
58,Belarus,91978,811,953,4,82670,8355,0,9735,101,2347375,248443,2020-10-24
59,Honduras,91882,373,2612,8,37697,51573,25,9231,262,217953,21898,2020-10-24
60,Venezuela,88718,0,764,0,82899,5055,117,3123,27,2022949,71205,2020-10-24
61,Bahrain,79975,401,312,1,76474,3189,29,46515,181,1678847,976445,2020-10-24
62,Austria,78029,3614,965,11,56791,20273,175,8648,107,2070615,229494,2020-10-24
63,Armenia,75523,2213,1157,12,50701,23665,0,25472,390,372550,125650,2020-10-24
64,Moldova,71089,833,1669,15,51719,17701,813,17636,414,341838,84802,2020-10-24
65,Lebanon,69906,1427,562,3,33438,35906,244,10257,82,1139812,167232,2020-10-24
66,Uzbekistan,64923,199,544,2,62033,2346,252,1931,16,1377915,40986,2020-10-24
67,Nigeria,61930,48,1129,0,57285,3516,7,298,5,603611,2906,2020-10-24
68,Paraguay,59043,784,1293,15,39214,18536,136,8247,181,345336,48233,2020-10-24
69,Singapore,57965,14,28,0,57844,93,0,9884,5,3486260,594446,2020-10-24
70,Ireland,56108,847,1882,4,23364,30862,37,11324,380,1538215,310440,2020-10-24
71,Hungary,56098,1820,1390,38,16007,38701,205,5812,144,961441,99605,2020-10-24
72,Algeria,55880,250,1907,10,38932,15041,33,1267,43,0,0,2020-10-24
73,Kyrgyzstan,55144,556,1130,4,47337,6677,24,8409,172,392223,59813,2020-10-24
74,Libya,54374,990,790,16,29965,23619,0,7880,114,291760,42282,2020-10-24
75,Jordan,50750,1820,540,32,7508,42702,55,4959,53,1695215,165634,2020-10-24
76,Palestine,49989,410,443,4,43232,6314,0,9730,86,492887,95936,2020-10-24
77,Azerbaijan,49013,792,664,8,41051,7298,0,4820,65,1281497,126036,2020-10-24
78,Tunisia,48799,1585,819,35,5032,42948,169,4116,69,318592,26869,2020-10-24
79,Kenya,48790,947,896,12,33876,14018,20,901,17,653229,12067,2020-10-24
80,Ghana,47690,89,316,2,46887,487,9,1525,10,518785,16589,2020-10-24
81,Myanmar,43788,1423,1066,28,23708,19014,0,803,20,594151,10897,2020-10-24
82,Slovakia,40801,2890,159,25,9920,30722,66,7472,29,678069,124178,2020-10-24
83,Afghanistan,40768,81,1511,4,34023,5234,93,1040,39,119550,3050,2020-10-24
84,Bosnia and Herzegovina,39758,1265,1075,10,26368,12315,0,12142,328,291987,89175,2020-10-24
85,Denmark,39411,789,700,3,31701,7010,17,6797,121,4847915,836047,2020-10-24
86,Serbia,38872,757,789,3,31536,6547,23,4455,90,1278277,146487,2020-10-24
87,Bulgaria,37562,1043,1084,7,18232,18246,138,5419,156,659602,95156,2020-10-24
88,Croatia,33959,2242,429,16,23785,9745,52,8288,105,437048,106670,2020-10-24
89,El Salvador,32585,164,944,4,28258,3383,55,5016,145,458630,70597,2020-10-24
90,Greece,29992,935,564,5,9989,19439,91,2882,54,1649561,158507,2020-10-24
91,Australia,27499,15,905,0,25181,1413,0,1075,35,8504425,332309,2020-10-24
92,Georgia,26503,1941,193,10,10163,16147,0,6648,48,800789,200863,2020-10-24
93,North Macedonia,26394,403,897,14,18430,7067,25,12669,431,233137,111905,2020-10-24
94,S. Korea,25775,77,457,2,23834,1484,60,503,9,2540679,49542,2020-10-24
95,Malaysia,25742,1228,221,7,16555,8966,92,792,7,1989231,61217,2020-10-24
96,Cameroon,21570,0,425,0,20117,1028,61,806,16,149000,5571,2020-10-24
97,Slovenia,21274,1961,235,19,8018,13021,67,10233,113,321013,154405,2020-10-24
98,Ivory Coast,20429,24,121,0,20137,171,0,769,5,186404,7014,2020-10-24
99,Albania,18858,302,473,4,10548,7837,20,6555,164,111311,38693,2020-10-24
100,Norway,17749,217,279,0,11863,5607,6,3266,51,1528498,281259,2020-10-24
101,Madagascar,16968,158,244,6,16301,423,16,608,9,87659,3141,2020-10-24
102,Montenegro,16629,193,263,8,12601,3765,26,26475,419,84817,135039,2020-10-24
103,Zambia,16117,22,348,2,15179,590,0,869,19,229872,12399,2020-10-24
104,Senegal,15543,18,321,0,14161,1061,4,921,19,202301,11986,2020-10-24
105,Finland,14652,178,353,0,9800,4499,11,2643,64,1371913,247484,2020-10-24
106,Sudan,13733,9,836,0,6764,6133,0,311,19,0,0,2020-10-24
107,Luxembourg,13713,862,144,3,9085,4484,10,21797,229,995255,1581970,2020-10-24
108,Namibia,12579,78,133,0,10775,1671,3,4923,52,121708,47634,2020-10-24
109,Mozambique,11895,147,85,3,9244,2566,0,377,3,178561,5665,2020-10-24
110,Guinea,11635,0,71,0,10474,1090,24,879,5,40998,3096,2020-10-24
111,Maldives,11421,30,37,0,10472,912,12,21015,68,150743,277366,2020-10-24
112,Uganda,11297,134,99,0,7281,3917,0,245,2,534072,11566,2020-10-24
113,DRC,11143,21,305,1,10467,371,0,123,3,0,0,2020-10-24
114,Tajikistan,10736,41,81,0,9836,819,0,1118,8,0,0,2020-10-24
115,French Guiana,10376,25,69,0,9995,312,2,34467,229,73165,243041,2020-10-24
116,Lithuania,9578,474,129,3,4015,5434,26,3534,48,946435,349227,2020-10-24
117,Angola,9026,197,267,2,3461,5298,30,272,8,85213,2569,2020-10-24
118,Haiti,9015,0,231,0,7361,1423,0,788,20,31783,2777,2020-10-24
119,Gabon,8919,0,54,0,8512,353,3,3979,24,225105,100413,2020-10-24
120,Jamaica,8670,32,186,4,4209,4275,9,2924,63,92045,31041,2020-10-24
121,Cabo Verde,8322,124,94,0,7234,994,23,14918,168,87480,156812,2020-10-24
122,Zimbabwe,8269,12,236,0,7785,248,0,554,16,162958,10915,2020-10-24
123,Mauritania,7663,1,163,0,7378,122,3,1635,35,85629,18270,2020-10-24
124,Sri Lanka,7521,368,15,1,3714,3792,0,351,7,432801,20185,2020-10-24
125,Guadeloupe,7329,0,115,0,2199,5015,35,18316,287,65030,162516,2020-10-24
126,Cuba,6534,55,128,0,5927,479,5,577,11,784346,69261,2020-10-24
127,Bahamas,6268,0,130,0,3795,2343,10,15892,330,33300,84429,2020-10-24
128,Botswana,5923,0,21,0,927,4975,1,2503,9,279070,117940,2020-10-24
129,Malawi,5887,2,183,0,5288,416,4,305,9,59601,3091,2020-10-24
