index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8130273,47323,293674,1776,5016999,2819600,17896,0,0,0,0,2020-09-16
1,Asia,8971009,132292,169887,1824,7275611,1525511,19597,0,0,0,0,2020-09-16
2,South America,7284213,60857,232513,1526,6036358,1015342,15426,0,0,0,0,2020-09-16
3,Europe,4218962,49506,214235,687,2282031,1722696,6865,0,0,0,0,2020-09-16
4,Africa,1380098,7364,33305,179,1131010,215783,1434,0,0,0,0,2020-09-16
5,Oceania,30254,46,859,9,26378,3017,23,0,0,0,0,2020-09-16
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-16
7,World,30015530,297388,944488,6001,21769038,7302004,61245,3851,1212,0,0,2020-09-16
8,USA,6825945,37798,201267,1070,4103089,2521589,14170,20597,607,94338922,284659,2020-09-16
9,India,5115893,97859,83230,1139,4022049,1010614,8944,3700,60,59429115,42977,2020-09-16
10,Brazil,4421686,37387,134174,967,3720312,567200,8318,20771,630,14617980,68669,2020-09-16
11,Russia,1079519,5670,18917,132,890114,170488,2300,7397,130,41400000,283663,2020-09-16
12,Peru,738020,0,30927,0,580753,126340,1460,22319,935,3567927,107901,2020-09-16
13,Colombia,736377,7787,23478,190,610078,102821,863,14440,460,3247366,63679,2020-09-16
14,Mexico,676487,4771,71678,629,481068,123741,2747,5235,555,1520463,11767,2020-09-16
15,South Africa,653444,1923,15705,64,584195,53544,539,10989,264,3961179,66616,2020-09-16
16,Spain,614360,11193,30243,239,0,0,1281,13139,647,10756835,230050,2020-09-16
17,Argentina,589012,11674,12116,264,448263,128633,3118,13008,268,1628194,35957,2020-09-16
18,Chile,439287,1304,12058,18,411853,15376,898,22939,630,2991005,156185,2020-09-16
19,Iran,410334,2981,23632,179,352019,34683,3827,4872,281,3641581,43241,2020-09-16
20,France,404888,9784,31045,46,90335,283508,803,6200,475,10000000,153130,2020-09-16
21,UK,378219,3991,41684,20,0,0,115,5565,613,20521243,301957,2020-09-16
22,Bangladesh,342671,1615,4823,21,247969,89879,0,2076,29,1770106,10726,2020-09-16
23,Saudi Arabia,327551,621,4369,31,306004,17178,1238,9379,125,5868149,168020,2020-09-16
24,Pakistan,303089,665,6393,4,290760,5936,571,1367,29,3024987,13640,2020-09-16
25,Iraq,303059,4357,8248,82,237241,57570,604,7501,204,1973089,48833,2020-09-16
26,Turkey,296391,1771,7249,63,262602,26540,1351,3506,86,8855180,104761,2020-09-16
27,Italy,291442,1452,35645,12,215265,40532,207,4822,590,10044551,166183,2020-09-16
28,Philippines,272934,3550,4732,69,207858,60344,1048,2484,43,3200528,29127,2020-09-16
29,Germany,266865,2021,9449,4,239100,18316,237,3183,113,13436301,160260,2020-09-16
30,Indonesia,228993,3963,9100,135,164101,55792,0,835,33,2755120,10051,2020-09-16
31,Israel,170465,6063,1165,18,123219,46081,549,18534,127,2874134,312488,2020-09-16
32,Ukraine,162660,2958,3340,76,72324,86996,177,3724,76,1897688,43448,2020-09-16
