index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9697704,60779,328152,1063,6404982,2964570,18252,0,0,0,0,2020-10-13
1,Asia,12019977,99989,216105,1452,10363277,1440595,21014,0,0,0,0,2020-10-13
2,South America,8737208,35854,273297,1024,7643939,819972,17597,0,0,0,0,2020-10-13
3,Europe,6255198,105768,233000,1130,3068576,2953622,11164,0,0,0,0,2020-10-13
4,Africa,1601152,7905,38631,269,1323337,239184,1771,0,0,0,0,2020-10-13
5,Oceania,33066,32,944,1,29577,2545,10,0,0,0,0,2020-10-13
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-13
7,World,38345026,310327,1090144,4939,28834347,8420535,69812,4919,1399,0,0,2020-10-13
8,USA,8087816,49240,220800,782,5221056,2645960,14936,24394,666,120406086,363158,2020-10-13
9,India,7237082,63517,110617,723,6298695,827770,8944,5230,80,88945107,64275,2020-10-13
10,Brazil,5114823,11415,151063,354,4526975,436785,8318,24015,709,17900000,84043,2020-10-13
11,Russia,1326178,13868,22966,244,1031785,271427,2300,9086,157,51364269,351925,2020-10-13
12,Spain,925341,7118,33204,80,0,0,1595,19789,710,14590713,312034,2020-10-13
13,Colombia,924098,5015,28141,156,806703,89254,2220,18107,551,4234813,82978,2020-10-13
14,Argentina,917035,13305,24572,386,742235,150228,4294,20238,542,2260058,49877,2020-10-13
15,Peru,853974,2803,33419,62,753959,66596,1173,25799,1010,4111951,124227,2020-10-13
16,Mexico,821045,3542,83945,164,597991,139109,2379,6349,649,2093408,16189,2020-10-13
17,France,756472,12993,32942,117,102680,620850,1642,11582,504,12679122,194124,2020-10-13
18,South Africa,694537,1178,18028,165,625574,50935,546,11669,303,4433952,74497,2020-10-13
19,UK,634920,17234,43018,143,0,0,507,9339,633,28055923,412665,2020-10-13
20,Iran,508389,4108,29070,254,411840,67479,4570,6031,345,4369622,51838,2020-10-13
21,Chile,484280,1392,13396,17,456499,14385,778,25272,699,3754762,195943,2020-10-13
22,Iraq,409358,3921,9970,58,344208,55180,501,10115,246,2528214,62469,2020-10-13
23,Bangladesh,381275,1537,5577,22,295873,79825,0,2309,34,2098037,12704,2020-10-13
24,Italy,365467,5901,36246,41,242028,87193,514,6047,600,12762699,211176,2020-10-13
25,Philippines,344713,1990,6372,40,293383,44958,1758,3134,58,4196720,38156,2020-10-13
26,Indonesia,340622,3906,12027,92,263296,65299,0,1242,44,3852511,14043,2020-10-13
27,Saudi Arabia,340089,474,5087,19,326339,8663,839,9726,145,7109978,203344,2020-10-13
28,Turkey,338779,1632,8957,62,296972,32850,1416,4005,106,11846342,140037,2020-10-13
29,Germany,335679,4585,9740,19,279100,46839,618,4003,116,18129900,216192,2020-10-13
30,Pakistan,319848,531,6588,8,304609,8651,516,1440,30,3914818,17628,2020-10-13
31,Israel,296652,2621,2055,34,245811,48786,807,32253,223,3992799,434114,2020-10-13
32,Ukraine,270587,5133,5122,107,116562,148903,177,6198,117,2602635,59614,2020-10-13
33,Netherlands,188876,7378,6631,35,0,0,297,11016,387,2872319,167524,2020-10-13
34,Canada,186881,4042,9654,27,157486,19741,154,4939,255,8191592,216505,2020-10-13
35,Belgium,165880,3622,10211,20,20325,135344,267,14295,880,3735582,321923,2020-10-13
36,Romania,160461,3109,5535,68,120515,34411,651,8357,288,2709306,141105,2020-10-13
37,Morocco,156946,3185,2685,49,131462,22799,535,4238,73,2922011,78902,2020-10-13
38,Ecuador,148171,856,12235,17,128134,7802,373,8363,691,471362,26604,2020-10-13
39,Bolivia,138695,121,8326,18,101523,28846,71,11836,711,315368,26914,2020-10-13
40,Poland,135278,5068,3101,63,82004,50173,421,3575,82,3726959,98506,2020-10-13
41,Czechia,129747,8326,1106,55,59901,68740,467,12109,103,1625524,151710,2020-10-13
42,Qatar,128405,214,220,0,125373,2812,56,45731,78,843565,300436,2020-10-13
43,Panama,121296,494,2511,9,96675,22110,121,27989,579,554120,127862,2020-10-13
44,Dominican Republic,119008,165,2183,4,94941,21884,158,10940,201,523637,48135,2020-10-13
45,Nepal,115358,3556,663,18,78780,35915,0,3939,23,1207091,41222,2020-10-13
46,Kuwait,112737,844,672,8,104508,7557,143,26290,157,796760,185802,2020-10-13
47,Kazakhstan,108901,70,1746,0,104203,2952,221,5780,93,3045439,161649,2020-10-13
48,UAE,108608,1315,448,2,100007,8153,0,10944,45,11113555,1119872,2020-10-13
49,Oman,107213,638,1053,7,93557,12603,210,20849,205,376700,73255,2020-10-13
50,Egypt,104787,139,6071,9,97841,875,41,1019,59,135000,1312,2020-10-13
51,Sweden,100654,0,5899,6,0,0,25,9949,583,1789328,176862,2020-10-13
52,Guatemala,98380,554,3410,23,87744,7226,5,5463,189,368058,20439,2020-10-13
53,Costa Rica,90238,1015,1124,16,53670,35444,201,17669,220,262281,51355,2020-10-13
54,Japan,89673,326,1634,5,82621,5418,148,710,13,2331011,18447,2020-10-13
55,Portugal,89121,1208,2110,16,54047,32964,132,8747,207,2852722,280003,2020-10-13
56,Ethiopia,85718,582,1305,4,39307,45106,237,741,11,1362974,11775,2020-10-13
57,Belarus,84524,526,906,5,77797,5821,0,8946,96,2095917,221827,2020-10-13
58,Honduras,84413,332,2521,9,32214,49678,34,8485,253,198841,19987,2020-10-13
59,Venezuela,83756,0,704,0,75400,7652,186,2948,25,1996103,70254,2020-10-13
60,Bahrain,76272,324,285,5,72164,3823,52,44407,166,1568037,912946,2020-10-13
61,Switzerland,65881,1445,2103,4,49800,13978,38,7597,242,1516021,174807,2020-10-13
62,Moldova,63275,657,1495,17,45102,16678,781,15696,371,318281,78953,2020-10-13
63,Uzbekistan,61642,323,511,2,58613,2518,252,1834,15,1377915,41003,2020-10-13
64,Nigeria,60655,225,1116,1,52006,7533,7,292,5,558313,2690,2020-10-13
65,Singapore,57884,4,28,0,57740,116,0,9872,5,3290291,561163,2020-10-13
66,Armenia,57566,745,1032,6,46318,10216,0,19416,348,329277,111061,2020-10-13
67,Austria,57326,1028,861,6,44949,11516,107,6355,95,1822931,202077,2020-10-13
68,Lebanon,55869,1245,479,13,24581,30809,190,8196,70,999515,146628,2020-10-13
69,Algeria,53399,174,1818,9,37492,14089,38,1212,41,0,0,2020-10-13
70,Paraguay,51197,853,1108,12,33325,16764,156,7153,155,314053,43880,2020-10-13
71,Kyrgyzstan,49871,343,1092,2,44712,4067,24,7609,167,276522,42190,2020-10-13
72,Ghana,47097,67,308,0,46452,337,12,1507,10,500351,16010,2020-10-13
73,Palestine,45200,516,391,4,38841,5968,0,8804,76,458400,89285,2020-10-13
74,Libya,44985,1164,656,12,25007,19322,0,6522,95,255149,36992,2020-10-13
75,Ireland,44159,808,1830,3,23364,18965,32,8915,369,1356503,273859,2020-10-13
76,Azerbaijan,42381,277,612,3,39468,2301,0,4169,60,1187136,116787,2020-10-13
77,Kenya,41937,318,787,10,31340,9810,0,775,15,593199,10965,2020-10-13
78,Afghanistan,39928,58,1480,1,33308,5140,93,1019,38,115402,2946,2020-10-13
79,Hungary,39862,1025,996,28,11753,27113,160,4129,103,841220,87143,2020-10-13
80,Serbia,35006,152,767,2,31536,2703,22,4011,88,1206976,138300,2020-10-13
81,Denmark,33101,290,674,3,27225,5202,19,5709,116,4423310,762902,2020-10-13
82,Tunisia,32556,0,478,0,5032,27046,138,2747,40,276002,23285,2020-10-13
83,Bosnia and Herzegovina,31173,336,947,11,23777,6449,0,9519,289,264777,80850,2020-10-13
84,El Salvador,30480,145,899,5,25857,3724,27,4692,138,427709,65847,2020-10-13
85,Myanmar,30437,1123,693,29,11769,17975,0,558,13,441926,8107,2020-10-13
86,Jordan,28127,2054,225,18,6361,21541,55,2749,22,1464941,143177,2020-10-13
87,Australia,27317,31,899,1,25037,1381,1,1068,35,8062988,315170,2020-10-13
88,Bulgaria,25774,785,923,8,16139,8712,64,3717,133,583143,84107,2020-10-13
89,S. Korea,24805,102,434,1,22863,1508,91,484,8,2428771,47361,2020-10-13
90,Greece,23060,408,462,6,9989,12609,89,2216,44,1449231,139237,2020-10-13
91,Cameroon,21203,0,423,0,20117,663,61,793,16,149000,5575,2020-10-13
92,North Macedonia,21193,80,800,3,16397,3996,3,10173,384,209349,100487,2020-10-13
93,Croatia,20993,372,330,3,17889,2774,27,5123,81,366235,89370,2020-10-13
94,Slovakia,20886,531,61,0,6388,14437,55,3825,11,557505,102100,2020-10-13
95,Ivory Coast,20183,28,120,0,19860,203,0,760,5,174223,6560,2020-10-13
96,Malaysia,16880,660,163,4,11372,5345,101,520,5,1627612,50108,2020-10-13
97,Madagascar,16754,28,237,0,16124,393,15,601,8,75637,2712,2020-10-13
98,Norway,15793,154,277,1,11863,3653,3,2907,51,1165444,214503,2020-10-13
99,Albania,15752,182,429,5,9675,5648,16,5475,149,96254,33458,2020-10-13
100,Zambia,15587,38,345,0,14783,459,0,841,19,192910,10414,2020-10-13
101,Senegal,15307,15,315,0,13508,1484,5,908,19,190811,11314,2020-10-13
102,Montenegro,14268,218,213,2,10063,3992,20,22717,339,78133,124398,2020-10-13
103,Sudan,13691,0,836,0,6764,6091,0,310,19,0,0,2020-10-13
104,Georgia,12841,569,102,9,6867,5872,0,3221,26,706806,177279,2020-10-13
105,Finland,12499,287,346,0,8500,3653,10,2255,62,1213000,218828,2020-10-13
106,Namibia,12000,11,129,0,10120,1751,5,4699,51,111315,43590,2020-10-13
107,Guinea,11134,72,70,0,10347,717,24,842,5,35204,2661,2020-10-13
108,Maldives,10993,50,35,0,9833,1125,12,20238,64,150743,277513,2020-10-13
109,DRC,10872,4,276,0,10249,347,0,120,3,0,0,2020-10-13
110,Tajikistan,10297,37,79,0,9177,1041,0,1073,8,0,0,2020-10-13
111,Mozambique,10258,170,73,1,7880,2305,0,326,2,159334,5059,2020-10-13
112,French Guiana,10192,12,69,0,9881,242,6,33882,229,70305,233721,2020-10-13
113,Uganda,9945,81,95,1,6347,3503,0,216,2,511156,11080,2020-10-13
114,Luxembourg,9840,109,133,0,8248,1459,3,15648,212,903862,1437398,2020-10-13
115,Slovenia,9231,398,173,4,5314,3744,32,4440,83,263419,126703,2020-10-13
116,Haiti,8887,5,230,0,7140,1517,0,777,20,29115,2545,2020-10-13
117,Gabon,8860,0,54,0,8298,508,3,3955,24,201267,89843,2020-10-13
118,Zimbabwe,8036,15,230,0,7632,174,0,538,15,161525,10824,2020-10-13
119,Jamaica,7910,97,146,0,3303,4461,21,2668,49,85865,28961,2020-10-13
120,Mauritania,7565,11,163,0,7301,101,3,1615,35,82487,17613,2020-10-13
121,Cabo Verde,7254,99,77,2,6210,967,23,13007,138,87076,156138,2020-10-13
122,Guadeloupe,6908,425,96,19,2199,4613,35,17264,240,62313,155726,2020-10-13
123,Angola,6680,192,222,3,2761,3697,13,202,7,85213,2571,2020-10-13
124,Lithuania,6366,118,106,3,2842,3418,15,2348,39,852008,314253,2020-10-13
125,Cuba,6017,17,123,0,5602,292,7,531,11,706301,62369,2020-10-13
126,Malawi,5827,3,181,1,4688,958,4,302,9,56034,2908,2020-10-13
127,Eswatini,5696,13,114,1,5337,245,13,4895,98,45570,39165,2020-10-13
128,Djibouti,5428,2,61,0,5362,5,0,5472,61,80689,81338,2020-10-13
129,Nicaragua,5353,89,154,1,4225,974,0,805,23,0,0,2020-10-13
130,Hong Kong,5202,8,105,0,4931,166,10,692,14,3473928,462317,2020-10-13
131,Bahamas,5163,85,108,1,2978,2077,112,13094,274,24694,62627,2020-10-13
132,Trinidad and Tobago,5127,11,93,1,3367,1667,14,3660,66,33013,23568,2020-10-13
133,Congo,5118,0,90,0,3887,1141,0,921,16,0,0,2020-10-13
134,Suriname,5072,14,107,0,4870,95,5,8624,182,15930,27087,2020-10-13
135,Equatorial Guinea,5066,0,83,0,4954,29,1,3579,59,62944,44468,2020-10-13
136,Sri Lanka,5038,194,13,0,3328,1697,0,235,6,342343,15968,2020-10-13
137,Rwanda,4908,3,32,0,4130,746,0,376,2,523021,40107,2020-10-13
138,CAR,4854,0,62,0,1924,2868,2,1000,13,32711,6740,2020-10-13
139,Syria,4826,52,231,3,1364,3231,0,274,13,0,0,2020-10-13
