index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7307207,42471,270172,1098,4197229,2839806,20375,0,0,0,0,2020-08-30
1,South America,6243076,42982,201122,1163,4832313,1209641,15201,0,0,0,0,2020-08-30
2,Asia,6992409,103533,141167,1533,5599525,1251717,18826,0,0,0,0,2020-08-30
3,Europe,3555196,21979,207397,199,2065742,1282057,5657,0,0,0,0,2020-08-30
4,Africa,1250375,8463,29633,161,979996,240746,1278,0,0,0,0,2020-08-30
5,Oceania,28391,131,640,11,23166,4585,44,0,0,0,0,2020-08-30
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-30
7,World,25377375,219559,850146,4165,17698622,6828607,61385,3256,1091,0,0,2020-08-30
8,USA,6172901,33531,187221,366,3423369,2562311,16009,18631,565,81795039,246876,2020-08-30
9,Brazil,3862311,15346,120896,398,3031559,709856,8318,18149,568,14352484,67444,2020-08-30
10,India,3619169,79457,64617,960,2772928,781624,8944,2618,47,41461636,29997,2020-08-30
11,Russia,990326,4980,17093,68,806982,166251,2300,6786,117,36426850,249593,2020-08-30
12,Peru,647166,7731,28788,181,455457,162921,1514,19584,871,3191850,96590,2020-08-30
13,South Africa,625056,2505,14028,47,538604,72424,539,10518,236,3674872,61837,2020-08-30
14,Colombia,607938,8024,19364,300,450621,137953,1493,11927,380,2715591,53278,2020-08-30
15,Mexico,591712,5974,63819,673,409127,118766,3334,4582,494,1334331,10332,2020-08-30
16,Spain,455621,0,29011,0,0,0,751,9744,620,8517446,182161,2020-08-30
17,Chile,409974,1965,11244,63,382584,16146,960,21417,587,2400522,125401,2020-08-30
18,Argentina,408426,7187,8457,104,294007,105962,2232,9023,187,1242269,27446,2020-08-30
19,Iran,373570,1754,21462,103,321421,30687,3759,4439,255,3184857,37841,2020-08-30
20,UK,334467,1715,41499,1,0,0,60,4923,611,16273209,239508,2020-08-30
21,Saudi Arabia,314821,910,3870,30,289667,21284,1545,9021,111,5026127,144015,2020-08-30
22,Bangladesh,310822,1897,4248,42,201907,104667,0,1884,26,1537749,9322,2020-08-30
23,Pakistan,295636,264,6288,4,280547,8801,601,1334,28,2603129,11749,2020-08-30
24,France,277943,5413,30606,4,86177,161160,402,4257,469,6323472,96841,2020-08-30
25,Turkey,268546,1482,6326,42,243839,18381,945,3179,75,7028390,83191,2020-08-30
26,Italy,268218,1365,35477,4,208536,24205,86,4437,587,8591341,142130,2020-08-30
27,Germany,243295,470,9364,1,217842,16089,245,2902,112,11208091,133703,2020-08-30
28,Iraq,231177,3731,6959,68,172880,51338,542,5727,172,1587326,39326,2020-08-30
29,Philippines,217396,4284,3520,102,157403,56473,837,1980,32,2558157,23295,2020-08-30
30,Indonesia,172053,2858,7343,82,124185,40525,0,628,27,2224337,8118,2020-08-30
31,Canada,127940,267,9117,4,113663,5160,50,3385,241,5402249,142933,2020-08-30
32,Ukraine,119074,2096,2527,35,56734,59813,177,2725,58,1536171,35161,2020-08-30
33,Qatar,118575,168,197,1,115430,2948,66,42230,70,624609,222455,2020-08-30
34,Bolivia,115354,945,4938,92,56749,53667,71,9861,422,239073,20436,2020-08-30
35,Israel,114020,555,919,13,92796,20305,444,12397,100,2279487,247835,2020-08-30
36,Ecuador,113648,742,6555,18,101620,5473,377,6426,371,328491,18574,2020-08-30
37,Kazakhstan,105684,126,1523,0,96135,8026,221,5618,81,2434444,129404,2020-08-30
38,Egypt,98727,230,5399,23,72120,21208,41,962,53,135000,1315,2020-08-30
39,Dominican Republic,94241,509,1681,8,66776,25784,220,8673,155,367146,33790,2020-08-30
40,Panama,92065,728,1995,12,65747,24323,157,21284,461,334297,77284,2020-08-30
41,Romania,86785,952,3578,39,37665,45542,492,4516,186,1795633,93445,2020-08-30
42,Oman,85544,539,677,27,80459,4408,156,16686,132,309212,60315,2020-08-30
43,Kuwait,84636,412,530,2,76650,7456,89,19772,124,614129,143467,2020-08-30
44,Belgium,84599,647,9891,5,18403,56305,72,7294,853,2261043,194953,2020-08-30
45,Sweden,83958,0,5821,0,0,0,21,8305,576,1094856,108299,2020-08-30
46,Guatemala,73912,233,2740,12,61681,9491,5,4114,152,241959,13466,2020-08-30
47,Belarus,71687,164,676,5,70452,559,0,7587,72,1527049,161613,2020-08-30
48,Netherlands,70140,508,6224,0,0,0,43,4092,363,1455274,84900,2020-08-30
49,UAE,69690,362,382,3,60600,8708,0,7033,39,7011895,707587,2020-08-30
50,Japan,67264,841,1264,9,56164,9836,234,532,10,1455610,11515,2020-08-30
51,Poland,66870,631,2033,1,46192,18645,85,1767,54,2701553,71395,2020-08-30
52,Morocco,61399,1343,1111,33,46355,13933,31,1660,30,1890964,51134,2020-08-30
53,Honduras,59645,835,1842,15,10156,47647,44,6007,186,142638,14365,2020-08-30
54,Portugal,57768,320,1819,1,41885,14064,41,5668,178,1976482,193930,2020-08-30
55,Singapore,56771,54,27,0,55586,1158,0,9691,5,1832813,312883,2020-08-30
56,Nigeria,53865,138,1013,2,41513,11339,7,260,5,402070,1943,2020-08-30
57,Bahrain,51574,183,189,0,48654,2731,34,30153,111,1100729,643548,2020-08-30
58,Ethiopia,51122,1468,793,23,18382,31947,344,443,7,890929,7720,2020-08-30
59,Venezuela,45868,922,381,6,37091,8396,99,1614,13,1754575,61732,2020-08-30
60,Ghana,44205,87,276,6,42777,1152,6,1418,9,442185,14184,2020-08-30
61,Algeria,44146,365,1501,10,30978,11667,29,1004,34,0,0,2020-08-30
62,Kyrgyzstan,43820,108,1058,1,38198,4564,24,6699,162,267718,40928,2020-08-30
63,Armenia,43750,124,877,5,37650,5223,0,14760,296,205450,69311,2020-08-30
64,Switzerland,42014,292,2005,0,35800,4209,18,4849,231,1010948,116671,2020-08-30
65,Uzbekistan,41424,264,313,4,38655,2456,133,1235,9,1377915,41075,2020-08-30
66,Costa Rica,39699,0,418,0,15737,23544,133,7782,82,146047,28627,2020-08-30
67,Nepal,38561,1221,221,14,20822,17518,0,1320,8,682343,23352,2020-08-30
68,Afghanistan,38162,19,1402,0,29089,7671,31,977,36,102598,2626,2020-08-30
69,Moldova,36700,296,992,2,25139,10569,575,9101,246,207925,51564,2020-08-30
70,Azerbaijan,36309,135,531,2,33703,2075,0,3576,52,917027,90312,2020-08-30
71,Kenya,34057,263,574,2,19688,13795,44,631,11,450146,8343,2020-08-30
72,Serbia,31365,83,711,1,29931,723,48,3592,81,925208,105963,2020-08-30
73,Ireland,28760,40,1777,0,23364,3619,5,5814,359,824712,166721,2020-08-30
74,Austria,27166,181,733,0,23070,3363,30,3013,81,1172092,130019,2020-08-30
75,Australia,25670,123,611,11,21116,3943,31,1005,24,6167592,241417,2020-08-30
76,El Salvador,25635,98,713,5,14013,10909,275,3949,110,312849,48193,2020-08-30
77,Czechia,24367,273,423,2,17547,6397,33,2275,39,896813,83718,2020-08-30
78,Palestine,22204,536,152,5,14787,7265,0,4337,30,263288,51425,2020-08-30
79,Bosnia and Herzegovina,19793,243,598,4,12961,6234,0,6039,182,185125,56486,2020-08-30
80,S. Korea,19699,299,323,2,14903,4473,70,384,6,1924170,37525,2020-08-30
81,Cameroon,19142,0,411,0,17651,1080,30,718,15,149000,5591,2020-08-30
82,Ivory Coast,17948,55,115,0,16553,1280,0,678,4,126552,4779,2020-08-30
83,Denmark,16891,112,624,0,15116,1151,4,2914,108,2433762,419936,2020-08-30
84,Lebanon,16870,595,160,5,4693,12017,93,2473,23,520110,76259,2020-08-30
85,Paraguay,16474,0,294,0,8854,7326,85,2305,41,188559,26384,2020-08-30
