index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3236263,58182,170394,1382,1412919,1652950,18959,0,0,0,0,2020-07-01
1,South America,2298670,60880,86986,1591,1359777,851907,12921,0,0,0,0,2020-07-01
2,Europe,2456661,13183,192122,547,1386923,877616,5667,0,0,0,0,2020-07-01
3,Asia,2368382,48657,57934,1030,1559812,750636,19507,0,0,0,0,2020-07-01
4,Africa,421012,13087,10438,254,200932,209642,919,0,0,0,0,2020-07-01
5,Oceania,9560,84,126,0,8631,803,3,0,0,0,0,2020-07-01
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-01
7,World,10791269,194073,518015,4804,5929645,4343609,57980,1384,665,0,0,2020-07-01
8,USA,2777639,49786,130777,655,1159601,1487261,15893,8392,395,34779654,105074,2020-07-01
9,Brazil,1453369,44884,60713,1057,826866,565790,8318,6838,286,3070447,14445,2020-07-01
10,Russia,654405,6556,9536,216,422931,221938,2300,4484,65,19852167,136035,2020-07-01
11,India,605216,19424,17848,438,359891,227477,8944,439,13,8826585,6396,2020-07-01
12,UK,313483,829,43906,176,0,0,238,4618,647,9662051,142327,2020-07-01
13,Spain,296739,388,28363,8,0,0,617,6347,607,5448984,116544,2020-07-01
14,Peru,288477,3264,9860,183,178245,100372,1185,8750,299,1699369,51543,2020-07-01
15,Chile,282043,2650,5753,65,245443,30847,2106,14754,301,1109792,58056,2020-07-01
16,Italy,240760,182,34788,21,190717,15255,87,3982,575,5445476,90065,2020-07-01
17,Iran,230211,2549,10958,141,191487,27766,3081,2741,130,1693242,20160,2020-07-01
18,Mexico,226089,5432,27769,648,134957,63363,378,1754,215,581580,4511,2020-07-01
19,Pakistan,213470,4133,4395,91,100802,108273,2741,967,20,1305510,5911,2020-07-01
20,Turkey,201098,1192,5150,19,175422,20526,1035,2384,61,3433963,40717,2020-07-01
21,Germany,196324,492,9061,9,179800,7463,329,2343,108,5873563,70103,2020-07-01
22,Saudi Arabia,194225,3402,1698,49,132760,59767,2272,5579,49,1674487,48102,2020-07-01
23,France,165719,918,29861,18,76539,59319,582,2539,457,1384633,21213,2020-07-01
24,South Africa,159333,8124,2749,92,76025,80559,539,2687,46,1666939,28107,2020-07-01
25,Bangladesh,149258,3775,1888,41,62108,85262,1,906,11,787335,4781,2020-07-01
26,Canada,104271,67,8615,24,67743,27913,2103,2763,228,2770153,73398,2020-07-01
27,Colombia,102009,4163,3470,136,43407,55132,335,2005,68,778773,15306,2020-07-01
28,Qatar,97003,915,115,2,83965,12923,190,34548,41,360502,128393,2020-07-01
29,Egypt,69814,1503,3034,81,18881,47899,41,682,30,135000,1319,2020-07-01
30,Sweden,69692,103,5370,12,0,0,144,6901,532,519113,51401,2020-07-01
31,Argentina,67197,2667,1351,44,23040,42806,576,1487,30,362908,8030,2020-07-01
32,Belarus,62424,306,398,6,47553,14473,89,6606,42,1013056,107209,2020-07-01
33,Belgium,61509,82,9754,7,17021,34734,37,5307,842,1239232,106926,2020-07-01
34,Ecuador,58257,1825,4576,49,27887,25794,288,3302,259,152268,8631,2020-07-01
35,Indonesia,57770,1385,2934,58,25595,29241,0,211,11,825636,3019,2020-07-01
36,Iraq,51524,2415,2050,107,26267,23207,328,1281,51,555923,13824,2020-07-01
37,Netherlands,50273,0,6113,0,0,0,30,2934,357,616376,35972,2020-07-01
38,UAE,49069,402,316,1,38160,10593,1,4961,32,3136000,317088,2020-07-01
39,Kuwait,46940,745,358,4,37715,8867,139,10992,84,391037,91572,2020-07-01
40,Ukraine,44998,664,1173,14,19548,24277,97,1029,27,666147,15232,2020-07-01
41,Singapore,44122,215,26,0,39011,5085,1,7542,4,757746,129523,2020-07-01
42,Portugal,42454,313,1579,3,27798,13077,79,4164,155,1190384,116743,2020-07-01
43,Oman,41194,1124,185,9,24162,16847,120,8069,36,194945,38185,2020-07-01
44,Kazakhstan,41065,944,188,0,25319,15558,121,2187,10,1536607,81839,2020-07-01
45,Philippines,38511,997,1270,4,10438,26803,167,351,12,722356,6592,2020-07-01
46,Poland,34775,382,1477,14,21791,11507,78,919,39,1546510,40863,2020-07-01
47,Panama,33550,0,631,0,15745,17174,140,7776,146,130776,30311,2020-07-01
48,Dominican Republic,33387,819,754,7,17904,14729,200,3078,70,154129,14209,2020-07-01
49,Bolivia,33219,1094,1123,52,9340,22756,71,2846,96,75466,6465,2020-07-01
50,Switzerland,31851,137,1965,2,29200,686,14,3680,227,583928,67471,2020-07-01
