index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6114514,57492,234490,1293,3259878,2620146,25205,0,0,0,0,2020-08-09
1,South America,4742246,42557,159445,1121,3240843,1341958,14704,0,0,0,0,2020-08-09
2,Asia,5039746,85239,109600,1541,3810813,1119333,18581,0,0,0,0,2020-08-09
3,Europe,3035993,13235,206139,195,1824569,1005285,5177,0,0,0,0,2020-08-09
4,Africa,1051815,12137,23318,352,736628,291869,1200,0,0,0,0,2020-08-09
5,Oceania,22986,412,321,17,13240,9425,51,0,0,0,0,2020-08-09
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-09
7,World,20008021,211072,733328,4519,12886622,6388071,64922,2567,941,0,0,2020-08-09
8,USA,5198422,46827,165575,492,2664071,2368776,17897,15695,500,65427767,197542,2020-08-09
9,Brazil,3035582,22213,101136,593,2118460,815986,8318,14270,475,13231548,62202,2020-08-09
10,India,2214137,62117,44466,1013,1534278,635393,8944,1603,32,24106535,17451,2020-08-09
11,Russia,887536,5189,14931,77,693422,179183,2300,6081,102,30640020,209948,2020-08-09
12,South Africa,559859,6671,10408,198,411474,137977,539,9428,175,3250583,54737,2020-08-09
13,Mexico,475902,6495,52006,695,318638,105258,3892,3687,403,1085897,8413,2020-08-09
14,Peru,471012,0,20844,0,319171,130997,1474,14265,631,2548439,77181,2020-08-09
15,Colombia,387481,10611,12842,302,212688,161951,1493,7607,252,1909111,37478,2020-08-09
16,Chile,373056,2033,10077,66,345826,17153,1276,19498,527,1841355,96238,2020-08-09
17,Spain,361442,0,28503,0,0,0,617,7730,610,7064329,151087,2020-08-09
18,Iran,326712,2020,18427,163,284371,23914,4022,3885,219,2686498,31943,2020-08-09
19,UK,310825,1062,46574,8,0,0,67,4576,686,18349668,270150,2020-08-09
20,Saudi Arabia,288690,1428,3167,37,252039,33484,1816,8279,91,3813274,109360,2020-08-09
