index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5345144,74341,213945,2313,2729355,2401844,26266,0,0,0,0,2020-07-29
1,South America,3945008,89410,139484,2196,2688311,1117213,14271,0,0,0,0,2020-07-29
2,Asia,4127094,79575,94024,1302,2997836,1035234,19739,0,0,0,0,2020-07-29
3,Europe,2832785,17606,202523,437,1702067,928195,5121,0,0,0,0,2020-07-29
4,Africa,894386,16793,18900,360,543503,331983,1120,0,0,0,0,2020-07-29
5,Oceania,17313,278,199,10,11056,6058,46,0,0,0,0,2020-07-29
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-29
7,World,17162451,278003,669090,6618,10672779,5820582,66567,2202,858,0,0,2020-07-29
8,USA,4560008,61281,153576,1285,2233000,2173432,19025,13770,464,56571343,170833,2020-07-29
9,Brazil,2555518,70869,90188,1554,1787419,677911,8318,12016,424,12601096,59251,2020-07-29
10,India,1584384,52249,35003,779,1021611,527770,8944,1147,25,17743740,12848,2020-07-29
11,Russia,828990,5475,13673,169,620333,194984,2300,5680,94,27569646,188912,2020-07-29
12,South Africa,471123,11362,7497,240,297967,165659,539,7936,126,2873163,48400,2020-07-29
13,Mexico,402697,7208,44876,854,261457,96364,3922,3121,348,940089,7286,2020-07-29
14,Peru,395005,0,18612,0,276452,99941,1423,11968,564,2270717,68799,2020-07-29
15,Chile,351575,1775,9278,38,324557,17740,1529,18380,485,1580823,82642,2020-07-29
16,Spain,329721,2031,28441,5,0,0,617,7052,608,6678414,142835,2020-07-29
17,UK,301455,763,45961,83,0,0,94,4439,677,15478728,227919,2020-07-29
18,Iran,298909,2636,16343,196,259116,23450,4027,3555,194,2405862,28617,2020-07-29
19,Pakistan,276288,1063,5892,27,244883,25513,1179,1249,27,1931102,8731,2020-07-29
20,Colombia,276055,8670,9454,380,142777,123824,1493,5421,186,1502809,29511,2020-07-29
21,Saudi Arabia,272590,1759,2816,27,228569,41205,2063,7821,81,3237731,92898,2020-07-29
22,Italy,246776,289,35129,6,199031,12616,38,4082,581,6690311,110666,2020-07-29
23,Bangladesh,232194,3009,3035,35,130292,98867,1,1409,18,1151258,6985,2020-07-29
24,Turkey,228924,942,5659,14,212557,10708,1280,2712,67,4711095,55815,2020-07-29
25,Germany,208811,860,9212,5,192000,7599,261,2492,110,7418812,88525,2020-07-29
26,France,185196,1392,30238,15,81311,73647,385,2837,463,2982302,45681,2020-07-29
27,Argentina,178996,5641,3288,109,77855,97853,1002,3958,73,675011,14925,2020-07-29
28,Iraq,118300,2968,4603,68,83461,30236,433,2937,114,965317,23963,2020-07-29
29,Canada,115431,437,8917,5,100432,6082,2237,3056,236,3899192,103244,2020-07-29
30,Qatar,110153,273,169,2,106849,3135,97,39231,60,487435,173600,2020-07-29
31,Indonesia,104432,2381,4975,74,62138,37319,0,382,18,1447583,5288,2020-07-29
32,Egypt,93356,409,4728,37,37025,51603,41,911,46,135000,1317,2020-07-29
33,Kazakhstan,86192,1544,793,0,56638,28761,221,4586,42,2064778,109869,2020-07-29
34,Philippines,85486,1874,1962,16,26996,56528,351,779,18,1422384,12968,2020-07-29
35,Ecuador,83193,914,5623,39,35572,41998,350,4710,318,233877,13242,2020-07-29
36,Sweden,79782,27,5730,9,0,0,43,7896,567,810356,80201,2020-07-29
37,Oman,78569,665,412,10,60240,17917,184,15360,81,303711,59374,2020-07-29
38,Bolivia,72327,1146,2720,73,21971,47636,71,6190,233,155994,13350,2020-07-29
39,Israel,68299,2006,491,5,32746,35062,328,7426,53,1651766,179587,2020-07-29
40,Ukraine,67597,1022,1650,21,37394,28553,99,1546,38,998299,22838,2020-07-29
41,Belarus,67518,152,548,5,61442,5528,0,7145,58,1278583,135313,2020-07-29
42,Belgium,66662,234,9833,11,17476,39353,49,5750,848,1588423,137010,2020-07-29
43,Dominican Republic,66182,1492,1123,22,33947,31112,286,6096,103,250424,23068,2020-07-29
44,Kuwait,65903,754,444,2,56467,8992,125,15416,104,498357,116572,2020-07-29
45,Panama,63269,1046,1374,25,37316,24579,158,14647,318,216730,50174,2020-07-29
46,UAE,59921,375,347,0,53202,6372,0,6053,35,4965917,501651,2020-07-29
47,Netherlands,53621,247,6147,2,0,0,21,3129,359,962965,56189,2020-07-29
48,Singapore,51531,334,27,0,46098,5406,0,8803,5,1321094,225681,2020-07-29
49,Portugal,50613,203,1725,3,35875,13013,41,4965,169,1561919,153215,2020-07-29
