index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3925529,72720,184752,1538,1804933,1935844,19116,0,0,0,0,2020-07-11
1,South America,2851162,54680,103914,1644,1863834,883414,13647,0,0,0,0,2020-07-11
2,Asia,2902786,54727,68847,1120,2001932,832007,19694,0,0,0,0,2020-07-11
3,Europe,2559712,12813,196338,462,1504792,858582,5355,0,0,0,0,2020-07-11
4,Africa,581595,18867,13029,220,287924,280642,978,0,0,0,0,2020-07-11
5,Oceania,11216,195,129,1,9334,1753,16,0,0,0,0,2020-07-11
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-11
7,World,12832721,214002,567024,4985,7473400,4792297,58810,1646,727,0,0,2020-07-11
8,USA,3354925,60998,137392,721,1489953,1727580,15799,10134,415,41770336,126173,2020-07-11
9,Brazil,1840812,36474,71492,968,1213512,555808,8318,8659,336,4572796,21509,2020-07-11
10,India,850358,27755,22687,543,536231,291440,8944,616,16,11307002,8191,2020-07-11
11,Russia,720547,6611,11205,188,497446,211896,2300,4937,77,22708416,155605,2020-07-11
12,Peru,322710,3064,11682,182,214152,96876,1315,9784,354,1904242,57735,2020-07-11
13,Chile,312029,2755,6881,100,281114,24034,1999,16319,360,1273627,66611,2020-07-11
14,Spain,300988,0,28403,0,0,0,617,6438,607,5734599,122651,2020-07-11
15,Mexico,289174,6891,34191,665,177097,77886,378,2242,265,715295,5546,2020-07-11
16,UK,288953,820,44798,148,0,0,185,4256,660,11782192,173534,2020-07-11
17,South Africa,264184,13497,3971,111,127715,132498,539,4453,67,2108570,35542,2020-07-11
18,Iran,255117,2397,12635,188,217666,24816,3338,3036,150,1947114,23175,2020-07-11
19,Pakistan,246351,2752,5123,65,153134,88094,2156,1115,23,1538427,6962,2020-07-11
20,Italy,242827,188,34945,7,194579,13303,67,4016,578,5900552,97596,2020-07-11
21,Saudi Arabia,229480,2994,2181,30,165396,61903,2230,6589,63,2226290,63926,2020-07-11
22,Turkey,211981,1016,5344,21,193217,13420,1194,2513,63,3930223,46588,2020-07-11
23,Germany,199812,224,9134,4,184500,6178,278,2385,109,6376054,76094,2020-07-11
24,Bangladesh,181129,2686,2305,30,88034,90790,1,1100,14,932465,5661,2020-07-11
25,France,170752,0,30004,0,78388,62360,496,2616,460,1384633,21211,2020-07-11
26,Colombia,145362,4586,5119,194,61186,79057,875,2856,101,1006093,19768,2020-07-11
27,Canada,107346,220,8773,14,71266,27307,2155,2844,232,3142702,83249,2020-07-11
28,Qatar,103128,498,146,0,98934,4048,141,36729,52,409199,145736,2020-07-11
29,Argentina,97509,3449,1810,36,41408,54291,688,2157,40,456042,10088,2020-07-11
30,Egypt,81158,923,3769,67,23876,53513,41,793,37,135000,1319,2020-07-11
31,Iraq,75194,2734,3055,95,43079,29060,400,1869,76,671478,16687,2020-07-11
32,Sweden,74898,0,5526,0,0,0,85,7415,547,600019,59402,2020-07-11
33,Indonesia,74018,1671,3535,66,34719,35764,0,271,13,1038988,3798,2020-07-11
34,Ecuador,67209,2191,5031,92,30107,32071,308,3808,285,181564,10287,2020-07-11
35,Belarus,64767,163,459,5,54919,9389,89,6854,49,1123158,118862,2020-07-11
36,Belgium,62469,112,9782,1,17196,35491,32,5389,844,1361830,117490,2020-07-11
37,Kazakhstan,56455,1708,264,0,32500,23691,221,3006,14,1694586,90223,2020-07-11
38,Oman,54697,1083,248,4,35255,19194,133,10706,49,235044,46007,2020-07-11
39,UAE,54453,403,331,1,44648,9474,1,5504,33,3816000,385717,2020-07-11
40,Philippines,54222,1308,1372,12,14037,38813,333,495,13,959684,8755,2020-07-11
41,Kuwait,54058,478,386,3,43961,9711,150,12654,90,429501,100539,2020-07-11
42,Ukraine,52843,800,1372,27,25661,25810,105,1209,31,786402,17985,2020-07-11
43,Netherlands,50921,81,6137,1,0,0,20,2972,358,681931,39795,2020-07-11
44,Portugal,46221,542,1654,8,30655,13912,68,4533,162,1316425,129115,2020-07-11
45,Singapore,45783,170,26,0,42026,3731,1,7824,4,866414,148066,2020-07-11
46,Bolivia,45565,1452,1702,64,13918,29945,71,3902,146,102477,8776,2020-07-11
47,Panama,44332,1075,893,30,22170,21269,160,10271,207,161466,37409,2020-07-11
48,Dominican Republic,43114,1199,880,16,20996,21238,226,3973,81,182263,16797,2020-07-11
49,Poland,37521,305,1568,6,26635,9318,67,991,41,1779643,47024,2020-07-11
50,Israel,37464,1198,354,3,18814,18296,134,4073,38,1221430,132799,2020-07-11
51,Afghanistan,34366,172,994,23,21135,12237,31,882,26,79354,2038,2020-07-11
52,Switzerland,32817,127,1968,2,29500,1349,17,3791,227,678679,78403,2020-07-11
53,Bahrain,32470,431,104,0,27828,4538,53,19074,61,656659,385752,2020-07-11
54,Romania,32079,698,1871,24,21414,8794,239,1668,97,838953,43620,2020-07-11
55,Nigeria,31987,664,724,15,13103,18160,7,155,4,178265,864,2020-07-11
56,Armenia,31392,489,559,13,19419,11414,10,10593,189,133104,44916,2020-07-11
57,Guatemala,28598,979,1172,33,4073,23353,5,1596,65,64590,3604,2020-07-11
58,Honduras,27053,669,750,46,2850,23453,58,2730,76,49308,4977,2020-07-11
59,Ireland,25611,22,1746,2,23364,501,9,5185,354,500578,101349,2020-07-11
60,Ghana,24248,414,135,0,19831,4282,8,780,4,327009,10520,2020-07-11
61,Azerbaijan,23521,531,298,6,14607,8616,66,2319,29,552311,54460,2020-07-11
62,Japan,21129,410,982,0,17849,2298,33,167,8,551658,4362,2020-07-11
63,Moldova,19208,284,640,5,12456,6112,373,4762,159,101180,25084,2020-07-11
64,Austria,18783,74,706,0,16864,1213,9,2085,78,691709,76790,2020-07-11
65,Algeria,18712,470,1004,8,13124,4584,50,427,23,0,0,2020-07-11
66,Serbia,18073,345,382,12,13780,3911,139,2069,44,487378,55788,2020-07-11
67,Nepal,16719,70,38,3,8442,8239,0,574,1,592001,20310,2020-07-11
68,Morocco,15542,214,245,2,12065,3232,19,421,7,864594,23417,2020-07-11
69,Cameroon,15173,257,359,0,11928,2886,52,571,14,120837,4550,2020-07-11
70,S. Korea,13373,35,288,0,12144,941,15,261,6,1396941,27246,2020-07-11
71,Czechia,13115,114,352,0,8227,4536,12,1225,33,594454,55507,2020-07-11
72,Denmark,12946,0,609,0,12077,260,4,2235,105,1206863,208339,2020-07-11
73,Uzbekistan,12513,486,57,3,7723,4733,43,374,2,1377915,41156,2020-07-11
74,Ivory Coast,12443,391,82,1,6357,6004,0,472,3,74880,2837,2020-07-11
75,Sudan,10250,46,650,1,5341,4259,0,234,15,401,9,2020-07-11
76,Kyrgyzstan,9910,552,125,3,3236,6549,24,1518,19,249996,38305,2020-07-11
77,Kenya,9726,278,184,3,2832,6710,44,181,3,207987,3866,2020-07-11
78,Australia,9553,194,107,1,7730,1716,16,375,4,3019317,118372,2020-07-11
79,El Salvador,9391,249,254,5,5516,3621,298,1448,39,189746,29250,2020-07-11
80,Venezuela,9178,375,85,2,2671,6422,23,323,3,1367504,48095,2020-07-11
81,Norway,8977,3,252,0,8138,587,2,1656,46,372389,68677,2020-07-11
82,Malaysia,8704,8,122,1,8515,67,3,269,4,842476,26022,2020-07-11
83,Senegal,8014,132,145,0,5381,2488,34,478,9,89519,5344,2020-07-11
84,North Macedonia,7975,198,376,8,4080,3519,55,3828,180,74562,35789,2020-07-11
85,DRC,7971,66,189,0,3615,4167,0,89,2,0,0,2020-07-11
86,Ethiopia,7402,282,124,0,2430,4848,35,64,1,250604,2179,2020-07-11
87,Finland,7291,12,329,0,6800,162,2,1316,59,275000,49630,2020-07-11
88,Costa Rica,7231,386,28,2,2220,4983,22,1419,5,54191,10635,2020-07-11
89,Bulgaria,7175,211,267,0,3311,3597,33,1033,38,175136,25211,2020-07-11
90,Bosnia and Herzegovina,6719,317,219,3,3078,3422,4,2048,67,109620,33419,2020-07-11
91,Haiti,6617,35,135,5,2590,3892,0,580,12,14176,1243,2020-07-11
92,Tajikistan,6506,49,55,0,5176,1275,0,682,6,0,0,2020-07-11
93,Guinea,6044,75,37,0,4802,1205,24,460,3,14407,1097,2020-07-11
94,French Guiana,5949,245,26,3,2981,2942,30,19909,87,8707,29139,2020-07-11
95,Gabon,5942,0,46,0,3004,2892,11,2669,21,46725,20984,2020-07-11
96,Palestine,5931,380,33,6,536,5362,0,1162,6,122555,24014,2020-07-11
97,Mauritania,5275,72,147,1,2160,2968,5,1134,32,13842,2976,2020-07-11
98,Djibouti,4968,0,56,0,4689,223,0,5027,57,50542,51139,2020-07-11
99,Luxembourg,4842,65,110,0,4086,646,3,7732,176,273866,437346,2020-07-11
100,Madagascar,4578,435,34,0,2287,2257,66,165,1,28388,1025,2020-07-11
101,CAR,4288,29,53,0,1145,3090,2,887,11,26949,5578,2020-07-11
102,Hungary,4229,6,595,2,2974,660,5,438,62,293220,30355,2020-07-11
103,Greece,3772,40,193,0,1374,2205,9,362,19,371167,35616,2020-07-11
104,Croatia,3672,140,118,1,2466,1088,3,895,29,92808,22612,2020-07-11
105,Albania,3371,93,89,4,1881,1401,8,1171,31,27878,9688,2020-07-11
106,Thailand,3216,14,58,0,3088,70,1,46,8,603657,8648,2020-07-11
107,Equatorial Guinea,3071,0,51,0,842,2178,0,2188,36,16000,11399,2020-07-11
108,Somalia,3051,13,92,0,1264,1695,2,192,6,0,0,2020-07-11
109,Nicaragua,2846,0,91,0,1993,762,0,429,14,0,0,2020-07-11
110,Paraguay,2820,84,21,1,1261,1538,10,395,3,89344,12523,2020-07-11
111,Mayotte,2711,0,37,0,2480,194,3,9933,136,8800,32242,2020-07-11
112,Maldives,2664,47,13,0,2268,383,12,4927,24,60217,111359,2020-07-11
113,Sri Lanka,2511,57,11,0,1980,520,1,117,5,114765,5359,2020-07-11
114,Cuba,2420,7,87,1,2254,79,2,214,8,202014,17836,2020-07-11
115,Mali,2406,2,121,0,1683,602,0,119,6,16317,805,2020-07-11
116,Malawi,2261,192,33,2,517,1711,4,118,2,18814,983,2020-07-11
117,Lebanon,2168,86,36,0,1402,730,7,318,5,171444,25122,2020-07-11
118,Congo,2028,0,47,0,589,1392,0,367,9,0,0,2020-07-11
119,South Sudan,2021,0,38,0,333,1650,0,180,3,10824,967,2020-07-11
120,Estonia,2014,1,69,0,1895,50,1,1518,52,111801,84279,2020-07-11
121,Zambia,1895,0,42,0,1348,505,1,103,2,56825,3090,2020-07-11
122,Slovakia,1893,23,28,0,1493,372,3,347,5,228829,41912,2020-07-11
123,Iceland,1888,2,10,0,1860,18,0,5532,29,94731,277558,2020-07-11
124,Lithuania,1865,4,79,0,1579,207,15,685,29,459404,168843,2020-07-11
125,Guinea-Bissau,1842,0,26,0,773,1043,5,936,13,1500,762,2020-07-11
126,Slovenia,1827,34,111,0,1429,287,0,879,53,115023,55328,2020-07-11
127,Cabo Verde,1623,32,19,0,748,856,0,2918,34,39485,70999,2020-07-11
128,Sierra Leone,1618,5,63,0,1141,414,0,203,8,0,0,2020-07-11
129,New Zealand,1543,1,22,0,1497,24,0,308,4,426776,85319,2020-07-11
130,Hong Kong,1433,29,7,0,1197,229,2,191,9,347400,46329,2020-07-11
131,Yemen,1389,9,365,1,642,382,0,47,12,120,4,2020-07-11
132,Libya,1389,47,38,0,340,1011,0,202,6,33734,4908,2020-07-11
133,Benin,1378,93,26,3,557,795,1,114,2,67622,5575,2020-07-11
134,Eswatini,1311,54,18,0,656,637,5,1130,16,14247,12277,2020-07-11
135,Rwanda,1299,47,4,1,663,632,0,100,3,180320,13916,2020-07-11
136,Tunisia,1245,5,50,0,1076,119,0,105,4,77593,6564,2020-07-11
137,Jordan,1176,3,10,0,991,175,3,115,10,460383,45111,2020-07-11
138,Latvia,1173,8,30,0,1019,124,1,622,16,167480,88827,2020-07-11
139,Montenegro,1164,145,23,4,325,816,0,1853,37,16183,25766,2020-07-11
140,Mozambique,1135,24,9,0,349,777,0,36,3,39091,1250,2020-07-11
141,Niger,1099,0,68,0,992,39,0,45,3,6636,274,2020-07-11
142,Burkina Faso,1033,13,53,0,869,111,0,49,3,0,0,2020-07-11
143,Cyprus,1014,1,19,0,839,156,0,840,16,167394,138618,2020-07-11
144,Uganda,1013,7,0,0,952,61,0,22,0,224111,4897,2020-07-11
145,Liberia,998,35,47,0,420,531,0,197,9,0,0,2020-07-11
146,Uruguay,986,1,30,1,896,60,0,284,9,78117,22486,2020-07-11
147,Zimbabwe,982,40,18,5,320,644,0,66,1,88436,5948,2020-07-11
148,Georgia,981,8,15,0,851,115,5,246,4,142577,35743,2020-07-11
149,Chad,874,0,74,0,790,10,0,53,5,0,0,2020-07-11
150,Andorra,855,0,52,0,803,0,0,11065,673,3750,48532,2020-07-11
151,Jamaica,753,0,10,0,605,138,0,254,3,27836,9399,2020-07-11
152,Suriname,729,3,18,0,481,230,4,1242,31,1244,2120,2020-07-11
153,Sao Tome and Principe,727,0,14,0,284,429,0,3316,64,1937,8835,2020-07-11
154,Diamond Princess,712,0,13,0,651,48,4,0,0,0,0,2020-07-11
