index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,4226903,81453,190013,1873,1980328,2056562,19934,0,0,0,0,2020-07-15
1,South America,3039504,47880,110014,1647,1946007,983483,13639,0,0,0,0,2020-07-15
2,Asia,3130966,60214,73887,1269,2202145,854934,19744,0,0,0,0,2020-07-15
3,Europe,2613809,13728,197754,390,1546166,869889,5287,0,0,0,0,2020-07-15
4,Africa,646806,17908,14026,223,335549,297231,989,0,0,0,0,2020-07-15
5,Oceania,12155,240,133,3,9533,2489,28,0,0,0,0,2020-07-15
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-15
7,World,13670864,221423,585842,5405,8020379,5064643,59625,1754,752,0,0,2020-07-15
8,USA,3615182,70105,140069,926,1639421,1835692,16472,10919,423,44772777,135234,2020-07-15
9,Brazil,1970909,39705,75523,1261,1255564,639822,8318,9270,355,4572796,21507,2020-07-15
10,India,970169,32682,24929,614,613735,331505,8944,703,18,12412664,8991,2020-07-15
11,Russia,746369,6422,11770,156,523249,211350,2300,5114,81,23754645,162773,2020-07-15
12,Peru,337724,3857,12417,188,226400,98907,1325,10238,376,1983932,60142,2020-07-15
13,Chile,321205,1712,7186,117,292085,21934,1915,16797,376,1334712,69799,2020-07-15
14,Mexico,311486,7051,36327,836,193976,81183,378,2415,282,756137,5862,2020-07-15
15,South Africa,311049,12757,4453,107,160693,145903,539,5242,75,2278127,38395,2020-07-15
16,Spain,304574,875,28413,4,0,0,617,6514,608,6026446,128893,2020-07-15
17,UK,291911,538,45053,85,0,0,145,4299,664,12461869,183534,2020-07-15
18,Iran,264561,2388,13410,199,227561,23590,3411,3148,160,2048049,24373,2020-07-15
19,Pakistan,255769,2165,5386,66,172810,77573,2078,1157,24,1627939,7365,2020-07-15
20,Italy,243506,162,34997,13,196016,12493,57,4028,579,6053060,100120,2020-07-15
21,Saudi Arabia,240474,2671,2325,42,183048,55101,2221,6904,67,2436683,69956,2020-07-15
22,Turkey,215940,947,5419,17,197733,12788,1206,2559,64,4107498,48684,2020-07-15
23,Germany,201252,486,9148,4,186000,6104,248,2402,109,6376054,76092,2020-07-15
24,Bangladesh,193590,3533,2457,33,105523,85610,1,1175,15,980402,5951,2020-07-15
25,France,173304,416,30120,20,78820,64364,482,2655,461,2532227,38791,2020-07-15
26,Colombia,159898,0,5625,0,68806,85467,875,3141,111,1082415,21265,2020-07-15
27,Canada,108719,233,8810,12,72377,27532,2170,2880,233,3341817,88515,2020-07-15
28,Argentina,106910,0,1987,19,47298,57625,752,2365,44,495065,10950,2020-07-15
29,Qatar,104983,450,151,1,101637,3195,135,37390,54,424858,151313,2020-07-15
30,Egypt,84843,913,4067,59,26135,54641,41,829,40,135000,1318,2020-07-15
31,Iraq,83867,2110,3432,87,52621,27814,374,2084,85,728737,18106,2020-07-15
32,Indonesia,80094,1522,3797,87,39050,37247,0,293,14,1122339,4102,2020-07-15
33,Sweden,76492,125,5572,10,0,0,81,7572,552,681820,67496,2020-07-15
34,Ecuador,70329,759,5158,28,30641,34530,313,3984,292,190349,10783,2020-07-15
35,Belarus,65443,174,480,6,56379,8584,89,6926,51,1151734,121887,2020-07-15
36,Kazakhstan,63514,1759,375,0,38008,25131,221,3381,20,1737546,92499,2020-07-15
37,Belgium,62872,91,9788,1,17242,35842,27,5424,844,1398080,120612,2020-07-15
38,Oman,61247,1679,281,8,39038,21928,139,11985,55,253444,49595,2020-07-15
39,Philippines,58850,1392,1614,11,20976,36260,333,537,15,1019263,9297,2020-07-15
40,Kuwait,56877,703,399,3,46897,9581,146,13312,93,445184,104193,2020-07-15
41,UAE,55848,275,335,0,46418,9095,1,5644,34,4052000,409518,2020-07-15
42,Ukraine,55607,836,1427,15,28131,26049,93,1272,33,827157,18918,2020-07-15
43,Netherlands,51252,106,6136,1,0,0,20,2991,358,764079,44588,2020-07-15
44,Bolivia,50867,1617,1898,32,15819,33150,71,4356,163,111416,9540,2020-07-15
45,Panama,48096,0,960,0,24667,22469,157,11141,222,171116,39638,2020-07-15
46,Dominican Republic,47671,1366,929,19,23459,23283,246,4393,86,198496,18291,2020-07-15
47,Portugal,47426,375,1676,8,32110,13640,68,4652,164,1396902,137012,2020-07-15
48,Singapore,46878,249,27,0,42988,3863,0,8011,5,1009532,172509,2020-07-15
49,Israel,44188,1828,376,5,19989,23823,204,4804,41,1317362,143229,2020-07-15
50,Poland,38721,264,1594,6,28492,8635,73,1023,42,1860592,49164,2020-07-15
51,Afghanistan,34994,254,1094,46,22456,11444,31,898,28,81934,2103,2020-07-15
52,Bahrain,34560,482,117,6,30320,4123,48,20294,69,693539,407262,2020-07-15
53,Nigeria,34259,643,760,6,13999,19500,7,166,4,199016,965,2020-07-15
54,Romania,34226,641,1952,21,22049,10225,248,1780,101,886918,46117,2020-07-15
55,Switzerland,33148,132,1968,0,29800,1380,20,3829,227,700326,80897,2020-07-15
56,Armenia,33005,515,592,11,21348,11065,10,11137,200,139220,46979,2020-07-15
57,Guatemala,32074,1202,1350,48,4624,26100,5,1789,75,64590,3603,2020-07-15
58,Honduras,29106,527,807,18,3287,25012,58,2937,81,49308,4976,2020-07-15
59,Ireland,25683,13,1748,2,23364,571,9,5199,354,527746,106837,2020-07-15
60,Azerbaijan,25672,559,326,7,16695,8651,66,2531,32,592778,58445,2020-07-15
61,Ghana,25430,442,139,0,21511,3780,8,818,4,336093,10809,2020-07-15
62,Japan,22508,288,984,2,18545,2979,38,178,8,586706,4639,2020-07-15
63,Algeria,20770,554,1040,12,14792,4938,61,473,24,0,0,2020-07-15
64,Moldova,20040,332,659,4,13298,6083,358,4968,163,101180,25084,2020-07-15
