index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5841898,66103,226838,2266,3093056,2522004,25751,0,0,0,0,2020-08-05
1,South America,4445445,77115,152493,1938,3067591,1225361,14327,0,0,0,0,2020-08-05
2,Asia,4685852,83608,103854,1425,3511729,1070269,18877,0,0,0,0,2020-08-05
3,Europe,2963487,19247,204877,399,1778926,979684,5309,0,0,0,0,2020-08-05
4,Africa,997351,15132,21680,537,677201,298470,1188,0,0,0,0,2020-08-05
5,Oceania,21279,755,272,15,12468,8539,47,0,0,0,0,2020-08-05
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-05
7,World,18956033,261960,710029,6580,12141622,6104382,65503,2432,911,0,0,2020-08-05
8,USA,4973016,54596,161577,1287,2529640,2281799,18427,15016,488,62315336,188157,2020-08-05
9,Brazil,2862761,54685,97418,1322,2020637,744706,8318,13459,458,13329028,62665,2020-08-05
10,India,1963239,56626,40739,919,1327200,595300,8944,1421,29,21484402,15554,2020-08-05
11,Russia,866627,5204,14490,139,669026,183111,2300,5938,99,29400000,201452,2020-08-05
12,South Africa,529877,8559,9298,414,377266,143313,539,8924,157,3113191,52431,2020-08-05
13,Mexico,449961,6148,48869,857,300254,100838,3925,3486,379,1026294,7952,2020-08-05
14,Peru,439890,0,20007,0,302457,117426,1418,13324,606,2440184,73914,2020-08-05
15,Chile,364723,1761,9792,47,338291,16640,1400,19064,512,1737813,90835,2020-08-05
16,Spain,352847,2953,28499,1,0,0,617,7546,610,7064329,151087,2020-08-05
17,Colombia,345714,10735,11624,309,186317,147773,1493,6788,228,1761772,34590,2020-08-05
18,Iran,317483,2697,17802,185,274932,24749,4129,3775,212,2587083,30765,2020-08-05
19,UK,307184,891,46364,65,0,0,77,4523,683,17210335,253391,2020-08-05
20,Saudi Arabia,282824,1389,3020,36,245314,34490,1991,8112,87,3580139,102692,2020-08-05
21,Pakistan,281136,675,6014,15,254286,20836,872,1271,27,2043870,9237,2020-08-05
22,Italy,248803,384,35181,10,200976,12646,41,4116,582,7041040,116471,2020-08-05
23,Bangladesh,246674,2654,3267,33,141750,101657,0,1496,20,1212416,7355,2020-08-05
24,Turkey,236112,1178,5784,19,219506,10822,582,2797,69,5027308,59549,2020-08-05
25,Argentina,220682,7147,4106,127,96948,119628,1150,4879,91,777278,17183,2020-08-05
26,Germany,214104,1024,9245,13,194700,10159,270,2555,110,8586648,102454,2020-08-05
27,France,194029,1695,30305,9,82166,81558,384,2972,464,2982302,45680,2020-08-05
28,Iraq,137556,2834,5094,77,98442,34020,519,3413,126,1076150,26703,2020-08-05
29,Canada,118140,348,8962,4,102773,6405,2254,3128,237,4272606,113112,2020-08-05
30,Indonesia,116871,1815,5452,64,73889,37530,0,427,20,1575043,5753,2020-08-05
31,Philippines,115980,3462,2123,9,66270,47587,239,1057,19,1643624,14981,2020-08-05
32,Qatar,111805,267,178,1,108539,3088,75,39819,63,508079,180952,2020-08-05
33,Kazakhstan,94882,1062,1058,0,67031,26793,221,5048,56,2113795,112451,2020-08-05
34,Egypt,94875,123,4930,18,47182,42763,41,926,48,135000,1317,2020-08-05
35,Ecuador,88866,903,5847,39,71168,11851,378,5030,331,254351,14397,2020-08-05
36,Bolivia,83361,1515,3320,92,25390,54651,71,7132,284,178244,15251,2020-08-05
37,Sweden,81540,66,5760,5,0,0,41,8069,570,863315,85432,2020-08-05
38,Oman,80286,585,488,6,69803,9995,184,15688,95,308333,60248,2020-08-05
39,Israel,77919,1721,565,4,51395,25959,345,8472,61,1842335,200306,2020-08-05
40,Dominican Republic,75660,1365,1222,9,40122,34316,304,6968,113,278435,25643,2020-08-05
41,Ukraine,75490,1271,1788,24,41527,32175,136,1727,41,1081146,24736,2020-08-05
42,Belgium,70648,334,9852,2,17639,43157,63,6093,850,1743265,150353,2020-08-05
43,Panama,70231,807,1553,31,44792,23886,161,16254,359,237489,54963,2020-08-05
44,Kuwait,69425,651,468,3,60906,8051,128,16235,109,518601,121273,2020-08-05
45,Belarus,68376,126,577,3,63425,4374,0,7236,61,1334868,141271,2020-08-05
