index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,7571212,61441,278036,1576,4444306,2848870,19188,0,0,0,0,2020-09-04
1,South America,6614746,68538,209957,1574,5222550,1182239,15348,0,0,0,0,2020-09-04
2,Asia,7524191,114956,148922,1588,6038592,1336677,18984,0,0,0,0,2020-09-04
3,Europe,3742553,35220,209466,511,2123617,1409470,5937,0,0,0,0,2020-09-04
4,Africa,1289717,8569,30902,236,1025731,233084,1419,0,0,0,0,2020-09-04
5,Oceania,29056,100,767,60,24413,3876,38,0,0,0,0,2020-09-04
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-04
7,World,26772196,288824,878065,5545,18879860,7014271,60918,3435,1126,0,0,2020-09-04
8,USA,6386496,51252,192032,974,3630388,2564076,15069,19274,580,85806956,258965,2020-09-04
9,Brazil,4091801,45651,125584,855,3278243,687974,8318,19226,590,14408116,67699,2020-09-04
10,India,4020239,87115,69635,1066,3104512,846092,8944,2908,50,46679145,33767,2020-09-04
11,Russia,1015105,5110,17649,121,832747,164709,2300,6955,121,37800000,259000,2020-09-04
12,Peru,670145,0,29405,0,489886,150854,1506,20276,890,3286526,99437,2020-09-04
13,Colombia,650062,8488,20888,270,498221,130953,1493,12752,410,2880158,56498,2020-09-04
14,South Africa,635078,2063,14678,115,557818,62582,539,10685,247,3765700,63354,2020-09-04
15,Mexico,616894,5937,66329,513,430287,120278,3061,4776,514,1393033,10785,2020-09-04
16,Spain,517133,4503,29418,184,0,0,976,11060,629,9210337,196979,2020-09-04
17,Argentina,461882,10684,9623,262,331621,120638,2425,10203,213,1350038,29823,2020-09-04
18,Chile,418469,1968,11494,72,391248,15727,932,21858,600,2540718,132709,2020-09-04
19,Iran,382772,2026,22044,118,330308,30420,3695,4547,262,3331073,39571,2020-09-04
20,UK,342351,1940,41537,10,0,0,76,5038,611,17619897,259310,2020-09-04
21,Bangladesh,321615,1929,4412,29,216191,101012,0,1949,27,1605111,9729,2020-09-04
22,Saudi Arabia,319141,822,4015,33,295063,20063,1484,9142,115,5261814,150736,2020-09-04
23,France,309156,8975,30724,18,87206,191226,464,4734,471,8500000,130170,2020-09-04
24,Pakistan,297512,498,6335,7,282268,8909,595,1342,29,2707470,12216,2020-09-04
25,Turkey,276555,1612,6564,53,249108,20883,1076,3273,78,7583200,89744,2020-09-04
26,Italy,274644,1733,35518,11,209027,30099,121,4544,588,9034743,149469,2020-09-04
27,Iraq,252075,5036,7359,84,191368,53348,495,6243,182,1694285,41963,2020-09-04
28,Germany,250281,1467,9401,2,224600,16280,223,2986,112,12383035,147713,2020-09-04
29,Philippines,232072,3714,3737,49,160549,67786,922,2113,34,2739096,24938,2020-09-04
30,Indonesia,187537,3269,7832,82,134181,45524,0,684,29,2375133,8667,2020-09-04
31,Canada,131123,630,9141,0,115926,6056,55,3469,242,5697380,150723,2020-09-04
32,Ukraine,130951,2723,2761,51,59676,68514,177,2998,63,1621697,37122,2020-09-04
33,Israel,126419,1964,993,8,100357,25069,426,13745,108,2388574,259696,2020-09-04
34,Qatar,119637,217,201,0,116538,2898,54,42609,72,650248,231586,2020-09-04
35,Bolivia,118781,853,5288,85,65884,47609,71,10152,452,248500,21238,2020-09-04
36,Ecuador,117175,815,6674,26,102200,8301,377,6624,377,344126,19454,2020-09-04
37,Kazakhstan,106121,89,1588,0,98585,5948,221,5640,84,2434444,129383,2020-09-04
38,Egypt,99582,157,5495,16,76305,17782,41,970,54,135000,1315,2020-09-04
39,Dominican Republic,96629,0,1801,0,70871,23957,199,8892,166,379929,34962,2020-09-04
40,Panama,95596,682,2063,17,68742,24791,164,22096,477,350669,81052,2020-09-04
41,Romania,92595,1339,3812,47,39626,49157,485,4819,198,1901240,98949,2020-09-04
42,Kuwait,88243,865,537,1,79417,8289,94,20610,125,636220,148598,2020-09-04
43,Belgium,86544,633,9899,1,18513,58132,58,7462,853,2364713,203879,2020-09-04
44,Oman,86380,0,705,0,81828,3847,144,16843,137,309212,60294,2020-09-04
45,Sweden,84985,0,5835,5,0,0,16,8406,577,1124269,111199,2020-09-04
46,Guatemala,77040,682,2825,21,65029,9186,5,4287,157,256054,14247,2020-09-04
47,Netherlands,73208,744,6237,2,0,0,46,4271,364,1455274,84897,2020-09-04
48,UAE,72766,612,387,0,63158,9221,0,7342,39,7405809,747215,2020-09-04
49,Belarus,72485,183,701,5,71510,274,0,7671,74,1564458,165573,2020-09-04
50,Japan,70268,669,1330,11,60417,8521,214,556,11,1560505,12345,2020-09-04
51,Poland,69820,691,2100,8,49820,17900,75,1845,55,2777601,73405,2020-09-04
52,Morocco,68605,1750,1292,39,52483,14830,193,1855,35,2023926,54720,2020-09-04
53,Honduras,63158,632,1954,30,11618,49586,34,6359,197,150142,15117,2020-09-04
54,Portugal,59457,406,1833,4,42576,15048,40,5834,180,2092057,205278,2020-09-04
55,Singapore,56948,40,27,0,56174,747,0,9721,5,2068284,353043,2020-09-04
56,Ethiopia,56516,1303,880,24,20612,35024,315,490,8,994303,8613,2020-09-04
57,Nigeria,54743,156,1051,3,42816,10876,7,264,5,417398,2016,2020-09-04
58,Bahrain,54095,662,195,5,50323,3577,33,31612,114,1152274,673364,2020-09-04
59,Venezuela,49877,0,402,0,40574,8901,101,1755,14,1789371,62959,2020-09-04
60,Algeria,45773,304,1539,10,32259,11975,44,1041,35,0,0,2020-09-04
61,Costa Rica,45680,1222,469,9,18053,27158,212,8953,92,156466,30666,2020-09-04
62,Ghana,44713,0,280,0,43577,856,6,1434,9,445653,14291,2020-09-04
63,Armenia,44461,190,891,4,39257,4313,0,14999,301,213644,72074,2020-09-04
64,Nepal,44236,1359,271,14,25561,18404,0,1514,9,745490,25507,2020-09-04
65,Kyrgyzstan,44199,64,1060,1,39389,3750,24,6755,162,267718,40918,2020-09-04
66,Switzerland,43532,405,2013,0,36500,5019,14,5023,232,1070910,123579,2020-09-04
67,Uzbekistan,42998,310,338,7,40392,2268,181,1281,10,1377915,41067,2020-09-04
68,Moldova,38906,534,1047,11,27017,10842,575,9649,260,207925,51565,2020-09-04
69,Afghanistan,38304,16,1409,0,29713,7182,63,980,36,103924,2659,2020-09-04
70,Azerbaijan,37031,132,543,2,34419,2069,0,3646,53,949313,93480,2020-09-04
71,Kenya,34884,179,589,4,21059,13236,44,646,11,467677,8665,2020-09-04
72,Serbia,31772,96,721,3,30387,664,39,3639,83,966563,110705,2020-09-04
73,Ireland,29303,97,1777,0,23364,4162,7,5923,359,878572,177582,2020-09-04
74,Austria,28729,357,735,0,24513,3481,28,3187,82,1236489,137151,2020-09-04
75,Czechia,27249,797,429,3,19027,7793,44,2544,40,945964,88304,2020-09-04
76,Australia,26136,87,737,59,22169,3230,27,1023,29,6522481,255268,2020-09-04
77,El Salvador,26099,99,744,5,15347,10008,248,4020,115,325239,50098,2020-09-04
78,Palestine,25142,671,170,3,16437,8535,0,4909,33,297329,58056,2020-09-04
79,Bosnia and Herzegovina,21142,338,639,3,14476,6027,0,6451,195,192556,58758,2020-09-04
80,S. Korea,20842,198,331,2,15783,4728,157,406,6,2018906,39372,2020-09-04
81,Paraguay,19959,0,373,0,10251,9335,85,2792,52,201750,28225,2020-09-04
82,Cameroon,19604,0,415,0,18448,741,30,735,16,149000,5590,2020-09-04
83,Lebanon,19490,527,183,4,5592,13715,105,2858,27,563030,82557,2020-09-04
84,Ivory Coast,18269,61,119,0,17162,988,0,690,4,131150,4951,2020-09-04
85,Denmark,17547,173,627,1,15586,1334,3,3028,108,2605387,449527,2020-09-04
86,Bulgaria,16954,179,665,7,12046,4243,56,2443,96,436395,62891,2020-09-04
87,Libya,16445,672,262,8,1910,14273,0,2388,38,127851,18563,2020-09-04
88,Madagascar,15187,81,198,1,14075,914,46,546,7,59956,2156,2020-09-04
89,North Macedonia,14871,109,609,3,12054,2208,2,7138,292,154948,74374,2020-09-04
90,Senegal,13881,55,289,2,9723,3869,31,825,17,150727,8962,2020-09-04
91,Sudan,13189,0,823,0,6612,5754,0,300,19,401,9,2020-09-04
92,Zambia,12639,116,292,0,11572,775,0,684,16,120967,6549,2020-09-04
93,Croatia,11428,334,195,1,8530,2703,15,2787,48,183912,44849,2020-09-04
94,Norway,11231,111,264,0,9348,1619,1,2069,49,747479,137690,2020-09-04
95,Greece,11200,202,279,1,3804,7117,39,1075,27,992566,95313,2020-09-04
96,DRC,10149,24,259,0,9367,523,0,113,3,0,0,2020-09-04
97,Albania,9967,123,306,5,5882,3779,22,3464,106,60941,21180,2020-09-04
98,Guinea,9649,70,61,0,8832,756,24,731,5,24530,1859,2020-09-04
99,Malaysia,9385,11,128,0,9092,165,4,289,4,1280878,39487,2020-09-04
100,French Guiana,9276,25,62,1,8792,422,7,30922,207,55405,184696,2020-09-04
101,Tajikistan,8724,34,69,0,7515,1140,0,911,7,0,0,2020-09-04
102,Gabon,8601,63,53,0,7424,1124,2,3849,24,122308,54734,2020-09-04
103,Maldives,8361,80,29,0,5642,2690,12,15421,53,118384,218349,2020-09-04
104,Haiti,8326,25,212,2,5870,2244,0,729,19,24035,2103,2020-09-04
105,Namibia,8323,241,87,1,3611,4625,21,3265,34,67287,26400,2020-09-04
106,Finland,8225,25,336,0,7350,539,1,1484,61,715665,129129,2020-09-04
107,Hungary,7382,459,621,1,3944,2817,8,765,64,452138,46825,2020-09-04
108,Mauritania,7126,20,160,0,6623,343,3,1526,34,69937,14975,2020-09-04
109,Luxembourg,6854,43,124,0,0,0,0,10919,198,671599,1069882,2020-09-04
110,Zimbabwe,6837,159,206,0,5345,1286,0,459,14,151597,10174,2020-09-04
111,Malawi,5608,15,175,0,3533,1900,4,292,9,46411,2416,2020-09-04
112,Djibouti,5387,0,60,0,5327,0,0,5439,61,68856,69517,2020-09-04
113,Montenegro,5275,110,106,2,4203,966,0,8399,169,51314,81700,2020-09-04
114,Equatorial Guinea,4972,7,83,0,4413,476,0,3525,59,54174,38406,2020-09-04
115,Hong Kong,4851,12,94,0,4456,301,26,646,13,780415,103949,2020-09-04
116,Eswatini,4780,60,94,0,3844,842,11,4113,81,30327,26093,2020-09-04
117,CAR,4729,0,62,0,1818,2849,2,976,13,31239,6449,2020-09-04
118,Nicaragua,4668,0,141,0,2913,1614,0,703,21,0,0,2020-09-04
119,Congo,4628,0,102,0,1742,2784,0,835,18,0,0,2020-09-04
120,Tunisia,4542,148,87,3,1699,2756,15,384,7,153392,12955,2020-09-04
121,Rwanda,4304,49,18,0,2191,2095,0,331,1,431992,33214,2020-09-04
122,Slovakia,4300,137,37,0,2693,1570,15,788,7,348414,63811,2020-09-04
123,Cuba,4266,52,100,0,3487,679,4,377,9,420273,37109,2020-09-04
124,Mozambique,4265,58,26,0,2511,1728,0,136,8,101888,3245,2020-09-04
125,Suriname,4252,37,75,2,3366,811,17,7237,128,9812,16700,2020-09-04
126,Cabo Verde,4200,75,41,0,3562,597,0,7540,74,76576,137469,2020-09-04
127,Thailand,3431,4,58,0,3277,96,1,49,8,749213,10729,2020-09-04
128,Mayotte,3374,0,40,0,2964,370,2,12317,146,13000,47458,2020-09-04
129,Uganda,3353,65,35,2,1564,1754,0,73,8,395875,8610,2020-09-04
130,Somalia,3332,22,97,0,2696,539,0,209,6,0,0,2020-09-04
