index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,3848967,82019,183164,1657,1761675,1904128,18984,0,0,0,0,2020-07-10
1,South America,2796051,63875,102267,1922,1823101,870683,13616,0,0,0,0,2020-07-10
2,Asia,2848027,56751,67727,1097,1958650,821650,19875,0,0,0,0,2020-07-10
3,Europe,2546899,14136,195876,378,1491995,859028,5359,0,0,0,0,2020-07-10
4,Africa,562357,17294,12803,303,274188,275366,950,0,0,0,0,2020-07-10
5,Oceania,11021,307,128,0,9180,1713,13,0,0,0,0,2020-07-10
6,,721,0,15,0,651,55,4,0,0,0,0,2020-07-10
7,World,12614043,234382,561980,5357,7319440,4732623,58801,1618,721,0,0,2020-07-10
8,USA,3291127,71128,136645,823,1454283,1700199,15700,9941,413,40971321,123762,2020-07-10
9,Brazil,1804338,45235,70524,1270,1185596,548218,8318,8487,332,4514329,21234,2020-07-10
10,India,822570,27728,22144,521,516206,284220,8944,596,16,11024491,7987,2020-07-10
11,Russia,713936,6635,11017,174,489068,213851,2300,4892,75,22388195,153411,2020-07-10
12,Peru,319646,3198,11500,186,210638,97508,1292,9692,349,1883326,57103,2020-07-10
13,Chile,309274,3058,6781,99,278053,24440,1990,16175,355,1255359,65657,2020-07-10
14,Spain,300988,852,28403,2,0,0,617,6438,607,5734599,122651,2020-07-10
15,UK,288133,512,44650,48,0,0,185,4244,658,11538519,169947,2020-07-10
16,Mexico,282283,7280,33526,730,172230,76527,378,2189,260,699944,5427,2020-07-10
17,Iran,252720,2262,12447,142,215015,25258,3319,3008,148,1922501,22883,2020-07-10
18,South Africa,250687,12348,3860,140,118232,128595,539,4226,65,2057232,34678,2020-07-10
19,Pakistan,243599,2751,5058,75,149092,89449,2375,1102,23,1514858,6856,2020-07-10
20,Italy,242639,276,34938,12,194273,13428,65,4013,578,5854621,96836,2020-07-10
21,Saudi Arabia,226486,3159,2151,51,163026,61309,2220,6504,62,2179448,62584,2020-07-10
22,Turkey,210965,1003,5323,23,191883,13759,1182,2501,63,3881410,46011,2020-07-10
23,Germany,199588,390,9130,5,184000,6458,278,2382,109,6376054,76095,2020-07-10
24,Bangladesh,178443,2949,2275,37,86406,89762,1,1083,14,921272,5593,2020-07-10
25,France,170752,658,30004,25,78388,62360,496,2616,460,1384633,21212,2020-07-10
26,Colombia,140776,6803,4925,211,58800,77051,875,2766,97,968465,19029,2020-07-10
27,Canada,107125,320,8759,10,70901,27465,2152,2838,232,3142626,83249,2020-07-10
28,Qatar,102630,520,146,4,98233,4251,139,36552,52,404868,144194,2020-07-10
29,Argentina,94060,3367,1774,54,38984,53302,688,2081,39,445733,9860,2020-07-10
30,Egypt,80235,981,3702,85,23274,53259,41,784,36,135000,1319,2020-07-10
31,Sweden,74898,163,5526,11,0,0,85,7415,547,600019,59403,2020-07-10
32,Iraq,72460,2848,2960,78,41380,28120,404,1801,74,661090,16430,2020-07-10
33,Indonesia,72347,1611,3469,52,33529,35349,0,264,13,1015678,3712,2020-07-10
34,Ecuador,65018,797,4939,39,29577,30502,308,3684,280,174769,9903,2020-07-10
35,Belarus,64604,193,454,5,54254,9896,89,6837,48,1111614,117641,2020-07-10
36,Belgium,62357,147,9781,3,17179,35397,36,5380,844,1349831,116456,2020-07-10
37,Kazakhstan,54747,1726,264,0,31815,22668,221,2915,14,1659543,88361,2020-07-10
38,UAE,54050,473,330,2,43969,9751,1,5463,33,3816000,385730,2020-07-10
39,Oman,53614,1889,244,8,34225,19145,130,10495,48,231211,45260,2020-07-10
40,Kuwait,53580,740,383,1,43214,9983,157,12543,90,427006,99959,2020-07-10
41,Philippines,52914,1160,1360,46,13230,38324,333,483,12,935763,8537,2020-07-10
42,Ukraine,52043,819,1345,18,24800,25898,101,1190,31,773831,17697,2020-07-10
43,Netherlands,50840,42,6136,0,0,0,20,2967,358,681931,39796,2020-07-10
44,Portugal,45679,402,1646,2,30350,13683,66,4480,161,1316425,129114,2020-07-10
45,Singapore,45614,191,26,0,41780,3808,1,7795,4,866414,148069,2020-07-10
46,Bolivia,44113,1129,1638,61,13354,29121,71,3778,140,99212,8497,2020-07-10
47,Panama,42216,0,839,0,20437,20940,160,9781,194,155605,36052,2020-07-10
48,Dominican Republic,41915,1125,864,22,20830,20221,226,3863,80,182263,16798,2020-07-10
49,Poland,37216,265,1562,11,26048,9606,66,983,41,1720428,45459,2020-07-10
50,Israel,36266,1441,351,3,18613,17302,130,3943,38,1192111,129611,2020-07-10
51,Afghanistan,34194,286,971,14,20882,12341,31,878,25,78959,2028,2020-07-10
52,Switzerland,32690,104,1966,0,29400,1324,16,3777,227,670484,77458,2020-07-10
53,Bahrain,32039,511,104,1,27213,4722,53,18823,61,649020,381301,2020-07-10
54,Romania,31381,592,1847,13,21129,8405,236,1632,96,824343,42859,2020-07-10
55,Nigeria,31323,575,709,20,12795,17819,7,152,3,175656,852,2020-07-10
56,Armenia,30903,557,546,11,18709,11648,10,10428,184,131216,44279,2020-07-10
57,Guatemala,27619,961,1139,47,4024,22456,5,1541,64,64590,3604,2020-07-10
58,Honduras,26384,406,704,10,2779,22901,58,2663,71,49308,4977,2020-07-10
59,Ireland,25589,24,1744,1,23364,481,9,5181,353,491648,99544,2020-07-10
60,Ghana,23463,0,129,0,18622,4712,8,755,4,322910,10388,2020-07-10
61,Azerbaijan,22990,526,292,8,14093,8605,66,2267,29,552311,54462,2020-07-10
62,Japan,20719,348,982,1,17652,2085,31,164,8,540411,4273,2020-07-10
63,Moldova,18924,258,635,11,12188,6101,391,4691,157,101180,25084,2020-07-10
64,Austria,18709,94,706,0,16808,1195,9,2077,78,683484,75878,2020-07-10
65,Algeria,18242,434,996,8,13124,4122,50,416,23,0,0,2020-07-10
66,Serbia,17728,386,370,18,13651,3707,130,2029,42,480346,54982,2020-07-10
67,Nepal,16649,118,35,0,8011,8603,0,571,1,588353,20186,2020-07-10
68,Morocco,15328,249,243,1,11827,3258,19,415,7,849097,22998,2020-07-10
69,Cameroon,14916,0,359,0,11525,3032,52,562,14,0,0,2020-07-10
70,S. Korea,13338,45,288,1,12065,985,15,260,6,1384890,27012,2020-07-10
71,Czechia,13001,82,352,0,8208,4441,12,1214,33,588910,54989,2020-07-10
72,Denmark,12946,30,609,0,12077,260,4,2235,105,1206863,208341,2020-07-10
73,Ivory Coast,12052,302,81,2,6080,5891,0,457,3,72599,2751,2020-07-10
74,Uzbekistan,12027,463,54,3,7530,4443,42,359,2,1121236,33491,2020-07-10
75,Sudan,10204,46,649,8,5277,4278,0,233,15,401,9,2020-07-10
76,Kenya,9448,473,181,8,2733,6534,29,176,3,206584,3841,2020-07-10
77,Australia,9359,300,106,0,7576,1677,13,367,4,2965729,116275,2020-07-10
78,Kyrgyzstan,9358,511,122,6,3134,6102,24,1434,19,236893,36299,2020-07-10
79,El Salvador,9142,298,249,6,5428,3465,274,1409,38,187316,28876,2020-07-10
80,Norway,8974,9,252,0,8138,584,2,1655,46,372389,68678,2020-07-10
81,Malaysia,8696,13,121,0,8511,64,2,269,4,836255,25831,2020-07-10
82,Venezuela,8372,0,80,0,2544,5748,24,294,3,1336021,46987,2020-07-10
83,DRC,7905,59,189,0,3513,4203,0,88,2,0,0,2020-07-10
84,Senegal,7882,98,145,2,5311,2426,38,471,9,88729,5297,2020-07-10
85,North Macedonia,7777,205,368,6,3960,3449,55,3733,177,74562,35789,2020-07-10
86,Finland,7279,6,329,0,6800,150,2,1314,59,275000,49630,2020-07-10
