index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,5651509,62460,221872,1344,2912590,2517047,26067,0,0,0,0,2020-08-02
1,South America,4238647,47919,146767,1226,2851219,1240661,14310,0,0,0,0,2020-08-02
2,Asia,4449929,75072,99324,1228,3296391,1054214,19085,0,0,0,0,2020-08-02
3,Europe,2898496,12929,203794,202,1748455,946247,5142,0,0,0,0,2020-08-02
4,Africa,961388,12658,20350,332,615344,325694,1150,0,0,0,0,2020-08-02
5,Oceania,19709,663,233,7,12074,7402,46,0,0,0,0,2020-08-02
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-02
7,World,18220399,211701,692355,4339,11436724,6091320,65804,2338,888,0,0,2020-08-02
8,USA,4813061,48452,158337,439,2377861,2276863,18623,14533,478,59893695,180854,2020-08-02
9,Brazil,2733677,24801,94130,514,1884051,755496,8318,12853,443,13096132,61574,2020-08-02
10,India,1804702,52783,38161,758,1187228,579313,8944,1307,28,19821831,14352,2020-08-02
11,Russia,850870,5427,14128,70,650173,186569,2300,5830,97,28793260,197295,2020-08-02
12,South Africa,511485,8195,8366,213,347227,155892,539,8615,141,3036779,51149,2020-08-02
13,Mexico,434193,9556,47472,784,284847,101874,3994,3365,368,999697,7747,2020-08-02
14,Peru,428850,6667,19614,206,294187,115049,1410,12992,594,2404046,72828,2020-08-02
15,Chile,359731,2073,9608,75,332411,17712,1437,18804,502,1673289,87468,2020-08-02
16,Spain,335602,0,28445,0,0,0,617,7178,608,6678414,142834,2020-08-02
17,Colombia,317651,11470,10650,320,167239,139762,1493,6237,209,1647396,32347,2020-08-02
18,Iran,309437,2685,17190,208,268102,24145,4089,3680,204,2508418,29833,2020-08-02
19,UK,304695,743,46201,8,0,0,86,4486,680,16499272,242932,2020-08-02
20,Pakistan,279698,552,5976,6,248577,25145,1064,1264,27,2010170,9086,2020-08-02
21,Saudi Arabia,278835,1357,2917,30,240081,35837,2011,7999,84,3432354,98465,2020-08-02
22,Italy,248070,238,35154,8,200460,12456,42,4103,582,6916765,114414,2020-08-02
23,Bangladesh,240746,886,3154,22,136839,100753,0,1461,19,1189295,7215,2020-08-02
24,Turkey,232856,987,5728,18,216494,10634,582,2758,68,4885916,57879,2020-08-02
25,Germany,211462,385,9226,0,193600,8636,261,2523,110,8006135,95530,2020-08-02
26,Argentina,196543,0,3612,16,89026,103905,1128,4345,80,736007,16272,2020-08-02
27,France,187919,0,30265,0,81500,76154,371,2878,464,2982302,45680,2020-08-02
28,Iraq,129151,2447,4868,63,91886,32397,498,3205,121,1029159,25541,2020-08-02
29,Canada,116884,285,8945,4,101574,6365,2249,3095,237,4143459,109701,2020-08-02
30,Indonesia,111455,1519,5236,43,68975,37244,0,407,19,1537413,5616,2020-08-02
31,Qatar,111107,196,177,3,107779,3151,76,39571,63,500536,178266,2020-08-02
32,Philippines,103185,5032,2059,20,65557,35569,351,941,19,1536626,14007,2020-08-02
33,Egypt,94483,167,4865,31,42455,47163,41,922,47,135000,1317,2020-08-02
34,Kazakhstan,91593,1226,793,0,61839,28961,221,4873,42,2079540,110640,2020-08-02
35,Ecuador,86232,0,5736,0,36213,44283,369,4881,325,246028,13927,2020-08-02
36,Sweden,80422,0,5743,0,0,0,40,7959,568,810356,80196,2020-08-02
37,Oman,79159,0,421,0,61421,17317,187,15471,82,305651,59736,2020-08-02
38,Bolivia,78793,2004,3064,87,23968,51761,71,6742,262,168175,14391,2020-08-02
39,Israel,72815,597,536,10,45677,26602,342,7917,58,1781967,193743,2020-08-02
40,Dominican Republic,72243,828,1178,8,38244,32821,385,6654,108,260171,23963,2020-08-02
41,Ukraine,72168,1112,1725,16,39543,30900,128,1651,39,1058383,24214,2020-08-02
42,Belgium,69402,651,9845,4,17573,41984,56,5986,849,1694349,146140,2020-08-02
43,Belarus,68067,121,567,4,62896,4604,0,7204,60,1319976,139694,2020-08-02
44,Kuwait,67911,463,457,4,59213,8241,129,15883,107,509561,119173,2020-08-02
45,Panama,67453,1070,1471,22,41038,24944,164,15613,340,229831,53197,2020-08-02
46,UAE,60999,239,351,0,54615,6033,0,6161,35,5162080,521399,2020-08-02
47,Netherlands,55098,366,6149,1,0,0,21,3215,359,962965,56188,2020-08-02
48,Romania,53186,1075,2413,34,27592,23181,412,2766,126,1240273,64511,2020-08-02
49,Singapore,52825,313,27,0,46926,5872,0,9023,5,1321094,225662,2020-08-02
50,Portugal,51463,153,1738,1,36984,12741,41,5048,170,1622951,159207,2020-08-02
51,Guatemala,51306,327,1995,36,38416,10895,5,2859,111,161606,9007,2020-08-02
52,Poland,46894,548,1731,10,34709,10454,76,1239,46,2297427,60710,2020-08-02
53,Nigeria,43841,304,888,5,20308,22645,7,212,4,286091,1385,2020-08-02
54,Honduras,42685,671,1368,31,5694,35623,43,4304,138,105820,10670,2020-08-02
55,Bahrain,41536,346,147,0,38666,2723,47,24349,86,842992,494175,2020-08-02
56,Armenia,39050,209,754,5,29750,8546,10,13176,254,166701,56247,2020-08-02
57,Ghana,37014,0,182,0,33365,3467,8,1189,6,396731,12747,2020-08-02
58,Kyrgyzstan,36719,420,1409,12,27274,8036,24,5621,216,267718,40979,2020-08-02
59,Afghanistan,36710,0,1284,1,25510,9916,31,941,33,89255,2289,2020-08-02
60,Japan,36689,853,1011,0,25906,9772,83,290,8,836404,6615,2020-08-02
61,Switzerland,35550,138,1981,0,31500,2069,25,4105,229,801742,92579,2020-08-02
62,Azerbaijan,32443,286,462,8,27113,4868,66,3197,46,738963,72826,2020-08-02
63,Algeria,31465,515,1231,8,21419,8815,64,716,28,0,0,2020-08-02
64,Serbia,26193,311,590,8,14047,11556,146,2999,68,686488,78598,2020-08-02
65,Ireland,26162,53,1763,0,23364,1035,4,5293,357,636085,128698,2020-08-02
66,Morocco,25537,522,382,15,18435,6720,31,691,10,1295194,35055,2020-08-02
67,Moldova,25362,249,791,3,17816,6755,362,6288,196,128076,31756,2020-08-02
68,Uzbekistan,25336,553,151,4,15833,9352,185,756,5,1377915,41120,2020-08-02
69,Kenya,22053,690,369,5,8477,13207,44,409,7,315723,5861,2020-08-02
70,Austria,21304,92,718,0,18984,1602,20,2364,80,905314,100469,2020-08-02
71,Nepal,20332,246,57,1,14603,5672,0,697,2,703672,24115,2020-08-02
72,Venezuela,20206,763,174,5,11404,8628,25,711,6,1545895,54378,2020-08-02
73,Costa Rica,18975,788,162,8,4585,14228,98,3722,32,92680,18179,2020-08-02
74,Ethiopia,18706,707,310,26,7601,10795,153,162,3,437319,3797,2020-08-02
75,Australia,17923,641,208,7,10420,7295,46,702,8,4359636,170800,2020-08-02
76,El Salvador,17448,398,467,8,8634,8347,493,2689,72,243842,37577,2020-08-02
77,Cameroon,17255,0,391,0,15320,1544,30,649,15,149000,5602,2020-08-02
78,Czechia,16800,101,384,1,11605,4811,21,1569,36,703504,65682,2020-08-02
79,Ivory Coast,16182,73,102,0,11801,4279,0,612,4,102685,3885,2020-08-02
80,S. Korea,14366,30,301,0,13259,806,13,280,6,1576246,30742,2020-08-02
81,Denmark,13789,0,615,0,12578,596,3,2380,106,1532427,264485,2020-08-02
82,Palestine,12297,137,84,1,5390,6823,0,2406,16,155355,30398,2020-08-02
83,Bosnia and Herzegovina,12296,420,352,13,6312,5632,0,3750,107,139343,42497,2020-08-02
84,Bulgaria,11955,119,388,3,6420,5147,46,1722,56,272491,39244,2020-08-02
85,Sudan,11738,0,752,0,6137,4849,0,267,17,401,9,2020-08-02
86,Madagascar,11528,255,114,7,8444,2970,90,415,4,40769,1469,2020-08-02
87,North Macedonia,11054,163,497,4,6882,3675,5,5306,239,105357,50571,2020-08-02
88,Senegal,10344,60,209,0,6838,3297,39,617,12,109579,6531,2020-08-02
89,Norway,9268,15,255,0,8752,261,1,1708,47,445946,82204,2020-08-02
90,DRC,9115,31,215,0,7319,1581,0,102,2,0,0,2020-08-02
91,Malaysia,8999,14,125,0,8664,210,2,278,4,979178,30221,2020-08-02
92,French Guiana,7857,0,43,0,6531,1283,25,26253,144,39369,131546,2020-08-02
93,Gabon,7531,0,50,0,5223,2258,11,3377,22,79255,35543,2020-08-02
94,Tajikistan,7495,44,61,1,6276,1158,0,784,6,0,0,2020-08-02
95,Haiti,7468,44,165,4,4606,2697,0,654,14,17839,1563,2020-08-02
96,Finland,7453,10,329,0,6950,174,0,1345,59,366171,66078,2020-08-02
97,Guinea,7317,9,46,0,6480,791,24,556,3,14407,1095,2020-08-02
98,Luxembourg,6855,62,117,1,5192,1546,7,10936,187,596354,951407,2020-08-02
99,Zambia,6347,119,170,5,4493,1684,0,345,9,85560,4644,2020-08-02
100,Mauritania,6323,4,157,0,5115,1051,3,1357,34,57387,12317,2020-08-02
101,Albania,5519,123,166,5,3018,2335,16,1918,58,37503,13033,2020-08-02
102,Paraguay,5485,0,52,0,3786,1647,12,768,7,128709,18027,2020-08-02
103,Croatia,5260,36,149,4,4373,738,6,1282,36,121320,29569,2020-08-02
104,Djibouti,5161,77,59,1,5019,83,0,5217,60,57575,58204,2020-08-02
105,Lebanon,4885,155,62,1,1795,3028,34,716,9,316716,46421,2020-08-02
106,Equatorial Guinea,4821,0,83,0,2182,2556,0,3428,59,44356,31539,2020-08-02
107,Greece,4662,75,208,2,1374,3080,12,447,20,545439,52354,2020-08-02
108,CAR,4614,0,59,0,1635,2920,2,954,12,29533,6106,2020-08-02
109,Hungary,4535,9,597,0,3389,549,7,470,62,344997,35721,2020-08-02
110,Malawi,4231,45,123,3,1919,2189,4,221,6,29599,1544,2020-08-02
111,Maldives,4164,215,18,1,2643,1503,12,7692,33,79817,147449,2020-08-02
112,Zimbabwe,3921,262,70,1,1016,2835,0,263,5,134209,9019,2020-08-02
113,Libya,3837,146,83,3,623,3131,0,558,12,52711,7663,2020-08-02
114,Nicaragua,3672,0,116,0,2492,1064,0,554,17,0,0,2020-08-02
115,Hong Kong,3512,115,34,1,1959,1519,34,468,5,593962,79172,2020-08-02
116,Thailand,3317,5,58,0,3142,117,1,48,8,717814,10282,2020-08-02
117,Montenegro,3258,60,51,1,1445,1762,0,5187,81,36752,58515,2020-08-02
118,Somalia,3220,8,93,0,1598,1529,2,202,6,0,0,2020-08-02
119,Congo,3200,0,54,0,829,2317,0,579,10,0,0,2020-08-02
120,Mayotte,2962,0,39,0,2721,202,1,10837,143,13000,47562,2020-08-02
121,Sri Lanka,2823,8,11,0,2514,298,1,132,5,162090,7567,2020-08-02
122,Eswatini,2775,69,43,0,1214,1518,5,2390,37,20784,17899,2020-08-02
123,Cuba,2646,13,87,0,2369,190,1,234,8,270989,23926,2020-08-02
124,Cabo Verde,2547,67,24,0,1860,663,0,4577,43,41634,74814,2020-08-02
125,Mali,2541,6,124,0,1943,474,0,125,6,23094,1138,2020-08-02
126,South Sudan,2429,77,46,0,1175,1208,0,217,4,12044,1075,2020-08-02
127,Slovakia,2344,7,29,0,1742,573,1,429,5,265031,48542,2020-08-02
128,Namibia,2294,70,11,0,187,2096,24,902,4,27718,10893,2020-08-02
129,Slovenia,2180,9,120,1,1826,234,2,1049,58,132795,63876,2020-08-02
130,Lithuania,2110,17,80,0,1644,386,6,776,29,526339,193604,2020-08-02
131,Estonia,2079,7,63,0,1934,82,0,1567,47,120085,90520,2020-08-02
132,Rwanda,2062,20,5,0,1144,913,0,159,4,271894,20952,2020-08-02
133,Guinea-Bissau,1981,0,27,0,803,1151,5,1005,14,1500,761,2020-08-02
134,Mozambique,1946,39,13,1,654,1279,0,62,4,58991,1883,2020-08-02
135,Iceland,1907,14,10,0,1825,72,0,5585,29,138984,407058,2020-08-02
136,Suriname,1849,89,27,1,1194,628,15,3149,46,1818,3097,2020-08-02
137,Sierra Leone,1843,20,67,0,1375,401,0,231,8,0,0,2020-08-02
138,Benin,1805,0,36,0,1036,733,1,149,3,85863,7068,2020-08-02
139,Yemen,1734,4,497,3,862,375,0,58,17,120,4,2020-08-02
140,New Zealand,1565,3,22,0,1518,25,0,313,4,470469,94054,2020-08-02
141,Tunisia,1561,9,51,0,1221,289,3,132,4,96288,8140,2020-08-02
142,Uruguay,1286,8,36,1,1011,239,4,370,10,117053,33686,2020-08-02
143,Latvia,1243,5,32,0,1052,159,0,660,17,201310,106840,2020-08-02
144,Jordan,1213,5,11,0,1099,103,3,119,1,607543,59494,2020-08-02
145,Liberia,1207,18,77,2,673,457,0,238,15,0,0,2020-08-02
146,Angola,1199,35,55,1,461,683,5,36,2,64109,1946,2020-08-02
147,Uganda,1182,6,4,0,1045,133,0,26,9,275355,6006,2020-08-02
148,Georgia,1177,6,17,0,955,205,5,295,4,225145,56449,2020-08-02
149,Cyprus,1150,26,19,0,856,275,0,952,16,208031,172194,2020-08-02
150,Niger,1147,11,69,0,1032,46,0,47,3,9052,373,2020-08-02
151,Burkina Faso,1143,0,53,0,945,145,0,55,3,0,0,2020-08-02
152,Togo,961,3,19,0,660,282,2,116,2,43344,5226,2020-08-02
153,Chad,936,0,75,0,813,48,0,57,5,0,0,2020-08-02
154,Andorra,925,0,52,0,807,66,0,11970,673,3750,48527,2020-08-02
155,Jamaica,883,5,10,0,743,130,0,298,3,39053,13183,2020-08-02
156,Sao Tome and Principe,874,0,15,0,787,72,0,3982,68,2958,13477,2020-08-02
157,Malta,860,15,9,0,666,185,0,1947,20,130165,294726,2020-08-02
158,Syria,809,29,44,1,256,509,0,46,3,0,0,2020-08-02
159,Botswana,804,0,2,0,63,739,1,341,8,68423,29049,2020-08-02
160,Lesotho,718,16,19,5,173,526,0,335,9,8630,4026,2020-08-02
161,Diamond Princess,712,0,13,0,651,48,4,0,0,0,0,2020-08-02
162,San Marino,699,0,42,0,657,0,0,20597,1238,6068,178802,2020-08-02
