index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,1952500,26122,118334,2171,608651,1225515,18308,0,0,0,0,2020-05-27
1,South America,716793,33051,35331,1407,287496,393966,11035,0,0,0,0,2020-05-27
2,Europe,1950083,16002,170631,1030,931561,847891,9518,0,0,0,0,2020-05-27
3,Asia,1026155,23237,28681,466,604001,393473,13749,0,0,0,0,2020-05-27
4,Africa,126638,5091,3710,97,52623,70305,349,0,0,0,0,2020-05-27
5,Oceania,8747,6,124,1,8129,494,6,0,0,0,0,2020-05-27
6,,721,0,15,0,651,55,4,0,0,0,0,2020-05-27
7,World,5781637,103509,356826,5172,2493112,2931699,52969,742,458,0,0,2020-05-27
8,USA,1745677,20420,102095,1523,488454,1155128,17162,5277,309,15840962,47884,2020-05-27
9,Brazil,411821,19461,25598,1049,166647,219576,8318,1939,121,871839,4104,2020-05-27
10,Russia,370680,8338,3968,161,142208,224504,2300,2540,27,9415992,64525,2020-05-27
11,Spain,283849,510,27118,1,196958,59773,854,6071,580,3556567,76071,2020-05-27
12,UK,267240,2013,37460,412,0,0,1559,3939,552,3798490,55982,2020-05-27
13,Italy,231139,584,33072,117,147101,50966,505,3822,547,3607251,59654,2020-05-27
14,France,182913,191,28596,66,66584,87733,1501,2803,438,1384633,21217,2020-05-27
15,Germany,181895,607,8533,35,162800,10562,763,2172,102,3952971,47195,2020-05-27
16,Turkey,159797,1035,4431,34,122793,32573,723,1897,53,1894650,22488,2020-05-27
17,India,158086,7293,4534,190,67749,85803,8944,115,3,3242160,2352,2020-05-27
18,Iran,141591,2080,7564,56,111176,22851,2551,1688,90,856546,10211,2020-05-27
19,Peru,135905,6154,3983,195,56169,75753,926,4128,121,905278,27494,2020-05-27
20,Canada,87519,872,6765,126,46164,34590,502,2321,179,1528315,40528,2020-05-27
21,Chile,82289,4328,841,35,33540,47908,1251,4308,44,514523,26938,2020-05-27
22,Saudi Arabia,78541,1815,425,14,51022,27094,384,2260,12,754268,21700,2020-05-27
23,Mexico,74560,3455,8134,501,52219,14207,378,579,63,235129,1826,2020-05-27
24,Pakistan,59151,1446,1225,28,19142,38784,111,268,6,499399,2265,2020-05-27
25,Belgium,57592,137,9364,30,15465,32763,220,4971,808,804890,69478,2020-05-27
26,Qatar,48947,1740,30,2,13283,35634,203,17018,10,201180,69949,2020-05-27
27,Netherlands,45768,190,5871,15,0,0,188,2672,343,335524,19585,2020-05-27
28,Belarus,38956,897,214,6,15923,22819,92,4122,23,485534,51381,2020-05-27
29,Bangladesh,38292,1541,544,22,7925,29823,1,233,3,266456,1620,2020-05-27
