index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2860513,47646,158831,1691,1288501,1413181,19456,0,0,0,0,2020-06-24
1,South America,1923963,53371,75991,1633,1097784,750188,12589,0,0,0,0,2020-06-24
2,Europe,2356910,13109,189074,522,1301566,866270,6069,0,0,0,0,2020-06-24
3,Asia,2026090,43551,50981,935,1302750,672359,19443,0,0,0,0,2020-06-24
4,Africa,338735,11271,8888,235,163501,166346,847,0,0,0,0,2020-06-24
5,Oceania,9146,31,125,1,8505,516,3,0,0,0,0,2020-06-24
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-24
7,World,9516078,168979,483905,5017,5163258,3868915,58411,1221,621,0,0,2020-06-24
8,USA,2462711,38543,124273,800,1034292,1304146,16535,7441,375,29996676,90634,2020-06-24
9,Brazil,1192474,40995,53874,1103,649908,488692,8318,5611,253,2678426,12603,2020-06-24
10,Russia,606881,7176,8513,154,368822,229546,2300,4159,58,17803955,122001,2020-06-24
11,India,472985,16870,14907,424,271688,186390,8944,343,11,7352911,5329,2020-06-24
12,UK,306862,652,43081,154,0,0,311,4521,635,8542186,125844,2020-06-24
13,Spain,294166,334,28327,2,0,0,617,6292,606,5162909,110426,2020-06-24
14,Peru,264689,3879,8586,182,151589,104514,1166,8030,260,1561653,47379,2020-06-24
15,Chile,254416,3649,4731,226,215093,34592,2046,13311,248,1007635,52720,2020-06-24
16,Italy,239410,190,34644,30,186111,18655,107,3960,573,5107093,84466,2020-06-24
17,Iran,212501,2531,9996,133,172096,30409,2869,2531,119,1502525,17894,2020-06-24
18,Germany,193254,476,9003,17,176300,7951,331,2307,107,5412655,64606,2020-06-24
19,Turkey,191657,1492,5025,24,164234,22398,914,2273,60,3083121,36565,2020-06-24
20,Mexico,191410,6288,23377,793,144448,23585,378,1485,181,501871,3893,2020-06-24
21,Pakistan,188926,3892,3755,60,77754,107417,3337,856,17,1150141,5209,2020-06-24
22,Saudi Arabia,167267,3123,1387,41,112797,53083,2129,4806,40,1407508,40445,2020-06-24
23,France,161348,81,29731,11,75127,56490,658,2472,456,1384633,21214,2020-06-24
24,Bangladesh,122660,3462,1582,37,49666,71412,1,745,10,663444,4029,2020-06-24
25,South Africa,111796,5688,2205,103,56874,52717,539,1886,37,1416894,23897,2020-06-24
26,Canada,102242,279,8484,30,65001,28757,2058,2709,225,2482869,65797,2020-06-24
27,Qatar,90778,1199,104,5,73083,17591,219,32331,37,333172,118659,2020-06-24
28,Colombia,77113,3541,2491,87,31671,42951,335,1516,49,651592,12809,2020-06-24
29,Sweden,62324,343,5209,48,0,0,193,6172,516,444607,44029,2020-06-24
30,Belgium,60898,88,9722,9,16771,34405,41,5255,839,1145258,98826,2020-06-24
31,Belarus,59945,458,362,5,40136,19447,89,6344,38,901904,95446,2020-06-24
32,Egypt,59561,1420,2450,85,15935,41176,41,582,24,135000,1320,2020-06-24
33,Ecuador,51643,0,4274,0,24991,22378,273,2928,242,139333,7900,2020-06-24
34,Netherlands,49804,82,6097,2,0,0,48,2907,356,561863,32792,2020-06-24
35,Indonesia,49009,1113,2573,38,19658,26778,0,179,9,689452,2521,2020-06-24
36,Argentina,47216,13,1085,7,13816,32315,353,1045,24,300345,6647,2020-06-24
37,UAE,46133,450,307,2,34405,11421,1,4666,31,3038000,307250,2020-06-24
38,Singapore,42623,191,26,0,36299,6298,1,7287,4,684359,116996,2020-06-24
39,Kuwait,41879,846,337,3,32809,8733,153,9810,79,365224,85551,2020-06-24
40,Portugal,40104,367,1543,3,26083,12478,73,3933,151,1102066,108076,2020-06-24
41,Ukraine,39014,940,1051,16,17409,20554,367,892,24,594002,13581,2020-06-24
42,Iraq,36702,2200,1330,79,16814,18558,222,913,33,455316,11327,2020-06-24
43,Oman,33536,1142,142,2,17972,15422,100,6572,28,169105,33140,2020-06-24
44,Poland,32821,294,1396,21,18134,13291,65,867,37,1399647,36981,2020-06-24
45,Philippines,32295,470,1204,18,8656,22435,82,295,11,631063,5761,2020-06-24
46,Switzerland,31376,44,1958,2,29000,418,12,3626,226,523909,60544,2020-06-24
47,Afghanistan,29640,159,639,21,9869,19132,19,762,16,67282,1729,2020-06-24
48,Dominican Republic,28631,695,691,16,16006,11934,182,2640,64,133718,12329,2020-06-24
49,Panama,27314,0,536,0,14694,12084,132,6333,124,111735,25906,2020-06-24
50,Bolivia,26389,896,846,26,6300,19243,71,2261,72,63211,5417,2020-06-24
51,Ireland,25396,5,1726,6,23364,306,9,5144,350,408344,82718,2020-06-24
52,Romania,24826,321,1555,16,17391,5880,186,1290,81,651003,33837,2020-06-24
53,Bahrain,23570,508,69,2,17977,5524,36,13869,41,502763,295827,2020-06-24
54,Israel,22044,532,308,0,15940,5796,46,2397,33,886058,96336,2020-06-24
55,Nigeria,22020,649,542,9,7613,13865,7,107,3,120108,583,2020-06-24
56,Armenia,21717,711,386,14,10797,10534,10,7329,130,100400,33883,2020-06-24
57,Kazakhstan,18765,534,136,2,11882,6747,121,1000,7,1401692,74671,2020-06-24
58,Japan,18024,56,963,8,16263,798,60,143,8,429481,3396,2020-06-24
59,Austria,17449,41,693,0,16282,474,11,1938,77,578584,64248,2020-06-24
60,Moldova,15078,364,495,5,8400,6183,476,3738,123,63328,15698,2020-06-24
61,Ghana,15013,445,95,0,11078,3840,6,483,3,280116,9020,2020-06-24
62,Guatemala,14540,771,582,35,2897,11061,5,812,33,31427,1755,2020-06-24
63,Azerbaijan,14305,590,174,7,7768,6363,66,1411,17,441961,43598,2020-06-24
64,Honduras,13943,587,405,10,1461,12077,13,1408,41,21540,2176,2020-06-24
65,Serbia,13235,143,263,0,12111,861,21,1515,30,359069,41093,2020-06-24
66,Denmark,12615,54,603,0,11422,590,8,2178,104,960076,165764,2020-06-24
67,Cameroon,12592,322,313,0,10100,2179,28,475,12,0,0,2020-06-24
68,S. Korea,12535,51,281,0,10930,1324,15,244,5,1208597,23574,2020-06-24
69,Algeria,12248,172,869,8,8792,2587,45,279,20,0,0,2020-06-24
70,Morocco,10907,563,216,2,8468,2223,7,296,6,591757,16036,2020-06-24
71,Czechia,10777,127,343,4,7588,2846,9,1006,32,528611,49363,2020-06-24
72,Nepal,10728,629,24,0,2338,8366,0,368,8,476890,16375,2020-06-24
73,Sudan,8889,0,548,0,3699,4642,0,203,13,401,9,2020-06-24
74,Norway,8788,16,249,1,8138,401,6,1621,46,313162,57775,2020-06-24
75,Malaysia,8596,6,121,0,8231,244,2,266,4,704336,21768,2020-06-24
76,Ivory Coast,8164,260,58,0,3419,4687,0,310,2,48340,1834,2020-06-24
77,Australia,7521,29,103,1,6915,503,3,295,4,2153127,84459,2020-06-24
78,Finland,7167,12,327,0,6600,240,2,1294,59,235500,42505,2020-06-24
79,Uzbekistan,6901,239,19,0,4685,2197,19,206,6,1038575,31041,2020-06-24
80,DRC,6213,186,142,7,870,5201,0,69,2,0,0,2020-06-24
81,Senegal,6129,95,93,4,4072,1964,24,366,6,72112,4310,2020-06-24
82,Tajikistan,5630,63,52,0,4194,1384,0,591,5,0,0,2020-06-24
83,North Macedonia,5445,134,259,8,2091,3095,55,2614,124,54456,26138,2020-06-24
84,Haiti,5324,113,89,1,436,4799,0,467,8,10825,950,2020-06-24
85,Kenya,5206,254,130,2,1823,3253,7,97,2,151396,2817,2020-06-24
86,Guinea,5174,134,29,1,3861,1284,24,394,2,14407,1098,2020-06-24
87,El Salvador,5150,177,119,6,2924,2107,141,794,18,147771,22785,2020-06-24
88,Ethiopia,5034,186,78,3,1486,3470,38,44,7,227375,1979,2020-06-24
89,Gabon,4956,107,39,0,2177,2740,9,2228,18,30095,13531,2020-06-24
90,Djibouti,4630,13,52,3,4182,396,0,4688,53,45560,46129,2020-06-24
91,Bulgaria,4242,128,209,1,2263,1770,16,610,30,125518,18062,2020-06-24
92,Venezuela,4187,0,35,0,1327,2825,6,147,1,1143648,40217,2020-06-24
93,Luxembourg,4140,7,110,0,3965,65,1,6616,176,156089,249452,2020-06-24
94,Hungary,4114,7,576,3,2618,920,13,426,60,261420,27060,2020-06-24
95,Kyrgyzstan,3726,207,42,1,2082,1602,30,571,6,191137,29309,2020-06-24
96,Bosnia and Herzegovina,3676,88,173,1,2297,1206,4,1120,53,84958,25893,2020-06-24
97,Mauritania,3519,227,116,2,1074,2329,20,757,25,13842,2979,2020-06-24
98,Greece,3310,8,190,0,1374,1746,8,318,18,295639,28362,2020-06-24
99,Thailand,3157,1,58,0,3026,73,1,45,8,468175,6708,2020-06-24
100,CAR,3099,48,38,1,572,2489,2,642,8,22267,4612,2020-06-24
101,Somalia,2835,23,90,0,829,1916,2,179,6,0,0,2020-06-24
102,French Guiana,2827,234,9,1,1056,1762,15,9472,30,8061,27009,2020-06-24
103,Costa Rica,2515,147,12,0,1210,1293,5,494,2,36765,7219,2020-06-24
104,Mayotte,2467,33,32,1,2218,217,8,9049,117,8800,32279,2020-06-24
105,Croatia,2388,22,107,0,2145,136,0,582,26,73738,17960,2020-06-24
106,Cuba,2319,1,85,0,2130,104,1,205,8,157387,13895,2020-06-24
107,Maldives,2261,23,8,0,1839,414,9,4185,15,42830,79270,2020-06-24
108,Nicaragua,2170,0,74,0,1238,858,0,328,11,0,0,2020-06-24
109,Albania,2114,67,47,2,1217,850,11,735,16,21437,7449,2020-06-24
110,Mali,2005,27,112,1,1354,539,0,99,6,10932,540,2020-06-24
111,Sri Lanka,2001,10,11,0,1562,428,1,93,5,97402,4549,2020-06-24
112,Estonia,1983,1,69,0,1783,131,1,1495,52,103950,78363,2020-06-24
113,South Sudan,1942,12,36,0,224,1682,1,174,3,10226,914,2020-06-24
114,Iceland,1824,0,10,0,1806,8,0,5346,29,70072,205369,2020-06-24
115,Lithuania,1804,1,78,1,1484,242,16,663,29,403841,148326,2020-06-24
116,Madagascar,1787,63,16,1,779,992,8,65,6,19392,701,2020-06-24
117,Equatorial Guinea,1664,0,32,0,515,1117,0,1187,23,16000,11417,2020-06-24
118,Lebanon,1644,22,33,1,1103,508,9,241,5,120315,17626,2020-06-24
119,Slovakia,1607,18,28,0,1448,131,0,294,5,203911,37349,2020-06-24
120,Guinea-Bissau,1556,0,19,0,191,1346,5,791,10,1500,763,2020-06-24
121,Slovenia,1541,7,109,0,1376,56,2,741,52,96755,46541,2020-06-24
122,Paraguay,1528,106,13,0,944,571,1,214,2,60811,8528,2020-06-24
123,New Zealand,1516,1,22,0,1483,11,0,303,4,357996,71569,2020-06-24
124,Zambia,1489,12,18,0,1223,248,1,81,10,51626,2811,2020-06-24
125,Sierra Leone,1354,7,55,0,869,430,0,170,7,0,0,2020-06-24
