index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8034601,46278,290344,737,4919707,2824550,17836,0,0,0,0,2020-09-14
1,Asia,8716958,113695,166140,1890,7061384,1489434,19438,0,0,0,0,2020-09-14
2,South America,7159106,41718,229267,1202,5890329,1039510,15309,0,0,0,0,2020-09-14
3,Europe,4125418,31632,212913,302,2255133,1657372,6558,0,0,0,0,2020-09-14
4,Africa,1366030,6461,32844,166,1110763,222423,1504,0,0,0,0,2020-09-14
5,Oceania,30012,43,850,6,26180,2982,26,0,0,0,0,2020-09-14
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-14
7,World,29432846,239827,932373,4303,21264147,7236326,60675,3776,1196,0,0,2020-09-14
8,USA,6748381,37311,198957,437,4023590,2525834,14084,20363,600,93208856,281258,2020-09-14
9,India,4926914,81911,80808,1054,3856246,989860,8944,3563,58,57239428,41395,2020-09-14
10,Brazil,4349544,19089,132117,454,3613184,604243,8318,20433,621,14505652,68144,2020-09-14
11,Russia,1068320,5509,18635,57,878700,170985,2300,7320,128,40903551,280262,2020-09-14
12,Peru,733860,4241,30812,102,573364,129684,1460,22195,932,3552710,107449,2020-09-14
13,Colombia,721892,5573,23123,199,606925,91844,863,14157,453,3194202,62641,2020-09-14
14,Mexico,668381,4408,70821,217,471623,125937,2672,5173,548,1516588,11738,2020-09-14
15,South Africa,650749,956,15499,52,579289,55961,539,10944,261,3928614,66072,2020-09-14
16,Spain,593730,3023,29848,33,0,0,1157,12698,638,10756835,230051,2020-09-14
17,Argentina,565446,9909,11667,315,428953,124826,2992,12488,258,1563241,34524,2020-09-14
18,Chile,436433,1685,12013,64,407725,16695,906,22791,627,2860706,149388,2020-09-14
19,Iran,404648,2619,23313,156,348013,33322,3798,4805,277,3586848,42594,2020-09-14
20,France,387252,6158,30950,34,89507,266795,712,5930,474,10000000,153132,2020-09-14
21,UK,371125,2621,41637,9,0,0,79,5461,613,19293329,283897,2020-09-14
22,Bangladesh,339332,1812,4759,26,243155,91418,0,2056,29,1742696,10560,2020-09-14
23,Saudi Arabia,326258,607,4305,37,303930,18023,1293,9342,123,5766502,165124,2020-09-14
24,Pakistan,302020,539,6383,4,289806,5831,551,1362,29,2968613,13388,2020-09-14
25,Iraq,294478,4169,8086,72,229132,57260,539,7289,200,1926390,47683,2020-09-14
26,Turkey,292878,1716,7119,63,260058,25701,1301,3465,84,8632123,102128,2020-09-14
27,Italy,288761,1008,35624,14,213950,39187,197,4777,589,9863427,163185,2020-09-14
28,Philippines,265888,4699,4630,259,207504,53754,1048,2420,42,3116131,28361,2020-09-14
29,Germany,263221,1923,9436,8,237550,16235,237,3140,113,13436301,160263,2020-09-14
30,Indonesia,221523,3141,8841,118,158405,54277,0,808,32,2672710,9751,2020-09-14
31,Israel,160368,4764,1136,17,118570,40662,524,17436,124,2771732,301354,2020-09-14
32,Ukraine,156797,2462,3211,33,69543,84043,177,3590,74,1856467,42503,2020-09-14
33,Canada,138010,1351,9179,8,121224,7607,53,3650,243,6235465,164919,2020-09-14
34,Bolivia,126791,809,7344,47,84286,35161,71,10832,627,273983,23407,2020-09-14
35,Qatar,121975,235,207,2,118931,2837,55,43441,74,695427,247676,2020-09-14
36,Ecuador,118911,317,10922,19,97063,10926,381,6719,617,354883,20054,2020-09-14
37,Kazakhstan,106855,52,1634,0,100627,4594,221,5677,87,2571562,136625,2020-09-14
38,Romania,104187,692,4185,22,43244,56758,456,5423,218,2088975,108740,2020-09-14
39,Dominican Republic,104110,450,1984,16,77790,24336,210,9578,183,422070,38829,2020-09-14
40,Panama,102204,459,2173,7,74782,25249,158,23613,502,402072,92893,2020-09-14
41,Egypt,101177,168,5661,13,84969,10547,41,985,55,135000,1314,2020-09-14
42,Kuwait,95472,708,563,3,85501,9408,86,22290,131,679670,158682,2020-09-14
43,Belgium,93455,977,9925,2,18723,64807,71,8056,856,2630292,226750,2020-09-14
44,Oman,90222,476,790,10,83928,5504,171,17580,154,309212,60252,2020-09-14
45,Morocco,88203,1517,1614,36,68970,17619,275,2384,44,2251763,60860,2020-09-14
46,Sweden,86505,0,5846,0,0,0,17,8555,578,1250488,123662,2020-09-14
47,Netherlands,83399,1300,6256,2,0,0,59,4865,365,1832451,106894,2020-09-14
48,Guatemala,82172,263,2972,15,71352,7848,5,4570,165,277555,15436,2020-09-14
49,UAE,80266,777,399,0,69981,9886,0,8096,40,8191501,826216,2020-09-14
50,Japan,75657,439,1442,3,67242,6973,185,599,11,1718055,13593,2020-09-14
51,Poland,74529,377,2203,15,61097,11229,87,1970,58,2998021,79233,2020-09-14
52,Belarus,74360,187,756,6,72609,995,0,7870,80,1661933,175891,2020-09-14
53,Honduras,67789,653,2079,14,17873,47837,26,6823,209,161483,16252,2020-09-14
54,Ethiopia,64786,485,1022,9,25333,38431,344,561,9,1147268,9931,2020-09-14
55,Portugal,64596,613,1871,4,44185,18540,61,6339,184,2267663,222527,2020-09-14
56,Bahrain,60965,658,213,1,54204,6548,30,35593,124,1264235,738091,2020-09-14
57,Venezuela,60540,0,485,0,48644,11411,148,2130,17,1824287,64192,2020-09-14
58,Singapore,57454,48,27,0,56802,625,0,9805,5,2281104,389287,2020-09-14
59,Costa Rica,57361,937,621,15,21206,35534,243,11239,122,181763,35615,2020-09-14
60,Nigeria,56388,132,1083,1,44337,10968,7,272,5,442075,2134,2020-09-14
61,Nepal,55329,1170,360,15,39576,15393,0,1892,12,851405,29117,2020-09-14
62,Algeria,48496,242,1620,8,34204,12672,27,1102,37,0,0,2020-09-14
63,Uzbekistan,47836,549,396,6,44375,3065,246,1425,12,1377915,41050,2020-09-14
64,Switzerland,47436,257,2025,4,39600,5811,26,5473,234,1193180,137661,2020-09-14
65,Armenia,45969,107,919,3,41693,3357,0,15507,310,240943,81279,2020-09-14
66,Ghana,45493,59,289,3,44471,733,5,1458,9,453250,14527,2020-09-14
67,Kyrgyzstan,44928,47,1063,0,41023,2842,24,6864,162,267718,40900,2020-09-14
68,Moldova,43207,229,1129,6,30437,11641,549,10716,280,210553,52220,2020-09-14
69,Afghanistan,38772,56,1425,5,32073,5274,93,992,36,107167,2741,2020-09-14
70,Azerbaijan,38403,76,564,2,35860,1979,0,3781,56,1013108,99738,2020-09-14
71,Czechia,37222,1034,465,9,22020,14737,69,3474,43,1070382,99914,2020-09-14
72,Kenya,36205,48,624,2,23243,12338,44,670,12,481982,8925,2020-09-14
73,Austria,33541,382,757,1,27010,5774,47,3720,84,1351408,149875,2020-09-14
74,Serbia,32437,29,733,0,31285,419,28,3716,84,1033988,118440,2020-09-14
75,Palestine,31362,788,226,5,21406,9730,0,6120,44,339499,66248,2020-09-14
76,Ireland,31192,207,1784,0,23364,6044,11,6303,360,981286,198283,2020-09-14
77,Paraguay,27817,0,525,0,14288,13004,136,3890,73,229992,32166,2020-09-14
78,El Salvador,27009,81,788,3,18924,7297,220,4160,121,349898,53889,2020-09-14
79,Australia,26692,41,816,6,23578,2298,18,1044,32,7037277,275328,2020-09-14
80,Lebanon,24857,547,246,5,8765,15846,109,3645,36,654005,95908,2020-09-14
81,Bosnia and Herzegovina,23635,170,705,9,16166,6764,0,7213,215,211329,64498,2020-09-14
82,Libya,23515,734,368,6,12762,10385,0,3413,53,157481,22856,2020-09-14
83,S. Korea,22285,109,363,5,18489,3433,157,435,7,2151002,41948,2020-09-14
84,Denmark,20237,347,633,2,16437,3167,4,3491,109,3034147,523455,2020-09-14
85,Cameroon,20228,61,415,0,18837,976,30,758,16,149000,5586,2020-09-14
86,Ivory Coast,19066,53,120,0,18174,772,0,719,5,143661,5420,2020-09-14
87,Bulgaria,18061,143,729,9,12930,4402,49,2603,105,467820,67434,2020-09-14
88,North Macedonia,15827,36,652,4,13315,1860,4,7597,313,166356,79850,2020-09-14
89,Madagascar,15769,12,213,2,14411,1145,30,567,8,64676,2324,2020-09-14
90,Senegal,14306,26,297,0,10563,3446,32,850,18,159603,9483,2020-09-14
91,Zambia,13720,181,320,8,12380,1020,0,742,17,132642,7176,2020-09-14
92,Croatia,13598,65,227,3,11151,2220,22,3317,55,225014,54882,2020-09-14
93,Sudan,13535,19,836,1,6759,5940,0,307,19,0,0,2020-09-14
94,Greece,13420,180,310,5,3804,9306,59,1289,30,1133027,108815,2020-09-14
95,Hungary,13153,844,642,5,4117,8394,16,1362,66,549211,56882,2020-09-14
96,Norway,12276,122,265,0,10371,1640,1,2261,49,889122,163747,2020-09-14
97,Albania,11520,167,338,4,6615,4567,18,4004,117,70367,24457,2020-09-14
98,DRC,10390,0,264,0,9807,319,0,115,3,0,0,2020-09-14
99,Guinea,10061,16,63,0,9352,646,24,762,5,28140,2131,2020-09-14
100,Malaysia,9946,31,128,0,9203,615,11,307,4,1372154,42286,2020-09-14
101,Namibia,9818,99,103,2,6693,3022,20,3850,40,80352,31510,2020-09-14
102,French Guiana,9552,31,63,0,9156,333,8,31820,210,59951,199710,2020-09-14
103,Maldives,9243,70,33,1,7536,1674,12,17040,61,131623,242651,2020-09-14
104,Tajikistan,9088,39,72,0,7853,1163,0,949,8,0,0,2020-09-14
105,Gabon,8654,11,53,0,7785,816,5,3870,24,139931,62580,2020-09-14
106,Finland,8627,47,337,0,7500,790,3,1557,61,812249,146549,2020-09-14
107,Haiti,8499,6,219,0,6120,2160,0,744,19,25752,2253,2020-09-14
108,Zimbabwe,7531,5,224,0,5690,1617,0,505,15,155082,10404,2020-09-14
109,Tunisia,7382,747,117,10,2175,5090,30,623,10,177904,15021,2020-09-14
110,Mauritania,7295,19,161,0,6835,299,3,1561,34,76256,16317,2020-09-14
111,Luxembourg,7244,6,124,0,6555,565,1,11535,197,739752,1177930,2020-09-14
112,Montenegro,6900,188,121,1,4589,2190,0,10986,193,57444,91459,2020-09-14
113,Malawi,5697,7,178,1,3742,1777,4,296,9,48556,2525,2020-09-14
114,Slovakia,5580,48,38,0,3129,2413,22,1022,7,385928,70680,2020-09-14
115,Mozambique,5482,213,35,0,3024,2423,0,174,1,115588,3678,2020-09-14
116,Djibouti,5396,1,61,0,5331,4,0,5446,62,72143,72807,2020-09-14
117,Eswatini,5104,29,101,3,4374,629,11,4390,87,31259,26887,2020-09-14
118,Equatorial Guinea,5000,4,83,0,4496,421,0,3542,59,56704,40164,2020-09-14
119,Uganda,4978,179,56,1,2317,2605,0,108,1,434243,9436,2020-09-14
120,Hong Kong,4972,14,101,1,4635,236,21,662,13,2783134,370623,2020-09-14
121,Congo,4934,6,88,0,3887,959,0,890,16,0,0,2020-09-14
122,Cabo Verde,4839,26,45,1,4240,554,0,8684,81,76576,137428,2020-09-14
123,Nicaragua,4818,0,144,0,2913,1761,0,726,22,0,0,2020-09-14
124,CAR,4772,23,62,0,1828,2882,2,985,13,31576,6515,2020-09-14
125,Cuba,4726,42,108,0,4040,578,17,417,10,492527,43490,2020-09-14
126,Suriname,4611,29,95,2,3935,581,9,7846,162,11918,20279,2020-09-14
127,Rwanda,4602,11,22,0,2736,1844,0,354,2,464583,35696,2020-09-14
128,Jamaica,3933,162,44,2,1161,2728,7,1327,15,67973,22934,2020-09-14
129,Slovenia,3749,47,135,0,2730,884,9,1803,65,184341,88668,2020-09-14
130,Syria,3576,36,157,2,858,2561,0,203,9,0,0,2020-09-14
131,Jordan,3528,214,26,2,2255,1247,13,345,3,989579,96793,2020-09-14
132,Thailand,3475,2,58,0,3312,105,1,50,8,749213,10728,2020-09-14
133,Angola,3439,51,136,2,1324,1979,16,104,4,65951,1995,2020-09-14
134,Gambia,3405,0,103,0,1723,1579,0,1401,42,14410,5930,2020-09-14
135,Somalia,3389,0,98,0,2803,488,0,212,6,0,0,2020-09-14
136,Lithuania,3386,51,87,0,2071,1228,0,1248,32,695521,256252,2020-09-14
137,Mayotte,3374,0,40,0,2964,370,2,12309,146,13000,47427,2020-09-14
138,Sri Lanka,3262,28,13,1,3005,244,0,152,6,256043,11947,2020-09-14
