index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2479444,24878,144966,830,1069838,1264640,19411,0,0,0,0,2020-06-14
1,South America,1425696,33546,60457,1152,754593,610646,12071,0,0,0,0,2020-06-14
2,Europe,2205848,15050,182868,289,1167666,855314,6592,0,0,0,0,2020-06-14
3,Asia,1617184,39512,40248,772,990474,586462,15516,0,0,0,0,2020-06-14
4,Africa,244542,8838,6488,205,112242,125812,515,0,0,0,0,2020-06-14
5,Oceania,8931,18,124,0,8426,381,3,0,0,0,0,2020-06-14
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-14
7,World,7982366,121842,435166,3248,4103890,3443310,54112,1024,558,0,0,2020-06-14
8,USA,2161598,19374,117853,326,867723,1176022,16703,6532,356,24790931,74917,2020-06-14
9,Brazil,867882,17086,43389,598,437512,386981,8318,4084,204,1499041,7055,2020-06-14
10,Russia,528964,8835,6948,119,280050,241966,2300,3625,48,14880172,101967,2020-06-14
11,India,333008,11382,9520,321,169689,153799,8944,241,7,5658614,4102,2020-06-14
12,UK,295889,1514,41698,36,0,0,392,4360,614,6772602,99789,2020-06-14
13,Spain,291008,323,27136,0,0,0,617,6224,580,4465338,95507,2020-06-14
14,Italy,236989,338,34345,44,176370,26274,209,3919,568,4620718,76419,2020-06-14
15,Peru,229736,4604,6688,190,115579,107469,1113,6973,203,1360839,41302,2020-06-14
16,Germany,187671,248,8870,3,172200,6601,447,2240,106,4694147,56035,2020-06-14
17,Iran,187427,2472,8837,107,148674,29916,2781,2233,105,1244074,14821,2020-06-14
18,Turkey,178239,1562,4807,15,151417,22015,717,2114,57,2632171,31226,2020-06-14
19,Chile,174293,6938,3323,222,143704,27266,1715,9121,174,840150,43968,2020-06-14
20,France,157220,407,29407,9,72859,54954,869,2409,451,1384633,21215,2020-06-14
21,Mexico,142690,3494,16872,424,104975,20843,378,1107,131,401755,3118,2020-06-14
22,Pakistan,139230,6825,2632,81,51735,84863,111,631,12,868565,3936,2020-06-14
23,Saudi Arabia,127541,4233,972,40,84720,41849,1855,3666,28,1106398,31806,2020-06-14
24,Canada,98787,377,8146,39,60272,30369,1937,2619,216,2152700,57061,2020-06-14
25,Bangladesh,87520,3141,1171,32,18730,67619,1,532,7,504465,3065,2020-06-14
26,Qatar,79602,1186,73,3,56898,22631,231,28350,26,290714,103538,2020-06-14
27,South Africa,70038,4302,1480,57,38531,30027,208,1182,25,1121958,18929,2020-06-14
28,Belgium,60029,111,9655,5,16589,33785,82,5181,833,1024302,88399,2020-06-14
29,Belarus,53973,732,308,5,30103,23562,92,5712,33,733788,77654,2020-06-14
30,Sweden,51614,38,4874,0,0,0,272,5112,483,325000,32190,2020-06-14
31,Colombia,50939,2193,1667,75,19822,29450,335,1002,33,495024,9734,2020-06-14
32,Netherlands,48783,143,6059,2,0,0,77,2847,354,455067,26561,2020-06-14
33,Ecuador,46751,395,3896,22,23064,19791,230,2652,221,134141,7609,2020-06-14
34,Egypt,44598,1618,1575,91,11931,31092,41,436,15,135000,1321,2020-06-14
35,UAE,42294,304,289,1,27462,14543,1,4279,29,2626000,265670,2020-06-14
36,Singapore,40604,407,26,0,29589,10989,2,6943,4,488695,83564,2020-06-14
37,Indonesia,38277,857,2134,43,14531,21612,0,140,8,514287,1881,2020-06-14
38,Portugal,36690,227,1517,5,22669,12504,73,3598,149,975737,95680,2020-06-14
39,Kuwait,35920,454,296,7,26759,8865,171,8417,69,334612,78412,2020-06-14
40,Argentina,31577,1282,833,18,9564,21180,274,699,18,234370,5188,2020-06-14
41,Ukraine,31154,648,889,9,14082,16183,314,712,20,489334,11186,2020-06-14
42,Switzerland,31117,23,1938,0,28800,379,15,3597,224,458933,53046,2020-06-14
43,Poland,29392,375,1247,10,14226,13919,83,777,33,1188742,31408,2020-06-14
44,Philippines,25930,538,1088,14,5954,18888,82,237,10,506626,4626,2020-06-14
45,Ireland,25303,8,1706,1,22698,899,28,5127,346,367780,74524,2020-06-14
46,Afghanistan,24766,664,471,20,4725,19570,19,637,12,55981,1440,2020-06-14
47,Oman,23481,1404,104,5,8454,14923,100,4605,20,139760,27408,2020-06-14
48,Dominican Republic,22962,390,592,15,13320,9050,124,2118,55,107175,9885,2020-06-14
49,Romania,21999,320,1410,16,15719,4870,165,1143,73,560596,29133,2020-06-14
50,Iraq,20209,1259,607,58,8121,11481,128,503,15,369870,9207,2020-06-14
51,Panama,20059,0,429,0,13759,5871,96,4653,100,89736,20814,2020-06-14
52,Israel,19055,83,300,0,15375,3380,34,2072,33,747956,81321,2020-06-14
53,Bahrain,18227,514,42,5,12818,5367,18,10735,25,418413,246431,2020-06-14
54,Bolivia,17842,913,585,26,2768,14489,71,1530,50,46069,3949,2020-06-14
55,Japan,17429,47,925,1,15643,861,73,138,7,338758,2678,2020-06-14
56,Austria,17109,31,677,0,16059,373,12,1900,75,524840,58290,2020-06-14
57,Armenia,16667,663,269,5,6214,10184,10,5625,91,82324,27784,2020-06-14
58,Nigeria,16085,403,420,13,5220,10445,7,78,2,92924,451,2020-06-14
59,Kazakhstan,14496,258,77,4,9188,5231,77,772,4,1135407,60505,2020-06-14
60,Serbia,12310,59,254,1,11511,545,15,1409,29,302928,34665,2020-06-14
61,Denmark,12193,54,597,0,11068,528,11,2105,103,799876,138117,2020-06-14
62,S. Korea,12085,34,277,0,10718,1090,15,236,5,1100328,21463,2020-06-14
63,Ghana,11964,846,54,6,4258,7652,4,385,2,247592,7977,2020-06-14
64,Moldova,11740,281,406,8,6623,4711,378,2910,101,63328,15697,2020-06-14
65,Algeria,10919,109,767,7,7606,2546,39,249,18,0,0,2020-06-14
66,Czechia,10024,33,329,1,7226,2469,14,936,31,496417,46359,2020-06-14
67,Azerbaijan,9957,387,119,4,5583,4255,66,982,12,362654,35783,2020-06-14
68,Guatemala,9491,509,367,16,1804,7320,5,530,21,31427,1756,2020-06-14
69,Morocco,8793,101,212,0,7765,816,7,238,6,422520,11454,2020-06-14
70,Cameroon,8681,0,212,0,4836,3633,28,327,8,0,0,2020-06-14
71,Norway,8631,3,242,0,8138,251,5,1593,45,277253,51161,2020-06-14
72,Honduras,8455,323,310,4,894,7251,13,854,31,21540,2177,2020-06-14
73,Malaysia,8453,8,121,1,7346,986,4,261,4,618360,19118,2020-06-14
74,Australia,7320,18,102,0,6838,380,3,287,4,1812353,71114,2020-06-14
75,Sudan,7220,213,459,12,2610,4151,0,165,10,401,9,2020-06-14
76,Finland,7104,17,326,1,6200,578,1,1282,59,219500,39619,2020-06-14
77,Nepal,5760,425,19,1,974,4767,0,198,7,344098,11821,2020-06-14
78,Senegal,5090,94,60,0,3344,1686,23,304,4,59008,3529,2020-06-14
79,Ivory Coast,5084,236,45,0,2505,2534,0,193,2,36783,1396,2020-06-14
80,Uzbekistan,5080,114,19,0,3943,1118,16,152,6,748555,22382,2020-06-14
81,Tajikistan,5035,64,50,0,3409,1576,0,529,5,0,0,2020-06-14
82,DRC,4778,54,107,1,600,4071,0,53,1,0,0,2020-06-14
83,Guinea,4532,48,25,0,3234,1273,24,346,2,14407,1099,2020-06-14
84,Djibouti,4465,16,43,2,2950,1472,0,4523,44,40855,41382,2020-06-14
