index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,2507178,26477,145736,757,1088104,1273338,19452,0,0,0,0,2020-06-15
1,South America,1462546,36850,61540,1083,781086,619920,12091,0,0,0,0,2020-06-15
2,Europe,2220090,13612,183215,347,1174907,861968,6565,0,0,0,0,2020-06-15
3,Asia,1654119,37157,41158,910,1018299,594662,15928,0,0,0,0,2020-06-15
4,Africa,254214,9636,6793,303,116730,130691,517,0,0,0,0,2020-06-15
5,Oceania,8946,15,124,0,8439,383,4,0,0,0,0,2020-06-15
6,,721,0,15,0,651,55,4,0,0,0,0,2020-06-15
7,World,8107814,123747,438581,3400,4188216,3481017,54561,1040,563,0,0,2020-06-15
8,USA,2182833,20605,118280,422,881102,1183451,16715,6596,357,25241128,76276,2020-06-15
9,Brazil,891556,23674,44118,729,453568,393870,8318,4196,208,1604784,7552,2020-06-15
10,Russia,537210,8246,7091,143,284539,245580,2300,3681,49,15161152,103892,2020-06-15
11,India,343026,10243,9915,395,180320,152791,8944,249,7,5774133,4186,2020-06-15
12,UK,296857,968,41736,38,0,0,392,4374,615,6866481,101170,2020-06-15
13,Spain,291189,181,27136,0,0,0,617,6228,580,4826516,103232,2020-06-15
14,Italy,237290,301,34371,26,177010,25909,207,3924,568,4648825,76884,2020-06-15
15,Peru,232992,3256,6860,172,119409,106723,1121,7071,208,1376478,41775,2020-06-15
16,Iran,189876,2449,8950,113,150590,30336,2765,2262,107,1269194,15120,2020-06-15
17,Germany,188044,373,8885,15,172600,6559,425,2245,106,4694147,56034,2020-06-15
18,Turkey,179831,1592,4825,18,152364,22642,722,2133,57,2674203,31724,2020-06-15
19,Chile,179436,5143,3362,39,148792,27282,1723,9390,176,858958,44951,2020-06-15
20,France,157372,152,29436,29,73044,54892,846,2411,451,1384633,21215,2020-06-15
21,Mexico,146837,4147,17141,269,108110,21586,378,1139,133,406547,3155,2020-06-15
22,Pakistan,144478,5248,2729,97,53721,88028,111,655,12,897650,4068,2020-06-15
23,Saudi Arabia,132048,4507,1011,39,87890,43147,1897,3796,29,1126653,32387,2020-06-15
24,Canada,99147,360,8175,29,61042,29930,1937,2628,217,2152700,57060,2020-06-15
25,Bangladesh,90619,3099,1209,38,18731,70679,1,550,7,519503,3156,2020-06-15
26,Qatar,80876,1274,76,3,58681,22119,238,28804,27,295338,105185,2020-06-15
27,South Africa,73533,3495,1568,88,39867,32098,208,1241,26,1148933,19384,2020-06-15
28,Belgium,60100,71,9661,6,16610,33829,84,5187,834,1036321,89435,2020-06-15
29,Belarus,54680,707,312,4,30420,23948,92,5787,33,733788,77654,2020-06-15
30,Colombia,53063,2124,1726,59,19952,31385,335,1043,34,507588,9981,2020-06-15
31,Sweden,52383,139,4891,17,0,0,272,5188,484,325000,32189,2020-06-15
32,Netherlands,48948,165,6065,6,0,0,87,2857,354,476149,27791,2020-06-15
33,Ecuador,47322,571,3929,33,23349,20044,230,2684,223,134833,7648,2020-06-15
34,Egypt,46289,1691,1672,97,12329,32288,41,453,16,135000,1320,2020-06-15
35,UAE,42636,342,291,2,28129,14216,1,4313,29,2626000,265661,2020-06-15
36,Singapore,40818,214,26,0,30366,10426,2,6979,4,488695,83562,2020-06-15
37,Indonesia,39294,1017,2198,64,15123,21973,0,144,8,523063,1913,2020-06-15
38,Portugal,37036,346,1520,3,22852,12664,73,3632,149,975737,95680,2020-06-15
39,Kuwait,36431,511,298,2,27531,8602,184,8537,70,337387,79059,2020-06-15
40,Argentina,32785,1208,854,21,9891,22040,274,726,19,239941,5311,2020-06-15
41,Ukraine,31810,656,901,12,14253,16656,314,727,21,497284,11368,2020-06-15
42,Switzerland,31131,14,1939,1,28900,292,15,3598,224,461128,53298,2020-06-15
43,Poland,29788,396,1256,9,14383,14149,78,787,33,1188742,31408,2020-06-15
44,Philippines,26420,490,1098,10,6252,19070,417,241,10,507767,4637,2020-06-15
45,Afghanistan,25527,761,478,7,5164,19885,19,657,12,57532,1480,2020-06-15
46,Ireland,25321,18,1706,0,22698,917,28,5131,346,367780,74522,2020-06-15
47,Oman,24524,1043,108,4,9533,14883,104,4809,21,143043,28050,2020-06-15
48,Dominican Republic,23271,309,605,13,14025,8641,145,2146,56,110781,10217,2020-06-15
49,Romania,22165,166,1427,17,15817,4921,175,1152,74,564278,29325,2020-06-15
50,Iraq,21315,1106,652,45,9271,11392,150,531,16,380005,9459,2020-06-15
51,Panama,20686,0,437,0,13766,6483,102,4798,101,91637,21254,2020-06-15
