index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,6447838,72973,244243,1819,3508854,2694741,24247,0,0,0,0,2020-08-14
1,South America,5145581,72596,173008,1647,3698810,1273763,14875,0,0,0,0,2020-08-14
2,Asia,5486528,94316,117103,1468,4196373,1173052,19004,0,0,0,0,2020-08-14
3,Europe,3128622,23313,202493,323,1891200,1034929,5183,0,0,0,0,2020-08-14
4,Africa,1101065,12288,25139,412,814375,261551,1190,0,0,0,0,2020-08-14
5,Oceania,24806,398,401,14,15065,9340,49,0,0,0,0,2020-08-14
6,,721,0,15,0,651,55,4,0,0,0,0,2020-08-14
7,World,21335161,275884,762402,5683,14125328,6447431,64552,2737,978,0,0,2020-08-14
8,USA,5475579,59913,171496,1081,2868271,2435812,17216,16531,518,69339765,209337,2020-08-14
9,Brazil,3278895,49274,106571,1007,2384302,788022,8318,15413,501,13464336,63290,2020-08-14
10,India,2525222,65609,49134,990,1807556,668532,8944,1828,36,27694416,20045,2020-08-14
11,Russia,912823,5065,15498,114,722964,174361,2300,6255,106,31903055,218601,2020-08-14
12,South Africa,579140,6275,11556,286,461734,105850,539,9751,195,3351111,56420,2020-08-14
13,Peru,507996,0,25648,0,348006,134342,1525,15382,777,2677014,81060,2020-08-14
14,Mexico,505751,7371,55293,627,341507,108951,3675,3918,428,1142045,8847,2020-08-14
15,Colombia,445111,11306,14492,347,261296,169323,1493,8737,284,2104766,41313,2020-08-14
16,Chile,382111,2077,10340,41,355037,16734,1252,19969,540,1960210,102438,2020-08-14
17,Spain,358843,2987,28617,12,0,0,617,7675,612,7472031,159806,2020-08-14
18,Iran,338825,2501,19331,169,293811,25683,3956,4028,230,2812488,33435,2020-08-14
19,UK,316367,1440,41358,11,0,0,80,4657,609,14142736,208199,2020-08-14
20,Saudi Arabia,295902,1383,3338,35,262959,29605,1782,8484,96,4071857,116751,2020-08-14
21,Pakistan,287300,626,6153,14,265215,15932,774,1298,28,2229409,10071,2020-08-14
22,Argentina,282437,6365,5527,165,199005,77905,1718,6242,122,930097,20557,2020-08-14
23,Bangladesh,271881,2766,3591,34,156623,111667,0,1649,22,1328757,8059,2020-08-14
24,Italy,252809,574,35234,3,203326,14249,56,4182,583,7467487,123530,2020-08-14
25,Turkey,246861,1226,5934,22,228980,11947,656,2923,70,5592072,66221,2020-08-14
26,Germany,223774,1505,9289,8,200800,13685,224,2670,111,8586648,102446,2020-08-14
27,France,212211,2846,30406,18,83848,97957,367,3250,466,6000000,91896,2020-08-14
28,Iraq,168290,4013,5709,68,120129,42452,627,4174,142,1245355,30884,2020-08-14
29,Philippines,153660,6216,2442,16,71405,79813,461,1400,22,1974976,17995,2020-08-14
30,Indonesia,135123,2307,6021,53,89618,39484,0,493,22,1835505,6702,2020-08-14
31,Canada,121568,334,9020,5,107910,4638,2291,3218,239,4685663,124021,2020-08-14
32,Qatar,114532,251,190,0,111258,3084,71,40791,68,542518,193218,2020-08-14
33,Kazakhstan,101848,476,1269,0,78633,21946,221,5417,67,2252153,119777,2020-08-14
34,Ecuador,99409,1066,6030,20,79176,14203,343,5625,341,280484,15870,2020-08-14
35,Bolivia,96459,1388,3884,57,33720,58855,71,8250,332,205423,17570,2020-08-14
36,Egypt,96220,112,5124,17,57858,33238,41,938,50,135000,1316,2020-08-14
37,Israel,91080,1258,665,14,66965,23450,375,9903,72,2052630,223170,2020-08-14
38,Ukraine,87872,1732,2011,19,46797,39064,138,2011,46,1252842,28669,2020-08-14
39,Dominican Republic,84488,1354,1409,16,49539,33540,303,7779,130,313291,28846,2020-08-14
40,Sweden,84294,0,5783,7,0,0,31,8340,572,917036,90735,2020-08-14
41,Oman,82743,212,557,6,77427,4759,153,16158,109,309212,60382,2020-08-14
42,Panama,79402,956,1734,12,52886,24782,153,18369,401,264046,61085,2020-08-14
43,Belgium,76191,544,9916,16,17913,48362,74,6571,855,1924348,165954,2020-08-14
44,Kuwait,75185,699,494,5,66740,7951,115,17575,115,552581,129172,2020-08-14
45,Belarus,69308,105,603,4,66452,2253,0,7335,64,1402346,148413,2020-08-14
46,Romania,68046,1415,2904,44,31920,33222,473,3540,151,1478056,76896,2020-08-14
47,UAE,63819,330,359,1,57473,5987,0,6444,36,5851453,590795,2020-08-14
48,Netherlands,61840,636,6167,2,0,0,38,3608,360,1195475,69750,2020-08-14
49,Guatemala,61428,1144,2341,45,49355,9732,5,3422,130,197068,10977,2020-08-14
50,Singapore,55580,83,27,0,51049,4504,0,9491,5,1610906,275095,2020-08-14
51,Poland,55319,832,1858,14,38362,15099,79,1462,49,2307735,60984,2020-08-14
52,Portugal,53783,235,1772,2,39374,12637,39,5276,174,1799226,176515,2020-08-14
53,Japan,52217,1070,1073,10,37479,13665,211,413,8,1107537,8760,2020-08-14
54,Honduras,49042,385,1542,9,7032,40468,37,4942,155,120181,12112,2020-08-14
55,Nigeria,48445,329,973,7,35998,11474,7,234,5,344397,1666,2020-08-14
56,Bahrain,46052,326,168,1,42469,3415,40,26966,98,954192,558724,2020-08-14
57,Ghana,41847,122,223,0,39718,1906,6,1344,7,421588,13536,2020-08-14
