index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,8509354,48612,302320,1775,5364561,2842473,17732,0,0,0,0,2020-09-23
1,Asia,9813230,130304,182440,1855,8122964,1507826,19864,0,0,0,0,2020-09-23
2,South America,7686957,56051,242533,1618,6522773,921651,15765,0,0,0,0,2020-09-23
3,Europe,4597321,60901,218112,671,2430177,1949032,7579,0,0,0,0,2020-09-23
4,Africa,1436431,8811,34587,209,1180677,221167,1463,0,0,0,0,2020-09-23
5,Oceania,30777,41,895,5,27609,2273,19,0,0,0,0,2020-09-23
6,,721,0,15,0,651,55,4,0,0,0,0,2020-09-23
7,World,32074791,304720,980902,6133,23649412,7444477,62426,4115,1258,0,0,2020-09-23
8,USA,7136700,38763,206527,1046,4386724,2543449,14103,21532,623,100545720,303354,2020-09-23
9,India,5730184,89688,91173,1152,4671850,967161,8944,4143,66,66279462,47921,2020-09-23
10,Brazil,4627780,32445,139065,906,3992886,495829,8318,21736,653,17900000,84075,2020-09-23
11,Russia,1122241,6431,19799,150,923699,178743,2300,7689,136,43600000,298735,2020-09-23
12,Colombia,784268,6731,24746,176,662277,97245,863,15376,485,3499136,68603,2020-09-23
13,Peru,776546,0,31586,0,629094,115866,1405,23478,955,3724872,112618,2020-09-23
14,Mexico,705263,4683,74348,651,506732,124183,2672,5457,575,1604845,12418,2020-09-23
15,Spain,693556,11289,31034,130,0,0,1436,14833,664,11820505,252797,2020-09-23
16,South Africa,665188,1906,16206,88,594229,54753,539,11184,272,4083757,68660,2020-09-23
17,Argentina,664799,12625,14376,424,525486,124937,3511,14679,317,1815738,40091,2020-09-23
18,France,481141,13072,31459,43,93538,356144,951,7367,482,10000000,153123,2020-09-23
19,Chile,449903,1380,12345,24,425165,12393,907,23489,645,3084117,161021,2020-09-23
20,Iran,432798,3605,24840,184,365846,42112,3948,5138,295,3828330,45448,2020-09-23
21,UK,409729,6178,41862,37,0,0,211,6028,616,22616796,332758,2020-09-23
22,Bangladesh,353844,1666,5044,37,262953,85847,0,2144,31,1862637,11284,2020-09-23
23,Iraq,332635,5055,8754,72,264988,58893,541,8229,217,2121304,52479,2020-09-23
24,Saudi Arabia,331359,561,4569,27,313786,13004,1095,9485,131,6190822,177207,2020-09-23
25,Turkey,308069,1767,7711,72,270723,29635,1561,3644,91,9608370,113648,2020-09-23
26,Pakistan,307418,532,6432,8,293916,7070,558,1386,29,3264216,14714,2020-09-23
27,Italy,302537,1640,35758,20,220665,46114,244,5005,592,10679675,176695,2020-09-23
28,Philippines,294591,2833,5091,44,231373,58127,1048,2680,46,3462679,31505,2020-09-23
29,Germany,279205,2029,9508,17,249500,20197,293,3330,113,14557136,173618,2020-09-23
30,Indonesia,257388,4465,9977,140,187958,59453,0,939,36,3032250,11059,2020-09-23
31,Israel,204690,11316,1325,40,144963,58402,657,22255,144,3195429,347420,2020-09-23
32,Ukraine,184734,3497,3705,63,81670,99359,177,4230,85,2079482,47616,2020-09-23
33,Canada,147756,1093,9243,9,127788,10725,86,3907,244,6766982,178938,2020-09-23
34,Bolivia,131453,467,7693,39,90853,32907,71,11227,657,290749,24831,2020-09-23
35,Ecuador,129892,2249,11171,45,102852,15869,360,7337,631,399096,22544,2020-09-23
36,Qatar,124175,258,212,1,121006,2957,64,44225,76,739091,263227,2020-09-23
37,Romania,116415,1767,4550,47,93558,18307,498,6061,237,2278125,118605,2020-09-23
38,Dominican Republic,109737,468,2074,10,83434,24229,208,10093,191,455525,41897,2020-09-23
39,Panama,107990,706,2291,6,84437,21262,122,24940,529,447769,103411,2020-09-23
40,Morocco,107743,2397,1918,29,88244,17581,281,2911,52,2457373,66398,2020-09-23
41,Kazakhstan,107450,76,1699,0,102064,3687,221,5707,90,2733455,145184,2020-09-23
42,Belgium,105226,1834,9955,5,19039,76232,94,9070,858,2942559,253643,2020-09-23
43,Egypt,102375,121,5822,16,91843,4710,41,996,57,135000,1314,2020-09-23
44,Kuwait,101299,616,590,2,92341,8368,101,23642,138,720509,168156,2020-09-23
45,Netherlands,100597,2357,6296,5,0,0,104,5868,367,2240526,130692,2020-09-23
46,Oman,95339,628,875,10,86482,7982,190,18566,170,309212,60214,2020-09-23
47,Sweden,89756,0,5876,5,0,0,15,8875,581,1532632,151541,2020-09-23
48,UAE,87530,1083,406,1,76995,10129,0,8826,41,9036933,911218,2020-09-23
49,Guatemala,87442,819,3154,17,76459,7829,5,4861,175,300215,16688,2020-09-23
50,Poland,81673,974,2344,28,65561,13768,89,2159,62,3177776,83986,2020-09-23
51,Japan,79768,330,1512,4,71981,6275,165,631,12,1859693,14714,2020-09-23
52,Belarus,76357,253,796,5,73564,1997,0,8081,84,1759393,186207,2020-09-23
53,Honduras,72306,231,2206,2,23230,46870,20,7274,222,172323,17336,2020-09-23
54,Ethiopia,71083,661,1141,14,29253,40689,269,615,10,1226297,10609,2020-09-23
55,Portugal,70465,802,1928,3,46290,22247,77,6915,189,2458397,241261,2020-09-23
56,Venezuela,68453,0,564,0,57774,10115,146,2409,20,1909796,67206,2020-09-23
57,Costa Rica,68059,1370,781,21,26136,41142,249,13333,153,210057,41150,2020-09-23
58,Nepal,67804,1172,436,7,49954,17414,0,2318,15,944474,32285,2020-09-23
59,Bahrain,67014,612,231,4,60117,6666,54,39091,135,1366396,797054,2020-09-23
60,Nigeria,57724,111,1102,2,48985,7637,7,279,5,484051,2335,2020-09-23
61,Singapore,57639,12,27,0,57291,321,0,9835,5,2692047,459328,2020-09-23
62,Czechia,55464,2306,555,24,26709,28200,120,5177,52,1240417,115780,2020-09-23
63,Uzbekistan,53275,590,444,2,49649,3182,283,1587,13,1377915,41036,2020-09-23
64,Switzerland,51101,437,2060,6,42100,6941,35,5895,238,1300092,149969,2020-09-23
65,Algeria,50400,186,1698,9,35428,13274,31,1145,39,0,0,2020-09-23
66,Moldova,48232,786,1244,14,36071,10917,564,11963,309,253860,62965,2020-09-23
67,Armenia,47877,210,942,4,43026,3909,0,16150,318,268322,90511,2020-09-23
68,Ghana,46153,91,299,2,45299,555,6,1478,10,474120,15188,2020-09-23
69,Kyrgyzstan,45630,88,1063,0,41904,2663,24,6968,162,267718,40884,2020-09-23
70,Austria,39984,681,777,6,30949,8258,77,4434,86,1489264,165140,2020-09-23
