index,country_or_territory_name,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date
0,North America,9524868,61066,325905,1114,6245852,2953111,18244,0,0,0,0,2020-10-10
1,Asia,11731201,109160,211628,1637,10030186,1489387,20862,0,0,0,0,2020-10-10
2,South America,8638012,59358,270434,1188,7475511,892067,17593,0,0,0,0,2020-10-10
3,Europe,5943146,107275,230308,765,3010713,2702125,10320,0,0,0,0,2020-10-10
4,Africa,1578283,13509,37959,270,1305377,234947,1660,0,0,0,0,2020-10-10
5,Oceania,32477,19,941,0,29394,2142,10,0,0,0,0,2020-10-10
6,,721,0,15,0,659,47,4,0,0,0,0,2020-10-10
7,World,37448708,350387,1077190,4974,28097692,8273826,68693,4804,1382,0,0,2020-10-10
8,USA,7943576,48947,219254,607,5085449,2638873,14777,23960,661,117514234,354453,2020-10-10
9,India,7051543,74535,108371,921,6074863,868309,8944,5096,78,85798698,62006,2020-10-10
10,Brazil,5091840,34650,150236,544,4453722,487882,8318,23908,705,17900000,84048,2020-10-10
11,Russia,1285084,12846,22454,197,1016202,246428,2300,8805,154,50305243,344670,2020-10-10
12,Colombia,902747,8447,27660,165,783131,91956,2220,17690,542,4141602,81158,2020-10-10
13,Spain,890367,0,32929,0,0,0,1590,19041,704,13689776,292768,2020-10-10
14,Argentina,883882,12414,23581,356,709464,150837,4200,19508,520,2211321,48805,2020-10-10
15,Peru,843355,0,33158,0,733000,77197,1235,25482,1002,4027591,121692,2020-10-10
16,Mexico,809751,5263,83507,411,588085,138159,2537,6262,646,2068647,15998,2020-10-10
17,France,718873,26896,32637,54,100828,585408,1448,11007,500,12225760,187186,2020-10-10
18,South Africa,690896,2544,17673,126,622153,51070,546,11609,297,4388171,73736,2020-10-10
19,UK,590844,15166,42760,81,0,0,442,8691,629,26987470,396966,2020-10-10
20,Iran,496253,3875,28293,195,403950,64010,4439,5888,336,4284413,50832,2020-10-10
21,Chile,479595,1826,13272,52,452054,14269,817,25030,693,3654041,190700,2020-10-10
22,Iraq,400124,2344,9790,55,332330,58004,530,9888,242,2470645,61057,2020-10-10
23,Bangladesh,377073,1203,5500,23,291365,80208,0,2283,33,2061528,12484,2020-10-10
